date,tickers
1990-01-31,"0202445Q,0203524D,0226226D,0289640Q,0376152D,0440296D,0544749D,0598884D,0820143D,0848680D,0910150D,0943554D,0948669D,0961514D,1005945D,1028411Q,1051665D,1073675D,1086832D,1166Q,1199Q,1255173D,1255177D,126784Q,1281683D,1288652D,1297Q,1312089D,1323Q,1327Q,134618Q,1356Q,1377Q,140402Q,1423Q,1436513D,1455Q,1456Q,1463Q,1503Q,1511Q,1513Q,1530Q,1539547D,1558530D,1567Q,1581Q,1618Q,162007Q,1621582D,1624Q,1649858D,1671Q,1680Q,1684442D,1691Q,1697067D,1704453D,1708Q,1712414D,1715651D,1719Q,1727044D,1752754D,1789494D,1789530D,1799685D,1802Q,1824174D,1825471D,183291Q,1856Q,1897359D,1916672D,1953Q,1972693D,1974Q,204923Q,2056Q,2106Q,210811Q,210967Q,2126800D,2196Q,2200Q,2206Q,2218Q,2223Q,2245Q,2246800Q,2251Q,2254Q,2267633Q,2269312Q,2282655Q,231079Q,231330Q,2326248D,2332899D,2340361Q,2360614D,236555Q,2370058D,2390302D,2428Q,2500Q,2502261D,253647Q,2576Q,2603Q,2638Q,2650Q,2683Q,2691Q,2727195Q,2731112Q,2746Q,2755Q,2770014Q,2784Q,279776Q,2822069Q,291784Q,292356Z,2972Q,297504Q,2987Q,2999130Q,300583Q,3022239Q,3026360Q,304024Q,3054Q,3080867Q,3123863Q,3147596Q,316419Q,3253Q,3277Q,3286728Q,329556Q,334702Q,3393199Q,3459Q,3517233Q,3520842Q,3619382Q,3621240Q,363096Q,3691661Q,3891289Q,399463Q,45200Q,45861Q,504369Q,544791Q,571300Q,605555Q,611647Q,643319Q,653707Q,667517Q,677004Q,680884Q,68335Q,693365Q,702480Q,739306Q,748957Q,8214761Q,8375930Q,8384662Q,896661Q,90457Q,923022Q,93916Q,950967Q,968734Q,987200Q,9876566D,9990253D,AA,AALEA,AAMRQ,AAPL,ABT,ACKH,ADM,ADP,ADSK,AEP,AIG,AMD,ANDW,APD,ASH,AVATQ,AVP,AVY,AXP,BA,BAC,BAC1,BALL,BAX,BBWI,BC,BCO,BCR,BDK,BDX,BF-B,BGGSQ,BHI,BHMSQ,BKB,BLS,BLY,BMS,BMY,BNI,BNSSA,BOL,BSET,C,CAG,CAL,CAT,CBE,CCK,CCTYQ,CGP,CI,CINL,CKL,CL,CLX,CMCSA,CMI,CNA,CNP,CNW,CPB,CPPRQ,CSC,CSX,CVGYQ,CVS,CVX,D,DALRQ,DCNAQ,DDS,DE,DIS,DJ,DLX,DOV,DTE,DUK,ECL,ED,EIX,EKDKQ,EMR,ENRNQ,ETN,ETR,EXC,F,FBF,FBNIQ,FBO,FDX,FFB,FJ,FJCC,FL,FLMIQ,FLTWQ,FMC,FNMA,FWLT,GAP,GAPTQ,GCO,GD,GDW,GE,GFS-A,GIS,GL,GLW,GOSHA,GPC,GQ,GR,GT,GWOW,GWW,HAL,HAS,HBJ,HD,HDLM,HES,HM,HNZ,HON,HP,HPC,HPQ,HRB,HRZIQ,HSH,HST,HSY,HTMXQ,HUM,IBM,IFF,IK,IKN,INCLF,INTC,IP,ITT,ITW,JCI,JH,JNJ,JOSEA,JPM,JWN,K,KATE,KBH,KMB,KMRTQ,KO,KR,KRI,LCE,LDG,LHX,LINB,LLX,LLY,LNC,LOW,LPX,LUB,MAS,MAT,MCAI,MCD,MDP,MDRIQ,MDT,MEE,MEL,MER,MKG,MMC,MMM,MO,MRK,MRO,MSI,MTLQQ,MWI,MXS,MZIAQ,NAE,NAV,NC,NEC,NEE,NEM,NEU,NKE,NL,NMK,NOC,NRTLQ,NSC,NUE,NWL,NYT,OAT,OKE,OMX,ORCL,ORX,OWENQ,OXY,PAS,PBI,PCAR,PCG,PCH,PDG,PEG,PEP,PFE,PG,PGL,PH,PHM,PNAA,PNC,PPG,PPW,PRDCQ,PRSU,R,RADCQ,RAL,RBD,RBK,RDC,RDPL,RHDCQ,RML,ROH,RRD,RSHCQ,RTN,RTX,RVTY,RYC,SCI,SGP,SHOY,SHW,SKLNQ,SKY,SLB,SNA,SO,SPGI,SPXC,SRR,STJ,SVFI,SVU,SWK,SYY,T,TAP,TCOMA,TDM,TGNA,TGT,THC,TIN,TJX,TKR,TNB,TOY,TRB,TRV,TT,TXN,TXT,TXU,UALAQ,UAWGQ,UCM,UH,UIS,UN,UNP,UPJ,USW,VAT,VFC,VZ,WAN-B,WBA,WETT,WFC,WHR,WLA,WLBAQ,WMB,WMT,WMX,WNDXQ,WOR,WWY,WY,WYE,XEL,XOM,XRX,YELLQ,ZETHQ,ZRN"
1990-04-30,"0202445Q,0203524D,0226226D,0289640Q,0376152D,0440296D,0544749D,0598884D,0820143D,0848680D,0910150D,0943554D,0948669D,0961514D,1005945D,1028411Q,1051665D,1073675D,1086832D,1166Q,1199Q,1255173D,1255177D,126784Q,1281683D,1288652D,1297Q,1312089D,1323Q,1327Q,134618Q,1356Q,1377Q,140402Q,1423Q,1436513D,1455Q,1456Q,1463Q,1503Q,1511Q,1513Q,1530Q,1539547D,1558530D,1567Q,1581Q,1618Q,162007Q,1621582D,1624Q,1649858D,1671Q,1680Q,1684442D,1691Q,1697067D,1704453D,1708Q,1712414D,1715651D,1719Q,1727044D,1752754D,1789494D,1789530D,1799685D,1802Q,1824174D,1825471D,183291Q,1856Q,1897359D,1916672D,1953Q,1972693D,1974Q,204923Q,2056Q,2106Q,210811Q,210967Q,2126800D,2196Q,2200Q,2206Q,2218Q,2223Q,2245Q,2246800Q,2251Q,2254Q,2269312Q,2282655Q,231079Q,231330Q,2326248D,2332645D,2332899D,2340361Q,2360614D,236555Q,2370058D,2390302D,2428Q,2500Q,2502261D,253647Q,2576Q,2603Q,2638Q,2650Q,2683Q,2691Q,2727195Q,2731112Q,2746Q,2755Q,2770014Q,2784Q,279776Q,2822069Q,291784Q,292356Z,2972Q,297504Q,2987Q,2999130Q,300583Q,3022239Q,3026360Q,304024Q,3054Q,3080867Q,3123863Q,3147596Q,316419Q,3253Q,3277Q,3286728Q,329556Q,334702Q,3393199Q,3459Q,3517233Q,3520842Q,3619382Q,3621240Q,363096Q,3691661Q,375573Q,3891289Q,399463Q,45200Q,45861Q,504369Q,544791Q,571300Q,605555Q,611647Q,643319Q,653707Q,667517Q,677004Q,680884Q,68335Q,693365Q,739306Q,748957Q,8214761Q,8375930Q,8384662Q,896661Q,90457Q,923022Q,93916Q,950967Q,968734Q,987200Q,9876566D,9990253D,AA,AALEA,AAMRQ,AAPL,ABT,ACKH,ADM,ADP,ADSK,AEP,AIG,AMD,ANDW,APD,ASH,AVATQ,AVP,AVY,AXP,BA,BAC,BAC1,BALL,BAX,BBWI,BC,BCO,BCR,BDK,BDX,BF-B,BGGSQ,BHI,BHMSQ,BKB,BLS,BLY,BMS,BMY,BNI,BNSSA,BOL,BSET,C,CAG,CAL,CAT,CBE,CCK,CCTYQ,CGP,CI,CINL,CKL,CL,CLX,CMCSA,CMI,CNA,CNP,CNW,CPB,CPPRQ,CSC,CSX,CVGYQ,CVS,CVX,D,DALRQ,DCNAQ,DDS,DE,DIS,DJ,DLX,DOV,DTE,DUK,ECL,ED,EIX,EKDKQ,EMR,ENRNQ,ETN,ETR,EXC,F,FBF,FBNIQ,FBO,FDX,FFB,FJ,FJCC,FL,FLMIQ,FLTWQ,FMC,FNMA,FWLT,GAP,GAPTQ,GCO,GD,GDW,GE,GFS-A,GIS,GL,GLW,GOSHA,GPC,GQ,GR,GT,GWOW,GWW,HAL,HAS,HBJ,HD,HDLM,HES,HET,HM,HNZ,HON,HP,HPC,HPQ,HRB,HRZIQ,HSH,HST,HSY,HTMXQ,HUM,IBM,IFF,IK,IKN,INCLF,INTC,IP,ITT,ITW,JCI,JH,JNJ,JOSEA,JPM,JWN,K,KATE,KBH,KMB,KMRTQ,KO,KR,KRI,LCE,LDG,LHX,LLX,LLY,LNC,LOW,LPX,LUB,MAS,MAT,MCAI,MCD,MDP,MDRIQ,MDT,MEE,MEL,MER,MKG,MMC,MMM,MO,MRK,MRO,MSI,MTLQQ,MWI,MXS,MZIAQ,NAE,NAV,NC,NEC,NEE,NEM,NEU,NKE,NL,NMK,NOC,NRTLQ,NSC,NUE,NWL,NYT,OAT,OKE,OMX,ORCL,ORX,OWENQ,OXY,PAS,PBI,PCAR,PCG,PCH,PDG,PEG,PEP,PFE,PG,PGL,PH,PHM,PNAA,PNC,PPG,PPW,PRDCQ,PRSU,R,RADCQ,RAL,RBD,RBK,RDC,RDPL,RHDCQ,RML,ROH,RRD,RSHCQ,RTN,RTX,RVTY,RYC,SCI,SGP,SHOY,SHW,SKLNQ,SKY,SLB,SNA,SO,SPGI,SPXC,SRR,STJ,SVFI,SVU,SWK,SYY,T,TAP,TCOMA,TDM,TGNA,TGT,THC,TIN,TJX,TKR,TNB,TOY,TRB,TRV,TT,TXN,TXT,TXU,UALAQ,UAWGQ,UCM,UH,UIS,UN,UNP,UPJ,USW,VAT,VFC,VZ,WAN-B,WBA,WETT,WFC,WHR,WLA,WLBAQ,WMB,WMT,WMX,WNDXQ,WOR,WWY,WY,WYE,XEL,XOM,XRX,YELLQ,ZETHQ,ZRN"
1990-07-31,"0202445Q,0203524D,0226226D,0376152D,0440296D,0544749D,0598884D,0820143D,0848680D,0910150D,0943554D,0948669D,0961514D,1005945D,1028411Q,1051665D,1073675D,1086832D,1166Q,1199Q,1255173D,1255177D,126784Q,1281683D,1288652D,1297Q,1312089D,1327Q,134618Q,1356Q,1377Q,140402Q,1423Q,1436513D,1455Q,1456Q,1463Q,1503Q,1511Q,1513Q,1530Q,1539547D,1558530D,1567Q,1581Q,1618Q,162007Q,1621582D,1624Q,1649858D,1671Q,1680Q,1684442D,1691Q,1697067D,1704453D,1708Q,1712414D,1715651D,1719Q,1727044D,1752754D,1789494D,1789530D,1799685D,1802Q,1824174D,1825471D,183291Q,1856Q,1897359D,1916672D,1953Q,1972693D,1974Q,204923Q,2056Q,2106Q,210811Q,210967Q,2126800D,2196Q,2200Q,2206Q,2218Q,2223Q,2245Q,2246800Q,2251Q,2254Q,2269312Q,2282655Q,231079Q,231330Q,2326248D,2332645D,2332899D,2340361Q,2360614D,236555Q,2370058D,2390302D,2428Q,2500Q,2502261D,253647Q,2576Q,2603Q,2638Q,2650Q,2683Q,2691Q,2727195Q,2731112Q,2746Q,2755Q,2770014Q,2784Q,279776Q,2822069Q,291784Q,292356Z,2972Q,297504Q,2987Q,2999130Q,300583Q,3022239Q,3026360Q,304024Q,3054Q,3080867Q,3123863Q,3147596Q,316419Q,3253Q,3277Q,3286728Q,329556Q,334702Q,3393199Q,3459Q,3517233Q,3520842Q,3619382Q,3621240Q,363096Q,3691661Q,375573Q,3891289Q,399463Q,45200Q,45861Q,504369Q,544791Q,571300Q,605555Q,611647Q,643319Q,653707Q,667517Q,677004Q,680884Q,68335Q,693365Q,739306Q,748957Q,8214761Q,8375930Q,8384662Q,896661Q,90457Q,923022Q,93916Q,950967Q,968734Q,987200Q,9876566D,9990253D,AA,AALEA,AAMRQ,AAPL,ABT,ACKH,ADM,ADP,ADSK,AEP,AIG,AMD,ANDW,APD,ASH,AVATQ,AVP,AVY,AXP,BA,BAC,BAC1,BALL,BAX,BBWI,BC,BCO,BCR,BDK,BDX,BF-B,BGGSQ,BHI,BHMSQ,BKB,BLS,BLY,BMS,BMY,BNI,BNSSA,BOL,BSET,C,CAG,CAL,CAT,CBE,CCK,CCTYQ,CGP,CI,CINL,CKL,CL,CLX,CMCSA,CMI,CNA,CNP,CNW,CPB,CPPRQ,CSC,CSX,CTB,CVGYQ,CVS,CVX,D,DALRQ,DCNAQ,DDS,DE,DIS,DJ,DLX,DOV,DTE,DUK,ECL,ED,EIX,EKDKQ,EMR,ENRNQ,ETN,ETR,EXC,F,FBF,FBNIQ,FBO,FDX,FFB,FJ,FJCC,FL,FLMIQ,FLTWQ,FMC,FNMA,FWLT,GAP,GAPTQ,GCO,GD,GDW,GE,GFS-A,GIS,GL,GLW,GOSHA,GPC,GQ,GR,GT,GWOW,GWW,HAL,HAS,HBJ,HD,HDLM,HES,HET,HM,HNZ,HON,HP,HPC,HPQ,HRB,HRZIQ,HSH,HST,HSY,HTMXQ,HUM,IBM,IFF,IK,IKN,INCLF,INTC,IP,ITT,ITW,JCI,JH,JNJ,JOSEA,JPM,JWN,K,KATE,KBH,KMB,KMRTQ,KO,KR,KRI,LCE,LDG,LHX,LLX,LLY,LNC,LOW,LPX,LUB,MAS,MAT,MCAI,MCD,MDP,MDRIQ,MDT,MEE,MEL,MER,MKG,MMC,MMM,MO,MRK,MRNKQ,MRO,MSI,MTLQQ,MWI,MXS,MZIAQ,NAE,NAV,NC,NEC,NEE,NEM,NEU,NKE,NL,NMK,NOC,NRTLQ,NSC,NUE,NWL,NYT,OAT,OKE,OMX,ORCL,ORX,OWENQ,OXY,PAS,PBI,PCAR,PCG,PCH,PDG,PEG,PEP,PFE,PG,PGL,PH,PHM,PNAA,PNC,PPG,PPW,PRDCQ,PRSU,R,RADCQ,RAL,RBD,RBK,RDC,RDPL,RHDCQ,RML,ROH,RRD,RSHCQ,RTN,RTX,RVTY,RYC,SCI,SGP,SHOY,SHW,SKLNQ,SKY,SLB,SNA,SO,SPGI,SPXC,SRR,STJ,SVFI,SVU,SWK,SYY,T,TAP,TCOMA,TDM,TGNA,TGT,THC,TIN,TJX,TKR,TNB,TOY,TRB,TRV,TT,TXN,TXT,TXU,UALAQ,UAWGQ,UCM,UH,UIS,UN,UNP,UPJ,USW,VAT,VFC,VZ,WAN-B,WBA,WETT,WFC,WHR,WLA,WLBAQ,WMB,WMT,WMX,WNDXQ,WOR,WWY,WY,WYE,XEL,XOM,XRX,YELLQ,ZETHQ,ZRN"
1990-10-31,"0202445Q,0203524D,0226226D,0376152D,0440296D,0544749D,0598884D,0820143D,0848680D,0910150D,0943554D,0948669D,0961514D,0964591D,1005945D,1028411Q,1051665D,1073675D,1086832D,1166Q,1199Q,1255173D,1255177D,1281683D,1288652D,1297Q,1312089D,1327Q,134618Q,1356Q,1377Q,140402Q,1423Q,1436513D,1455Q,1456Q,1463Q,1503Q,1511Q,1513Q,1530Q,1539547D,1558530D,1567Q,1581Q,1618Q,162007Q,1621582D,1624Q,1627457D,1649858D,1671Q,1680Q,1684442D,1697067D,1704453D,1708Q,1712414D,1715651D,1719Q,1727044D,1752754D,1789494D,1789530D,1799685D,1802Q,1824174D,1825471D,183291Q,1856Q,1897359D,1916672D,1953Q,1972693D,1974Q,204923Q,2056Q,2106Q,210811Q,210967Q,2126800D,2196Q,2200Q,2206Q,2218Q,2223Q,2245Q,2251Q,2254Q,2269312Q,2282655Q,231079Q,231330Q,2326248D,2332645D,2332899D,2340361Q,2360614D,236555Q,2370058D,2390302D,2428Q,2500Q,2502261D,253647Q,2576Q,2603Q,2638Q,2650Q,2691Q,2727195Q,2731112Q,2746Q,2755Q,2770014Q,2784Q,279776Q,2822069Q,291784Q,292356Z,2972Q,297504Q,2987Q,2999130Q,300583Q,3022239Q,3026360Q,304024Q,3054Q,3080867Q,3123863Q,3147596Q,316419Q,3253Q,3277Q,3286728Q,329556Q,334702Q,3393199Q,3459Q,3517233Q,3520842Q,3619382Q,3621240Q,363096Q,3691661Q,375573Q,3891289Q,399463Q,45200Q,45861Q,504369Q,544791Q,571300Q,601964Q,605555Q,611647Q,643319Q,653707Q,667517Q,677004Q,680884Q,68335Q,693365Q,739306Q,748957Q,8214761Q,8375930Q,8384662Q,896661Q,90457Q,923022Q,93916Q,950967Q,968734Q,987200Q,9876566D,9990253D,AA,AALEA,AAMRQ,AAPL,ABT,ACKH,ADM,ADP,ADSK,AEP,AIG,AMD,ANDW,APD,ASH,AVATQ,AVP,AVY,AXP,BA,BAC,BAC1,BALL,BAX,BBWI,BC,BCO,BCR,BDK,BDX,BF-B,BGGSQ,BHI,BHMSQ,BKB,BLS,BLY,BMS,BMY,BNI,BNSSA,BOL,BSET,C,CAG,CAL,CAT,CBE,CCK,CCTYQ,CGP,CI,CINL,CKL,CL,CLX,CMCSA,CMI,CNA,CNP,CNW,CPB,CPPRQ,CSC,CSX,CTB,CVGYQ,CVS,CVX,D,DALRQ,DCNAQ,DDS,DE,DIS,DJ,DLX,DOV,DTE,DUK,ECL,ED,EIX,EKDKQ,EMR,ENRNQ,ETN,ETR,EXC,F,FBF,FBNIQ,FBO,FDX,FFB,FJ,FJCC,FL,FLMIQ,FLTWQ,FMC,FNMA,FWLT,GAP,GAPTQ,GCO,GD,GDW,GE,GFS-A,GIS,GL,GLW,GOSHA,GPC,GQ,GR,GT,GWOW,GWW,HAL,HAS,HBJ,HD,HDLM,HES,HET,HM,HNZ,HON,HP,HPC,HPQ,HRB,HRZIQ,HSH,HST,HSY,HTMXQ,HUM,IBM,IFF,IK,IKN,INCLF,INTC,IP,ITT,ITW,JCI,JH,JNJ,JOSEA,JPM,JWN,JWPI,K,KATE,KBH,KMB,KMRTQ,KO,KR,KRI,LCE,LDG,LHX,LLX,LLY,LNC,LOW,LPX,LUB,MAS,MAT,MCAI,MCD,MDP,MDRIQ,MDT,MEE,MEL,MER,MKG,MMC,MMM,MO,MRK,MRNKQ,MRO,MSI,MTLQQ,MWI,MXS,MZIAQ,NAE,NAV,NC,NEC,NEE,NEM,NEU,NKE,NL,NMK,NOC,NRTLQ,NSC,NUE,NWL,NYT,OAT,OKE,OMX,ORCL,ORX,OWENQ,OXY,PAS,PBI,PCAR,PCG,PCH,PDG,PEG,PEP,PFE,PG,PGL,PH,PHM,PNAA,PNC,PPG,PPW,PRDCQ,PRSU,R,RADCQ,RAL,RBD,RBK,RDC,RDPL,RHDCQ,RML,ROH,RRD,RSHCQ,RTN,RTX,RVTY,RYC,SCI,SGP,SHOY,SHW,SKLNQ,SKY,SLB,SNA,SO,SPGI,SPXC,SRR,STJ,SVU,SWK,SYY,T,TAP,TCOMA,TDM,TGNA,TGT,THC,TIN,TJX,TKR,TNB,TOY,TRB,TRV,TT,TXN,TXT,TXU,UALAQ,UAWGQ,UCM,UH,UIS,UN,UNP,UPJ,USB,USW,VAT,VFC,VZ,WAN-B,WBA,WETT,WFC,WHR,WLA,WLBAQ,WMB,WMT,WMX,WNDXQ,WOR,WWY,WY,WYE,XEL,XOM,XRX,YELLQ,ZETHQ,ZRN"
1991-01-31,"0202445Q,0203524D,0226226D,0376152D,0440296D,0544749D,0598884D,0820143D,0848680D,0910150D,0943554D,0948669D,0961514D,0964591D,1005945D,1013207D,1028411Q,1051665D,1073675D,1086832D,1166Q,1199Q,1255173D,1255177D,1281683D,1288652D,1297Q,1312089D,1327Q,134618Q,1356Q,1377Q,140402Q,1423Q,1436513D,1455Q,1456Q,1463Q,1503Q,1511Q,1513Q,1530Q,1539547D,1558530D,1567Q,1581Q,1618Q,162007Q,1621582D,1624Q,1627457D,1649858D,1671Q,1680Q,1684442D,1697067D,1704453D,1708Q,1712414D,1715651D,1719Q,1727044D,1752754D,1789494D,1789530D,1799685D,1802Q,1824174D,1825471D,183291Q,1856Q,1897359D,1916672D,1953Q,1972693D,1974Q,204923Q,2056Q,2106Q,210811Q,210967Q,2126800D,2196Q,2200Q,2206Q,2218Q,2223Q,2245Q,2251Q,2254Q,2269312Q,2282655Q,231079Q,231330Q,2326248D,2332645D,2332899D,2340361Q,2360614D,236555Q,2370058D,2390302D,2428Q,2500Q,2502261D,253647Q,2576Q,2603Q,263179Q,2638Q,2650Q,2691Q,2727195Q,2731112Q,2746Q,2755Q,2770014Q,2784Q,279776Q,2822069Q,291784Q,292356Z,2972Q,297504Q,2987Q,2999130Q,300583Q,3022239Q,3026360Q,304024Q,3054Q,3080867Q,3123863Q,3147596Q,316419Q,3253Q,3277Q,3286728Q,329556Q,334702Q,3393199Q,3459Q,3517233Q,3520842Q,3619382Q,3621240Q,363096Q,3691661Q,375573Q,3891289Q,399463Q,45200Q,45861Q,504369Q,54279Q,544791Q,571300Q,601964Q,605555Q,611647Q,643319Q,653707Q,667517Q,677004Q,680884Q,68335Q,693365Q,739306Q,748957Q,8214761Q,8375930Q,8384662Q,896661Q,90457Q,923022Q,93916Q,950967Q,968734Q,987200Q,9876566D,9990253D,AA,AALEA,AAMRQ,AAPL,ABT,ACKH,ADM,ADP,ADSK,AEP,AIG,AMD,ANDW,APD,ASH,AVATQ,AVP,AVY,AXP,AZA,BA,BAC,BAC1,BALL,BAX,BBWI,BC,BCO,BCR,BDK,BDX,BF-B,BGGSQ,BHI,BHMSQ,BKB,BLS,BLY,BMS,BMY,BNI,BNSSA,BOL,BSET,C,CAG,CAL,CAT,CBE,CCK,CCTYQ,CGP,CI,CINL,CKL,CL,CLX,CMCSA,CMI,CNA,CNP,CNW,CPB,CPPRQ,CSC,CSX,CTB,CVGYQ,CVS,CVX,D,DALRQ,DCNAQ,DDS,DE,DIS,DJ,DLX,DOV,DTE,DUK,ECL,ED,EIX,EKDKQ,EMR,ENRNQ,ETN,ETR,EXC,F,FBF,FBO,FDX,FFB,FJ,FJCC,FL,FLMIQ,FLTWQ,FMC,FNMA,FWLT,GAP,GAPTQ,GCO,GD,GDW,GE,GFS-A,GIS,GL,GLW,GOSHA,GPC,GQ,GR,GT,GWOW,GWW,HAL,HAS,HBJ,HD,HDLM,HES,HET,HM,HNZ,HON,HP,HPC,HPQ,HRB,HRZIQ,HSH,HST,HSY,HTMXQ,HUM,IBM,IFF,IK,IKN,INCLF,INTC,IP,ITT,ITW,JCI,JH,JNJ,JOSEA,JPM,JWN,JWPI,K,KATE,KBH,KMB,KMRTQ,KO,KR,KRI,LDG,LHX,LLX,LLY,LNC,LOW,LPX,LUB,MAS,MAT,MCD,MDP,MDRIQ,MDT,MEE,MEL,MER,MKG,MMC,MMM,MO,MRK,MRNKQ,MRO,MSI,MTLQQ,MWI,MXS,MZIAQ,NAE,NAV,NC,NEC,NEE,NEM,NEU,NKE,NL,NMK,NOC,NRTLQ,NSC,NUE,NWL,NYT,OAT,OKE,OMX,ORCL,ORX,OWENQ,OXY,PAS,PBI,PCAR,PCG,PCH,PDG,PEG,PEP,PFE,PG,PGL,PH,PHM,PNC,PPG,PPW,PRDCQ,PRSU,R,RADCQ,RAL,RBD,RBK,RDC,RDPL,RHDCQ,RML,ROH,RRD,RSHCQ,RTN,RTX,RVTY,RYC,SCI,SGP,SHOY,SHW,SKLNQ,SKY,SLB,SNA,SO,SPGI,SPXC,SRR,STJ,SVU,SWK,SYY,T,TAP,TCOMA,TDM,TGNA,TGT,THC,TIN,TJX,TKR,TNB,TOY,TRB,TRV,TT,TXN,TXT,TXU,UALAQ,UAWGQ,UCM,UH,UIS,UN,UNP,UPJ,USB,USW,VAT,VFC,VZ,WAN-B,WBA,WETT,WFC,WHR,WLA,WLBAQ,WMB,WMT,WMX,WNDXQ,WOR,WWY,WY,WYE,XEL,XOM,XRX,YELLQ,ZETHQ,ZRN"
1991-04-30,"0202445Q,0203524D,0226226D,0376152D,0440296D,0544749D,0598884D,0820143D,0848680D,0910150D,0943554D,0948669D,0961514D,0964591D,1005945D,1013207D,1028411Q,1051665D,1073675D,1086832D,1166Q,1199Q,1237Q,1255173D,1255177D,1281683D,1288652D,1291Q,1297Q,1312089D,1327Q,134618Q,1356Q,1377Q,140402Q,1423Q,1436513D,1455Q,1456Q,1463Q,1503Q,1511Q,1513Q,1530Q,1539547D,1558530D,1567Q,1581Q,1618Q,162007Q,1621582D,1624Q,1627457D,1649858D,1671Q,1680Q,1684442D,1697067D,1704453D,1708Q,1712414D,1715651D,1719Q,1727044D,1752754D,1789494D,1789530D,1799685D,1802Q,1824174D,1825471D,183291Q,1856Q,1897359D,1916672D,1953Q,1958Q,1972693D,1974Q,204923Q,2056Q,2106Q,210811Q,210967Q,2126800D,2196Q,2200Q,2206Q,2218Q,2223Q,2245Q,2251Q,2254Q,2269312Q,2282655Q,231079Q,231330Q,2326248D,2332645D,2332899D,2340361Q,2360614D,236555Q,2370058D,2390302D,2428Q,2500Q,2502261D,253647Q,2576Q,2603Q,263179Q,2638Q,2650Q,2691Q,2727195Q,2731112Q,2746Q,2755Q,2770014Q,2784Q,279776Q,2822069Q,291784Q,292356Z,2972Q,297504Q,2987Q,2999130Q,300583Q,3022239Q,3026360Q,304024Q,3054Q,3080867Q,3123863Q,3147596Q,316419Q,3253Q,3277Q,3286728Q,329556Q,334702Q,3393199Q,3459Q,3517233Q,3520842Q,3619382Q,3621240Q,363096Q,3691661Q,375573Q,3891289Q,399463Q,45200Q,45861Q,504369Q,54279Q,544791Q,571300Q,601964Q,605555Q,611647Q,643319Q,653707Q,667517Q,677004Q,680884Q,68335Q,693365Q,739306Q,748957Q,8214761Q,8375930Q,896661Q,90457Q,93916Q,950967Q,968734Q,987200Q,9876566D,9990253D,AA,AALEA,AAMRQ,AAPL,ABT,ACKH,ADM,ADP,ADSK,AEP,AIG,AMD,ANDW,APD,ASH,AVATQ,AVP,AVY,AXP,AZA,BA,BAC,BAC1,BALL,BAX,BBWI,BC,BCO,BCR,BDK,BDX,BF-B,BGGSQ,BHI,BHMSQ,BKB,BLS,BLY,BMS,BMY,BNI,BNSSA,BOL,BSET,C,CAG,CAL,CAT,CBE,CCK,CCTYQ,CGP,CI,CINL,CKL,CL,CLX,CMCSA,CMI,CNA,CNP,CNW,CPB,CPPRQ,CSC,CSX,CTB,CVGYQ,CVS,CVX,D,DALRQ,DCNAQ,DDS,DE,DIS,DJ,DLX,DOV,DTE,DUK,ECL,ED,EIX,EKDKQ,EMR,ENRNQ,ETN,ETR,EXC,F,FBF,FBO,FDX,FFB,FJ,FJCC,FL,FLMIQ,FLTWQ,FMC,FNMA,FWLT,GAP,GAPTQ,GCO,GD,GDW,GE,GFS-A,GIS,GL,GLW,GOSHA,GPC,GQ,GR,GT,GWOW,GWW,HAL,HAS,HBJ,HD,HDLM,HES,HET,HM,HNZ,HON,HP,HPC,HPQ,HRB,HRZIQ,HSH,HST,HSY,HTMXQ,HUM,IBM,IFF,IK,IKN,INCLF,INTC,IP,ITT,ITW,JCI,JH,JNJ,JOSEA,JPM,JWN,JWPI,K,KATE,KBH,KMB,KMRTQ,KO,KR,KRI,LDG,LHX,LLX,LLY,LNC,LOW,LPX,LUB,MAS,MAT,MCD,MDP,MDRIQ,MDT,MEE,MEL,MER,MKG,MMC,MMM,MO,MRK,MRNKQ,MRO,MSI,MTLQQ,MWI,MXS,MZIAQ,NAE,NAV,NC,NEC,NEE,NEM,NEU,NKE,NL,NMK,NOC,NRTLQ,NSC,NUE,NWL,NYT,OAT,OKE,OMX,ORCL,ORX,OWENQ,OXY,PAS,PBI,PCAR,PCG,PCH,PDG,PEG,PEP,PFE,PG,PGL,PH,PHM,PNC,PPG,PPW,PRDCQ,PRSU,R,RADCQ,RAL,RBD,RBK,RDC,RDPL,RHDCQ,RML,ROH,RRD,RSHCQ,RTN,RTX,RVTY,RYC,SCI,SGP,SHOY,SHW,SKLNQ,SKY,SLB,SNA,SO,SPGI,SPXC,SRR,STJ,SVU,SWK,SYY,T,TAP,TCOMA,TDM,TGNA,TGT,THC,TIN,TJX,TKR,TNB,TOY,TRB,TRV,TT,TXN,TXT,TXU,UALAQ,UAWGQ,UCM,UIS,UN,UNP,UPJ,USB,USW,VAT,VFC,VZ,WAN-B,WBA,WETT,WFC,WHR,WLA,WLBAQ,WMB,WMT,WMX,WNDXQ,WOR,WWY,WY,WYE,XEL,XOM,XRX,YELLQ,ZETHQ,ZRN"
