Date,Close,High,Low,Open,Volume,Percent Change,Cumulative Return,Stock 1,Buy Stock 1 Percent Change,Sell Stock 1 Percent Change,Stock 1 Cumulative Return,Stock 2,Buy Stock 2 Percent Change,Sell Stock 2 Percent Change,Stock 2 Cumulative Return,Stock 3,Buy Stock 3 Percent Change,Sell Stock 3 Percent Change,Stock 3 Cumulative Return,Stock 4,Buy Stock 4 Percent Change,Sell Stock 4 Percent Change,Stock 4 Cumulative Return,Stock 5,Buy Stock 5 Percent Change,Sell Stock 5 Percent Change,Stock 5 Cumulative Return,Stock Percent Change,Cumulative Stock Return
2019-12-27,3240.02001953125,3247.929931640625,3234.3701171875,3247.22998046875,2429150000,0.0,1.0,CMG,-0.000956220094694449,0.0,0.9952188995265278,TER,-0.0022023708964203606,0.0,0.9889881455178982,CPRT,-0.0011195253207530247,0.0,0.9944023733962348,EPAM,-0.0025392238995878996,0.0,0.9873038805020605,,0.0,0.0,,-0.006817340211455735,0.9931826597885443
2019-12-30,3221.2900390625,3240.919921875,3216.570068359375,3240.090087890625,3021720000,-0.005780822450430323,0.9942191775495697,CMG,-0.0001720919508947594,0.0,0.9943625537165934,TER,-0.0010992130431563662,0.0,0.9835526021724966,CPRT,8.808834103009034e-05,0.0,0.9948403496731791,EPAM,-0.0036195763737661315,0.0,0.9694357715040961,,0.0,0.0,,-0.004802793026787167,0.9884126090357859
2019-12-31,3230.780029296875,3231.719970703125,3212.030029296875,3215.179931640625,2894760000,0.0029460216619106028,0.9971481687833177,CMG,0.00024880147656580753,0.0,0.9955995480746256,TER,-0.001657920333886609,0.0,0.9753993428795523,CPRT,0.00017609912066314238,0.0,0.9957163022270674,EPAM,0.0015676302297559898,0.0,0.9770343556101793,,0.0,0.0,,0.00033461049309833077,0.9887433422662799
2020-01-02,3257.85009765625,3258.139892578125,3235.530029296875,3244.669921875,3459930000,0.008378802677341701,1.0055030765296258,CMG,0.005036356189837133,0.0,1.020670517807349,TER,0.004370148754392789,0.0,0.9967125439961554,CPRT,0.005586102589262421,0.0,1.0235271692972745,EPAM,0.003912135958570007,0.0,0.9961458117868836,,0.0,0.0,,0.01890474349206235,1.0074352815313083
2020-01-03,3234.85009765625,3246.14990234375,3222.340087890625,3226.360107421875,3484700000,-0.007059870562045378,0.9984043549595882,CMG,0.0016173758780918313,0.0,1.0289245571822545,TER,-0.004161929780363893,0.0,0.975971305899556,CPRT,-0.0017543852489889655,0.0,1.0145488644585017,EPAM,0.00100780948656376,0.0,1.0011654377824815,,0.0,0.0,,-0.003291129664697268,1.004119681390998
2020-01-06,3246.280029296875,3246.840087890625,3214.639892578125,3217.550048828125,3702460000,0.0035333728907271933,1.0019320898413864,CMG,-0.001643688958861045,0.0,1.0204683975115472,TER,-0.004338194049839861,0.0,0.9548015413392166,CPRT,0.0017914832049581886,0.0,1.0236366007149358,EPAM,-0.0029438795198549086,0.0,0.9864288856411093,,0.0,0.0,,-0.0071342793235976264,0.9969560111096327
2020-01-07,3237.179931640625,3244.909912109375,3232.429931640625,3241.860107421875,3435910000,-0.0028032386528962228,0.9991234350795659,CMG,0.0004801604803027715,0.0,1.0229183404909619,TER,0.0044044981592284765,0.0,0.9758286494955021,CPRT,-0.0002567015080315871,0.0,1.0223227554195364,EPAM,0.001316530048737663,0.0,0.9929222019855559,,0.0,0.0,,0.005944487180237324,1.0028824033369346
2020-01-08,3253.050048828125,3267.070068359375,3236.669921875,3238.590087890625,3726840000,0.004902451368978156,1.00402158913165,CMG,-0.0007789907781613703,0.0,1.018934120720689,TER,0.00023445223515392578,0.0,0.9769725755355093,CPRT,0.0013708886597882499,0.0,1.029330208779777,EPAM,0.005352260336837,0.0,1.0194940925818166,,0.0,0.0,,0.006178610453617806,1.0090788230379415
2020-01-09,3274.699951171875,3275.580078125,3263.669921875,3266.030029296875,3641230000,0.006655262605488987,1.0107036164689014,CMG,0.0013866809744346844,0.0,1.0259988035177177,TER,-0.00011711167429766523,0.0,0.9764005010651899,CPRT,0.002723111903437703,0.0,1.0433451155002582,EPAM,0.0017255292810490098,0.0,1.0282899271248487,,0.0,0.0,,0.005718210484623731,1.014848948143649
2020-01-10,3265.35009765625,3282.989990234375,3260.860107421875,3281.81005859375,3214580000,-0.002855178689662563,1.0078178770415944,CMG,-0.0011360250796202509,0.0,1.0201710016554353,TER,-0.0009668458309852968,0.0,0.9716803572960557,CPRT,4.197007634441086e-05,0.0,1.0435640618710138,EPAM,-0.00018808854977125922,0.0,1.0273228793191622,,0.0,0.0,,-0.002248989384032396,1.0125665636328773
2020-01-13,3288.1298828125,3288.1298828125,3268.429931640625,3271.1298828125,3459390000,0.006976215252569862,1.0148486314872245,CMG,0.00121945172368938,0.0,1.0263912480875685,TER,0.003945216767045112,0.0,0.9908478054851196,CPRT,0.001993504568191096,0.0,1.0539658104937135,EPAM,0.004913031811510571,0.0,1.0525592292531005,,0.0,0.0,,0.01207120487043616,1.0247894620674434
2020-01-14,3283.14990234375,3294.25,3277.18994140625,3285.35009765625,3687620000,-0.001514532772802224,1.0133116099754036,CMG,-0.0008760100742484678,0.0,1.0218956027203427,TER,0.0028871977683117226,0.0,1.0051516733487857,CPRT,0.0001662044460521539,0.0,1.0548416795121687,EPAM,-0.0012163102944487082,0.0,1.0461580361228129,,0.0,0.0,,0.0009610818456667009,1.0257743686150669
