Date,Close,High,Low,Open,Volume,Above SMA 20,Above SMA 50,Above SMA 200,A,D,AD Change,AD,Percent Change,Cumulative Return,Stock 1,Buy Stock 1 Percent Change,Sell Stock 1 Percent Change,Stock 1 Cumulative Return,Stock 2,Buy Stock 2 Percent Change,Sell Stock 2 Percent Change,Stock 2 Cumulative Return,Stock 3,Buy Stock 3 Percent Change,Sell Stock 3 Percent Change,Stock 3 Cumulative Return,Stock 4,Buy Stock 4 Percent Change,Sell Stock 4 Percent Change,Stock 4 Cumulative Return,Stock 5,Buy Stock 5 Percent Change,Sell Stock 5 Percent Change,Stock 5 Cumulative Return,Stock Percent Change,Cumulative Stock Return
2019-12-13,3168.800048828125,3182.679931640625,3156.510009765625,3166.64990234375,3757650000,319,366,391,226,266,-40,-65384,0.0,1.0,JD,-0.00019980019980018693,0.0,0.999000999000999,KEYS,0.001765254979852026,0.0,1.00882627489926,CMG,0.001214331082918898,0.0,1.0060716554145945,TER,0.0008543344591396276,0.0,1.0042716722956981,SYF,0.00022518303318157454,0.0,1.0011259151659078,0.0038593033552919392,1.0038593033552918
2019-12-16,3191.449951171875,3197.7099609375,3183.6298828125,3183.6298828125,4070200000,366,379,401,379,113,266,-65118,0.007147785279833618,1.0071477852798336,JD,0.00376468443298319,0.0,1.0178056165483675,KEYS,-0.004897503848311691,0.0,0.9841226220812747,CMG,0.0018323946545018455,0.0,1.0152892570317322,TER,0.004888310548524766,0.0,1.0288176313420365,SYF,-0.0027062857787480523,0.0,0.9875792510311596,0.0028816000089500584,1.006752024332825
2019-12-17,3192.52001953125,3198.219970703125,3191.030029296875,3195.39990234375,3842940000,368,383,397,256,236,20,-65098,0.00033529222633799094,1.0074854741030115,JD,0.0002886795938256359,0.0,1.0192747151082606,KEYS,-0.0023390619928759905,0.0,0.9726130029730758,CMG,0.0022508982242757103,0.0,1.0267158209606269,TER,0.0005854095574622242,0.0,1.031829029713403,SYF,-0.0014523979892469676,0.0,0.9804074604390612,-0.0006664726065593878,1.006081051687009
2019-12-18,3191.139892578125,3198.47998046875,3191.139892578125,3195.2099609375,4029950000,346,380,400,241,251,-10,-65108,-0.00043230017186479675,1.0070499379594056,JD,-0.001441294031021756,0.0,1.011929342293976,KEYS,-1.9245980364668294e-05,0.0,0.9725194085192876,CMG,-0.0012427279542841507,0.0,1.020336178701559,TER,-0.0003502297188564985,0.0,1.0300221437584804,SYF,-0.000650203346405065,0.0,0.9772201393809714,-0.0037037010309321386,1.0023548282586745
2019-12-19,3205.3701171875,3205.47998046875,3192.320068359375,3192.320068359375,3784360000,373,392,407,330,162,168,-64940,0.004459292004863613,1.0115406676962464,JD,0.0019744157606085724,0.0,1.0219191885042134,KEYS,-0.00013470546448315356,0.0,0.9718643901260703,CMG,0.0017027921801195057,0.0,1.029023281032489,TER,0.00046785288423465413,0.0,1.0324316379123952,SYF,-0.0019026690817695036,0.0,0.9679235066545581,0.002107686278710075,1.0044674777765943
2019-12-20,3221.219970703125,3225.64990234375,3216.030029296875,3223.330078125,6457480000,394,402,413,377,115,262,-64678,0.004944781081796634,1.0165425148533387,JD,0.0030477471940091763,0.0,1.0374919452005527,KEYS,-0.0014249910637796903,0.0,0.9649398997703935,CMG,0.0001462898338743468,0.0,1.0297759592566644,TER,0.0023045529199610115,0.0,1.044328104641451,SYF,0.001646485584255153,0.0,0.9758918671564002,0.005720084468319998,1.010213116595157
2019-12-23,3224.010009765625,3227.780029296875,3222.300048828125,3226.050048828125,3064530000,382,401,413,209,283,-74,-64752,0.0008661436002121992,1.0174229866469224,JD,0.005380882760094608,0.0,1.065405057808886,KEYS,0.00162916275313707,0.0,0.9728001204890022,CMG,-0.0014954493256010616,0.0,1.0220760704377116,TER,-0.000807594230468256,0.0,1.0401111378813295,SYF,-0.0022318410284441815,0.0,0.965001689614177,0.002475160928718179,1.012713556631032
2019-12-24,3223.3798828125,3226.429931640625,3220.510009765625,3225.449951171875,1296530000,399,400,416,259,233,26,-64726,-0.00019544819997963092,1.0172241331555645,JD,0.00011032187499435687,0.0,1.0659927452269158,KEYS,-0.0014236203737713505,0.0,0.9658756301333253,CMG,0.0001448893238536808,0.0,1.0228165099915754,TER,-0.00023161225230168282,0.0,1.0389066254648858,SYF,-5.5134561965908274e-05,0.0,0.9647356648869108,-0.0014551559891909037,1.0112399004337655
2019-12-26,3239.909912109375,3240.080078125,3227.199951171875,3227.199951171875,2164540000,409,405,416,332,160,172,-64554,0.005128166675301138,1.022440628056525,JD,-0.00022049959648235974,0.0,1.0648174903760375,KEYS,0.0008331724473755298,0.0,0.9698993349464181,CMG,0.0023428754069185764,0.0,1.034798168226823,TER,0.001855339909989784,0.0,1.0485442500897748,SYF,-0.0003303708425901775,0.0,0.9631420622144833,0.004480517325211353,1.015770778327604
2019-12-27,3240.02001953125,3247.929931640625,3234.3701171875,3247.22998046875,2429150000,402,407,417,235,257,-22,-64576,3.398471712534601e-05,1.022475375412047,CMG,-0.00043166671935794825,9.23175707631682e-05,0.9978416664032103,TER,-0.0014074113114126874,7.565669948055052e-05,0.9929629434429366,CPRT,-0.0004394571646194834,-8.633334387158965e-05,0.9978027141769026,EPAM,-0.0013619950120880688,-0.0002814822622825375,0.9931900249395597,SYF,0.0,7.557192285525708e-05,0.9635059947026049,-0.0037647996205333397,1.0119466048868073
2019-12-30,3221.2900390625,3240.919921875,3216.570068359375,3240.090087890625,3021720000,372,399,412,117,375,-258,-64834,-0.005780822450430323,1.016564626806853,CMG,-0.0001720919508947594,0.0,0.9969830638079332,TER,-0.0010992130431563662,0.0,0.9875055543489195,CPRT,8.808834103009034e-05,0.0,0.9982421881057384,EPAM,-0.0036195763737661315,0.0,0.9752153891949026,,0.0,0.0,,-0.004802793026787167,1.007086434789376
