Date,Close,High,Low,Open,Volume,Above SMA 20,Above SMA 50,Above SMA 200,A,D,AD Change,AD,Percent Change,Cumulative Return,Stock 1,Buy Stock 1 Percent Change,Sell Stock 1 Percent Change,Stock 1 Cumulative Return,Stock 2,Buy Stock 2 Percent Change,Sell Stock 2 Percent Change,Stock 2 Cumulative Return,Stock 3,Buy Stock 3 Percent Change,Sell Stock 3 Percent Change,Stock 3 Cumulative Return,Stock 4,Buy Stock 4 Percent Change,Sell Stock 4 Percent Change,Stock 4 Cumulative Return,Stock 5,Buy Stock 5 Percent Change,Sell Stock 5 Percent Change,Stock 5 Cumulative Return,Stock Percent Change,Cumulative Stock Return
2017-12-01,2642.219970703125,2650.6201171875,2605.52001953125,2645.10009765625,3950930000,371,389,397,179,304,-125,-82631,0.0,1.0,PENN,-0.0003378822793970358,0.0,0.9983105886030148,MU,0.0010450710999166505,0.0,1.0052253554995834,VC,-0.0002913499475552424,0.0,0.9985432502622238,NOMD,0.001987796866496341,0.0,1.0099389843324817,CVI,-0.0029392957263563338,0.0,0.9853035213682183,-0.0005356599868956203,0.9994643400131044
2017-12-04,2639.43994140625,2665.18994140625,2639.030029296875,2657.18994140625,4025840000,331,360,406,253,230,23,-82608,-0.0010521566439205543,0.9989478433560794,PENN,-0.0006915655685056477,0.0,0.9948586024542525,MU,-0.009954756842389535,0.0,0.9551914855705688,VC,-0.004813571834291053,0.0,0.9745104519383054,NOMD,0.0,0.0,1.0099389843324817,CVI,0.0005560391326197234,0.0,0.988042857945162,-0.01490385511256651,0.9845684682993722
2017-12-05,2629.570068359375,2648.719970703125,2627.72998046875,2639.780029296875,3547570000,296,345,402,135,348,-213,-82821,-0.0037393815604747083,0.9952123962107577,PENN,-0.001596110650047189,0.0,0.986919080400911,MU,0.006566438697065103,0.0,0.9865525172403572,VC,0.0008455349586398153,0.0,0.978630365211674,NOMD,-0.0003610107017786524,0.0,1.0081159904250443,CVI,0.00819473473783643,0.0,1.028526603597534,0.013649587041715506,0.998007421305953
2017-12-06,2629.27001953125,2634.409912109375,2624.75,2626.239990234375,3253080000,294,341,400,234,249,-15,-82836,-0.00011410565998426492,0.9950988368434636,PENN,-0.0016089509689317884,0.0,0.9789795583475694,MU,0.0017956579291030117,0.0,0.9954100714906531,VC,-0.0024635562149021074,0.0,0.9665758106201283,NOMD,0.0012055609333953222,0.0,1.0141927166969822,CVI,-0.006629217490851436,0.0,0.99443497084566,-0.007700505812186997,0.9903222593575808
2017-12-07,2636.97998046875,2640.989990234375,2626.530029296875,2628.3798828125,3297060000,319,353,399,340,143,197,-82639,0.0029323579853828274,0.9980168228639267,PENN,0.003455569538593828,0.0,0.9958942180512289,MU,0.007792201219524175,0.0,1.0341922493556337,VC,0.0023837626927733615,0.0,0.9780962474055954,NOMD,-0.003594977307489522,0.0,0.9959627176872482,CVI,0.003856752517452611,0.0,1.0136114187319196,0.013893308660854451,1.0040811121805504
2017-12-08,2651.5,2651.64990234375,2644.10009765625,2646.2099609375,3126750000,345,370,403,387,96,291,-82348,0.005506306319651655,1.003512209202781,PENN,-0.002218368738946386,-0.00044367374778927723,0.9889081563052681,MU,4.631229551756988e-05,9.262459103513976e-06,1.0002315614775878,NOMD,0.0020744308289665447,0.00017195879650762098,1.0103721541448327,CVI,0.0021021062102875468,0.00041488616579330893,1.0105105310514377,GDOT,0.002917279054233335,0.0004204212420575094,1.0145863952711667,0.0054946145657312866,1.0095981508847134
2017-12-11,2659.989990234375,2660.330078125,2651.469970703125,2652.18994140625,3141480000,347,377,407,260,223,37,-82311,0.003201957471006933,1.0067254126182845,PENN,0.0018226443927394699,0.0,0.9979202958353887,MU,-0.0009257248441943977,0.0,0.9956018654455521,NOMD,0.0016908285932073054,0.0,1.0189139847848754,CVI,0.004338800930601927,0.0,1.032432551213983,GDOT,0.0005554712830757148,0.0,1.0174042633050289,0.00748202035543002,1.0171519848004373
2017-12-12,2664.110107421875,2669.719970703125,2659.780029296875,2661.72998046875,3568910000,331,364,407,220,263,-43,-82354,0.001548922064604108,1.0082847518228866,PENN,-0.0014588467186052113,0.0,0.9906412320903437,MU,-0.005347575074162903,0.0,0.9689815868483185,NOMD,-0.0020359234046674946,0.0,1.0085418306400427,CVI,-0.0023850917368256844,0.0,1.0201203194803312,GDOT,0.0009449237399271394,0.0,1.0222111105125289,-0.010282513194334155,1.0066931060960838
2017-12-13,2662.85009765625,2671.8798828125,2662.85009765625,2667.590087890625,3568360000,322,363,409,241,242,-1,-82355,-0.0004729570906678582,1.0078078764000997,PENN,0.0029391188062640517,0.0,1.0051992934678302,MU,0.0009077663408880277,0.0,0.9733796311957243,NOMD,0.0007259405761233851,0.0,1.0122025378279396,CVI,0.0035324775926938393,0.0,1.038138080332411,GDOT,-0.0024323010289229122,0.0,1.0097794848331485,0.005673002287046392,1.0124040783893207
2017-12-14,2652.010009765625,2668.090087890625,2652.010009765625,2665.8701171875,3442760000,275,334,400,121,362,-241,-82596,-0.004070859227173984,1.0037052324072377,PENN,0.0017241379310344751,0.0,1.0138648046184149,MU,0.0009037018282552989,0.0,0.9777778559572146,NOMD,0.0003616635237913002,0.0,1.0140329215110464,CVI,0.0015620849547766547,0.0,1.046246379713751,GDOT,-0.00551541871626291,0.0,0.9819327014834132,-0.0009638304784051815,1.0114282924821074
2017-12-15,2675.81005859375,2679.6298828125,2659.139892578125,2660.6298828125,5736910000,338,368,411,418,65,353,-82243,0.008974343513216354,1.0127128279488729,PENN,0.0030085506602230087,0.0006017101320446018,1.015042753301115,NOMD,-0.0012033254858766496,1.6756206505265697e-05,0.9939833725706168,CAT,-0.0010947364610560922,-0.00024066509717532992,0.9945263176947196,GDOT,0.0037812251861967018,0.0008725661054505807,1.0189061259309835,AVAV,0.004587155963302747,0.0007562450372393404,1.0229357798165137,0.011085482246854175,1.022640462862384
