Date,Adj Close,Close,High,Low,Open,Volume,SMA 1,EMA 1,SMA 200,EMA 200,Percent Change,Cumulative Return,Stock 1,Buy Stock 1 Percent Change,Sell Stock 1 Percent Change,Stock 1 Cumulative Return,Stock 2,Buy Stock 2 Percent Change,Sell Stock 2 Percent Change,Stock 2 Cumulative Return,Stock 3,Buy Stock 3 Percent Change,Sell Stock 3 Percent Change,Stock 3 Cumulative Return,Stock Percent Change,Cumulative Stock Return
2020-01-08,3253.050048828125,3253.050048828125,3267.070068359375,3236.669921875,3238.590087890625,3726840000,3253.050048828125,3253.050048828125,2978.4370922851563,2993.2289351271916,0.004902451368978156,1.0265873512691839,CMG,-0.0012983179636022837,,1.0216193859046796,CPRT,0.002284814432980416,,1.032849984656551,TER,0.0003909011512907382,,0.9808991202912208,0.0013773976206688703,1.0117742513919639
2020-01-09,3274.699951171875,3274.699951171875,3275.580078125,3263.669921875,3266.030029296875,3641230000,3274.699951171875,3274.699951171875,2980.718292236328,2996.029641754502,0.006655262605488987,1.0334195596793536,CMG,0.00231113495739114,,1.0287026867324178,CPRT,0.004538519839062838,,1.0469128150949696,TER,-0.00019522163855556496,,0.980324642090658,0.006654433157898413,1.0185070355187344
2020-01-10,3265.35009765625,3265.35009765625,3282.989990234375,3260.860107421875,3281.81005859375,3214580000,3265.35009765625,3265.35009765625,2983.018192138672,2998.7094472858626,-0.002855178689662563,1.0304689621750767,JD,-0.0027000906653258214,-0.0006311250442334726,0.9918997280040225,ACGL,-0.001400548886412519,2.3316709080228248e-05,0.9957983533407624,CMG,-0.001893375132700418,-0.0005371647959226461,0.9943198746018987,-0.007138987815514648,1.0112359262021502
2020-01-13,3288.1298828125,3288.1298828125,3288.1298828125,3268.429931640625,3271.1298828125,3459390000,3288.1298828125,3288.1298828125,2985.381641845703,3001.5892526144858,0.006976215252569862,1.0376577354663024,JD,0.010227569625945732,,1.0223338985943757,ACGL,0.0012252075342595128,,0.9994585322761114,CMG,0.0020324195394822997,,1.0003825000268083,0.013485196699687544,1.024872641576777
2020-01-14,3283.14990234375,3283.14990234375,3294.25,3277.18994140625,3285.35009765625,3687620000,3283.14990234375,3283.14990234375,2987.6253918457032,3004.390851119255,-0.001514532772802224,1.0360861688189869,JD,-0.00016538871315877982,,1.0218266511306544,ACGL,-0.0001525937162763317,,0.999000999000999,CMG,-0.0014600167904141128,,0.9960007742861815,-0.0017779992198492243,1.0230504188196088
2020-01-15,3289.2900390625,3289.2900390625,3298.659912109375,3280.68994140625,3282.27001953125,3721490000,3289.2900390625,3289.2900390625,2989.7358923339843,3007.225668909735,0.0018701968845122874,1.0380238539439983,JD,-0.004219426860606168,,1.0088920826746626,ACGL,0.002900550217910321,,1.007693956697034,CMG,0.002277243932149971,,1.002805184445161,0.0009583672894541238,1.0240308768764679
2020-01-16,3316.81005859375,3316.81005859375,3317.110107421875,3302.820068359375,3302.969970703125,3540580000,3316.81005859375,3316.81005859375,2991.9837426757813,3010.3061105981333,0.00836655302646827,1.0467085355607597,JD,-0.0018434507521097505,,1.0033125540688501,ACGL,0.00385926708334187,,1.019360837048524,CMG,0.0019843916473728145,,1.0087750591410265,0.004000207978604934,1.028127213360487
2020-01-17,3329.6201171875,3329.6201171875,3329.8798828125,3318.860107421875,3323.659912109375,3726220000,3329.6201171875,3329.6201171875,2994.26484375,3013.4833643950424,0.003862162248501333,1.0507510937519866,JD,0.006656530783670492,,1.0233482967742573,ACGL,0.00456311173589811,,1.0333152092444773,CMG,0.0030298022486186698,,1.0179442259686342,0.01424944476818727,1.0427774553019378
2020-01-21,3320.7900390625,3320.7900390625,3329.7900390625,3316.610107421875,3321.030029296875,4104840000,3320.7900390625,3320.7900390625,2996.471844482422,3016.5411422524303,-0.0026519776473655776,1.0479645253384113,JD,-0.0023956803948503485,,1.0159934504192005,ACGL,-0.00014756581711320807,,1.0328577632349143,CMG,-0.002816514933820735,,1.0093430606259224,-0.005359761145784292,1.0371884172133106
2020-01-22,3321.75,3321.75,3337.77001953125,3320.0400390625,3330.02001953125,3623780000,3321.75,3321.75,2998.61689453125,3019.5780463096203,0.0002890760711180551,1.0482674668060672,JD,0.007571973841042912,,1.039072677906936,ACGL,0.0024363086393863753,,1.0404068441103937,CMG,0.003234809004104259,,1.019138156688151,0.013243091484533545,1.0509239983091652
2020-01-23,3325.5400390625,3325.5400390625,3326.8798828125,3301.8701171875,3315.77001953125,3766710000,3325.5400390625,3325.5400390625,3000.7657446289063,3022.62244424746,0.0011409766124783616,1.0494635154693148,JD,-0.0016272130581760726,,1.0340003000172835,ACGL,-0.001758999312409489,,1.034916619340145,CMG,0.00025024758999747654,,1.019903267290908,-0.0031359647805880853,1.0476283376633928
2020-01-24,3295.469970703125,3295.469970703125,3333.179931640625,3281.530029296875,3333.10009765625,3708780000,3295.469970703125,3295.469970703125,3002.8520947265624,3025.337345008213,-0.009042160974207403,1.0399740974258838,NOW,-0.005826872965295467,-0.0033248881448914146,0.9825193811041136,JD,-0.009974664434674244,-0.00022211111111111002,0.9700760066959773,CMG,-0.0038378281060128154,-0.001279276035337605,0.9884865156819616,-0.024465640797322656,1.021997439065024
2020-01-27,3243.6298828125,3243.6298828125,3258.85009765625,3234.5,3247.159912109375,3831050000,3243.6298828125,3243.6298828125,3004.6291943359374,3027.509410060992,-0.015730711659182384,1.0236145647662587,NOW,-0.001896214790712114,,0.9769301777562809,JD,-0.016013466058437044,,0.9234731690739867,CMG,-0.0017936883720029253,,0.9831674053747803,-0.019703369221152085,1.0018606461800539
2020-01-28,3276.239990234375,3276.239990234375,3285.780029296875,3253.219970703125,3255.35009765625,3531570000,3276.239990234375,3276.239990234375,3006.5687939453123,3029.9843412069963,0.010053584595046017,1.0339055603858576,NOW,0.006956390044594732,,0.9973178998447048,JD,0.011155363173687519,,0.954378204820516,CMG,0.004928542871833086,,0.9977041534975158,0.023040296090115337,1.0249438121090766
2020-01-29,3273.39990234375,3273.39990234375,3293.469970703125,3271.889892578125,3289.4599609375,3600250000,3273.39990234375,3273.39990234375,3008.3987438964846,3032.406386591442,-0.0008668741908683941,1.0330092943397637,NOW,-0.0011887652292324653,,0.9937611693192252,JD,0.0019703550341667597,,0.9600195965216175,CMG,0.000562000997326321,,0.9993862856854225,0.0013435908022606156,1.0263209171878602
2020-01-30,3283.659912109375,3283.659912109375,3285.909912109375,3242.800048828125,3256.449951171875,3790350000,3283.659912109375,3283.659912109375,3010.2891430664063,3034.9064216712222,0.003134358792605374,1.0362471161043207,NOW,0.030560618575937355,,1.0848710374726522,JD,-0.005535664463615604,,0.9440765574270996,CMG,0.00024641737658985063,,1.000125084125578,0.025271371488911603,1.0522574543529553
2020-01-31,3225.52001953125,3225.52001953125,3282.330078125,3214.679931640625,3282.330078125,4529700000,3225.52001953125,3225.52001953125,3011.881442871094,3036.8030743862473,-0.01770582037552626,1.0178995108019204,NOW,-0.003307753429066196,,1.0741055797897678,JD,-0.006928232587437318,,0.9244542115164934,CMG,-0.004996525574463358,,0.9851336324440907,-0.01523251159096687,1.0362289304828427
2020-02-03,3248.919921875,3248.919921875,3268.43994140625,3235.659912109375,3235.659912109375,3760460000,3248.919921875,3248.919921875,3013.6237927246093,3038.9136897841454,0.007254613892351713,1.025283978734002,NOW,0.00489804872351988,,1.0898886441818123,JD,0.013354578502252041,,0.961491300534797,CMG,0.00021921145418538993,,0.9857814901724957,0.018471838679957314,1.0553699841222266
2020-02-04,3297.590087890625,3297.590087890625,3306.919921875,3280.610107421875,3280.610107421875,3996900000,3297.590087890625,3297.590087890625,3015.5865930175783,3041.4875842926676,0.014980414164082134,1.0406431573712354,NOW,0.008576132729407826,,1.117929733200145,JD,0.009778891911560672,,0.9896982590403041,CMG,0.006721780605532042,,1.0056601108782977,0.02507680524650054,1.081835291677062
2020-02-05,3334.68994140625,3334.68994140625,3337.580078125,3313.75,3324.909912109375,4121480000,3334.68994140625,3334.68994140625,3017.720192871094,3044.4050206818574,0.01125059589785371,1.0523510130086857,NOW,-0.012811407007180864,,1.0749629747477765,JD,-0.0033870290203775,,0.9796418488659443,CMG,-0.011606871157356664,,0.9706424088731254,-0.02780530718491503,1.051754529068499
2020-02-06,3345.780029296875,3345.780029296875,3347.9599609375,3334.389892578125,3344.919921875,3887250000,3345.780029296875,3345.780029296875,3019.780693359375,3047.4037769864844,0.003325672876785646,1.0558507882295065,NOW,0.003151169086195245,,1.0851251450322654,JD,0.003672195430939995,,0.9904341578300336,CMG,0.0011670275846132523,,0.9740407082709766,0.007990392101748492,1.0601584601505463
2020-02-07,3327.7099609375,3327.7099609375,3341.419921875,3322.1201171875,3335.5400390625,3733920000,3327.7099609375,3327.7099609375,3021.7829931640626,3050.1928932447036,-0.005400853672730133,1.0501482926220422,JD,-0.0032194104286968153,-0.0002188726305810008,0.9903417687139096,TSLA,0.0076529855666958545,-0.001073136809565605,1.0229589567000876,ACGL,0.00017285732238453693,-3.318893561189213e-05,1.0005185719671537,0.003281234084625078,1.0636370882250958
2020-02-10,3352.090087890625,3352.090087890625,3352.260009765625,3317.77001953125,3318.280029296875,3462730000,3352.090087890625,3352.090087890625,3023.9125939941405,3053.196845430235,0.007326397804890528,1.0578420967679178,JD,0.0009168691425981053,,0.993065810138989,TSLA,0.010342165443285884,,1.0546977890157379,ACGL,0.004550359209736898,,1.0141767286625443,0.015809393795620887,1.080452545808474
2020-02-11,3357.75,3357.75,3375.6298828125,3352.719970703125,3365.8701171875,3762940000,3357.75,3357.75,3026.001944580078,3056.2272250776955,0.0016884725532351208,1.0596282341139671,JD,0.0056525380802248115,,1.0099058370629288,TSLA,0.0013397536456762893,,1.0589368946394995,ACGL,0.0069117945419329505,,1.03520607219572,0.013904086267834051,1.095475251213696
2020-02-12,3379.449951171875,3379.449951171875,3381.469970703125,3369.719970703125,3370.5,3930910000,3379.449951171875,3379.449951171875,3028.1840441894533,3059.4433716059957,0.006462646466197652,1.066476236776647,JD,0.007029594867538883,,1.0312035237296742,TSLA,-0.003051885977898479,,1.0492416306588106,ACGL,-0.004956363591432145,,1.019813499138139,-0.0009786547017917408,1.0944031592083994
2020-02-13,3373.93994140625,3373.93994140625,3385.090087890625,3360.52001953125,3365.89990234375,3500890000,3373.93994140625,3373.93994140625,3030.3245935058594,3062.572690708486,-0.0016304457368023773,1.0647374051429934,JD,0.0029618871062131458,,1.0403664489921236,TSLA,0.015947884183926675,,1.0994411826789139,ACGL,0.005598078940984704,,1.0369404885579103,0.024507850231124523,1.1212246279267484
2020-02-14,3380.159912109375,3380.159912109375,3380.68994140625,3366.14990234375,3378.080078125,3419700000,3380.159912109375,3380.159912109375,3032.6067431640627,3065.732762563221,0.0018435333204338544,1.0667002840268869,JD,-0.0003173617585346585,,1.0393759314148059,TSLA,-0.001645918556116177,,1.0940124107471252,ACGL,-0.0010453796092861158,,1.0336884992295654,-0.0030086599239369516,1.117851244322974
2020-02-18,3370.2900390625,3370.2900390625,3375.010009765625,3355.610107421875,3369.0400390625,3750400000,3370.2900390625,3370.2900390625,3034.8705932617186,3068.763183224906,-0.002919942636890105,1.063585580386774,JD,0.002779751123352714,,1.048043550653614,TSLA,0.0243199043386119,,1.173831242270998,ACGL,0.001468114395473711,,1.038241218128029,0.028567769857438325,1.1497857614056437
2020-02-19,3386.14990234375,3386.14990234375,3393.52001953125,3378.830078125,3380.389892578125,3614200000,3386.14990234375,3386.14990234375,3037.073143310547,3071.9212600320584,0.004705785881164548,1.0685905863943683,JD,0.0049622012654242376,,1.0636453597534332,TSLA,0.022918602984418536,,1.2545389589079454,ACGL,0.0020185210497902784,,1.0445283533886829,0.029899325299633052,1.1841635799107975
2020-02-20,3373.22998046875,3373.22998046875,3389.14990234375,3341.02001953125,3380.449951171875,4019180000,3373.22998046875,3373.22998046875,3039.276943359375,3074.919356752822,-0.00381551976362815,1.0645133578927537,JD,-0.011408623939393531,,1.0272411700105095,TSLA,-0.004431250757288663,,1.2378614287728185,ACGL,-0.0019371715616669505,,1.0384580615240648,-0.017777046258349145,1.1631126491732708
2020-02-21,3337.75,3337.75,3360.760009765625,3328.449951171875,3360.5,3908780000,3337.75,3337.75,3041.5454431152343,3077.5345870338883,-0.01051810302712286,1.0533166967206893,NOW,-0.006033759107742353,-0.0028393908308929194,0.9818987226767729,NTES,-0.00509965701616089,9.821159884249031e-05,0.9847010289515173,LBRDA,-0.002843356215589744,-0.00045361744621608884,0.9914699313532308,-0.017171569017759507,1.143140180042563
2020-02-24,3225.889892578125,3225.889892578125,3259.81005859375,3214.64990234375,3257.610107421875,4851160000,3225.889892578125,3225.889892578125,3043.27779296875,3079.0107592283584,-0.03351362667122315,1.0180162341802261,NOW,-0.01056666384063698,,0.9507725414925441,NTES,-0.00967177246437097,,0.9561296160591642,LBRDA,-0.003146506198826504,,0.9821109324983717,-0.023384942503834456,1.1164079126584445
2020-02-25,3128.2099609375,3128.2099609375,3246.989990234375,3118.77001953125,3238.93994140625,5596760000,3128.2099609375,3128.2099609375,3044.5652429199217,3079.500303523972,-0.030279995565056117,0.9871907071240937,NOW,-0.003837386942875313,,0.9398270950834405,NTES,0.0029155895672243006,,0.9644926606596531,LBRDA,-0.006501911438138533,,0.9629541375817755,-0.0074237088137895455,1.1081200253974577
2020-02-26,3116.389892578125,3116.389892578125,3182.510009765625,3108.989990234375,3139.89990234375,5484650000,3116.389892578125,3116.389892578125,3045.7401928710938,3079.8673641115756,-0.0037785406053220116,0.9834605669520288,NOW,0.004599850151768781,,0.9527962865013084,NTES,0.007832447591140951,,0.9871556753096236,LBRDA,-0.000582120305918828,,0.9612724721103107,0.011850177436990903,1.1212514443199002
2020-02-27,2978.760009765625,2978.760009765625,3097.070068359375,2977.389892578125,3062.5400390625,7064710000,2978.760009765625,2978.760009765625,3046.5746423339842,3078.86132078475,-0.04416324258407911,0.9400277593618503,NOW,-0.014130277296672192,,0.9124064592947994,NTES,-0.023054294774576024,,0.9188811415286724,LBRDA,-0.008316215990573231,,0.9372900235987258,-0.045500788061821444,1.0702336199878892
2020-02-28,2954.219970703125,2954.219970703125,2959.719970703125,2855.840087890625,2916.89990234375,8569570000,2954.219970703125,2954.219970703125,3047.173692626953,3077.621108346127,-0.008238340444361891,0.9322834906530767,NOW,0.006237623784401439,,0.9294802039894156,NTES,-0.0033340632601676448,,0.9096903179653775,LBRDA,-0.011727389162796104,,0.90431412900328,-0.00882382863856231,1.0607900619218877
2020-03-02,3090.22998046875,3090.22998046875,3090.9599609375,2945.18994140625,2974.280029296875,6381330000,3090.22998046875,3090.22998046875,3048.3700427246094,3077.746569760283,0.046039229006110016,0.9752051037778693,NOW,0.01871671191411539,,0.9816706436132449,NTES,-0.009046884453470017,,0.885000728380158,LBRDA,0.0009321130291178135,,0.9068428979494579,0.010601940489763189,1.072036495030516
2020-03-03,3003.3701171875,3003.3701171875,3136.719970703125,2976.6298828125,3096.4599609375,6376510000,3003.3701171875,3003.3701171875,3049.00529296875,3077.0065055555788,-0.028107896121075893,0.9477941400241379,NOW,-0.014295382573972263,,0.9395705713769781,NTES,0.0029101038582050416,,0.8927270604826781,LBRDA,0.0,,0.9068428979494579,-0.011385278715767222,1.0598310607411192
2020-03-04,3130.1201171875,3130.1201171875,3130.969970703125,3034.3798828125,3045.75,5073020000,3130.1201171875,3130.1201171875,3050.358243408203,3077.5349992036577,0.04220259077449118,0.9877935082540373,NOW,0.015613467840400222,,0.9835804360769208,NTES,0.0,,0.8927270604826781,LBRDA,0.0,,0.9068428979494579,0.015613467840400222,1.076378698924258
2020-03-05,3023.93994140625,3023.93994140625,3083.0400390625,2999.830078125,3075.699951171875,5579290000,3023.93994140625,3023.93994140625,3051.2767932128904,3077.0017150464696,-0.033922077046888544,0.9542855007606276,NOW,-0.01520466419167732,,0.9387154053687614,NTES,0.0,,0.8927270604826781,LBRDA,0.0,,0.9068428979494579,-0.01520466419167732,1.06001272226404
2020-03-06,2972.3701171875,2972.3701171875,2985.929931640625,2901.5400390625,2954.199951171875,6555240000,2972.3701171875,2972.3701171875,3051.8168432617185,3075.9606046200124,-0.01705385200037013,0.9380112570645567,NOW,-0.0,-0.0,0.9632891117394872,CPB,-0.0,-0.0,0.9976517114556601,NEM,0.0,-0.0,1.0022556624661478,0.0,1.06001272226404
2020-03-09,2746.56005859375,2746.56005859375,2863.889892578125,2734.429931640625,2863.889892578125,8441290000,2746.56005859375,2746.56005859375,3051.268293457031,3072.682987246617,-0.07596969747745097,0.8667508256349188,NOW,-0.0,,0.8869219574507123,CPB,-0.0,,0.9675834292944098,NEM,-0.0,,0.9147617139444418,0.0,1.06001272226404
2020-03-10,2882.22998046875,2882.22998046875,2882.590087890625,2734.0,2813.47998046875,7642040000,2882.22998046875,2882.22998046875,3051.568243408203,3070.7879324528076,0.04939630628156144,0.9095651148877775,NOW,0.0,,0.9498071859433618,CPB,0.0,,0.9880144264497929,NEM,0.0,,0.9285740888885318,0.0,1.06001272226404
2020-03-11,2741.3798828125,2741.3798828125,2825.60009765625,2707.219970703125,2825.60009765625,7431200000,2741.3798828125,2741.3798828125,3051.144842529297,3067.510240416586,-0.048868445131273974,0.8651160819775632,NOW,-0.0,,0.882488739964889,CPB,-0.0,,0.9727875720207761,NEM,0.0,,0.9285740888885318,0.0,1.06001272226404
2020-03-12,2480.639892578125,2480.639892578125,2660.949951171875,2478.860107421875,2630.860107421875,8850810000,2480.639892578125,2480.639892578125,3049.536092529297,3061.670734467945,-0.09511268097833658,0.7828325720632028,NOW,-0.0,,0.8191479049454269,CPB,-0.0,,0.9190115040416406,NEM,0.0,,0.9285740888885318,0.0,1.06001272226404
2020-03-13,2711.02001953125,2711.02001953125,2711.330078125,2492.3701171875,2569.989990234375,8299070000,2711.02001953125,2711.02001953125,3049.176092529297,3058.181672627779,0.09287124972971839,0.8555352113598422,NOW,0.0,,0.8191479049454269,CPB,0.0,,0.9498507866497562,NEM,0.0,,0.9285740888885318,0.0,1.06001272226404
2020-03-16,2386.1298828125,2386.1298828125,2562.97998046875,2380.93994140625,2508.590087890625,7805450000,2386.1298828125,2386.1298828125,3047.16244140625,3051.4945901420547,-0.11984055240393443,0.7530073990294619,NOW,0.0,,0.8191479049454269,CPB,0.0,,0.9502362868731887,NEM,0.0,,0.9285740888885318,0.0,1.06001272226404
2020-03-17,2529.18994140625,2529.18994140625,2553.929931640625,2367.0400390625,2425.659912109375,8370250000,2529.18994140625,2529.18994140625,3046.0480908203126,3046.297528960604,0.05995484974402432,0.7981538444944118,NOW,0.0,,0.8191479049454269,CPB,0.0,,1.0377428523728598,NEM,0.0,,0.9285740888885318,0.0,1.06001272226404
2020-03-18,2398.10009765625,2398.10009765625,2453.570068359375,2280.52001953125,2436.5,8799300000,2398.10009765625,2398.10009765625,3044.3163415527342,3039.8478032759836,-0.051830762729157875,0.7567849219590568,NOW,0.0,,0.8191479049454269,CPB,-0.0,,0.9729802853691675,NEM,0.0,,0.9285740888885318,0.0,1.06001272226404
2020-03-19,2409.389892578125,2409.389892578125,2466.969970703125,2319.780029296875,2393.47998046875,7956100000,2409.389892578125,2409.389892578125,3042.346940917969,3033.574590234214,0.0047078080405855705,0.7603477200996496,NOW,0.0,,0.8191479049454269,CPB,-0.0,,0.9155420755573962,NEM,0.0,,0.9285740888885318,0.0,1.06001272226404
2020-03-20,2304.919921875,2304.919921875,2453.010009765625,2295.56005859375,2431.93994140625,9053950000,2304.919921875,2304.919921875,3039.740791015625,3026.32429502666,-0.04335951230846191,0.7273794137712779,ZTO,-0.0,-0.0,0.9994057898648426,WMT,-0.0,-0.0,0.952771150803744,NEM,0.0,0.0,0.9402611109716537,0.0,1.06001272226404
2020-03-23,2237.39990234375,2237.39990234375,2300.72998046875,2191.860107421875,2290.7099609375,7411380000,2237.39990234375,2237.39990234375,3036.710340576172,3018.474301069616,-0.02929386782180443,0.7060716573679605,ZTO,-0.0,,0.9560941711110945,WMT,0.0,,0.9553626811854087,,,,,0.0,1.06001272226404
2020-03-24,2447.330078125,2447.330078125,2449.7099609375,2344.43994140625,2344.43994140625,7563150000,2447.330078125,2447.330078125,3034.5802905273435,3012.79127397564,0.09382773976227554,0.772320765089,ZTO,0.0,,0.992524499591427,WMT,0.0,,0.961632562132425,,,,,0.0,1.06001272226404
2020-03-25,2475.56005859375,2475.56005859375,2571.419921875,2407.530029296875,2457.77001953125,8300010000,2475.56005859375,2475.56005859375,3032.5244409179686,3007.445689742984,0.011535011448221999,0.7812294939560013,ZTO,0.0,,0.9969770446817808,WMT,-0.0,,0.9145666468942155,,,,,0.0,1.06001272226404
2020-03-26,2630.070068359375,2630.070068359375,2637.010009765625,2500.719970703125,2501.2900390625,7766990000,2630.070068359375,2630.070068359375,3031.24619140625,3003.6907084356844,0.062414163303876835,0.8299892791695762,ZTO,0.0,,1.0451460765956893,WMT,0.0,,0.918077764917218,,,,,0.0,1.06001272226404
2020-03-27,2541.469970703125,2541.469970703125,2615.909912109375,2520.02001953125,2555.8701171875,6201670000,2541.469970703125,2541.469970703125,3029.5543408203125,2999.0914971149627,-0.033687352562252526,0.8020291376993008,ZTO,-0.0,,1.0325978686403892,WMT,-0.0,,0.9160714527629841,,,,,0.0,1.06001272226404
2020-03-30,2626.64990234375,2626.64990234375,2631.800048828125,2545.280029296875,2558.97998046875,5751120000,2626.64990234375,2626.64990234375,3028.229390869141,2995.3856105998266,0.03351600948370015,0.8289099538846345,ZTO,0.0,,1.0435269903462778,WMT,0.0,,0.9629701354588445,,,,,0.0,1.06001272226404
