Date,Close,High,Low,Open,Volume,Above SMA 20,Above SMA 50,Above SMA 200,A,D,AD Change,AD,Percent Change,Cumulative Return,Stock 1,Buy Stock 1 Percent Change,Sell Stock 1 Percent Change,Stock 1 Cumulative Return,Stock 2,Buy Stock 2 Percent Change,Sell Stock 2 Percent Change,Stock 2 Cumulative Return,Stock 3,Buy Stock 3 Percent Change,Sell Stock 3 Percent Change,Stock 3 Cumulative Return,Stock 4,Buy Stock 4 Percent Change,Sell Stock 4 Percent Change,Stock 4 Cumulative Return,Stock 5,Buy Stock 5 Percent Change,Sell Stock 5 Percent Change,Stock 5 Cumulative Return,Stock Percent Change,Cumulative Stock Return
2019-12-06,3145.909912109375,3150.60009765625,3134.6201171875,3134.6201171875,3483310000,335,365,391,392,100,292,-65506,0.0,1.0,EW,-0.0051091615093004,0.0,0.974454192453498,DAY,0.0006352501061287368,0.0,1.0031762505306436,XRAY,-0.0016010669242936656,0.0,0.9919946653785316,UPBD,0.0032974565195365794,0.0,1.016487282597683,SSRM,-0.003748640322396063,0.0,0.9812567983880197,-0.006526162130324813,0.9934738378696751
2019-12-09,3135.9599609375,3148.8701171875,3135.4599609375,3141.860107421875,3400470000,305,361,387,195,297,-102,-65608,-0.00316282139344648,0.9968371786065535,EW,-0.003925029278255088,0.0,0.955330386275006,DAY,-0.0023051103141791263,0.0,0.9916140909204549,XRAY,-0.0025150594568408738,0.0,0.9795200375570517,UPBD,0.005011223168199486,0.0,1.0419565057013511,SSRM,0.00048220352310051067,0.0,0.9836226258142649,-0.0032517723579750914,0.9902432871053191
2019-12-10,3132.52001953125,3142.1201171875,3126.090087890625,3135.360107421875,3346310000,284,347,378,209,283,-74,-65682,-0.0010969340964486207,0.9957437139167323,EW,-0.004379185966472599,0.0,0.9344125391704042,DAY,0.0007449377886196818,0.0,0.9953075449607269,XRAY,0.0001744493775846845,0.0,0.9803744208614695,UPBD,0.001605319322294152,0.0,1.0503198702593135,SSRM,0.0004810557581609754,0.0,0.9859885124542918,-0.0013734237198131049,0.988883263486423
2019-12-11,3141.6298828125,3143.97998046875,3133.2099609375,3135.75,3257650000,297,349,380,308,184,124,-65558,0.002908158040315856,0.9986394940044533,EW,0.0010123896428670066,0.0,0.9391424870545101,DAY,0.00019361527503765076,0.0,0.99627107868105,XRAY,-0.0020567945937615575,0.0,0.9702922768180196,UPBD,0.0004342917399251967,0.0,1.0526005964789782,SSRM,-0.0003598630380086787,0.0,0.9842144083466244,-0.0007763609739403821,0.9881155331128693
2019-12-12,3168.570068359375,3176.280029296875,3138.469970703125,3141.22998046875,4003200000,327,367,391,353,139,214,-65344,0.008575225775086182,1.0072030531334593,EW,0.00032998656243359297,0.0,0.9406920090592024,DAY,-0.001515155428005466,0.0,0.9887235510179078,XRAY,0.0005635470135045839,0.0,0.9730263033921563,UPBD,0.0007944734519846453,0.0,1.056781912626207,SSRM,-0.001201946361353734,0.0,0.9782995437121037,-0.0010290947614363779,0.9870986685940488
2019-12-13,3168.800048828125,3182.679931640625,3156.510009765625,3166.64990234375,3757650000,319,366,391,226,266,-40,-65384,7.258178414493166e-05,1.007276157728052,DAY,0.0030534306687287852,-0.00021148079203233357,1.015267153343644,UPBD,0.001366885244850913,0.0006106861337457571,1.0068344262242546,GLPG,-0.005873607469090403,-9.613883615713928e-05,0.970631962654548,ARES,0.004063340365448242,0.0002733770489701826,1.0203167018272412,TPX,0.0021542855001563054,-0.00030576518181047645,1.0107714275007815,0.005035012682809834,0.9920687229096046
2019-12-16,3191.449951171875,3197.7099609375,3183.6298828125,3183.6298828125,4070200000,366,379,401,379,113,266,-65118,0.007147785279833618,1.014475951420988,DAY,0.002207654647044066,0.0,1.0264739495889954,UPBD,0.0012862045035222814,0.0,1.013309401090809,GLPG,0.0021127014809580124,0.0,0.9808852405793752,ARES,-0.0008276747308527011,0.0,1.0160942500693944,TPX,0.004100547984115632,0.0,1.0314950111979815,0.008879433884787291,1.0008777315438457
2019-12-17,3192.52001953125,3198.219970703125,3191.030029296875,3195.39990234375,3842940000,368,383,397,256,236,20,-65098,0.00033529222633799094,1.0148160973213063,DAY,-9.494491655681614e-05,0.0,1.0259866571715381,UPBD,0.0012069884396448405,0.0,1.0194246647553094,GLPG,0.0009081512838724493,0.0,0.9853392015321937,ARES,0.0007123912097541486,0.0,1.0197135331295502,TPX,-0.00043133289636745344,0.0,1.0292704225441385,0.002301253120347169,1.0031810045466472
2019-12-18,3191.139892578125,3198.47998046875,3191.139892578125,3195.2099609375,4029950000,346,380,400,241,251,-10,-65108,-0.00043230017186479675,1.014377392148023,DAY,0.0038942643425254,0.0,1.0459639734461879,UPBD,0.003387393902854097,0.0,1.0366906292243654,GLPG,-0.006074029624954802,0.0,0.9554143040285143,ARES,0.0007689803038532617,0.0,1.0236342312422964,TPX,0.0005915502805059703,0.0,1.0323147485800008,0.0025681592047839268,1.005757333077538
2019-12-19,3205.3701171875,3205.47998046875,3192.320068359375,3192.320068359375,3784360000,373,392,407,330,162,168,-64940,0.004459292004863613,1.018900797142743,DAY,0.001956513163015394,0.0,1.0561961848566246,UPBD,-0.004441364259945302,0.0,1.013669025678079,GLPG,-0.0002719358901135616,0.0,0.9541152468325482,ARES,0.0029463840349509777,0.0,1.0387143290251044,TPX,0.0022456468210327873,0.0,1.0439058202472706,0.0024352438689402957,1.0082065974565568
