Date,Close,High,Low,Open,Volume,Above SMA 20,Above SMA 50,Above SMA 200,A,D,AD Change,AD,Percent Change,Cumulative Return,Stock 1,Buy Stock 1 Percent Change,Sell Stock 1 Percent Change,Stock 1 Cumulative Return,Stock 2,Buy Stock 2 Percent Change,Sell Stock 2 Percent Change,Stock 2 Cumulative Return,Stock 3,Buy Stock 3 Percent Change,Sell Stock 3 Percent Change,Stock 3 Cumulative Return,Stock 4,Buy Stock 4 Percent Change,Sell Stock 4 Percent Change,Stock 4 Cumulative Return,Stock 5,Buy Stock 5 Percent Change,Sell Stock 5 Percent Change,Stock 5 Cumulative Return,Stock Percent Change,Cumulative Stock Return
2019-12-27,3240.02001953125,3247.929931640625,3234.3701171875,3247.22998046875,2429150000,402,407,417,235,257,-22,-64576,0.0,1.0,DAY,-0.0008455514565922925,0.0,0.9957722427170386,CRSP,-0.0019697910240152757,0.0,0.9901510448799237,PCTY,-0.0007727726509688103,0.0,0.996136136745156,ENPH,-0.004509933535267224,0.0,0.9774503323236639,UPBD,0.00029179743242380217,0.0,1.0014589871621191,-0.007806251234419799,0.9921937487655802
2019-12-30,3221.2900390625,3240.919921875,3216.570068359375,3240.090087890625,3021720000,372,399,412,117,375,-258,-64834,-0.005780822450430323,0.9942191775495697,DAY,0.0004716393978119182,0.0,0.998120469821603,CRSP,-0.01263445492710813,0.0,0.9276009511421016,PCTY,-0.0035825807063954553,0.0,0.9782924462229234,ENPH,-0.01038863511031083,0.0,0.9266784581188509,UPBD,0.0025245536051621276,0.0,1.0141001716444298,-0.02360947774084037,0.9687685725394983
2019-12-31,3230.780029296875,3231.719970703125,3212.030029296875,3215.179931640625,2894760000,405,401,415,371,121,250,-64584,0.0029460216619106028,0.9971481687833177,DAY,-0.0003823110681634434,0.0,0.9962125073067365,CRSP,-0.0030239371635961687,0.0,0.9135759161963728,PCTY,0.0021753733070125846,0.0,0.9889332025927504,ENPH,0.005991314910466273,0.0,0.9544385704355277,UPBD,-0.0002770074788017496,0.0,1.0126956049854317,0.0044834325069174966,0.9731119810493019
2020-01-02,3257.85009765625,3258.139892578125,3235.530029296875,3244.669921875,3459930000,381,398,419,302,190,112,-64472,0.008378802677341701,1.0055030765296258,DAY,0.006305243006004036,0.0,1.0276193170276842,CRSP,-0.00520482428779372,0.0,0.8898009056095614,PCTY,0.009865914748430482,0.0,1.0377168559361125,ENPH,0.024569468770906114,0.0,1.0716888136858476,UPBD,-0.0025658897072525556,0.0,0.9997032788383715,0.032969912530294354,1.005195397946679
2020-01-03,3234.85009765625,3246.14990234375,3222.340087890625,3226.360107421875,3484700000,343,388,414,145,347,-202,-64674,-0.007059870562045378,0.9984043549595882,DAY,-0.0014567110290955477,0.0,1.0201345950635547,CRSP,0.00040458170095112326,0.0,0.8916008914290582,PCTY,-0.00175106581643667,0.0,1.0286313033682633,ENPH,-0.0003408264267247274,0.0,1.0698625143412006,UPBD,0.0037615026050384693,0.0,1.0185052112764517,0.0006174810337326478,1.0058160870401065
2020-01-06,3246.280029296875,3246.840087890625,3214.639892578125,3217.550048828125,3702460000,332,379,416,265,227,38,-64636,0.0035333728907271933,1.0019320898413864,DAY,-0.0002877239851758695,0.0,1.0186670091080174,CRSP,0.0017160233782417935,0.0,0.8992509312978256,PCTY,0.004997214029441067,0.0,1.054332757269834,ENPH,0.0025264521701576117,0.0,1.0833772966968387,UPBD,0.0005573136773462828,0.0,1.021343345699916,0.009509279270010886,1.0153806731060404
2020-01-07,3237.179931640625,3244.909912109375,3232.429931640625,3241.860107421875,3435910000,291,360,407,195,297,-102,-64738,-0.0028032386528962228,0.9991234350795659,DAY,0.0020169915323727584,0.0,1.0289402227664093,CRSP,0.001334437718402537,0.0,0.9052509031029877,PCTY,0.0009160722755580331,0.0,1.0591619823105718,ENPH,0.002225218647361826,0.0,1.09543105351053,UPBD,0.0007641499702886634,0.0,1.0252456431362715,0.007256870143983817,1.022749158797482
2020-01-08,3253.050048828125,3267.070068359375,3236.669921875,3238.590087890625,3726840000,307,369,410,345,147,198,-64540,0.004902451368978156,1.00402158913165,DAY,0.0007702086456023772,0.0,1.0329027160433228,CRSP,0.007224524806278465,0.0,0.9379509411298553,PCTY,0.0012673993244153082,0.0,1.0658738882147059,ENPH,0.00673558010396862,0.0,1.1323228715570046,UPBD,-6.920826715512973e-05,0.0,1.0248908657644225,0.01592850461310964,1.0390400234914416
2020-01-09,3274.699951171875,3275.580078125,3263.669921875,3266.030029296875,3641230000,334,385,422,372,120,252,-64288,0.006655262605488987,1.0107036164689014,DAY,0.00312590550282299,0.0,1.049046497463126,CRSP,-0.0020150240387548425,0.0,0.9285009726621084,PCTY,0.0030870749316448177,0.0,1.082326051017718,ENPH,0.0038064525973412256,0.0,1.1538735382343397,UPBD,0.0010384503663442236,0.0,1.030212357239502,0.009042859359398414,1.0484359162926606
2020-01-10,3265.35009765625,3282.989990234375,3260.860107421875,3281.81005859375,3214580000,314,378,417,192,300,-108,-64396,-0.002855178689662563,1.0078178770415944,DAY,2.796448339834612e-05,0.0,1.049193177679938,CRSP,-0.006462035381901732,0.0,0.8985009419747448,PCTY,0.00019663448084861201,0.0,1.083390164123472,ENPH,-0.005824628501741725,0.0,1.1202691147433133,UPBD,0.0011707698846916692,0.0,1.0362430652529682,-0.01089129503470483,1.037017091403336
2020-01-13,3288.1298828125,3288.1298828125,3268.429931640625,3271.1298828125,3459390000,349,389,424,384,108,276,-64120,0.006976215252569862,1.0148486314872245,DAY,0.0031053312170095993,0.0,1.065483639316553,CRSP,-0.0030383967420066107,0.0,0.8848509303008152,PCTY,0.00578724964248023,0.0,1.1147394108234228,ENPH,0.0007825291094547548,0.0,1.124652330706862,UPBD,0.003765845473652574,0.0,1.055754721537402,0.010402558700590547,1.047804722570175
2020-01-14,3283.14990234375,3294.25,3277.18994140625,3285.35009765625,3687620000,352,384,428,252,240,12,-64108,-0.001514532772802224,1.0133116099754036,DAY,-0.000413227352704082,0.0,1.0632822043984316,CRSP,0.002339374833280772,0.0,0.8952009202885692,PCTY,-0.0015272905885574508,0.0,1.1062267557691994,ENPH,-0.0038324139983403117,0.0,1.103101664029527,UPBD,0.0006720509117247087,0.0,1.0593023261532364,-0.0027615061945963637,1.04491120333807
2020-01-15,3289.2900390625,3298.659912109375,3280.68994140625,3282.27001953125,3721490000,359,382,432,307,185,122,-63986,0.0018701968845122874,1.0152067021914197,DAY,0.002484476366567323,0.0,1.0764907019375292,CRSP,-0.00040214119058694657,0.0,0.8934009344690723,PCTY,0.0017758228061043992,0.0,1.1160490692772884,ENPH,-0.00026490671865433415,0.0,1.101640568818726,UPBD,0.002612169745297788,0.0,1.0731377135907416,0.006205421008728229,1.0513953172715198
2020-01-16,3316.81005859375,3317.110107421875,3302.820068359375,3302.969970703125,3540580000,401,413,439,430,62,368,-63618,0.00836655302646827,1.0237004828981302,DAY,-0.0014451228093313785,0.0,1.0687123956005138,CRSP,0.00023505605510480977,0.0,0.8944509309654886,PCTY,0.004048396601816906,0.0,1.138640115574904,ENPH,0.004442971350687408,0.0,1.126113356248809,UPBD,0.0033057926772818826,0.0,1.0908755675672581,0.010587093875559629,1.0625265381957971
2020-01-17,3329.6201171875,3329.8798828125,3318.860107421875,3323.659912109375,3726220000,399,417,439,307,185,122,-63496,0.003862162248501333,1.0276541802569519,DAY,-0.0002471747823888704,0.0,1.0673916018314196,CRSP,-0.0043602187280713306,0.0,0.8749509224628057,PCTY,0.003579908679805977,0.0,1.1590212537395133,ENPH,0.004346416334427339,0.0,1.1505861436788922,UPBD,0.0022764650847280077,0.0,1.1032922682740067,0.005595396588501123,1.0684717955628098
2020-01-21,3320.7900390625,3329.7900390625,3316.610107421875,3321.030029296875,4104840000,359,397,429,221,271,-50,-63546,-0.0026519776473655776,1.0249288643416887,DAY,-0.0014024532179039097,0.0,1.0599067678976593,CRSP,-0.0007200510631841573,0.0,0.8718008757530392,PCTY,-0.0008757208322763832,0.0,1.1539463584547593,ENPH,-0.0015238080705915148,0.0,1.141819781420649,UPBD,-0.005980739818957881,0.0,1.0702997482699332,-0.010502773002913846,1.057249878833998
2020-01-22,3321.75,3337.77001953125,3320.0400390625,3330.02001953125,3623780000,348,389,429,247,245,2,-63544,0.0002890760711180551,1.025225146750968,DAY,0.0007754050804878788,0.0,1.064016053361016,CRSP,0.0009979384750753884,0.0,0.8761508939356311,PCTY,-0.00014185111045088574,0.0,1.1531279155930216,ENPH,0.0023032668439903147,0.0,1.1549693596424413,UPBD,0.0013920992717983084,0.0,1.0777495657707956,0.005326858560901005,1.0628816994020762
2020-01-23,3325.5400390625,3326.8798828125,3301.8701171875,3315.77001953125,3766710000,352,386,430,303,189,114,-63430,0.0011409766124783616,1.0263949046659357,DAY,0.00022069470635774913,0.0,1.0651901669132982,CRSP,-0.006300291584984197,0.0,0.8485508634144359,PCTY,-0.0018597352543867852,0.0,1.1424053524057922,ENPH,0.0028462924961878858,0.0,1.1714062627508273,UPBD,-0.0012508345303761548,0.0,1.0710091339109755,-0.006343874167201501,1.0561389116464481
2020-01-24,3295.469970703125,3333.179931640625,3281.530029296875,3333.10009765625,3708780000,286,350,414,90,402,-312,-63742,-0.009042160974207403,1.01711407671484,DAY,-0.0027555799800824234,-0.0005511159960164847,0.9862221000995879,UPBD,0.0013912087894737192,8.714888162677992e-05,1.0069560439473686,ENPH,0.003928912217712988,-0.00025793769665218404,1.019644561088565,PCTY,-0.0012896884832609202,0.0007857824435425977,0.9935515575836954,GLPG,-0.0006376608993573286,0.00027824175789474385,0.9968116955032134,0.0009793110348814875,1.0571732001369911
2020-01-27,3243.6298828125,3258.85009765625,3234.5,3247.159912109375,3831050000,229,297,384,58,434,-376,-64118,-0.015730711659182384,1.0011141484495434,DAY,-0.0002794033852000055,0.0,0.9848443311329534,UPBD,-0.0019078826776652846,0.0,0.9973502739802809,ENPH,-0.01681957147301789,0.0,0.9338946382270495,PCTY,-0.001456687849098315,0.0,0.986315085176771,GLPG,-0.00353561231595847,0.0,0.9791899969666503,-0.023999157700939966,1.0318019337896962
2020-01-28,3276.239990234375,3285.780029296875,3253.219970703125,3255.35009765625,3531570000,265,317,400,407,85,322,-63796,0.010053584595046017,1.0111789342302784,DAY,0.003889197885756968,0.0,1.0039956035851636,UPBD,0.0013284303536196251,0.0,1.0039748258660122,ENPH,0.0152921593134717,0.0,1.005300966175875,PCTY,0.004256853984942488,0.0,1.0073080816804891,GLPG,0.0026488269021435864,0.0,0.9921585209980261,0.02741546843993437,1.0600892671417708
2020-01-29,3273.39990234375,3293.469970703125,3271.889892578125,3289.4599609375,3600250000,247,304,391,203,289,-86,-63882,-0.0008668741908683941,1.0103023693098443,DAY,-0.0004940312841808626,0.0,1.001515577398408,UPBD,-0.0001319775024908987,0.0,1.0033123154156045,ENPH,0.001985109666032958,0.0,1.015279129502015,PCTY,0.00011380871063173537,0.0,1.007881283850414,GLPG,-0.0014243524390672225,0.0,0.9850926039514019,4.85571509257095e-05,1.06014074205631
2020-01-30,3283.659912109375,3285.909912109375,3242.800048828125,3256.449951171875,3790350000,260,310,392,295,197,98,-63784,0.003134358792605374,1.0134690194242806,DAY,0.005888015731939023,0.0,1.031000274775927,UPBD,-0.001914764322747309,0.0,0.9937067822849506,ENPH,0.005712532346135957,0.0,1.0442782038402,PCTY,0.002573395297012704,0.0,1.020849668629453,GLPG,-0.001460810158680337,0.0,0.9778974375359365,0.010798368893660037,1.0715885328682324
2020-01-31,3225.52001953125,3282.330078125,3214.679931640625,3282.330078125,4529700000,167,251,368,40,452,-412,-64196,-0.01770582037552626,0.9955247190101936,DAY,-0.004115998604421356,0.0,1.0097822963152483,UPBD,-0.005800025962771538,0.0,0.9648891566017762,ENPH,-0.01176471258267977,0.0,0.9828500392175149,PCTY,-0.0008281812964380686,0.0,1.0166224256192835,GLPG,-0.0036039972823664447,0.0,0.9602757389993734,-0.026112915728677178,1.0436062318136274
2020-02-03,3248.919921875,3268.43994140625,3235.659912109375,3235.659912109375,3760460000,212,270,372,370,122,248,-63948,0.007254613892351713,1.0027468664669044,DAY,0.004802843810191826,0.0,1.034031429572743,UPBD,-0.006453851026433655,0.0,0.9337529022331308,ENPH,0.008883234078994473,0.0,1.0265044740321052,PCTY,0.003143273996943519,0.0,1.0326000397950772,GLPG,0.007097979388038223,0.0,0.994355826010627,0.017473480247734385,1.0618416646916353
2020-02-04,3297.590087890625,3306.919921875,3280.610107421875,3280.610107421875,3996900000,269,310,389,407,85,322,-63626,0.014980414164082134,1.017768429828314,DAY,0.0075682777412601435,0.0,1.0731606148337371,UPBD,-0.012628582443763903,0.0,0.8747930246933563,ENPH,0.02417985163005314,0.0,1.1506081034305153,PCTY,0.007826810409010098,0.0,1.073009863494139,GLPG,0.017288455121446545,0.0,1.080310206374295,0.04423481245800602,1.1088120315893668
2020-02-05,3334.68994140625,3337.580078125,3313.75,3324.909912109375,4121480000,331,351,406,380,112,268,-63358,0.01125059589785371,1.0292189311499056,DAY,-0.011452045498578834,0.0,1.0117111938919432,UPBD,0.009238932632023333,0.0,0.9152037938038855,ENPH,5.419144238349993e-05,0.0,1.1509198689942306,PCTY,-0.01733439663947982,0.0,0.9800099706347314,GLPG,-0.004402970528459571,0.0,1.0565273363729946,-0.023896288592111393,1.082315539288102
2020-02-06,3345.780029296875,3347.9599609375,3334.389892578125,3344.919921875,3887250000,320,341,408,246,246,0,-63358,0.003325672876785646,1.0326417766335052,DAY,-0.02056381048721212,0.0,0.9076880075970181,UPBD,0.0010858063571721032,0.0,0.920172464290987,ENPH,0.008019504461418192,0.0,1.197068904114901,PCTY,-0.000716487055910453,0.0,0.9764991483416166,GLPG,0.0027240814951995152,0.0,1.070917669203925,-0.009450905229332764,1.072086677698056
2020-02-07,3327.7099609375,3341.419921875,3322.1201171875,3335.5400390625,3733920000,282,326,390,141,351,-210,-63568,-0.005400853672730133,1.0270646295015595,DAY,0.003126916975206662,0.0,0.9218793327927512,UPBD,-0.0024478120200617684,0.0,0.9089104181978803,ENPH,-0.0017712954310677544,0.0,1.186467090712241,PCTY,0.005723104185771888,0.0,1.0044421801579995,GLPG,-0.0013920145997195377,0.0,1.0634640040507777,0.0032388991101294897,1.0755590582844339
2020-02-10,3352.090087890625,3352.260009765625,3317.77001953125,3318.280029296875,3462730000,312,335,394,365,127,238,-63330,0.007326397804890528,1.0345893135486204,DAY,0.006516193562893991,0.0,0.9519150536632969,UPBD,0.001967925173503904,0.0,0.9178537566600382,ENPH,0.0029435026781581275,0.0,1.2039289360075307,PCTY,0.005135873859808538,0.0,1.0302356218418123,GLPG,0.005898795709834115,0.0,1.0948297885740663,0.022462290984198677,1.0997185788223096
2020-02-11,3357.75,3375.6298828125,3352.719970703125,3365.8701171875,3762940000,332,349,401,360,132,228,-63102,0.0016884725532351208,1.0363361892084175,DAY,-0.0016210669801024037,0.0,0.9441994633565169,UPBD,0.0046192699286951465,0.0,0.9390528279454361,ENPH,0.005439001400994715,0.0,1.2366697918557459,PCTY,-0.002420182649167435,0.0,1.0177688299591334,GLPG,0.0021801615566547027,0.0,1.1067643176547142,0.008197183257074725,1.1087331735441257
2020-02-12,3379.449951171875,3381.469970703125,3369.719970703125,3370.5,3930910000,369,359,412,342,150,192,-62910,0.006462646466197652,1.043033663619398,DAY,0.0037647772902545287,0.0,0.9619729668420925,UPBD,0.0,0.0,0.9390528279454361,ENPH,0.009278871203565853,0.0,1.2940442904555962,PCTY,0.0010559661863952742,0.0,1.023142477309153,GLPG,0.000856435754131546,0.0,1.1115036803198968,0.014956050434347203,1.1253154428058854
2020-02-13,3373.93994140625,3385.090087890625,3360.52001953125,3365.89990234375,3500890000,363,355,403,267,225,42,-62868,-0.0016304457368023773,1.0413330538292083,DAY,0.007304506052430826,0.0,0.9971066536349571,UPBD,0.002751351539484759,0.0,0.951971150164562,ENPH,-0.0007710836019860778,0.0,1.2890552087925262,PCTY,0.004999988780302412,0.0,1.048720981845136,GLPG,-0.0006357138454903045,0.0,1.1079706889254328,0.013649048924741614,1.1406749283405102
2020-02-14,3380.159912109375,3380.68994140625,3366.14990234375,3378.080078125,3419700000,359,351,407,279,213,66,-62802,0.0018435333204338544,1.0432527860116116,DAY,0.0036202777639264827,0.0,1.015155668867046,UPBD,-0.00535842084356466,0.0,0.9264658398969919,ENPH,-0.0012094823370935482,0.0,1.2812597612596612,PCTY,0.0017489906702150117,0.0,1.0578919979096653,GLPG,0.001423227987405129,0.0,1.1158551633939489,0.00022459324088841548,1.1409311162194664
