Stock,RS,Volume SMA 5,Volume SMA 20,Volume SMA 5 Rank,Volume SMA 20 Rank
MGRT,100.0,27860.0,17660.0,4980.5,5355.0
SNDK,99.9839871897518,22097060.0,15895455.0,98.0,142.0
VYNE,99.9679743795036,525818.0,1363735.1,2560.0,1590.0
AXTI,99.95196156925542,9173640.0,8605105.0,264.0,277.0
TRIB,99.9359487590072,56200.0,298178.15,4525.5,3244.0
CCG,99.919935948759,14780.0,71950.0,5357.0,4461.0
BVC,99.9039231385108,35620.0,19340.0,4852.0,5306.0
ERAS,99.8879103282626,3684040.0,4841400.0,674.0,512.0
NUAI,99.8718975180144,6113040.0,8349945.0,417.0,287.0
BW,99.85588470776622,3822240.0,3580510.0,655.0,712.0
ANRO,99.83987189751802,371220.0,585365.0,2926.0,2562.0
ANL,99.82385908726982,140660.0,247740.0,3814.5,3432.0
STTK,99.80784627702161,914920.0,1282100.0,1986.0,1667.0
RLMD,99.79183346677341,1244640.0,1650900.0,1643.0,1390.0
CLYM,99.77582065652521,1104620.0,1195050.0,1771.0,1743.0
MU,99.75980784627703,56248860.0,46898815.0,23.0,23.0
WDC,99.74379503602883,7816400.0,7321820.0,305.0,342.0
QTTB,99.72778222578063,503640.0,2632955.0,2613.0,946.0
ALMS,99.71176941553243,961500.0,1346275.0,1940.0,1604.0
PRPL,99.69575660528423,30680.0,195535.0,4935.0,3654.0
FBRX,99.67974379503602,6061840.0,2317445.0,418.0,1048.0
ORKA,99.66373098478783,863980.0,1193130.0,2063.0,1746.0
SLGL,99.64771817453963,44280.0,42060.0,4683.0,4834.0
LITE,99.63170536429143,5005260.0,4353605.0,496.0,580.0
BANL,99.61569255404324,21860.0,187655.0,5131.5,3695.0
SLS,99.59967974379504,7168840.0,8067905.0,347.0,301.0
PRLD,99.58366693354684,626860.0,372120.0,2385.0,3028.0
SYRE,99.56765412329864,1012600.0,1131795.0,1875.0,1807.0
BE,99.55164131305044,28093580.0,16900365.0,73.0,130.0
EQ,99.53562850280224,443840.0,828970.0,2743.5,2168.0
NBTX,99.51961569255404,130820.0,127340.0,3883.0,4031.0
HYMC,99.50360288230584,1455380.0,1540560.0,1489.0,1464.0
STX,99.48759007205764,7085720.0,5475320.0,354.0,451.0
BIOA,99.47157726180946,766780.0,579060.0,2185.0,2571.0
PRAX,99.45556445156126,374640.0,351935.0,2919.0,3087.0
HUT,99.43955164131305,5000920.0,4354565.0,498.0,578.0
ARWR,99.42353883106485,1827720.0,2354055.0,1260.0,1038.0
KOD,99.40752602081665,575540.0,628195.0,2469.0,2490.0
BUUU,99.39151321056845,103340.0,67570.0,4077.5,4504.0
RLAY,99.37550040032026,2596960.0,2764115.0,929.0,905.0
SIF,99.35948759007206,109840.0,131665.0,4025.0,4008.0
VSAT,99.34347477982386,1874880.0,2124725.0,1236.0,1130.0
DNTH,99.32746196957567,818980.0,932285.0,2121.0,2031.0
RVMD,99.31144915932745,1844100.0,1979200.0,1251.0,1197.0
ANTX,99.29543634907925,165000.0,209905.0,3667.5,3587.0
EVC,99.27942353883107,1454900.0,1537565.0,1490.0,1466.0
DFTX,99.26341072858287,1638480.0,1887530.0,1366.0,1246.0
FCEL,99.24739791833467,9303560.0,11730460.0,256.0,192.0
BBGI,99.23138510808647,20240.0,25925.0,5179.0,5134.0
LVLU,99.21537229783827,14020.0,58180.0,5383.0,4625.0
VICR,99.19935948759007,1032260.0,927040.0,1858.0,2036.0
LQDA,99.18334667734187,1363880.0,1435265.0,1554.0,1537.0
INTC,99.16733386709367,151987620.0,117461660.0,2.0,3.0
BFLY,99.15132105684548,6373760.0,7907655.0,397.0,304.0
MAAS,99.13530824659728,47640.0,124310.0,4636.0,4052.0
MBX,99.11929543634908,508620.0,760880.0,2603.0,2278.0
TSEM,99.10328262610089,1675280.0,1835980.0,1339.0,1282.0
OVID,99.08726981585268,1063100.0,1649690.0,1822.0,1392.0
ATEX,99.07125700560448,324020.0,383030.0,3059.0,2996.0
GLUE,99.05524419535628,1244620.0,1181810.0,1644.0,1757.0
RLYB,99.03923138510808,22280.0,41390.0,5114.0,4845.0
TNGX,99.02321857485988,2974620.0,2539050.0,830.0,970.0
DOCN,99.0072057646117,3337720.0,3489190.0,736.0,726.0
IRWD,98.9911929543635,1482440.0,2105650.0,1468.0,1140.0
ONDS,98.9751801441153,68788480.0,109056975.0,14.0,4.0
ALTO,98.9591673338671,1885260.0,2309130.0,1227.0,1054.0
DRTS,98.94315452361889,614540.0,738080.0,2402.0,2309.0
AEHR,98.92714171337069,2572300.0,3428330.0,935.0,734.0
CIEN,98.9111289031225,2454780.0,2008640.0,965.0,1182.0
PACS,98.8951160928743,878580.0,873765.0,2043.0,2102.0
MTC,98.8791032826261,34540.0,26545.0,4873.0,5123.0
TER,98.8630904723779,5883360.0,4019545.0,433.0,638.0
VNCE,98.8470776621297,72160.0,105465.0,4341.0,4166.0
CIFR,98.83106485188151,29123320.0,27176280.0,69.0,64.0
MXL,98.81505204163331,5877940.0,4222590.0,434.0,596.0
PVLA,98.79903923138511,159640.0,222660.0,3698.0,3526.0
PGEN,98.78302642113691,3862260.0,3785590.0,647.0,683.0
ZURA,98.76701361088871,416840.0,763920.0,2803.0,2273.0
IPSC,98.75100080064051,732440.0,977870.0,2232.0,1979.0
NBIS,98.73498799039231,30600880.0,21450155.0,59.0,91.0
ELA,98.71897518014411,131460.0,133250.0,3879.0,3995.0
AAOI,98.70296236989591,9526020.0,8978340.0,249.0,267.0
TRT,98.68694955964772,437660.0,470255.0,2755.5,2798.0
NGL,98.67093674939952,171620.0,145240.0,3628.0,3919.0
TVTX,98.65492393915132,1236600.0,1257560.0,1660.0,1689.0
NESR,98.63891112890312,1730440.0,1889750.0,1309.0,1244.0
ZNTL,98.62289831865493,1033680.0,1209090.0,1854.0,1731.0
BTSG,98.60688550840673,2329980.0,4366975.0,1014.0,576.0
ARTV,98.59087269815852,365680.0,415595.0,2942.0,2923.0
ICHR,98.57485988791032,1017180.0,1024695.0,1869.0,1924.0
APGE,98.55884707766212,870240.0,1252635.0,2056.0,1696.0
TXG,98.54283426741392,2399880.0,2874265.0,985.0,873.0
GH,98.52682145716574,2046440.0,2160670.0,1147.0,1115.0
COGT,98.51080864691754,1433460.0,2100840.0,1506.5,1142.0
INBX,98.49479583666934,221260.0,300910.0,3406.0,3232.0
BNAI,98.47878302642114,167220.0,194085.0,3655.0,3660.0
WYY,98.46277021617294,172960.0,209935.0,3621.5,3586.0
