Stock,RS,Volume SMA 5,Volume SMA 20,Volume SMA 5 Rank,Volume SMA 20 Rank
VYNE,100.0,,,,
BANL,99.98421468034728,182900.0,280325.0,3684.0,3400.0
CCG,99.96842936069456,30500.0,22735.0,5033.0,5260.0
JUNS,99.95264404104182,84520.0,22147165.0,4348.0,100.0
CXAI,99.93685872138911,12948700.0,6630805.0,175.0,398.0
BYND,99.92107340173638,31137140.0,31012685.0,51.0,59.0
TRIB,99.90528808208367,58540.0,39258.15,4611.0,4948.0
TNON,99.88950276243094,12180460.0,3999555.0,187.0,691.0
PRPL,99.87371744277822,17560.0,32135.0,5336.5,5071.0
DBGI,99.8579321231255,114280.0,261941.75,4108.0,3458.0
CSAI,99.84214680347277,60520.0,491405.0,4587.0,2837.0
FFAI,99.82636148382005,1417560.0,1608735.25,1485.0,1523.0
SMXT,99.81057616416732,69040.0,172925.0,4488.0,3837.0
THH,99.79479084451461,33000.0,306110.0,4975.5,3313.0
RCON,99.77900552486187,67253620.0,44296145.0,12.0,29.0
NTWOW,99.76322020520915,737447.6,197348.45,2220.0,3725.0
OPAD,99.74743488555643,36400.0,52950.0,4910.0,4753.0
INHD,99.73164956590371,853980.0,831235.0,2059.0,2275.0
MSGY,99.71586424625099,343020.0,3187475.0,3058.0,830.0
XHLD,99.70007892659827,1327700.0,8886395.0,1554.0,286.0
MYSZ,99.68429360694554,2046520.0,571830.0,1122.0,2678.0
NXTT,99.66850828729282,79880.0,9842715.0,4391.0,250.0
ELPW,99.6527229676401,201440.0,29991885.0,3592.5,62.0
MBAI,99.63693764798737,28960.0,39465.0,5074.0,4944.0
XHG,99.62115232833465,17829200.0,4461915.0,120.0,622.0
AREB,99.60536700868192,288700.0,406105.0,3218.0,3051.0
AEHL,99.5895816890292,629740.0,5959270.0,2414.0,451.0
MRNA,99.57379636937648,43295960.0,14946495.0,24.0,150.0
YAAS,99.55801104972376,29980.0,150775.0,5051.0,3963.0
FBRX,99.54222573007104,1890020.0,2524485.0,1208.0,1055.0
ASTC,99.52644041041832,81540.0,323785.0,4371.0,3259.0
ONFO,99.51065509076558,19208400.0,62003585.0,108.0,14.0
CJMB,99.49486977111287,367300.0,2969055.0,3001.0,894.0
REPL,99.47908445146014,3007180.0,8065585.0,787.0,318.0
CDT,99.46329913180742,30420.0,64720.0,5035.0,4607.0
HAO,99.4475138121547,1585460.0,4034880.0,1373.0,685.0
AMLX,99.43172849250197,7187120.0,3427640.0,327.0,781.0
ADIL,99.41594317284925,91240.0,80495.0,4297.5,4447.0
SXTC,99.40015785319652,6116800.0,118084155.0,378.0,4.0
QTTB,99.38437253354381,276620.0,441710.0,3255.0,2955.0
