Stock,RS,Volume SMA 5,Volume SMA 20,Volume SMA 5 Rank,Volume SMA 20 Rank
DELL,100.0,6299220.0,6807705.0,140.0,116.0
DDOG,99.8,4184420.0,4062795.0,205.0,196.0
PANW,99.6,6012240.0,6715385.0,148.0,117.0
FTNT,99.4,7405820.0,5379110.0,112.0,148.0
HPE,99.2,15721480.0,17217355.0,47.0,37.0
BAX,99.0,9926860.0,6553335.0,83.0,121.0
CRWD,98.8,7385480.0,8565295.0,113.0,91.0
NTAP,98.6,2298980.0,2652310.0,308.0,265.0
DVA,98.4,579760.0,674810.0,480.0,468.0
HUM,98.2,2166800.0,1514225.0,320.0,369.0
BBY,98.0,2856260.0,3363215.0,273.0,226.0
MU,97.8,56248860.0,46898815.0,5.0,7.0
IQV,97.6,2458380.0,1437300.0,295.0,376.0
AMD,97.39999999999999,32877460.0,27968340.0,16.0,19.0
GEN,97.2,3839380.0,3947095.0,220.0,200.0
IP,97.0,7883380.0,5728850.0,103.0,138.0
UAL,96.8,4013300.0,4574125.0,211.0,170.0
DLTR,96.6,2136360.0,2760280.0,324.0,258.0
CRL,96.39999999999999,889300.0,843900.0,456.0,450.0
DOC,96.2,6317380.0,6000840.0,139.0,132.0
AXON,96.0,798000.0,849630.0,464.0,449.0
WSM,95.8,790840.0,893280.0,465.0,444.0
TECH,95.6,5194460.0,4313590.0,164.0,183.0
RVTY,95.39999999999999,1721880.0,1330015.0,366.0,390.0
MNST,95.19999999999999,5573660.0,5704900.0,157.0,140.0
DAL,95.0,6288820.0,6982085.0,141.0,114.0
WTW,94.8,700140.0,577495.0,474.0,475.0
F,94.6,73870240.0,54757090.0,3.0,4.0
HPQ,94.39999999999999,17448480.0,14712800.0,41.0,43.0
ZBRA,94.19999999999999,815180.0,672080.0,460.0,469.0
SOLV,94.0,1406480.0,1062095.0,397.0,425.0
CVS,93.8,7073060.0,7512015.0,119.0,106.0
AMAT,93.60000000000001,9295520.0,8839925.0,89.0,87.0
SWK,93.4,3057760.0,1707160.0,257.0,355.0
ARE,93.2,1838640.0,1589490.0,357.0,362.0
INCY,93.0,3078880.0,1945440.0,253.0,327.0
GE,92.80000000000001,3466820.0,3968810.0,237.0,199.0
SJM,92.60000000000001,1527140.0,1548080.0,383.0,366.0
WAT,92.4,809700.0,788950.0,462.0,457.0
PAYX,92.2,3997740.0,3262125.0,212.0,233.0
PRU,92.0,2051060.0,1736000.0,333.0,351.0
CPAY,91.8,651360.0,508720.0,477.0,483.0
SW,91.60000000000001,7529320.0,5512510.0,109.0,145.0
ADP,91.4,2938480.0,2386860.0,268.0,278.0
LH,91.2,1059940.0,772425.0,437.0,461.0
GRMN,91.0,1663120.0,996435.0,370.0,432.0
TRV,90.8,2462540.0,2111000.0,294.0,309.0
TMO,90.60000000000001,2549440.0,2247955.0,289.0,297.0
MMM,90.4,4412600.0,3770095.0,192.0,206.0
MPC,90.2,1954300.0,2032120.0,344.0,319.0
DXCM,90.0,4776420.0,4422275.0,176.0,175.0
RCL,89.8,3075800.0,2509515.0,254.0,273.0
RTX,89.60000000000001,7063460.0,5250470.0,120.0,150.0
CTAS,89.4,2794280.0,2651865.0,278.0,266.0
VLO,89.2,2355860.0,2682800.0,303.0,264.0
AJG,89.0,1480620.0,1511180.0,388.0,370.0
ABBV,88.8,5724700.0,5969425.0,155.0,133.0
A,88.6,1888740.0,2234505.0,352.0,299.0
WDAY,88.4,6358620.0,4736310.0,138.0,166.0
STT,88.2,1895560.0,2524230.0,350.0,272.0
AIZ,88.0,381720.0,337130.0,491.0,491.0
BRO,87.8,3615100.0,2879125.0,230.0,252.0
MET,87.6,5035240.0,3710420.0,167.0,209.0
HRL,87.4,3871740.0,3664655.0,219.0,212.0
CSCO,87.2,22281980.0,20989430.0,29.0,25.0
MRNA,87.0,4761100.0,6488025.0,177.0,124.0
DGX,86.8,1241880.0,1124905.0,411.0,416.0
BXP,86.6,2202620.0,1479415.0,318.0,372.0
AMCR,86.4,3953040.0,3407590.0,216.0,223.0
GPN,86.2,3150560.0,3165050.0,249.0,236.0
ALL,86.0,1568100.0,1629630.0,377.0,358.0
ABT,85.8,10991740.0,12803705.0,72.0,56.0
GPC,85.6,1358580.0,2141400.0,400.0,306.0
WDC,85.39999999999999,7816400.0,7321820.0,104.0,111.0
CMG,85.2,18730660.0,17562950.0,39.0,35.0
AAPL,85.0,55679720.0,50737260.0,6.0,5.0
HST,84.8,9420220.0,8907515.0,88.0,86.0
GL,84.6,749900.0,676025.0,471.0,467.0
AMGN,84.39999999999999,2963520.0,2375655.0,266.0,281.0
NOW,84.2,33190720.0,24394375.0,15.0,21.0
SYK,84.0,2363800.0,2379960.0,302.0,279.0
EXPD,83.8,925840.0,1215340.0,451.0,403.0
MGM,83.6,2610000.0,2375310.0,283.0,282.0
LLY,83.39999999999999,2230020.0,2372700.0,315.0,283.0
LUV,83.2,5601840.0,5591885.0,156.0,143.0
EXPE,83.0,1636680.0,1478900.0,375.0,373.0
GWW,82.8,278700.0,259350.0,495.0,497.0
ALLE,82.6,1576880.0,1463245.0,376.0,375.0
BAC,82.39999999999999,31487220.0,33888955.0,18.0,16.0
HSIC,82.19999999999999,1467080.0,1352905.0,389.0,386.0
COO,82.0,1717060.0,2083560.0,367.0,311.0
PSX,81.8,1989040.0,2479145.0,342.0,274.0
FFIV,81.6,1067460.0,640165.0,435.0,470.0
KHC,81.39999999999999,16575440.0,12995395.0,43.0,53.0
ROK,81.2,687720.0,695235.0,475.0,466.0
FDS,81.0,1334620.0,975680.0,401.0,435.0
PCAR,80.80000000000001,4394580.0,3556845.0,194.0,216.0
BF-B,80.60000000000001,3064380.0,2547515.0,255.0,268.0
SYY,80.4,2858200.0,2920830.0,272.0,246.0
VTRS,80.2,8512220.0,8985625.0,96.0,84.0
GM,80.0,8613680.0,7461160.0,95.0,108.0
BKNG,79.80000000000001,7050800.0,6187550.0,121.0,127.0
LYV,79.60000000000001,2234360.0,1880120.0,314.0,336.0
AON,79.4,2024360.0,1368450.0,335.0,385.0
AMP,79.2,541240.0,628630.0,482.0,471.0
TROW,79.0,2003700.0,1922840.0,340.0,331.0
HWM,78.8,2418540.0,1986265.0,297.0,324.0
URI,78.60000000000001,524020.0,496000.0,483.0,485.0
MTB,78.4,1193200.0,1173005.0,416.0,409.0
STX,78.2,7085720.0,5475320.0,118.0,147.0
CAH,78.0,1891060.0,2302940.0,351.0,291.0
KMB,77.8,3027440.0,3518630.0,259.0,218.0
LRCX,77.60000000000001,15530860.0,12069885.0,50.0,60.0
XYZ,77.4,4225500.0,4637870.0,202.0,168.0
ZBH,77.2,2470320.0,2229635.0,293.0,301.0
MRK,77.0,7739000.0,8579820.0,106.0,90.0
GEHC,76.8,9221520.0,6046295.0,91.0,131.0
PFG,76.6,2013200.0,1569085.0,339.0,364.0
FITB,76.4,5902240.0,6180630.0,151.0,128.0
DASH,76.2,3672280.0,3740775.0,226.0,208.0
PYPL,76.0,16051700.0,19314330.0,46.0,29.0
MA,75.8,3373880.0,3020625.0,239.0,244.0
SPG,75.6,1243620.0,1523050.0,410.0,368.0
FCX,75.4,14530340.0,15375700.0,54.0,42.0
JNJ,75.2,8162560.0,8168090.0,100.0,95.0
EIX,75.0,2248960.0,2307610.0,310.0,289.0
MRSH,74.8,3510620.0,2759545.0,234.0,259.0
PNC,74.6,1509200.0,2010285.0,385.0,320.0
SCHW,74.4,6977960.0,8593765.0,124.0,89.0
JPM,74.2,7562260.0,9458630.0,108.0,78.0
PKG,74.0,1027400.0,756745.0,441.0,462.0
USB,73.8,7426120.0,8185475.0,111.0,94.0
NUE,73.6,1759140.0,1339575.0,364.0,389.0
UNH,73.4,4638180.0,5652135.0,182.0,141.0
CNC,73.2,7525740.0,4877785.0,110.0,162.0
PM,73.0,5384000.0,5093305.0,160.0,155.0
GS,72.8,2324520.0,2008735.0,307.0,321.0
IFF,72.6,1641260.0,1847580.0,374.0,340.0
APH,72.39999999999999,8846880.0,6893720.0,93.0,115.0
NTRS,72.2,1015680.0,1071525.0,442.0,423.0
KO,72.0,21245740.0,17520670.0,31.0,36.0
WST,71.8,1095320.0,827100.0,431.0,451.0
HOOD,71.6,23056120.0,22309205.0,25.0,23.0
TGT,71.39999999999999,3194460.0,3742250.0,247.0,207.0
BDX,71.2,1863680.0,1732800.0,355.0,352.0
BMY,71.0,13231660.0,10788195.0,62.0,64.0
IVZ,70.8,6005500.0,4962705.0,149.0,161.0
JBHT,70.6,1093880.0,1104265.0,432.0,421.0
CFG,70.39999999999999,4250840.0,5141140.0,201.0,153.0
ITW,70.19999999999999,2094080.0,1530320.0,328.0,367.0
DHR,70.0,6943840.0,6659725.0,126.0,120.0
KVUE,69.8,21091720.0,18368075.0,33.0,34.0
GDDY,69.6,1853300.0,1626695.0,356.0,359.0
AFL,69.39999999999999,1776760.0,1868395.0,362.0,338.0
CSX,69.19999999999999,15117780.0,13590605.0,52.0,49.0
VRSK,69.0,2395700.0,1842300.0,300.0,342.0
VRTX,68.8,1456960.0,1497760.0,391.0,371.0
V,68.60000000000001,8371420.0,7826135.0,98.0,99.0
CLX,68.4,2209480.0,2312770.0,316.0,288.0
PHM,68.2,2073500.0,1886330.0,331.0,335.0
ROST,68.0,2492440.0,2340875.0,291.0,285.0
MS,67.80000000000001,5725120.0,5875010.0,154.0,136.0
BEN,67.60000000000001,4704440.0,4421730.0,179.0,176.0
IR,67.4,3906600.0,4085935.0,218.0,194.0
RJF,67.2,1174600.0,1276755.0,421.0,398.0
RF,67.0,7708860.0,10212655.0,107.0,71.0
WAB,66.8,1167520.0,1023260.0,423.0,429.0
DG,66.60000000000001,2053580.0,2478850.0,332.0,275.0
BIIB,66.4,1296760.0,1474720.0,406.0,374.0
SHW,66.2,2821880.0,2117710.0,275.0,308.0
PH,66.0,612420.0,546615.0,478.0,479.0
ERIE,65.8,275640.0,284640.0,496.0,494.0
LMT,65.60000000000001,1442420.0,1198440.0,393.0,405.0
D,65.4,3310960.0,4439555.0,241.0,174.0
IBKR,65.2,5145340.0,4383895.0,165.0,180.0
L,65.0,847740.0,793475.0,458.0,456.0
COF,64.8,4355560.0,4521240.0,197.0,171.0
WRB,64.60000000000001,1685700.0,2035315.0,368.0,318.0
ODFL,64.4,2340000.0,1655605.0,305.0,356.0
HON,64.2,3287160.0,3698360.0,242.0,210.0
SNA,64.0,405160.0,382860.0,489.0,488.0
UNP,63.800000000000004,3613480.0,3129355.0,231.0,237.0
TTWO,63.6,2020820.0,1791740.0,336.0,348.0
STLD,63.4,1204200.0,1199325.0,414.0,404.0
EMR,63.2,3166320.0,2534820.0,248.0,270.0
PCG,63.0,26657280.0,18664065.0,23.0,32.0
ROP,62.8,1044420.0,898015.0,439.0,442.0
MTD,62.6,174020.0,162785.0,498.0,499.0
ABNB,62.4,3813640.0,3389735.0,221.0,224.0
CINF,62.2,1007080.0,966660.0,444.0,436.0
GD,62.0,1506260.0,1181765.0,386.0,407.0
MDT,61.8,7986360.0,7613810.0,102.0,103.0
CTVA,61.6,4269440.0,3444265.0,200.0,221.0
KDP,61.4,13777380.0,13073255.0,58.0,51.0
UPS,61.199999999999996,7366940.0,5152225.0,114.0,152.0
ECL,61.0,1447540.0,1174910.0,392.0,408.0
TPR,60.8,1976140.0,2231490.0,343.0,300.0
IEX,60.6,1070060.0,736505.0,434.0,463.0
MSFT,60.4,49013480.0,35301040.0,8.0,14.0
KIM,60.199999999999996,4611840.0,3797740.0,183.0,205.0
AVY,60.0,1112340.0,804800.0,429.0,454.0
STE,59.8,769600.0,699295.0,468.0,465.0
RL,59.599999999999994,471620.0,554500.0,486.0,476.0
NWSA,59.4,3222540.0,3382550.0,245.0,225.0
NCLH,59.199999999999996,21216160.0,14419910.0,32.0,45.0
BRK-B,59.0,4578020.0,4097290.0,184.0,191.0
TDG,58.8,302360.0,323800.0,494.0,493.0
