Stock,RS,Volume SMA 5,Volume SMA 20,Volume SMA 5 Rank,Volume SMA 20 Rank
SNDK,100.0,19177580.0,17598165.0,28.0,36.0
MU,99.8,32396840.0,40914720.0,13.0,9.0
LITE,99.6,4936180.0,5348185.0,137.0,151.0
MRNA,99.4,43295960.0,14946495.0,4.0,42.0
WDC,99.2,8869280.0,8575880.0,73.0,83.0
STX,99.0,4945500.0,5449585.0,136.0,143.0
CIEN,98.8,2549840.0,2232440.0,244.0,297.0
INTC,98.6,106483340.0,121629835.0,1.0,1.0
TER,98.4,2777300.0,3635305.0,229.0,211.0
COHR,98.2,9495020.0,7611315.0,67.0,97.0
DELL,98.0,5984600.0,5909325.0,109.0,132.0
LRCX,97.8,9175180.0,10812420.0,70.0,65.0
AMAT,97.6,10176600.0,8001205.0,60.0,90.0
AMD,97.39999999999999,21440740.0,27783285.0,24.0,18.0
VLO,97.2,2067020.0,2588285.0,282.0,267.0
HPE,97.0,17157480.0,16712510.0,31.0,38.0
FIX,96.8,409260.0,488805.0,482.0,481.0
WBD,96.6,19719080.0,22307570.0,26.0,26.0
GLW,96.39999999999999,9981700.0,13751190.0,62.0,45.0
CNC,96.2,3130440.0,5013610.0,206.0,163.0
MPC,96.0,2379260.0,2377110.0,257.0,284.0
APA,95.8,5540280.0,5959335.0,125.0,130.0
KLAC,95.6,9721160.0,11881780.0,65.0,56.0
PANW,95.39999999999999,4853040.0,5712435.0,141.0,137.0
CAT,95.19999999999999,2677080.0,3118475.0,231.0,239.0
PSX,95.0,2994480.0,2749155.0,215.0,262.0
KEYS,94.8,2197840.0,1358280.0,272.0,383.0
VRT,94.6,4326200.0,6438035.0,156.0,120.0
JBHT,94.39999999999999,837980.0,883305.0,417.0,447.0
FTNT,94.19999999999999,3764920.0,5350935.0,183.0,150.0
CRWD,94.0,7322800.0,7412805.0,91.0,100.0
CRL,93.8,870640.0,960640.0,413.0,436.0
TRGP,93.60000000000001,1310840.0,1233395.0,355.0,397.0
STLD,93.4,1142040.0,1119255.0,380.0,409.0
LLY,93.2,2611200.0,2793255.0,238.0,259.0
NEM,93.0,7007960.0,7299405.0,95.0,105.0
DDOG,92.80000000000001,3977880.0,5351725.0,174.0,149.0
MRK,92.60000000000001,13449000.0,9643940.0,42.0,74.0
FDX,92.4,1529760.0,1508810.0,331.0,368.0
NTAP,92.2,2604340.0,2462355.0,239.0,277.0
PWR,92.0,1119980.0,1213130.0,382.0,400.0
NUE,91.8,1735500.0,1563865.0,314.0,364.0
GOOGL,91.60000000000001,18575980.0,29787000.0,29.0,16.0
GOOG,91.4,13224080.0,19969005.0,44.0,31.0
STT,91.2,1350900.0,1573695.0,348.0,363.0
FCX,91.0,10897880.0,12753520.0,52.0,49.0
CASY,90.8,274500.0,293455.0,491.0,494.0
CSCO,90.60000000000001,30367220.0,23189975.0,14.0,25.0
HAL,90.4,8731460.0,10495970.0,75.0,68.0
HWM,90.2,2132280.0,2225845.0,278.0,300.0
BIIB,90.0,722480.0,968780.0,435.0,432.0
ALB,89.8,1849180.0,2266165.0,299.0,292.0
ADI,89.60000000000001,4036900.0,3989380.0,170.0,199.0
SLB,89.4,7461980.0,11458300.0,88.0,57.0
ROST,89.2,2726180.0,2294305.0,230.0,291.0
GEV,89.0,2033060.0,2387175.0,283.0,283.0
EXPE,88.8,1329140.0,1646045.0,350.0,355.0
CAH,88.6,1900380.0,2021175.0,294.0,312.0
EXPD,88.4,714120.0,1076830.0,438.0,412.0
JNJ,88.2,6186000.0,7079185.0,106.0,108.0
XOM,88.0,13243340.0,14270925.0,43.0,44.0
WAB,87.8,1073360.0,1051125.0,395.0,417.0
IVZ,87.6,3911420.0,4961420.0,178.0,167.0
MPWR,87.4,668880.0,853510.0,448.0,452.0
VTRS,87.2,9394780.0,10784070.0,69.0,66.0
DD,87.0,1169100.0,1750565.0,379.0,344.0
ON,86.8,7327180.0,10110175.0,90.0,71.0
TGT,86.6,5727860.0,4138890.0,117.0,193.0
CMI,86.4,688860.0,978460.0,443.0,429.0
INCY,86.2,1287240.0,1866365.0,359.0,329.0
AMGN,86.0,2566000.0,2791800.0,242.0,260.0
GM,85.8,4045140.0,5950735.0,169.0,131.0
BKR,85.6,6324200.0,8220390.0,104.0,86.0
