Stock,RS,Volume SMA 5,Volume SMA 20,Volume SMA 5 Rank,Volume SMA 20 Rank
WGS,100.0,532164.2,546211.05,2349.0,2407.0
BHST,99.9849420268032,9393.8,13853.45,5999.0,5860.0
TSSI,99.96988405360638,885614.0,1512268.5,1756.0,1278.0
BBLGW,99.95482608040957,0.0,40.0,6634.0,6600.0
SEZL,99.93976810721277,84875.8,107528.95,4405.0,4230.0
DRUG,99.92471013401595,110475.0,184373.75,4153.0,3676.0
EMP,99.90965216081915,1788249.2,1550792.3,1055.0,1247.0
FTEL,99.89459418762235,172248.2,218547.05,3695.0,3469.0
DOGZ,99.87953621442554,255696.4,116374.1,3214.0,4148.0
LENZ,99.86447824122872,107467.2,116601.8,4186.0,4142.0
MNPR,99.84942026803192,112789.4,109937.35,4128.0,4209.0
WAVE,99.83436229483512,179349.6,138207.4,3651.0,3963.0
RCAT,99.8193043216383,5250349.0,8837172.25,390.0,230.0
SKGRW,99.8042463484415,145842.6,52835.65,3865.0,4885.0
DAVE,99.78918837524469,434936.8,649474.2,2600.0,2194.0
APP,99.77413040204789,9701487.4,7763061.85,203.0,262.0
SMMT,99.75907242885108,1736876.4,1844624.1,1083.0,1063.0
CADL,99.74401445565427,20688531.6,5651987.9,86.0,381.0
NXL,99.72895648245746,489852.2,694348.05,2464.0,2104.0
LSF,99.71389850926066,101963.2,109670.8,4244.0,4212.0
AENT,99.69884053606386,71943.4,67405.85,4561.0,4679.0
ROOT,99.68378256286704,371466.2,494971.55,2768.0,2548.0
QUBT,99.66872458967023,27389255.4,61602148.85,63.0,18.0
ATER,99.65366661647343,62984.8,75531.2,4675.0,4579.0
MSTR,99.63860864327661,28414082.4,38605640.6,61.0,37.0
DXYZ,99.62355067007981,5041849.2,3666472.3,404.0,582.0
SMR,99.608492696883,8955046.8,10548581.7,222.0,184.0
RGTI,99.59343472368619,182947014.4,100169478.6,3.0,4.0
SWVL,99.57837675048938,31159.6,74824.9,5284.0,4587.0
JANX,99.56331877729258,1733113.4,1543858.35,1084.0,1251.0
LASE,99.54826080409576,298643.0,353100.75,3011.0,2930.0
NAMSW,99.53320283089896,13776.2,12489.05,5803.0,5911.0
SOUN,99.51814485770215,143173169.8,78154792.45,4.0,11.0
PDYN,99.50308688450534,2822675.8,9556068.95,690.0,212.0
UAMY,99.48802891130853,13227759.2,5422339.8,144.0,391.0
CVNA,99.47297093811173,2484359.6,2443634.9,779.0,834.0
ARQT,99.45791296491493,1602056.2,1911429.05,1150.0,1033.0
ALTS,99.44285499171811,219413.2,172063.3,3397.0,3751.0
XCUR,99.4277970185213,207754.4,2073208.6,3471.0,953.0
RZLT,99.4127390453245,444870.4,386817.6,2575.0,2833.0
WLGS,99.3976810721277,183082.4,105455.6,3622.0,4254.0
KINS,99.38262309893089,361199.0,453964.75,2795.0,2651.0
EVGOW,99.36756512573407,74817.2,91874.3,4532.0,4389.0
POET,99.35250715253727,2582455.8,2299518.95,757.0,885.0
ADMA,99.33744917934047,2426040.6,2735350.15,797.0,751.0
MBRX,99.32239120614366,71659.6,71019.9,4565.0,4636.0
MESO,99.30733323294685,240875.6,276023.9,3281.0,3203.0
NEON,99.29227525975004,111605.0,144226.25,4140.0,3927.0
JVA,99.27721728655324,91029.8,141512.45,4353.0,3944.0
WULF,99.26215931335642,25403511.2,24523967.8,68.0,65.0
MRT,99.24710134015962,61443.0,171345.75,4699.0,3753.0
CRVS,99.23204336696281,597208.6,812767.15,2214.0,1926.0
RKLB,99.216985393766,18942804.0,32943486.0,97.0,45.0
RNA,99.20192742056919,1088815.6,1239493.9,1532.0,1464.0
