Stock,RS,Volume SMA 5,Volume SMA 20,Volume SMA 5 Rank,Volume SMA 20 Rank
PPCB,100.0,40757.2,264129.3,5191.0,3498.0
RGC,99.98501199040767,134146.8,211471.7,4157.0,3714.0
EMP,99.97002398081534,1790570.8,1551372.7,1268.0,1510.0
TMCWW,99.95503597122301,297859.6,328469.9,3305.0,3271.0
TOI,99.9400479616307,1997787.6,2932041.9,1172.0,841.0
ABVX,99.92505995203837,2366339.4,1800479.85,1019.0,1315.0
XWIN,99.91007194244604,822883.6,652620.9,2177.0,2518.0
LIDRW,99.89508393285371,40432.0,38543.0,5195.0,5285.0
DGNX,99.8800959232614,1091096.2,990394.05,1829.0,2013.0
LICN,99.86510791366906,85469.8,62517.45,4570.0,4896.0
ABTS,99.85011990407673,8325.0,20626.25,6064.0,5688.0
ONDS,99.8351318944844,82291933.2,111170898.3,11.0,3.0
CDTX,99.82014388489209,935423.4,2304810.85,2026.0,1063.0
ZEPP,99.80515587529976,172712.4,190788.1,3855.0,3822.0
FIEE,99.79016786570743,39402.8,95210.7,5210.0,4510.0
RLMD,99.7751798561151,1210846.0,1141411.5,1717.0,1817.0
TMC,99.76019184652279,7615517.4,10015249.35,314.0,234.0
CELC,99.74520383693046,970200.6,965805.15,1980.0,2040.0
IDAI,99.73021582733813,152510.8,158742.7,4012.0,4017.0
SLGL,99.7152278177458,9057.2,15149.3,6032.0,5852.0
LAES,99.70023980815348,9898250.2,14450922.55,235.0,160.0
HAO,99.68525179856115,40399.4,21659.85,5196.0,5659.0
SOGP,99.67026378896882,17951.4,26502.85,5724.0,5533.0
DFDV,99.6552757793765,2082574.6,1589443.65,1132.0,1469.0
BULLW,99.64028776978418,38417.4,27459.35,5230.0,5511.0
NBTX,99.62529976019184,42307.6,49461.9,5147.0,5094.0
AXTI,99.61031175059952,4940810.8,3478292.7,515.0,706.0
TERN,99.59532374100719,9049015.2,5133913.8,257.0,493.0
OMEX,99.58033573141488,751610.8,913557.7,2309.0,2102.0
PVLA,99.56534772182253,163484.8,261851.2,3917.0,3508.0
HYMC,99.55035971223022,1802364.6,1675291.15,1260.0,1412.0
SNDK,99.53537170263789,8135694.8,14307828.7,290.0,162.0
RHLD,99.52038369304557,58562.8,60660.7,4900.0,4918.0
GLTO,99.50539568345323,171915.2,214293.8,3863.0,3703.0
USAS,99.49040767386091,4263349.6,3528527.4,588.0,693.0
AMPX,99.47541966426859,5287593.0,5480713.25,477.0,463.0
QBTS,99.46043165467626,31499573.0,31768693.25,64.0,57.0
ANPA,99.44544364508393,9203.0,14645.75,6027.0,5865.0
DBVT,99.43045563549161,461961.6,452425.4,2839.0,2949.0
INBX,99.41546762589928,183694.2,235908.55,3792.0,3607.0
NEGG,99.40047961630695,140161.8,172555.45,4108.0,3936.0
CTEV,99.38549160671462,251929.4,250017.35,3478.0,3562.0
ASM,99.37050359712231,5600391.4,4340042.85,451.0,576.0
NUTX,99.35551558752998,214172.4,225108.1,3639.0,3652.0
NNNN,99.34052757793765,27560.6,26890.15,5450.0,5524.0
ALMU,99.32553956834532,386363.8,293250.95,3026.0,3399.0
WBX,99.310551558753,28692.4,26703.1,5422.0,5529.0
GOSS,99.29556354916068,2861916.4,2969304.1,840.0,827.0
EOSE,99.28057553956835,17212644.8,22328701.2,124.0,92.0
TRVI,99.26558752997602,2456207.0,2397306.75,978.0,1026.0
RR,99.2505995203837,33777301.6,30551645.4,52.0,61.0
ALM,99.23561151079137,4345633.2,2334238.3,578.0,1053.0
OKLO,99.22062350119904,9937651.2,12874277.8,233.0,179.0
NBY,99.20563549160671,1552738.8,478329.7,1430.0,2877.0
PGEN,99.1906474820144,2793019.4,4177314.85,861.0,593.0
VFF,99.17565947242207,3172935.2,3020293.8,760.0,813.0
PL,99.16067146282974,24079728.6,11151217.15,83.0,207.0
GORO,99.14568345323741,1522138.8,1242824.7,1454.0,1726.0
PHOE,99.1306954436451,4240.0,2490.0,6276.0,6457.0
JFU,99.11570743405275,32157.6,11889.4,5353.0,5976.0
SES,99.10071942446042,7102204.4,7146961.1,343.0,345.0
SATS,99.0857314148681,10300822.8,6100545.7,220.0,419.0
TDUP,99.07074340527578,1738754.8,1861838.7,1296.0,1280.0
BMNR,99.05575539568345,49464320.6,54041675.15,26.0,19.0
TMQ,99.04076738609112,3239939.8,5185324.95,743.0,488.0
ABVC,99.0257793764988,99233.8,67343.45,4428.0,4844.0
COGT,99.01079136690647,3092478.4,3076784.6,780.0,796.0
GRAL,98.99580335731414,828986.4,1173871.6,2169.0,1786.0
HYFT,98.98081534772182,209644.4,323756.1,3657.0,3287.0
YI,98.9658273381295,14667.4,13371.85,5833.0,5923.0
ABAT,98.95083932853717,5335343.4,6047430.85,473.0,422.0
NAK,98.93585131894484,6373109.2,6914912.3,393.0,361.0
OCC,98.92086330935251,81340.0,50000.0,4614.0,5084.0
ITRG,98.9058752997602,2034333.2,1685113.3,1153.0,1403.0
JFB,98.89088729016787,96887.2,52696.8,4456.0,5030.0
ZBIO,98.87589928057554,258340.4,299605.1,3443.0,3377.0
LPTH,98.86091127098321,1696489.0,1188857.25,1320.0,1778.0
COEP,98.8459232613909,102200.6,91590.15,4401.0,4546.0
SLDP,98.83093525179856,7410440.2,8437680.05,328.0,285.0
SUPX,98.81594724220624,450025.6,430611.4,2872.0,2997.0
PRPO,98.8009592326139,6937.8,14494.45,6123.0,5874.0
RAPT,98.78597122302159,382921.4,401205.35,3037.0,3065.0
GITS,98.77098321342925,9458.8,15489.7,6017.0,5843.0
VHC,98.75599520383693,16013.8,15708.45,5790.0,5837.0
BE,98.7410071942446,11635249.0,15555802.25,191.0,145.0
UAMY,98.72601918465229,6809416.2,8296749.05,361.0,292.0
VGZ,98.71103117505994,2186953.0,1280988.25,1087.0,1694.0
RGTI,98.69604316546763,35854848.2,41440217.05,44.0,34.0
THM,98.6810551558753,958164.4,694576.1,1998.0,2436.0
ARMN,98.66606714628297,2217519.8,1592649.95,1071.0,1466.0
CRVO,98.65107913669064,31278.2,79994.55,5375.0,4690.0
NB,98.63609112709833,3890243.0,4200405.75,627.0,592.0
ABVE,98.621103117506,2626897.0,2445959.25,923.0,1010.0
CGTX,98.60611510791367,857760.6,946170.15,2136.0,2054.0
CYD,98.59112709832134,128889.0,161592.25,4200.0,3998.0
VSAT,98.57613908872902,1498749.8,1739162.45,1468.0,1356.0
IVVD,98.56115107913669,3924405.6,12433691.4,620.0,187.0
PRAX,98.54616306954436,831280.0,1119175.0,2164.0,1847.0
WSHP,98.53117505995203,5212.6,44258.15,6227.0,5180.0
NVA,98.51618705035972,1134960.0,1170945.0,1780.0,1789.0
SY,98.50119904076739,437135.0,962138.75,2901.0,2042.0
NBP,98.48621103117506,371458.6,454294.65,3069.0,2945.0
ANRO,98.47122302158273,287673.8,313173.45,3337.0,3323.0
LITE,98.45623501199042,4588420.0,5059535.0,545.0,507.0
PTHS,98.44124700239809,18691.4,28362.85,5704.0,5488.0
CV,98.42625899280576,1297638.2,338349.55,1625.0,3239.0
FEIM,98.41127098321343,469975.8,254488.95,2821.0,3538.0
IDR,98.39628297362111,569154.8,459878.7,2605.0,2925.0
BLBX,98.38129496402878,299412.2,144488.05,3294.0,4126.0
AEVA,98.36630695443645,1857451.8,2217437.95,1229.0,1098.0
NKTR,98.35131894484412,617713.8,614153.45,2521.0,2595.0
CNL,98.33633093525181,61174.8,57758.7,4866.0,4955.0
MAMK,98.32134292565947,0.0,17295.0,6656.5,5781.0
COMM,98.30635491606715,4513696.0,4765424.0,556.0,536.0
RPID,98.29136690647482,121900.6,104770.15,4240.0,4430.0
CLS,98.2763788968825,2643150.8,3102007.7,917.0,787.0
LEU,98.26139088729016,955447.4,930806.85,2000.0,2075.0
CTMX,98.24640287769785,1273948.2,2066422.05,1654.0,1175.0
WKEY,98.23141486810552,216612.4,362573.1,3625.0,3165.0
OLMA,98.21642685851319,3820023.4,8564610.85,634.0,280.0
CTM,98.20143884892086,2440853.8,1689063.45,984.0,1398.0
SIFY,98.18645083932853,37469.0,55097.25,5241.0,4996.0
WDC,98.17146282973621,6583757.4,7427124.35,376.0,333.0
BETR,98.15647482014388,551904.2,495306.05,2646.0,2839.0
AFJKU,98.14148681055156,2520.0,695.0,6403.0,6590.0
WHLRL,98.12649880095923,1303.8,5374.55,6488.0,6264.0
KORE,98.11151079136691,56509.6,56962.4,4925.0,4963.0
PZG,98.09652278177458,1134220.0,954250.0,1781.0,2051.0
NAMSW,98.08153477218225,320.0,770.0,6589.5,6582.0
STEX,98.06654676258992,599473.0,623083.25,2558.0,2571.0
NUKK,98.05155875299761,827878.2,1623499.55,2171.0,1444.0
TGEN,98.03657074340528,376769.4,520527.35,3055.0,2768.0
HL,98.02158273381295,21363050.0,17830437.5,95.0,122.0
APPS,98.00659472422062,1921480.8,2593945.2,1199.0,951.0
ATRO,97.9916067146283,609488.6,593017.15,2535.0,2640.0
SXTC,97.97661870503596,15886.4,198866.6,5799.0,3783.0
LASR,97.96163069544365,585796.2,697734.05,2581.0,2430.0
MNPR,97.94664268585132,185079.8,163669.95,3781.0,3988.0
DRD,97.931654676259,499228.2,464482.05,2747.0,2913.0
GALT,97.91666666666666,748039.4,465784.85,2318.0,2909.0
IMMX,97.90167865707434,3105038.0,1257359.5,775.0,1714.0
HOUS,97.88669064748201,1729919.4,1823849.85,1304.0,1305.0
GROY,97.87170263788968,5024676.2,3664034.05,511.0,669.0
AU,97.85671462829735,3188141.4,2854325.35,757.0,865.0
FULC,97.84172661870504,7518585.8,2587066.45,319.0,955.0
HOOD,97.82673860911271,27134227.8,29151216.95,78.0,68.0
XNET,97.81175059952038,337116.4,344974.1,3167.0,3219.0
SBSW,97.79676258992805,5394984.0,5205966.0,467.0,481.0
OPEN,97.78177458033574,64291627.4,98860511.85,14.0,5.0
ASTS,97.7667865707434,14272336.2,11741364.05,154.0,196.0
BW,97.75179856115108,3099982.0,3429930.5,777.0,716.0
TE,97.73681055155875,29221212.6,16491038.15,71.0,134.0
APLD,97.72182254196643,22565098.8,26464629.7,87.0,77.0
AAUC,97.7068345323741,837323.2,671680.8,2155.0,2479.0
NUVB,97.69184652278177,6432703.4,10289100.85,389.0,222.0
LQDA,97.67685851318944,1212419.2,1700364.8,1715.0,1390.0
AMPG,97.66187050359713,496562.8,634010.7,2755.0,2551.0
MOB,97.6468824940048,337568.2,347077.05,3166.0,3211.0
CIEN,97.63189448441247,4809963.6,3975755.9,526.0,622.0
NEPH,97.61690647482014,85795.2,75148.8,4566.0,4745.0
INDV,97.60191846522783,3949600.6,2189230.15,618.0,1112.0
ESGL,97.5869304556355,6479.0,7634.75,6153.0,6154.0
IREN,97.57194244604317,31141652.0,39376063.0,66.0,38.0
GFI,97.55695443645084,3399081.6,3170565.4,705.0,771.0
NRGV,97.54196642685852,2947080.2,2920840.05,815.0,848.0
STX,97.52697841726618,3496901.2,3183020.3,683.0,765.0
VTYX,97.51199040767386,1118776.8,1741879.2,1799.0,1354.0
SSRM,97.49700239808153,2426022.2,2278295.55,992.0,1072.0
ARWR,97.48201438848922,3891380.4,3485980.1,626.0,703.0
TTMI,97.46702637889688,1724310.2,2109877.55,1306.0,1151.0
AMLX,97.45203836930456,1261455.0,1256658.75,1667.0,1716.0
MP,97.43705035971223,5798109.2,8308657.3,438.0,291.0
CMPX,97.42206235011992,1469712.0,1888653.0,1485.0,1268.0
BIOA,97.40707434052757,712562.0,413695.5,2375.0,3038.0
NGD,97.39208633093526,17798522.8,16653965.7,116.0,133.0
OSS,97.37709832134293,772170.2,693347.55,2268.0,2438.0
MFI,97.3621103117506,42184.2,189611.05,5153.0,3827.0
VWAV,97.34712230215827,166241.6,185380.4,3899.0,3852.0
HOVR,97.33213429256595,551704.2,936346.05,2647.0,2068.0
GH,97.31714628297362,1614810.0,2245747.5,1372.0,1088.0
MTA,97.3021582733813,537276.8,465579.2,2674.0,2910.0
PRE,97.28717026378897,161401.0,138270.25,3935.0,4177.0
OWLT,97.27218225419664,436082.0,311075.5,2904.0,3331.0
CURI,97.25719424460432,799441.0,809225.25,2219.0,2247.0
TNGX,97.24220623501199,1859237.0,2662294.25,1226.0,923.0
VZLA,97.22721822541966,7528249.4,8897312.35,318.0,270.0
IAG,97.21223021582733,6638176.2,7116634.05,371.0,351.0
MLYS,97.19724220623502,1571349.8,1738702.45,1416.0,1357.0
ATAI,97.18225419664267,2206869.0,3606762.25,1076.0,681.0
IMRX,97.16726618705036,762288.8,835727.2,2298.0,2205.0
AFJK,97.15227817745803,1522115.8,387148.95,1455.0,3101.0
SLI,97.13729016786571,2476897.6,3352379.4,970.0,729.0
CIFR,97.12230215827337,30425686.6,40567371.65,70.0,36.0
KTOS,97.10731414868106,1905528.8,2138767.2,1206.0,1143.0
KGC,97.09232613908873,8993227.2,8497101.8,260.0,283.0
NG,97.07733812949641,2769856.0,2624594.0,873.0,936.0
FRGE,97.06235011990407,275834.2,582258.55,3389.0,2652.0
LTBR,97.04736211031175,816625.8,1076826.45,2187.0,1908.0
ROMA,97.03237410071942,6515.4,2963.85,6151.0,6422.0
