Stock,RS,Volume SMA 5,Volume SMA 20,Volume SMA 5 Rank,Volume SMA 20 Rank
PLTR,100.0,99361420.0,82379970.0,2.0,3.0
VST,99.80119284294234,5575560.0,5200955.0,107.0,109.0
NVDA,99.60238568588468,194884500.0,222669620.0,1.0,1.0
AXON,99.40357852882704,793600.0,820490.0,422.0,423.0
GEV,99.20477137176938,3888920.0,2820665.0,149.0,204.0
UAL,99.00596421471172,4535640.0,4867240.0,128.0,115.0
TPL,98.80715705765407,195680.0,442260.0,498.0,480.0
TRGP,98.60834990059642,1544320.0,1646285.0,322.0,309.0
HWM,98.40954274353876,2221520.0,2441120.0,243.0,226.0
AVGO,98.2107355864811,51622960.0,28283055.0,6.0,16.0
CEG,98.01192842942345,2649480.0,2537505.0,214.0,219.0
RCL,97.8131212723658,2083260.0,1730560.0,259.0,302.0
ANET,97.61431411530815,5986260.0,7973685.0,100.0,71.0
NRG,97.4155069582505,1933360.0,2278260.0,274.0,245.0
KKR,97.21669980119285,3930360.0,3576615.0,148.0,165.0
GDDY,97.01789264413519,1295380.0,1424475.0,355.0,342.0
NFLX,96.81908548707754,2842280.0,3231565.0,200.0,179.0
FICO,96.62027833001989,178900.0,151920.0,499.0,500.0
META,96.42147117296223,9824060.0,11312435.0,51.0,43.0
SYF,96.22266401590457,3652380.0,3301050.0,160.0,176.0
WMT,96.02385685884693,15911780.0,18979190.0,28.0,24.0
TPR,95.82504970178927,4127300.0,5382345.0,143.0,106.0
TSLA,95.62624254473161,94895380.0,81049255.0,3.0,4.0
FTNT,95.42743538767395,3523900.0,4557025.0,164.0,129.0
AXP,95.2286282306163,2149220.0,2280745.0,251.0,244.0
DECK,95.02982107355865,1419800.0,1801575.0,336.0,293.0
GE,94.83101391650099,6394540.0,4839475.0,95.0,118.0
GRMN,94.63220675944333,828300.0,814830.0,418.0,424.0
DELL,94.43339960238568,8093240.0,9738925.0,71.0,54.0
ORCL,94.23459244532803,15270000.0,10051285.0,29.0,48.0
TT,94.03578528827038,1145300.0,1109570.0,373.0,390.0
DFS,93.83697813121272,1115140.0,1354720.0,379.0,353.0
ZBRA,93.63817097415506,289620.0,311560.0,489.0,492.0
IRM,93.43936381709742,1633100.0,1406560.0,309.0,345.0
RL,93.24055666003976,537820.0,671250.0,462.0,441.0
WAB,93.04174950298211,1576120.0,1093270.0,317.0,394.0
ISRG,92.84294234592446,1152260.0,1198495.0,372.0,377.0
GLW,92.6441351888668,4385180.0,4077780.0,138.0,144.0
FOX,92.44532803180915,1168080.0,1373875.0,370.0,350.0
GS,92.2465208747515,1772540.0,1854480.0,290.0,287.0
PWR,92.04771371769384,1064480.0,920530.0,387.0,413.0
