Stock,RS,Volume SMA 5,Volume SMA 20,Volume SMA 5 Rank,Volume SMA 20 Rank
SNDK,100.0,6623340.0,7806805.0,65.0,85.0
WDC,99.80119284294234,4723200.0,7402575.0,101.0,94.0
MU,99.60238568588468,25485840.0,28304475.0,10.0,18.0
STX,99.40357852882704,1903940.0,3918900.0,225.0,183.0
HOOD,99.20477137176938,17308720.0,22283025.0,22.0,23.0
NEM,99.00596421471172,6352500.0,8698490.0,69.0,76.0
WBD,98.80715705765407,21156700.0,66849435.0,15.0,4.0
LRCX,98.60834990059642,6892440.0,10185595.0,60.0,63.0
FIX,98.40954274353876,246900.0,796120.0,490.0,443.0
PLTR,98.2107355864811,32234620.0,36270610.0,4.0,11.0
GEV,98.01192842942345,1709260.0,3509685.0,254.0,199.0
KLAC,97.8131212723658,560660.0,805240.0,430.0,440.0
APH,97.61431411530815,4215420.0,6965675.0,111.0,108.0
INTC,97.4155069582505,55096960.0,69451085.0,3.0,3.0
TPR,97.21669980119285,1752760.0,2699245.0,247.0,250.0
HWM,97.01789264413519,1328480.0,2074690.0,299.0,299.0
GLW,96.81908548707754,2949600.0,5978315.0,163.0,124.0
GE,96.62027833001989,2940600.0,4648155.0,165.0,163.0
CVNA,96.42147117296223,2115680.0,5501330.0,209.0,138.0
HII,96.22266401590457,359220.0,482175.0,471.0,485.0
APP,96.02385685884693,2954360.0,3467120.0,162.0,200.0
AMD,95.82504970178927,21304620.0,26754075.0,14.0,19.0
CVS,95.62624254473161,3922420.0,6831135.0,121.0,110.0
DG,95.42743538767395,2467500.0,4618810.0,189.0,164.0
NRG,95.2286282306163,1060440.0,1719825.0,336.0,326.0
CAH,95.02982107355865,976920.0,1871175.0,351.0,315.0
DLTR,94.83101391650099,2094500.0,3209945.0,210.0,216.0
C,94.63220675944333,9137440.0,14050675.0,44.0,44.0
JBL,94.43339960238568,715840.0,1356130.0,398.0,370.0
ALB,94.23459244532803,2131800.0,2911135.0,206.0,234.0
CAT,94.03578528827038,1736460.0,2478255.0,249.0,270.0
GOOGL,93.83697813121272,19253780.0,29566110.0,18.0,17.0
AMAT,93.63817097415506,3439940.0,6111635.0,137.0,120.0
TER,93.43936381709742,1874420.0,2747490.0,232.0,246.0
GOOG,93.24055666003976,12590060.0,18925090.0,26.0,30.0
TEL,93.04174950298211,910860.0,1776685.0,365.0,322.0
RTX,92.84294234592446,2239660.0,4256325.0,200.0,177.0
IDXX,92.6441351888668,332660.0,494365.0,478.0,483.0
CEG,92.44532803180915,1419420.0,2259165.0,286.0,285.0
GS,92.2465208747515,1688860.0,2067420.0,256.0,301.0
CHRW,92.04771371769384,752300.0,1435990.0,393.0,361.0
HCA,91.84890656063618,569660.0,1179240.0,427.0,399.0
RL,91.65009940357854,453480.0,679275.0,447.0,456.0
MPWR,91.45129224652088,391300.0,751800.0,463.0,449.0
STLD,91.25248508946322,713800.0,1254245.0,399.0,390.0
JCI,91.05367793240556,2541900.0,5143750.0,187.0,145.0
IVZ,90.85487077534792,2927900.0,5069070.0,166.0,148.0
FSLR,90.65606361829026,1051780.0,1851660.0,337.0,317.0
BK,90.4572564612326,2304580.0,3441965.0,196.0,201.0
EXPE,90.25844930417495,1029600.0,1613740.0,343.0,339.0
FOXA,90.05964214711729,1798080.0,3378985.0,239.0,204.0
GM,89.86083499005964,4672820.0,8984655.0,102.0,73.0
COR,89.66202783300199,663920.0,1281685.0,407.0,385.0
IBKR,89.46322067594433,2729920.0,3304890.0,175.0,207.0
CMI,89.26441351888667,440020.0,821630.0,449.0,437.0
WELL,89.06560636182903,1776600.0,3678775.0,242.0,191.0
HAS,88.86679920477137,1033320.0,1465635.0,342.0,359.0
INCY,88.66799204771371,1396980.0,2082845.0,289.0,298.0
AVGO,88.46918489065607,18862000.0,42097205.0,20.0,8.0
NUE,88.27037773359841,1207320.0,1535125.0,314.0,347.0
LHX,88.07157057654076,551440.0,947535.0,431.0,425.0
MNST,87.8727634194831,3194700.0,4859125.0,155.0,157.0
JNJ,87.67395626242545,4202460.0,7873195.0,113.0,84.0
MS,87.47514910536779,3000340.0,5114830.0,159.0,147.0
TKO,87.27634194831015,775740.0,1135915.0,389.0,402.0
MCK,87.07753479125249,345780.0,647600.0,475.0,461.0
EL,86.87872763419483,1950060.0,3269000.0,223.0,211.0
FOX,86.67992047713717,837460.0,1338420.0,379.0,376.0
WYNN,86.48111332007953,1036780.0,1308750.0,341.0,379.0
ULTA,86.28230616302187,400880.0,891575.0,459.0,429.0
PH,86.08349900596421,295480.0,535050.0,485.0,479.0
EBAY,85.88469184890656,3456800.0,4252680.0,135.0,178.0
EME,85.6858846918489,230960.0,360875.0,491.0,492.0
LLY,85.48707753479125,1606700.0,2927575.0,261.0,231.0
ROK,85.2882703777336,435700.0,735905.0,452.0,450.0
EA,85.08946322067594,1194340.0,1841345.0,315.0,318.0
COF,84.89065606361828,2055400.0,3165110.0,213.0,220.0
VLO,84.69184890656064,2431600.0,2787595.0,190.0,243.0
PWR,84.49304174950298,531120.0,881615.0,434.0,432.0
SCHW,84.29423459244532,5493900.0,8667835.0,82.0,78.0
NVDA,84.09542743538768,125095120.0,162086695.0,1.0,1.0
EXPD,83.89662027833002,688760.0,1233585.0,404.0,393.0
CRH,83.69781312127238,3952120.0,14110270.0,120.0,43.0
UBER,83.49900596421472,9965340.0,18377805.0,39.0,32.0
CFG,83.30019880715706,3109440.0,4787830.0,156.0,158.0
TTWO,83.1013916500994,1039120.0,1354830.0,340.0,371.0
FCX,82.90258449304176,12085580.0,14588500.0,27.0,42.0
JPM,82.7037773359841,6759320.0,9807710.0,62.0,67.0
NTRS,82.50497017892644,565920.0,967420.0,428.0,422.0
WFC,82.30616302186878,7474180.0,12906265.0,55.0,50.0
F,82.10735586481114,28500760.0,43448790.0,6.0,7.0
PM,81.90854870775348,3370080.0,6015360.0,141.0,123.0
IBM,81.70974155069582,3489900.0,3584790.0,134.0,195.0
VTR,81.51093439363817,1889540.0,3061490.0,229.0,225.0
GILD,81.31212723658051,3219340.0,6725300.0,152.0,112.0
STT,81.11332007952286,1701420.0,2168870.0,255.0,292.0
APTV,80.9145129224652,1157720.0,1938310.0,323.0,313.0
GD,80.71570576540755,681060.0,1129000.0,405.0,404.0
ABBV,80.51689860834989,2855720.0,5008980.0,168.0,151.0
SYF,80.31809145129225,1382720.0,2808750.0,292.0,241.0
CRWD,80.11928429423459,1723360.0,2115920.0,252.0,296.0
DASH,79.92047713717693,2641440.0,4060670.0,181.0,181.0
BA,79.72166998011929,6110800.0,7424240.0,73.0,93.0
ADI,79.52286282306163,2036300.0,3300745.0,217.0,208.0
LVS,79.32405566600397,3260560.0,4757315.0,148.0,159.0
DD,79.12524850894633,3305380.0,4739000.0,144.0,160.0
CSCO,78.92644135188867,14274340.0,19789250.0,24.0,29.0
KEYS,78.72763419483101,588260.0,1036190.0,421.0,413.0
LDOS,78.52882703777337,510960.0,806090.0,436.0,439.0
PSKY,78.33001988071571,4519860.0,11619590.0,107.0,54.0
BAC,78.13121272365805,19104020.0,35557625.0,19.0,13.0
TJX,77.9324055666004,2971220.0,4386595.0,161.0,172.0
ROL,77.73359840954275,2036820.0,2521260.0,216.0,265.0
CBOE,77.53479125248509,359500.0,629080.0,470.0,466.0
AMGN,77.33598409542743,1437300.0,2905995.0,284.0,235.0
GL,77.13717693836978,394140.0,491335.0,461.0,484.0
AEP,76.93836978131213,3230660.0,3310645.0,150.0,206.0
NOC,76.73956262425448,380720.0,595890.0,465.0,471.0
HIG,76.54075546719682,795840.0,1517435.0,386.0,351.0
AXP,76.34194831013916,1543320.0,2460195.0,270.0,271.0
MMM,76.1431411530815,1577460.0,2351490.0,265.0,278.0
NDAQ,75.94433399602386,2524060.0,3917290.0,188.0,184.0
WMT,75.7455268389662,11901280.0,19839580.0,30.0,28.0
L,75.54671968190854,502480.0,834575.0,440.0,435.0
ETR,75.3479125248509,1552920.0,2579285.0,268.0,263.0
CCL,75.14910536779324,11741820.0,20394205.0,33.0,27.0
UHS,74.95029821073558,649420.0,708050.0,412.0,453.0
NSC,74.75149105367794,754320.0,1223645.0,392.0,395.0
LUV,74.55268389662028,5893320.0,11324965.0,77.0,55.0
CBRE,74.35387673956262,760000.0,1384950.0,390.0,366.0
ALLE,74.15506958250498,371040.0,843780.0,467.0,434.0
PLD,73.95626242544732,2305460.0,3248330.0,195.0,215.0
KEY,73.75745526838966,9801700.0,15725980.0,40.0,37.0
MLM,73.558648111332,306560.0,403170.0,483.0,488.0
STE,73.35984095427436,403660.0,586925.0,458.0,472.0
ATO,73.1610337972167,494140.0,959570.0,441.0,423.0
MPC,72.96222664015905,1413180.0,2285445.0,288.0,283.0
RCL,72.76341948310139,1115180.0,2218770.0,325.0,290.0
CNP,72.56461232604374,2728760.0,4509525.0,176.0,169.0
MDT,72.36580516898609,4765120.0,5832850.0,99.0,128.0
ROST,72.16699801192843,1588480.0,2494710.0,263.0,267.0
BG,71.96819085487077,1065940.0,1248060.0,334.0,391.0
ANET,71.76938369781311,4223020.0,5746925.0,110.0,130.0
CTVA,71.57057654075547,1993540.0,3542505.0,220.0,197.0
URI,71.37176938369781,315000.0,624195.0,480.0,467.0
SOLV,71.17296222664015,585000.0,1027240.0,422.0,416.0
TRV,70.9741550695825,786040.0,1361575.0,388.0,368.0
EVRG,70.77534791252485,1363620.0,1949710.0,294.0,311.0
ES,70.57654075546719,1389940.0,2404665.0,291.0,274.0
WRB,70.37773359840955,2426020.0,3747065.0,191.0,189.0
DVN,70.17892644135189,5749000.0,7474260.0,78.0,91.0
BIIB,69.98011928429423,842260.0,2258205.0,377.0,286.0
BEN,69.78131212723659,3281720.0,3774935.0,147.0,186.0
HLT,69.58250497017893,1174420.0,1562215.0,320.0,344.0
VST,69.38369781312127,2615040.0,4334570.0,183.0,173.0
ADM,69.18489065606362,1903220.0,2649445.0,226.0,252.0
XYL,68.98608349900597,573320.0,1100995.0,425.0,408.0
VRSN,68.78727634194831,403980.0,684995.0,457.0,455.0
ORCL,68.58846918489066,13015100.0,32664470.0,25.0,15.0
AES,68.389662027833,5918520.0,6825425.0,76.0,111.0
EXC,68.19085487077535,3516280.0,6288075.0,133.0,116.0
PSX,67.9920477137177,1503120.0,2354765.0,277.0,277.0
RF,67.79324055666004,6572560.0,9890660.0,67.0,65.0
CME,67.59443339960238,1005920.0,1654750.0,347.0,334.0
AIG,67.39562624254472,1934360.0,4921825.0,224.0,154.0
XOM,67.19681908548708,11746360.0,15740435.0,32.0,36.0
PFG,66.99801192842942,751180.0,1219785.0,395.0,396.0
AME,66.79920477137176,799560.0,1368825.0,385.0,367.0
MTD,66.6003976143141,75520.0,128240.0,502.0,502.0
JBHT,66.40159045725646,569680.0,1029185.0,426.0,414.0
NDSN,66.2027833001988,272100.0,577930.0,488.0,473.0
BKR,66.00397614314116,4786760.0,7239580.0,98.0,99.0
DGX,65.8051689860835,619200.0,887655.0,416.0,430.0
UAL,65.60636182902584,2608720.0,4532550.0,184.0,167.0
EW,65.4075546719682,1619560.0,2901085.0,260.0,236.0
NI,65.20874751491054,2259180.0,3071070.0,199.0,224.0
ORLY,65.00994035785288,3548700.0,5436270.0,131.0,140.0
EQT,64.81113320079523,5166840.0,7692450.0,88.0,88.0
TFC,64.61232604373758,5171040.0,7377925.0,87.0,95.0
TMO,64.41351888667992,993100.0,1505900.0,349.0,354.0
FE,64.21471172962227,2723380.0,4268840.0,177.0,176.0
IQV,64.01590457256461,541060.0,1293975.0,432.0,382.0
MCHP,63.817097415506964,5066340.0,7799115.0,92.0,86.0
DAL,63.618290258449306,4061960.0,7197405.0,117.0,103.0
TXT,63.41948310139165,1229620.0,1533665.0,310.0,348.0
VMC,63.22067594433399,672120.0,912155.0,406.0,427.0
WAB,63.02186878727635,461660.0,753920.0,445.0,448.0
VRTX,62.82306163021869,644100.0,1225155.0,415.0,394.0
APA,62.62425447316103,3519300.0,4970790.0,132.0,153.0
WEC,62.42544731610338,1356820.0,2028195.0,295.0,302.0
HPE,62.22664015904572,12026800.0,25749640.0,28.0,20.0
CINF,62.02783300198808,436260.0,527955.0,451.0,481.0
CSX,61.82902584493042,7910580.0,10985310.0,53.0,56.0
NEE,61.63021868787276,5491060.0,9734465.0,83.0,68.0
YUM,61.431411530815105,1510460.0,2073825.0,275.0,300.0
CB,61.23260437375746,924200.0,1902140.0,362.0,314.0
AEE,61.0337972166998,988400.0,1941400.0,350.0,312.0
FAST,60.834990059642145,5158620.0,7219910.0,89.0,101.0
WMB,60.63618290258449,3770100.0,6232350.0,125.0,118.0
ED,60.437375745526836,1187720.0,1854985.0,317.0,316.0
ECL,60.238568588469185,892860.0,1330975.0,368.0,377.0
AIZ,60.039761431411534,283920.0,336435.0,486.0,493.0
QCOM,59.84095427435388,4212760.0,7347235.0,112.0,97.0
MAR,59.64214711729622,918840.0,1569595.0,363.0,343.0
USB,59.443339960238575,6184600.0,8778665.0,72.0,75.0
FITB,59.24453280318092,4828960.0,6879525.0,96.0,109.0
TDY,59.04572564612326,183220.0,272865.0,496.0,497.0
KO,58.8469184890656,8856480.0,15353395.0,45.0,40.0
MSFT,58.64811133200796,14964260.0,22197815.0,23.0,24.0
DELL,58.4493041749503,3296660.0,5026075.0,146.0,149.0
TRMB,58.25049701789264,1178800.0,1295355.0,318.0,381.0
HSIC,58.05168986083499,736980.0,1117810.0,396.0,405.0
LYV,57.85288270377733,1525720.0,2616795.0,274.0,257.0
LNT,57.65407554671968,1085320.0,1713420.0,333.0,329.0
REGN,57.45526838966203,413780.0,827120.0,455.0,436.0
XEL,57.25646123260437,3700100.0,6045050.0,126.0,122.0
HUBB,57.057654075546715,283083.4,458859.25,487.0,486.0
CRL,56.85884691848907,372220.0,651750.0,466.0,459.0
ABT,56.66003976143141,4006360.0,5727695.0,119.0,133.0
MO,56.461232604373755,8089740.0,9260480.0,50.0,72.0
META,56.2624254473161,9294500.0,15658270.0,41.0,38.0
D,56.063618290258454,4795960.0,7224135.0,97.0,100.0
LH,55.864811133200796,369640.0,601230.0,468.0,470.0
EXE,55.666003976143145,1794920.0,3014500.0,240.0,226.0
DE,55.46719681908549,859800.0,1347785.0,371.0,372.0
V,55.26838966202783,3655720.0,6165375.0,127.0,119.0
BRK-B,55.069582504970185,3435920.0,4535995.0,138.0,166.0
PNC,54.87077534791253,1287080.0,1787865.0,302.0,321.0
HAL,54.67196819085487,5106660.0,9551805.0,91.0,69.0
PHM,54.47316103379721,1212020.0,1774510.0,313.0,323.0
EMR,54.27435387673957,1555480.0,2271170.0,267.0,284.0
DUK,54.07554671968191,2071540.0,3254225.0,212.0,213.0
CVX,53.87673956262425,5251820.0,8095000.0,85.0,82.0
O,53.677932405566594,5359680.0,6437000.0,84.0,115.0
T,53.47912524850894,23811800.0,34112125.0,11.0,14.0
PPL,53.28031809145129,3561100.0,6287240.0,130.0,117.0
MRK,53.08151093439364,7682940.0,14021540.0,54.0,45.0
MTB,52.88270377733598,651560.0,943185.0,411.0,426.0
HSY,52.683896620278325,1161920.0,1420625.0,322.0,362.0
DTE,52.48508946322068,913340.0,1679530.0,364.0,333.0
WM,52.286282306163024,1109860.0,1708980.0,328.0,330.0
PCAR,52.087475149105366,1980020.0,3293890.0,221.0,209.0
SPG,51.88866799204771,818180.0,1390445.0,384.0,365.0
AAPL,51.689860834990064,26498520.0,40927765.0,9.0,9.0
PODD,51.491053677932406,391600.0,634520.0,462.0,465.0
TT,51.29224652087475,751360.0,1216990.0,394.0,397.0
MA,51.0934393638171,1879680.0,2632320.0,231.0,256.0
ICE,50.89463220675944,1436220.0,2957810.0,285.0,230.0
GPC,50.695825049701796,698860.0,1081575.0,403.0,410.0
AFL,50.49701789264414,1355020.0,2456780.0,298.0,272.0
HBAN,50.29821073558648,11402640.0,20395775.0,36.0,26.0
RMD,50.09940357852882,644320.0,910845.0,414.0,428.0
BKNG,49.90059642147117,118580.0,218630.0,500.0,498.0
NXPI,49.70178926441352,1998640.0,2734885.0,219.0,247.0
ISRG,49.50298210735586,840960.0,1476275.0,378.0,358.0
SLB,49.30417495029821,8019980.0,13190350.0,52.0,49.0
MGM,49.10536779324055,2993420.0,3669005.0,160.0,192.0
TDG,48.9065606361829,204140.0,322565.0,494.0,494.0
CTSH,48.70775347912525,2743020.0,4687675.0,174.0,162.0
ALL,48.508946322067594,856880.0,1493785.0,373.0,356.0
SO,48.31013916500994,3256500.0,5738575.0,149.0,131.0
CMS,48.111332007952285,1737600.0,2116510.0,248.0,295.0
BLK,47.912524850894634,345880.0,540740.0,474.0,477.0
BSX,47.713717693836976,4623280.0,9342685.0,103.0,71.0
MCO,47.514910536779325,505680.0,775165.0,438.0,446.0
GEHC,47.31610337972167,1873600.0,2805410.0,233.0,242.0
RJF,47.11729622266402,825060.0,1292070.0,382.0,384.0
PNR,46.91848906560636,582120.0,1037885.0,423.0,412.0
TRGP,46.71968190854871,712020.0,1477875.0,401.0,357.0
DOV,46.52087475149106,713560.0,1005730.0,400.0,417.0
TSLA,46.3220675944334,63724640.0,75346185.0,2.0,2.0
AWK,46.12326043737575,721720.0,1653390.0,397.0,335.0
MCD,45.92445328031809,2032680.0,3181060.0,218.0,219.0
FDX,45.72564612326044,1017360.0,1698280.0,346.0,331.0
RSG,45.52683896620278,959240.0,1514630.0,355.0,352.0
DHI,45.32803180914513,1456020.0,2724610.0,281.0,248.0
MOS,45.12922465208747,4855500.0,7439440.0,95.0,92.0
CTRA,44.93041749502982,5584480.0,6678460.0,80.0,114.0
WTW,44.731610337972164,328640.0,646365.0,479.0,462.0
