Stock,RS,Volume SMA 5,Volume SMA 20,Volume SMA 5 Rank,Volume SMA 20 Rank
1396.HK,100.0,3829075.2,3311992.7,584.0,670.0
8030.HK,99.96187571483036,787600.0,656092.5,1087.0,1232.0
8239.HK,99.92375142966068,224578.4,295951.25,1518.0,1525.0
9900.HK,99.88562714449104,2980800.0,3994400.0,653.0,614.0
0464.HK,99.8475028593214,17620000.0,12613900.0,176.0,277.0
8611.HK,99.80937857415174,2103113.2,4066788.3,763.0,610.0
1747.HK,99.77125428898208,1331126.8,1110181.7,896.0,1038.0
8087.HK,99.73313000381243,32000.0,65000.0,2040.5,2005.0
1939.HK,99.69500571864278,2098353.6,2124403.4,764.0,813.0
8635.HK,99.65688143347312,10398400.0,14756500.0,287.0,248.0
1683.HK,99.61875714830347,4190400.0,3741100.0,555.0,635.0
8375.HK,99.58063286313381,66000.0,194142.7,1863.0,1657.0
2142.HK,99.54250857796416,5319583.2,5568398.8,470.0,513.0
8305.HK,99.50438429279451,16244000.0,16031890.0,192.0,232.0
8198.HK,99.46626000762485,1254368.0,1141594.5,911.0,1027.0
1959.HK,99.4281357224552,2262740.0,8682185.0,738.0,363.0
1815.HK,99.39001143728555,11897260.0,16093657.5,257.0,230.0
1860.HK,99.3518871521159,19547322.2,18420606.7,155.0,203.0
2025.HK,99.31376286694625,170800.0,1928400.0,1592.0,840.0
8269.HK,99.27563858177659,966999.8,2042708.2,1014.0,824.0
1723.HK,99.23751429660695,517230.0,1107442.5,1229.0,1039.0
2312.HK,99.19939001143729,2347210.0,4028249.4,722.0,612.0
3626.HK,99.16126572626763,10504099.6,3698227.9,284.0,640.0
2680.HK,99.12314144109799,93560.0,659425.0,1765.0,1230.0
8427.HK,99.08501715592833,18560.0,43865.0,2145.0,2100.0
2477.HK,99.04689287075867,3488199.2,4234419.4,612.0,587.0
0905.HK,99.00876858558902,1699200.0,1915430.0,821.0,843.0
0613.HK,98.97064430041937,339200.0,380020.0,1373.0,1435.0
6162.HK,98.93252001524971,15814400.0,54229199.95,204.0,57.0
1228.HK,98.89439573008006,1258600.0,1922300.0,909.0,841.0
1027.HK,98.8562714449104,460572.2,516194.5,1282.0,1332.0
1252.HK,98.81814715974076,5192800.0,9828500.0,479.0,335.0
1079.HK,98.7800228745711,3771200.0,5775600.0,589.0,503.0
1672.HK,98.74189858940144,4041037.2,4269046.1,570.0,585.0
8507.HK,98.7037743042318,1603200.0,3370600.0,838.0,666.0
2197.HK,98.66565001906214,5199700.0,18983035.85,478.0,193.0
8066.HK,98.62752573389248,170600.0,207050.0,1593.0,1641.0
8017.HK,98.58940144872284,3748800.0,4085900.0,591.0,608.0
3938.HK,98.55127716355318,924747.4,532886.85,1026.0,1321.0
2122.HK,98.51315287838352,5181200.0,2464100.0,480.0,767.0
2789.HK,98.47502859321388,2454800.0,2755500.0,707.0,737.0
6996.HK,98.43690430804422,2113681.8,3126772.5,760.0,691.0
8460.HK,98.39878002287456,7783000.0,16829550.0,358.0,224.0
