Stock,RS,Volume SMA 5,Volume SMA 20,Volume SMA 5 Rank,Volume SMA 20 Rank
QMMM,100.0,307540.0,1687035.0,3178.0,1490.0
ZEPP,99.98445998445999,212560.0,344680.0,3546.0,3301.0
OPEN,99.96891996891996,237840860.0,375745215.0,1.0,1.0
ABVX,99.95337995337995,915000.0,1059345.0,1946.0,2004.0
OCTO,99.93783993783994,2089822.8,14409825.75,1123.0,161.0
MFH,99.92229992229991,497460.0,322340.0,2654.0,3379.0
AGH,99.90675990675992,804940.0,548645.0,2105.0,2773.0
ANTE,99.89121989121989,207682.0,585889.85,3565.0,2701.0
NUKKW,99.87567987567988,43035.4,10758.85,5010.0,5838.0
QVCGA,99.86013986013987,121140.0,245330.0,4088.0,3626.0
EQ,99.84459984459984,552000.0,1297270.0,2551.0,1766.0
KOD,99.82905982905983,1606080.0,1051640.0,1382.0,2012.0
ONDS,99.81351981351982,50920200.0,48593550.0,39.0,33.0
NEHC,99.79797979797979,75816839.0,45699206.6,26.0,38.0
ENTO,99.78243978243978,108840.0,166985.0,4199.5,3988.0
BETR,99.76689976689977,1622380.0,1285085.0,1371.0,1779.0
PEPG,99.75135975135974,34529360.0,9212955.0,69.0,268.0
ALXO,99.73581973581973,919060.0,683370.0,1940.0,2530.0
QURE,99.72027972027972,22322080.0,6677815.0,114.0,387.0
CVM,99.70473970473971,73020.0,175360.0,4565.0,3943.0
BQ,99.6891996891997,10352280.0,2622045.0,235.0,1028.0
SLGL,99.67365967365967,8260.0,22165.0,5855.0,5526.0
PROK,99.65811965811966,1084280.0,2309680.0,1769.0,1145.0
NBTX,99.64257964257965,135180.0,87895.0,3983.0,4582.0
BREA,99.62703962703962,2022960.0,3029000.0,1156.0,904.0
ZURA,99.61149961149961,13026820.0,3492715.0,196.0,773.0
DALN,99.5959595959596,285993.8,121371.65,3256.0,4289.0
KRRO,99.58041958041957,324520.0,297710.0,3114.0,3461.0
UFG,99.56487956487956,3146300.0,1237020.0,789.0,1811.0
HIT,99.54933954933955,221860.0,370980.0,3505.5,3228.0
CELC,99.53379953379954,819000.0,854325.0,2086.0,2261.0
SOGP,99.51825951825953,177140.0,1050770.0,3725.5,2013.0
NVFY,99.5027195027195,1193980.0,2177190.0,1664.0,1211.0
EOSEW,99.48717948717949,381180.0,260805.0,2952.0,3569.0
TDTH,99.47163947163948,320740.0,752800.0,3128.0,2402.0
DFLI,99.45609945609945,84911000.0,23656765.0,23.0,99.0
NRGV,99.44055944055944,4608920.0,3524780.0,556.0,768.0
OVID,99.42501942501943,4126460.0,2021565.0,620.0,1283.0
BE,99.4094794094794,19239780.0,14793565.0,129.0,160.0
TLRY,99.39393939393939,135557880.0,66206650.0,8.0,20.0
SLNH,99.37839937839938,20774760.0,26129310.0,118.0,86.0
VSA,99.36285936285937,69160.0,139140.0,4614.0,4159.0
AGMH,99.34731934731936,522660.0,12044445.0,2602.0,199.0
VIGL,99.33177933177933,2081510.4,1060758.95,1128.0,2001.0
FORD,99.31623931623932,404020.0,650115.0,2892.0,2593.0
WLDS,99.3006993006993,707920.0,24541855.0,2243.0,96.0
RLMD,99.28515928515928,322380.0,645015.0,3120.0,2608.0
BENF,99.26961926961927,126608600.0,32350720.0,10.0,66.0
MOB,99.25407925407926,961280.0,607695.0,1891.0,2666.0
AREC,99.23853923853923,4072560.0,3614225.0,627.0,747.0
SHFS,99.22299922299922,6762880.0,2462675.0,383.0,1076.0
VERI,99.20745920745921,6311440.0,7770975.0,410.0,334.0
RAPT,99.19191919191918,433720.0,240960.0,2812.0,3639.0
SCLX,99.17637917637919,294880.0,258495.0,3224.0,3577.0
STTK,99.16083916083916,246820.0,1469235.0,3401.0,1639.0
CTNM,99.14529914529915,147180.0,232670.0,3890.0,3670.0
