Stock,RS,Volume SMA 5,Volume SMA 20,Volume SMA 5 Rank,Volume SMA 20 Rank
1177.HK,100.0,150645640.2,180963458.3,5.0,6.0
1093.HK,98.78048780487805,165684800.8,203260193.2,4.0,4.0
2359.HK,97.5609756097561,9537756.0,12627388.0,58.0,52.0
1378.HK,96.34146341463415,23530000.8,29384157.45,28.0,24.0
2628.HK,95.1219512195122,111017852.6,119883735.5,9.0,9.0
0017.HK,93.90243902439023,20410176.6,24642471.45,32.0,27.0
6618.HK,92.6829268292683,12727506.4,9441593.25,50.0,58.0
3692.HK,91.46341463414635,15332162.6,11733126.85,44.0,54.0
0968.HK,90.2439024390244,103705569.0,121656773.85,10.0,8.0
1928.HK,89.02439024390245,16591600.2,21276476.5,37.0,32.0
0101.HK,87.8048780487805,9773587.0,11842035.05,57.0,53.0
1109.HK,86.58536585365853,17854112.0,14783452.7,36.0,44.0
2899.HK,85.36585365853658,35177881.8,45366872.5,22.0,20.0
2269.HK,84.14634146341463,52685692.4,61745919.4,19.0,17.0
9633.HK,82.92682926829268,5721557.8,8660290.75,66.0,62.0
0981.HK,81.70731707317073,99969836.0,98056449.8,11.0,12.0
2318.HK,80.48780487804879,53065627.6,55402959.35,18.0,18.0
0027.HK,79.26829268292683,15580930.2,14698185.65,42.0,46.0
2382.HK,78.04878048780488,10040327.6,8860254.55,56.0,60.0
1929.HK,76.82926829268293,8678178.4,14765758.05,60.0,45.0
1997.HK,75.60975609756098,5326436.4,5179385.05,67.0,69.0
0857.HK,74.39024390243902,76871576.6,117199699.5,15.0,11.0
0285.HK,73.17073170731707,43032893.2,29300230.6,21.0,25.0
2331.HK,71.95121951219512,25926211.6,21738215.95,25.0,30.0
0868.HK,70.73170731707317,11752612.8,20783681.2,52.0,35.0
0241.HK,69.51219512195121,143710045.0,118071253.85,6.0,10.0
0267.HK,68.29268292682927,23258368.2,29403805.95,29.0,23.0
0881.HK,67.07317073170732,15451745.0,13898276.2,43.0,49.0
0288.HK,65.85365853658537,27455501.4,21484161.55,24.0,31.0
1299.HK,64.63414634146342,25635316.4,27607859.8,26.0,26.0
1113.HK,63.41463414634146,4579329.2,3976945.55,72.0,73.0
0700.HK,62.19512195121951,24162670.6,21034919.35,27.0,34.0
0669.HK,60.97560975609756,4704987.6,4226071.9,69.0,71.0
0001.HK,59.756097560975604,7096555.0,8786241.8,62.0,61.0
0388.HK,58.536585365853654,4334661.2,5868371.55,73.0,66.0
0016.HK,57.3170731707317,4716471.4,3822997.75,68.0,74.0
1088.HK,56.09756097560976,15005587.6,21221946.1,47.0,33.0
0012.HK,54.87804878048781,6916543.4,7469160.85,63.0,64.0
0992.HK,53.65853658536586,128086772.2,88923228.35,7.0,13.0
0939.HK,52.4390243902439,201651866.6,272928174.0,2.0,1.0
1876.HK,51.21951219512195,10934178.2,20392593.25,53.0,36.0
1044.HK,50.0,2608252.2,3036957.2,79.0,78.0
0960.HK,48.78048780487805,15908628.4,16790350.65,40.0,43.0
0688.HK,47.5609756097561,18356167.2,18503822.55,35.0,41.0
0762.HK,46.34146341463415,54424089.2,42265037.3,17.0,21.0
0005.HK,45.1219512195122,15172689.0,19169504.7,45.0,40.0
2388.HK,43.90243902439025,15106109.0,19339917.5,46.0,38.0
9999.HK,42.68292682926829,6845788.8,5641045.3,64.0,67.0
0291.HK,41.46341463414634,9042933.8,10768089.4,59.0,56.0
6690.HK,40.243902439024396,13857546.4,13839911.35,49.0,50.0
0883.HK,39.02439024390244,62780258.2,73117695.2,16.0,15.0
0386.HK,37.80487804878049,97433579.2,181992869.8,12.0,5.0
1099.HK,36.58536585365854,4176452.0,5522938.25,74.0,68.0
1398.HK,35.36585365853659,179843055.6,208085816.75,3.0,3.0
1209.HK,34.146341463414636,2626662.6,3816361.25,78.0,75.0
9888.HK,32.926829268292686,6804592.6,9485114.6,65.0,57.0
0823.HK,31.70731707317073,12222410.2,8521945.35,51.0,63.0
0011.HK,30.48780487804878,2187324.4,2728944.9,80.0,79.0
1038.HK,29.268292682926827,1629141.2,1649599.15,81.0,81.0
0003.HK,28.04878048780488,18936986.2,20046967.15,34.0,37.0
2313.HK,26.82926829268293,4581918.6,4786035.85,71.0,70.0
0941.HK,25.609756097560975,19051823.2,19280375.75,33.0,39.0
9961.HK,24.390243902439025,3244393.2,1902361.85,76.0,80.0
0836.HK,23.170731707317074,10639522.6,10883803.9,55.0,55.0
2688.HK,21.951219512195124,2982031.8,3172741.1,77.0,77.0
0316.HK,20.73170731707317,996752.0,885781.8,82.0,82.0
1810.HK,19.51219512195122,127433357.4,132565306.75,8.0,7.0
0002.HK,18.29268292682927,4042092.2,4214919.75,75.0,72.0
9988.HK,17.073170731707318,88740169.8,77838862.7,14.0,14.0
0066.HK,15.853658536585366,8216401.4,6014141.1,61.0,65.0
2020.HK,14.634146341463413,10687144.6,9218090.5,54.0,59.0
3968.HK,13.414634146341465,14625434.2,14229897.5,48.0,47.0
0006.HK,12.195121951219512,4617034.8,3545386.85,70.0,76.0
0175.HK,10.975609756097562,88745528.4,66319259.7,13.0,16.0
3988.HK,9.75609756097561,210896360.8,211903620.8,1.0,2.0
6862.HK,8.536585365853659,20953713.6,24338769.4,31.0,28.0
2319.HK,7.317073170731707,16358262.0,18114579.85,38.0,42.0
9618.HK,6.097560975609756,15795150.4,14141152.65,41.0,48.0
3690.HK,4.878048780487805,46757944.6,49513647.3,20.0,19.0
2015.HK,3.6585365853658534,21648108.6,22910682.7,30.0,29.0
0322.HK,2.4390243902439024,15960461.8,12910128.85,39.0,51.0
1211.HK,1.2195121951219512,30188927.0,35607427.15,23.0,22.0
