Stock,RS,Volume SMA 5,Volume SMA 20,Volume SMA 5 Rank,Volume SMA 20 Rank
SNDK,100.0,10369260.0,16523815.0,67.0,37.0
HOOD,99.80119284294234,25097340.0,29957340.0,19.0,17.0
WDC,99.60238568588468,6880740.0,8292360.0,114.0,91.0
STX,99.40357852882704,2816820.0,3423095.0,245.0,214.0
PLTR,99.20477137176938,30983560.0,49689150.0,16.0,6.0
WBD,99.00596421471172,68500440.0,45337760.0,3.0,9.0
MU,98.80715705765407,20040080.0,26589905.0,26.0,21.0
AVGO,98.60834990059642,21470140.0,22788585.0,25.0,29.0
NEM,98.40954274353876,7787440.0,8977675.0,97.0,75.0
LRCX,98.2107355864811,8951960.0,11036590.0,80.0,58.0
APH,98.01192842942345,8361320.0,8183165.0,85.0,93.0
GEV,97.8131212723658,2798480.0,3031515.0,247.0,241.0
APP,97.61431411530815,4246040.0,4457180.0,175.0,170.0
GOOGL,97.4155069582505,35788100.0,45308525.0,12.0,10.0
GOOG,97.21669980119285,24399840.0,28618755.0,21.0,19.0
INTC,97.01789264413519,108883240.0,85614340.0,2.0,2.0
KLAC,96.81908548707754,751580.0,1016005.0,453.0,427.0
TPR,96.62027833001989,2783920.0,3339125.0,248.0,220.0
GLW,96.42147117296223,5296920.0,6484695.0,144.0,124.0
TER,96.22266401590457,3348680.0,3397895.0,217.0,217.0
DLTR,96.02385685884693,5626700.0,3745630.0,139.0,198.0
DG,95.82504970178927,7776900.0,4118795.0,98.0,186.0
MPWR,95.62624254473161,487800.0,638075.0,481.0,469.0
IDXX,95.42743538767395,596800.0,593940.0,471.0,476.0
NRG,95.2286282306163,1448560.0,1887500.0,366.0,321.0
JBL,95.02982107355865,982440.0,1084485.0,415.0,417.0
CAH,94.83101391650099,3032080.0,2571090.0,233.0,269.0
HWM,94.63220675944333,2193240.0,2133615.0,286.0,302.0
RL,94.43339960238568,711340.0,618475.0,458.0,472.0
HII,94.23459244532803,405160.0,419415.0,485.0,487.0
GE,94.03578528827038,4296880.0,4250190.0,174.0,179.0
TEL,93.83697813121272,2136040.0,2122955.0,293.0,303.5
WELL,93.63817097415506,2613160.0,3311680.0,260.0,222.0
AMD,93.43936381709742,31809300.0,49177725.0,13.0,7.0
C,93.24055666003976,11894160.0,11736880.0,53.0,57.0
ULTA,93.04174950298211,1475600.0,770255.0,363.0,453.0
CAT,92.84294234592446,2310020.0,2435810.0,275.0,278.0
HCA,92.6441351888668,1389800.0,1374625.0,372.0,386.0
TKO,92.44532803180915,925100.0,1130560.0,423.0,412.0
FOXA,92.2465208747515,3509900.0,3278600.0,210.0,223.0
AMAT,92.04771371769384,7151880.0,8384790.0,110.0,86.0
CRWD,91.84890656063618,3559160.0,2432705.0,207.0,279.0
IVZ,91.65009940357854,8155360.0,4816600.0,89.0,157.0
CHRW,91.45129224652088,1418480.0,1392875.0,368.0,378.0
CEG,91.25248508946322,1918640.0,2524995.0,310.0,272.0
RTX,91.05367793240556,4982120.0,4344280.0,155.0,175.0
EXPE,90.85487077534792,1776520.0,2734725.0,321.0,259.0
INCY,90.65606361829026,2202760.0,2034790.0,285.0,314.0
GS,90.4572564612326,2136600.0,2064835.0,292.0,311.0
GM,90.25844930417495,9733840.0,8967135.0,71.0,76.0
BK,90.05964214711729,2727560.0,3137160.0,254.0,233.0
ROK,89.86083499005964,900640.0,1136280.0,425.0,411.0
JCI,89.66202783300199,4239800.0,4602620.0,176.0,165.0
FOX,89.46322067594433,1134360.0,1547600.0,400.0,357.0
IBKR,89.26441351888667,4057720.0,4263965.0,183.0,178.0
APTV,89.06560636182903,2073520.0,2294180.0,297.0,287.0
MNST,88.86679920477137,5159400.0,5935265.0,150.0,133.0
CMI,88.66799204771371,850760.0,989800.0,431.0,431.0
COR,88.46918489065607,1955080.0,1601400.0,307.0,348.0
EL,88.27037773359841,4193760.0,3493620.0,179.0,211.0
PWR,88.07157057654076,816120.0,1020320.0,441.0,426.0
EQT,87.8727634194831,9083680.0,8392895.0,76.0,85.0
MS,87.67395626242545,4882060.0,5630590.0,160.0,141.0
IBM,87.47514910536779,3337260.0,4024815.0,219.0,191.0
WYNN,87.27634194831015,1729840.0,1714340.0,328.0,337.0
VRSN,87.07753479125249,857900.0,989935.0,430.0,430.0
JNJ,86.87872763419483,8413160.0,9486920.0,84.0,69.0
TTWO,86.67992047713717,1250720.0,1774450.0,387.0,331.0
CSCO,86.48111332007953,14277700.0,24304290.0,41.0,26.0
GILD,86.28230616302187,6205420.0,7147610.0,131.0,110.0
EBAY,86.08349900596421,3396740.0,4168985.0,213.0,181.0
MCK,85.88469184890656,1025580.0,800835.0,410.0,449.0
BA,85.6858846918489,11979080.0,9157060.0,52.0,72.0
NVDA,85.48707753479125,169380320.0,212174160.0,1.0,1.0
