Stock,RS,Volume SMA 5,Volume SMA 20,Volume SMA 5 Rank,Volume SMA 20 Rank
PLTR,100.0,101420097.0,82178584.25,2.0,4.0
VST,99.80119284294234,5014992.6,5076753.15,115.0,109.0
NVDA,99.60238568588468,188338377.8,222295079.45,1.0,1.0
AXON,99.40357852882704,882827.4,838141.85,412.0,423.0
UAL,99.20477137176938,5384059.4,5191559.85,110.0,108.0
GEV,99.00596421471172,3072248.4,2705582.1,191.0,209.0
TPL,98.80715705765407,190577.2,430799.3,498.0,483.0
TRGP,98.60834990059642,1533351.0,1655807.75,318.0,310.0
HWM,98.40954274353876,2256144.8,2481476.2,249.0,225.0
RCL,98.2107355864811,2177660.4,1709920.1,255.0,306.0
KKR,98.01192842942345,4467805.2,3566156.3,129.0,165.0
CEG,97.8131212723658,2268800.4,2544575.1,247.0,219.0
NFLX,97.61431411530815,2976507.2,3265886.8,195.0,175.0
NRG,97.4155069582505,1807771.8,2362497.95,288.0,242.0
GDDY,97.21669980119285,1416096.6,1487994.15,332.0,337.0
META,97.01789264413519,11639549.6,11606037.4,42.0,41.0
SYF,96.81908548707754,3960889.6,3493912.4,150.0,167.0
FICO,96.62027833001989,175878.4,148914.6,499.0,501.0
ANET,96.42147117296223,6611004.0,8458646.0,93.0,64.0
WMT,96.22266401590457,18894669.6,19115287.4,23.0,24.0
TPR,96.02385685884693,5686620.8,5663695.2,103.0,103.0
FTNT,95.82504970178927,3664739.0,4926584.75,164.0,116.0
AXP,95.62624254473161,2397059.2,2368019.8,237.0,240.0
AVGO,95.42743538767395,27161700.2,21757270.05,17.0,17.0
TSLA,95.2286282306163,91602072.4,84389543.1,4.0,3.0
GRMN,95.02982107355865,884656.8,839244.2,411.0,422.0
DECK,94.83101391650099,1712142.6,1799655.65,299.0,291.0
GE,94.63220675944333,6305129.8,4545797.45,96.0,132.0
DFS,94.43339960238568,1304620.8,1436025.2,356.0,345.0
ISRG,94.23459244532803,1081936.0,1248019.0,387.0,368.0
IRM,94.03578528827038,1710528.8,1425567.2,300.0,346.0
DELL,93.83697813121272,9531232.4,9580018.1,53.0,57.0
WAB,93.63817097415506,1792930.6,1069837.65,290.0,397.0
BX,93.43936381709742,3067633.0,3077643.25,192.0,187.0
RL,93.24055666003976,604883.8,665990.95,448.0,444.0
ZBRA,93.04174950298211,290328.8,318752.2,490.0,491.0
TT,92.84294234592446,1180712.0,1118173.0,370.0,390.0
GS,92.6441351888668,1706170.8,1855642.7,301.0,279.0
CBRE,92.44532803180915,1561572.2,1935523.05,315.0,271.0
CTLT,92.2465208747515,3757242.2,2427840.55,159.0,229.0
PWR,92.04771371769384,1095586.4,901676.6,384.0,412.0
