Stock,RS,Volume SMA 5,Volume SMA 20,Volume SMA 5 Rank,Volume SMA 20 Rank
TSSI,100.0,1293120.0,968690.0,1388.0,1858.0
BHST,99.98492159227985,4420.0,6840.0,6282.5,6221.0
WGS,99.96984318455972,946520.0,583140.0,1751.0,2454.0
EMP,99.95476477683957,1788904.4,1550956.1,1081.0,1297.0
DRUG,99.93968636911941,76740.0,78115.0,4546.0,4690.0
LIDRW,99.92460796139927,798160.0,438315.0,1929.0,2845.0
EXOD,99.90952955367914,38600.0,20885.0,5151.0,5750.0
RCAT,99.89445114595898,11809920.0,14319630.0,193.0,142.0
KULR,99.87937273823884,38744860.0,51279375.0,59.0,23.0
SEZL,99.8642943305187,133460.0,139715.0,3972.0,4155.0
BBLGW,99.84921592279855,780.0,405.0,6505.5,6558.0
MNPR,99.8341375150784,36300.0,62665.0,5209.5,4898.5
QUBT,99.81905910735827,40226600.0,64927860.0,55.0,14.0
ALTS,99.80398069963812,383900.0,263390.0,2836.0,3453.0
PDYN,99.78890229191796,6631000.0,13138140.0,339.0,159.0
DAVE,99.77382388419784,340260.0,459745.0,2988.0,2783.0
AENT,99.75874547647769,133340.0,116970.0,3973.0,4337.0
RGTI,99.74366706875753,176655140.0,200098150.0,6.0,3.0
APP,99.72858866103739,4750600.0,4905840.0,457.0,461.0
MESO,99.71351025331725,532160.0,773935.0,2440.0,2100.0
NXL,99.6984318455971,447660.0,491235.0,2647.0,2687.0
LUNR,99.68335343787696,18567520.0,16417720.0,114.0,118.0
DOGZ,99.66827503015682,428820.0,249640.0,2702.0,3513.0
FTEL,99.65319662243667,132240.0,368255.0,3983.0,3059.0
SMR,99.63811821471653,10627120.0,9146845.0,211.0,239.0
ATER,99.62303980699639,38520.0,56390.0,5154.0,4998.0
LSF,99.60796139927623,75080.0,75560.0,4562.0,4723.0
SOUN,99.59288299155608,76218300.0,95674055.0,22.0,10.0
SKGRW,99.57780458383596,18420.0,11845.0,5695.0,6032.0
LENZ,99.5627261761158,147720.0,173040.0,3885.0,3925.0
ROOT,99.54764776839565,318700.0,309635.0,3070.0,3266.0
QBTS,99.53256936067551,93592040.0,102712200.0,13.0,8.0
EOSEW,99.51749095295537,148720.0,214155.0,3881.0,3699.0
HTCO,99.50241254523522,202980.0,151380.0,3564.0,4062.0
DXYZ,99.48733413751508,1136040.0,1965395.0,1538.0,1052.0
CADL,99.47225572979494,1455380.0,10147700.0,1274.0,214.0
POET,99.45717732207478,3262760.0,3404325.0,621.0,647.0
KINS,99.44209891435464,306980.0,340000.0,3103.0,3145.0
NTRBW,99.4270205066345,1860.0,580.0,6425.5,6544.5
UAMY,99.41194209891435,3056020.0,5825900.0,661.0,388.0
MRT,99.39686369119421,65360.0,63775.0,4688.0,4881.0
MSTR,99.38178528347407,22525920.0,23276865.0,101.0,77.0
RDW,99.36670687575392,1299400.0,1106125.0,1384.0,1699.0
SUPV,99.35162846803377,1850460.0,1441490.0,1047.0,1373.0
BBAR,99.33655006031363,1676900.0,1056310.0,1149.0,1749.0
