Stock,RS,Volume SMA 5,Volume SMA 20,Volume SMA 5 Rank,Volume SMA 20 Rank
BHST,100.0,4860.0,6705.0,6251.5,6230.0
TSSI,99.98491931835319,1126480.0,982695.0,1601.0,1852.0
EMP,99.96983863670637,1790439.0,1551339.75,1134.0,1300.0
LIDRW,99.95475795505956,793940.0,443760.0,1985.0,2841.0
WGS,99.93967727341277,944940.0,600500.0,1797.0,2429.0
DRUG,99.92459659176595,56640.0,75500.0,4835.5,4728.0
EXOD,99.90951591011914,36040.0,21465.0,5215.0,5728.5
SEZL,99.89443522847232,121700.0,142775.0,4101.0,4123.0
KULR,99.87935454682551,34358600.0,51189925.0,65.0,24.0
RCAT,99.86427386517872,12173400.0,14611905.0,194.0,147.0
ALTS,99.8491931835319,363800.0,264780.0,2942.0,3460.5
MNPR,99.83411250188509,40340.0,59275.0,5126.5,4953.0
BBLGW,99.81903182023828,800.0,450.0,6508.5,6554.0
PDYN,99.80395113859146,5731440.0,13181515.0,390.0,164.0
QUBT,99.78887045694465,41320020.0,65173870.0,50.0,15.0
DAVE,99.77378977529784,314760.0,455410.0,3119.0,2805.0
DOGZ,99.75870909365104,473040.0,241630.0,2617.5,3553.0
FTEL,99.74362841200423,176340.0,380145.0,3727.5,3030.0
MESO,99.7285477303574,409460.0,762205.0,2807.0,2132.0
SMR,99.7134670487106,10618040.0,9054620.0,218.0,242.0
SKGRW,99.69838636706379,17580.0,11855.0,5708.5,6027.0
APP,99.68330568541698,4622080.0,4666460.0,476.0,485.0
LUNR,99.66822500377017,14919960.0,16393810.0,157.0,125.0
AMPGW,99.65314432212335,40140.0,120405.0,5130.5,4306.0
RGTI,99.63806364047655,174820220.0,196581890.0,6.0,3.0
SOUN,99.62298295882974,75252640.0,94076045.0,20.0,11.0
ATER,99.60790227718293,35160.0,55745.0,5237.5,5004.0
LSF,99.59282159553612,78020.0,76255.0,4542.0,4716.5
ROOT,99.57774091388931,315340.0,307300.0,3118.0,3286.0
AENT,99.5626602322425,125020.0,120415.0,4077.0,4305.0
QBTS,99.54757955059569,98472160.0,102710645.0,10.0,8.0
EOSEW,99.53249886894888,108860.0,220365.0,4213.0,3673.0
WAVE,99.51741818730207,109420.0,122680.0,4209.0,4280.0
DXYZ,99.50233750565526,1155360.0,1879605.0,1565.0,1094.0
UAMY,99.48725682400844,3166520.0,5501370.0,668.0,412.0
LENZ,99.47217614236163,150980.0,177280.0,3890.0,3905.0
HTCO,99.45709546071483,162060.0,149175.0,3809.0,4072.0
BBAR,99.44201477906802,1580700.0,1080755.0,1246.0,1732.0
NXL,99.42693409742121,327500.0,488725.0,3075.0,2703.0
CADL,99.4118534157744,1317420.0,10161205.0,1420.0,215.0
SUPV,99.39677273412758,1860140.0,1487215.0,1094.0,1343.0
KINS,99.38169205248077,320040.0,335925.0,3098.0,3170.0
MSTR,99.36661137083395,22239840.0,23095045.0,105.0,76.0
NTRBW,99.35153068918716,1920.0,655.0,6428.0,6541.5
MRT,99.33645000754035,69100.0,63940.0,4656.0,4878.0
POET,99.32136932589353,2940100.0,3448145.0,725.0,629.0
EOSE,99.30628864424672,8657440.0,10348940.0,268.0,210.0
RDW,99.29120796259991,1264400.0,1121225.0,1455.0,1686.0
INSG,99.27612728095309,125940.0,129800.0,4064.0,4218.0
LASE,99.2610465993063,338880.0,426575.0,3028.0,2898.0
BMA,99.24596591765948,391180.0,360075.0,2855.0,3095.0
GGAL,99.23088523601267,1234500.0,1219595.0,1489.0,1591.0
NNE,99.21580455436586,5140100.0,3906525.0,427.0,572.0
RKLB,99.20072387271904,19523020.0,17038280.0,113.0,115.0
ALLT,99.18564319107223,1281380.0,933080.0,1439.0,1908.0
SATX,99.17056250942544,391400.0,511890.0,2854.0,2647.0
INOD,99.15548182777862,1805900.0,1681315.0,1125.0,1205.0
EBS,99.14040114613181,1004280.0,1130220.0,1730.0,1679.5
CANG,99.12532046448499,1120660.0,1400085.0,1604.0,1410.0
BYRN,99.11023978283818,458960.0,581675.0,2654.0,2473.0
WKEY,99.09515910119137,2339880.0,9562460.0,906.0,227.0
QMCO,99.08007841954456,1810920.0,4189480.0,1123.0,534.0
ASTS,99.06499773789776,5816960.0,5868810.0,385.0,382.0
REAL,99.04991705625095,3606640.0,3937150.0,589.0,563.0
NAMSW,99.03483637460413,1980.0,1585.0,6422.0,6475.0
WLFC,99.01975569295732,37040.0,35615.0,5189.0,5385.0
RZLT,99.00467501131051,450020.0,373425.0,2683.0,3054.0
CHSN,98.9895943296637,2271440.0,679720.0,935.0,2270.0
UMAC,98.9745136480169,2419200.0,4234830.0,875.0,531.0
JANX,98.95943296637007,1636500.0,1017390.0,1211.0,1800.0
VST,98.94435228472327,7659300.0,5400020.0,307.0,419.0
ADUR,98.92927160307646,86520.0,85455.0,4425.0,4618.0
PLTR,98.91419092142965,85814300.0,91802050.0,15.0,13.0
CVNA,98.89911023978284,7569460.0,4182270.0,313.0,536.0
CORZ,98.88402955813604,9953920.0,9501175.0,229.0,228.0
SEI,98.86894887648921,650680.0,731130.0,2228.0,2176.0
CMMB,98.8538681948424,122700.0,119855.0,4094.0,4312.0
LFVN,98.8387875131956,291260.0,147700.0,3208.5,4085.0
MYNZ,98.82370683154879,88340.0,148095.0,4414.0,4083.0
RAIL,98.80862614990198,204320.0,186430.0,3588.0,3844.0
OXBR,98.79354546825516,17800.0,34910.0,5698.0,5400.0
ISPOW,98.77846478660835,77180.0,58690.0,4552.0,4959.5
FTAI,98.76338410496155,1819300.0,1761430.0,1118.0,1149.0
CLOV,98.74830342331474,6002840.0,5001310.0,373.0,456.0
STFS,98.73322274166793,1261980.0,1056760.0,1459.5,1757.0
OPTT,98.71814206002111,41358580.0,53498700.0,49.0,23.0
IDAI,98.7030613783743,2384660.0,7378475.0,888.0,315.0
CRDO,98.6879806967275,4308520.0,3857855.0,503.0,582.0
HROW,98.67290001508067,274880.0,327600.0,3263.5,3199.0
ADMA,98.65781933343388,2228940.0,2238185.0,952.0,943.0
RDDT,98.64273865178707,5450460.0,5208680.0,407.0,437.0
GDS,98.62765797014025,1759300.0,1010590.0,1149.0,1813.0
CLS,98.61257728849344,2186600.0,1829030.0,961.0,1120.0
BGM,98.59749660684662,92240.0,30490.0,4382.0,5508.0
LAES,98.58241592519981,62268880.0,103535565.0,27.0,7.0
AGX,98.56733524355302,404240.0,278950.0,2823.0,3402.0
PPTA,98.5522545619062,1273680.0,989545.0,1444.0,1844.0
RSI,98.53717388025939,1901900.0,1602885.0,1073.0,1264.0
CDXC,98.52209319861258,338700.0,502865.0,3029.0,2675.0
VSSYW,98.50701251696576,8180.0,10430.0,6072.5,6075.0
CURI,98.49193183531895,397160.0,203015.0,2835.0,3758.0
CTM,98.47685115367216,10763280.0,16898855.0,214.0,117.0
KC,98.46177047202534,1963960.0,3307225.0,1047.0,653.0
