Stock,RS,Volume SMA 5,Volume SMA 20,Volume SMA 5 Rank,Volume SMA 20 Rank
VST,100.0,7659300.0,5400020.0,74.0,111.0
PLTR,99.80119284294234,85814300.0,91802050.0,2.0,3.0
CEG,99.60238568588468,6983960.0,3586275.0,85.0,165.0
TPL,99.40357852882704,152960.0,178905.0,499.0,498.0
GEV,99.20477137176938,2817000.0,3046805.0,203.0,194.0
NVDA,99.00596421471172,256189240.0,211863560.0,1.0,1.0
UAL,98.80715705765407,7196640.0,5142790.0,80.0,114.0
TRGP,98.60834990059642,1536380.0,1794310.0,322.0,293.0
AXON,98.40954274353876,811500.0,1130220.0,416.0,379.0
HWM,98.2107355864811,2323080.0,2121175.0,250.0,262.0
AVGO,98.01192842942345,25507280.0,47191945.0,18.0,7.0
NRG,97.8131212723658,3342340.0,2798510.0,167.0,213.0
ANET,97.61431411530815,6532820.0,5827620.0,93.0,104.0
GDDY,97.4155069582505,929140.0,983010.0,402.0,403.0
TPR,97.21669980119285,4166280.0,4245395.0,142.0,139.0
RCL,97.01789264413519,2141160.0,1997085.0,263.0,274.0
DECK,96.81908548707754,1872760.0,1637235.0,293.0,317.0
WMT,96.62027833001989,13636640.0,16901990.0,35.0,27.0
GRMN,96.42147117296223,656180.0,762635.0,442.0,425.0
KKR,96.22266401590457,3331100.0,3061135.0,168.0,192.0
NFLX,96.02385685884693,3244560.0,2836625.0,172.0,209.0
META,95.82504970178927,13478340.0,12689425.0,37.0,35.0
SYF,95.62624254473161,2624460.0,3128120.0,218.0,189.0
RL,95.42743538767395,708800.0,645610.0,429.0,445.0
GE,95.2286282306163,5022100.0,5265290.0,117.0,113.0
TSLA,95.02982107355865,78361120.0,93051770.0,3.0,2.0
ISRG,94.83101391650099,1432240.0,1355575.0,333.0,345.0
FOX,94.63220675944333,907400.0,1054680.0,407.0,391.0
FICO,94.43339960238568,160100.0,155450.0,498.0,499.0
KMI,94.23459244532803,11412540.0,11941240.0,42.0,41.0
APO,94.03578528827038,3514780.0,8430615.0,161.0,66.0
WMB,93.83697813121272,6011420.0,6599475.0,99.0,86.0
FOXA,93.63817097415506,2816980.0,3521535.0,204.0,168.0
BSX,93.43936381709742,5984940.0,4991935.0,101.0,119.0
DAL,93.24055666003976,12843680.0,8432240.0,39.0,65.0
EBAY,93.04174950298211,8866220.0,5415045.0,60.0,110.0
FTNT,92.84294234592446,4249120.0,3932520.0,138.0,147.0
AXP,92.6441351888668,2299740.0,2343170.0,251.0,246.0
GLW,92.44532803180915,3612400.0,3887410.0,158.0,151.0
ETR,92.2465208747515,2871160.0,2904445.0,200.0,204.0
TT,92.04771371769384,1080980.0,1097515.0,387.0,387.0
DFS,91.84890656063618,1239900.0,1232400.0,360.0,365.0
IRM,91.65009940357854,2088020.0,1971610.0,268.0,279.0
PWR,91.45129224652088,892000.0,1000885.0,409.0,401.0
OKE,91.25248508946322,2655100.0,2861480.0,217.0,206.0
CMI,91.05367793240556,580960.0,633550.0,456.0,447.0
ORCL,90.85487077534792,8323400.0,7658760.0,65.0,74.0
DELL,90.65606361829026,6677400.0,6129960.0,90.0,98.0
ZBRA,90.4572564612326,377940.0,333590.0,486.0,490.0
WAB,90.25844930417495,913700.0,1088520.0,405.0,388.0
IP,90.05964214711729,4006760.0,3186355.0,145.0,184.0
K,89.86083499005964,1897320.0,1965455.0,289.0,281.0
GS,89.66202783300199,2006320.0,1939005.0,275.0,285.0
MMM,89.46322067594433,3618580.0,3111515.0,156.0,190.0
FI,89.26441351888667,2344000.0,2493170.0,247.0,232.0
NCLH,89.06560636182903,8592540.0,8354525.0,62.0,67.0
APH,88.86679920477137,5407420.0,5770995.0,109.0,105.0
MSI,88.66799204771371,777280.0,868885.0,420.0,410.0
NOW,88.46918489065607,1176320.0,1120025.0,370.0,381.0
BK,88.27037773359841,3571660.0,3844460.0,160.0,154.0
FFIV,88.07157057654076,511900.0,479345.0,466.0,473.0
WFC,87.8727634194831,13849720.0,14626845.0,34.0,33.0
PGR,87.67395626242545,2446300.0,2546570.0,237.0,228.0
AMZN,87.47514910536779,29853720.0,33014745.0,16.0,12.0
ETN,87.27634194831015,2385280.0,1999490.0,243.0,273.0
JPM,87.07753479125249,9418640.0,9319980.0,53.0,57.0
BRO,86.87872763419483,1455140.0,1266335.0,331.0,358.0
CBRE,86.67992047713717,1751060.0,1980410.0,301.0,277.0
WELL,86.48111332007953,2529220.0,2834555.0,230.0,210.0
IBM,86.28230616302187,3241640.0,3591770.0,173.0,164.0
MTB,86.08349900596421,1101740.0,1270255.0,384.0,355.0
DVA,85.88469184890656,510400.0,678175.0,467.0,439.0
PNR,85.6858846918489,998340.0,1061980.0,396.0,390.0
COST,85.48707753479125,2002020.0,2182435.0,276.0,257.0
RJF,85.2882703777336,1102420.0,1115275.0,383.0,384.0
PEG,85.08946322067594,2071440.0,2169910.0,270.0,258.0
LYV,84.89065606361828,1710840.0,1704585.0,305.0,309.0
HPE,84.69184890656064,16653420.0,14647705.0,26.0,32.0
BKR,84.49304174950298,5985620.0,5863350.0,100.0,103.0
PKG,84.29423459244532,935120.0,856875.0,401.0,413.0
BX,84.09542743538768,2769580.0,3540900.0,208.0,167.0
CCL,83.89662027833002,20598280.0,20502705.0,22.0,21.0
PH,83.69781312127238,574940.0,599360.0,457.0,451.0
AMP,83.49900596421472,402560.0,464975.0,479.0,477.0
MS,83.30019880715706,6108020.0,5897725.0,98.0,102.0
LII,83.1013916500994,325560.0,658350.0,491.0,443.0
JCI,82.90258449304176,2438440.0,2852650.0,238.0,207.0
C,82.7037773359841,15160300.0,12624785.0,30.0,36.0
GM,82.50497017892644,8572100.0,9577895.0,63.0,54.0
NI,82.30616302186878,3094540.0,3410435.0,185.0,172.0
BAC,82.10735586481114,35212720.0,31202315.0,11.0,14.0
NTAP,81.90854870775348,1231180.0,1500025.0,364.0,328.0
TRMB,81.70974155069582,1466920.0,1291055.0,329.0,353.0
RTX,81.51093439363817,3780960.0,4089110.0,151.0,144.0
LDOS,81.31212723658051,1278620.0,1299435.0,353.0,352.0
BKNG,81.11332007952286,247300.0,209455.0,494.0,497.0
GOOGL,80.9145129224652,25233140.0,29573630.0,19.0,17.0
PYPL,80.71570576540755,7763680.0,7697470.0,71.0,72.0
NDAQ,80.51689860834989,3095920.0,2620960.0,184.0,221.0
GOOG,80.31809145129225,16880040.0,20760980.0,25.0,20.0
CFG,80.11928429423459,3353940.0,3803765.0,166.0,155.0
TYL,79.92047713717693,233940.0,227700.0,496.0,495.0
T,79.72166998011929,35104580.0,33888770.0,12.0,11.0
COF,79.52286282306163,2686680.0,2407590.0,213.0,239.0
DLR,79.32405566600397,2078800.0,1846285.0,269.0,290.0
TDG,79.12524850894633,272100.0,308060.0,493.0,493.0
CTAS,78.92644135188867,2770120.0,2640190.0,207.0,218.0
HLT,78.72763419483101,1168540.0,1224980.0,372.0,366.0
PODD,78.52882703777337,487080.0,540440.0,469.0,462.0
RMD,78.33001988071571,806080.0,794325.0,418.0,417.0
HIG,78.13121272365805,1558080.0,1650555.0,317.0,313.0
WTW,77.9324055666004,557760.0,607745.0,461.0,449.0
MO,77.73359840954275,7138700.0,8153870.0,82.0,69.0
TMUS,77.53479125248509,4172460.0,3921620.0,141.0,148.0
EQT,77.33598409542743,7657920.0,6981435.0,75.0,82.0
VLTO,77.13717693836978,1140780.0,1305855.0,378.0,351.0
KR,76.93836978131213,7081820.0,7694685.0,83.0,73.0
TJX,76.73956262425448,4787020.0,5114150.0,126.0,117.0
CINF,76.54075546719682,679760.0,693070.0,432.0,437.0
HUBB,76.34194831013916,390424.6,354754.95,481.0,487.0
HBAN,76.1431411530815,14863000.0,15403240.0,31.0,30.0
ORLY,75.94433399602386,337280.0,336895.0,489.0,489.0
AZO,75.7455268389662,122840.0,124540.0,501.0,501.0
GWW,75.54671968190854,241940.0,249980.0,495.0,494.0
LLY,75.3479125248509,3363220.0,3251685.0,165.0,178.0
PM,75.14910536779324,4441960.0,4869625.0,133.0,122.0
AAPL,74.95029821073558,45090800.0,48463015.0,7.0,6.0
AFL,74.75149105367794,1689100.0,1987565.0,307.0,276.0
AJG,74.55268389662028,2622380.0,2815395.0,220.0,212.0
TSCO,74.35387673956262,5297460.0,5140630.0,110.0,116.0
TER,74.15506958250498,2670800.0,2613130.0,215.0,223.0
GNRC,73.95626242544732,669800.0,675565.0,436.0,440.0
CRWD,73.75745526838966,2717020.0,3097525.0,210.0,191.0
RSG,73.558648111332,1026220.0,1022995.0,393.0,397.0
PNC,73.35984095427436,2126440.0,1872310.0,265.0,287.0
WDC,73.1610337972167,4913780.0,5585205.0,123.0,106.0
EMR,72.96222664015905,2570580.0,2931465.0,225.0,200.0
CMG,72.76341948310139,8917040.0,7547010.0,59.0,77.0
SPG,72.56461232604374,1719080.0,1586915.0,303.0,320.0
FIS,72.36580516898609,2623200.0,2608285.0,219.0,225.0
RF,72.16699801192843,8109520.0,8485115.0,67.0,64.0
DOV,71.96819085487077,655160.0,720210.0,443.0,433.0
STT,71.76938369781311,1708680.0,2125250.0,306.0,260.0
WAT,71.57057654075547,383920.0,423715.0,483.0,480.0
ADP,71.37176938369781,1566120.0,1725235.0,315.0,306.0
ACGL,71.17296222664015,2030860.0,1859780.0,272.0,289.0
CTVA,70.9741550695825,2971900.0,3240080.0,193.0,179.0
KLAC,70.77534791252485,1234560.0,1078700.0,362.0,389.0
URI,70.57654075546719,664480.0,549795.0,439.0,460.0
BLK,70.37773359840955,748380.0,747235.0,423.0,427.0
TRV,70.17892644135189,1382980.0,1284900.0,337.0,354.0
AIZ,69.98011928429423,329640.0,326540.0,490.0,491.0
VTR,69.78131212723659,2658700.0,3145045.0,216.0,187.0
AEE,69.58250497017893,1194300.0,1366750.0,367.0,344.0
CPAY,69.38369781312127,560200.0,449100.0,459.0,478.0
ALL,69.18489065606362,2672620.0,1636565.0,214.0,318.0
MCO,68.98608349900597,664760.0,566800.0,438.0,459.0
CRM,68.78727634194831,4971060.0,5580005.0,118.0,108.0
DIS,68.58846918489066,7235240.0,7560780.0,79.0,76.0
CAT,68.389662027833,1838320.0,1906965.0,295.0,286.0
NTRS,68.19085487077535,1044240.0,1248960.0,391.0,362.0
J,67.9920477137177,678840.0,713180.0,433.0,435.0
CME,67.79324055666004,2151740.0,1973495.0,261.0,278.0
SYK,67.59443339960238,1371100.0,1238825.0,340.0,364.0
GEN,67.39562624254472,2896760.0,3487720.0,195.0,169.0
SNA,67.19681908548708,343020.0,388900.0,488.0,485.0
MCK,66.99801192842942,664000.0,745305.0,440.0,429.0
CSCO,66.79920477137176,17188080.0,20275280.0,24.0,23.0
FITB,66.6003976143141,5186620.0,4756885.0,113.0,127.0
ADSK,66.40159045725646,1429520.0,1346080.0,334.0,346.0
PAYX,66.2027833001988,2035320.0,2340595.0,271.0,247.0
MAR,66.00397614314116,1331040.0,1162550.0,345.0,377.0
CHRW,65.8051689860835,848360.0,995485.0,412.0,402.0
KEY,65.60636182902584,10753180.0,10240490.0,47.0,50.0
WRB,65.4075546719682,1665960.0,1546935.0,311.0,323.0
BRK-B,65.20874751491054,3973140.0,4113185.0,146.0,142.0
ERIE,65.00994035785288,97380.0,128485.0,502.0,500.0
JBL,64.81113320079523,1472500.0,1638360.0,327.0,315.0
MA,64.61232604373758,2406460.0,2547920.0,242.0,227.0
AON,64.41351888667992,1052180.0,854060.0,389.0,414.0
CAH,64.21471172962227,2425200.0,2226855.0,241.0,252.0
MU,64.01590457256461,33592400.0,32077575.0,13.0,13.0
MET,63.817097415506964,3293540.0,3421925.0,169.0,171.0
TFC,63.618290258449306,6439900.0,6794540.0,95.0,84.0
FANG,63.41948310139165,2131280.0,2364100.0,264.0,242.0
HAS,63.22067594433399,1368020.0,1730190.0,342.0,305.0
UHS,63.02186878727635,636500.0,597515.0,447.0,452.0
AVB,62.82306163021869,559700.0,620165.0,460.0,448.0
ATO,62.62425447316103,816880.0,791035.0,415.0,419.0
NWS,62.42544731610338,533020.0,574020.0,464.0,457.0
CARR,62.22664015904572,4255680.0,4691355.0,137.0,129.0
ECL,62.02783300198808,1111760.0,1110850.0,382.0,385.0
PPL,61.82902584493042,3588960.0,3680885.0,159.0,163.0
EXPE,61.63021868787276,1168720.0,1329045.0,371.0,347.0
WM,61.431411530815105,1809020.0,1741710.0,297.0,299.0
V,61.23260437375746,5523780.0,6412840.0,105.0,91.0
CPRT,61.0337972166998,3511420.0,3584210.0,163.0,166.0
SO,60.834990059642145,5473320.0,4098780.0,107.0,143.0
FAST,60.63618290258449,2543380.0,2738215.0,229.0,216.0
PCAR,60.437375745526836,2491320.0,2267490.0,233.0,249.0
MAA,60.238568588469185,659960.0,671445.0,441.0,442.0
