Stock,RS,Volume SMA 5,Volume SMA 20,Volume SMA 5 Rank,Volume SMA 20 Rank
1378.HK,100.0,49989073.2,43287942.4,16.0,19.0
2899.HK,98.76543209876543,86629508.2,64640497.8,10.0,15.0
0857.HK,97.53086419753086,152533665.0,216593834.3,7.0,4.0
1093.HK,96.29629629629629,72842774.8,84058414.35,12.0,11.0
2628.HK,95.06172839506173,37946537.8,59870749.95,19.0,16.0
0016.HK,93.82716049382715,6972984.6,9153423.5,63.0,61.0
2359.HK,92.5925925925926,2678274.6,3576393.5,77.0,76.0
3692.HK,91.35802469135803,8797695.8,9085036.35,56.0,62.0
0883.HK,90.12345679012346,216403357.2,214483596.3,3.0,5.0
0017.HK,88.88888888888889,6637193.6,10672398.35,66.0,57.0
1177.HK,87.65432098765432,49473695.2,67679375.0,17.0,14.0
1088.HK,86.41975308641975,16850992.0,17233308.6,36.0,38.0
0005.HK,85.18518518518519,16583193.8,25225566.25,37.0,29.0
6618.HK,83.9506172839506,8047610.0,9722696.35,60.0,60.0
2269.HK,82.71604938271605,19870533.2,28446929.6,33.0,27.0
0868.HK,81.48148148148148,27769207.8,22761213.15,25.0,30.0
2388.HK,80.24691358024691,11311432.8,13424294.2,50.0,46.0
1209.HK,79.01234567901234,2928407.2,2906874.45,76.0,79.0
0288.HK,77.77777777777779,24870886.8,28454183.05,28.0,26.0
0012.HK,76.5432098765432,13314163.2,12033962.1,44.0,51.0
1299.HK,75.30864197530865,23576112.0,30832067.55,29.0,23.0
0101.HK,74.07407407407408,8309067.0,11727709.35,59.0,53.0
1113.HK,72.8395061728395,7050465.4,7011533.65,62.0,69.0
2318.HK,71.60493827160494,28038359.4,40124173.15,24.0,20.0
9888.HK,70.37037037037037,9299866.2,11750079.45,55.0,52.0
0316.HK,69.1358024691358,2020128.8,2203909.7,79.0,80.0
0066.HK,67.90123456790124,8578441.4,7699701.2,57.0,66.0
1997.HK,66.66666666666666,4222459.6,4797835.7,73.0,73.0
0001.HK,65.4320987654321,10627043.2,10204197.35,52.0,58.0
1929.HK,64.19753086419753,14134988.2,18685610.2,42.0,36.0
0939.HK,62.96296296296296,236758886.6,248256034.6,2.0,1.0
1044.HK,61.72839506172839,4272868.2,3105154.75,72.0,77.0
2331.HK,60.49382716049383,23223960.2,22061989.85,30.0,31.0
2688.HK,59.25925925925925,2928882.6,3804573.3,75.0,74.0
0267.HK,58.0246913580247,15865581.6,20896473.4,38.0,33.0
1398.HK,56.79012345679012,211910099.0,225455672.4,5.0,3.0
1038.HK,55.55555555555556,1547655.8,1749197.8,81.0,81.0
0006.HK,54.32098765432099,2539444.4,3082550.0,78.0,78.0
0002.HK,53.086419753086425,3108790.6,4828986.1,74.0,72.0
0003.HK,51.85185185185185,35302059.4,26102995.25,21.0,28.0
1109.HK,50.617283950617285,13124870.0,17000526.05,45.0,40.0
0027.HK,49.382716049382715,9543874.0,10762822.9,54.0,55.0
0388.HK,48.148148148148145,4488415.2,5212329.0,71.0,71.0
9633.HK,46.913580246913575,6434211.6,7251787.4,67.0,68.0
0386.HK,45.67901234567901,172085634.4,243332276.9,6.0,2.0
9999.HK,44.44444444444444,5448654.6,7981934.2,68.0,64.0
0175.HK,43.20987654320987,132103875.4,81368112.15,8.0,12.0
0669.HK,41.9753086419753,5331232.4,7871581.5,69.0,65.0
0981.HK,40.74074074074074,58320669.2,55584191.95,15.0,17.0
1099.HK,39.50617283950617,4705663.0,5623897.95,70.0,70.0
0836.HK,38.2716049382716,21008967.6,18200106.1,31.0,37.0
3988.HK,37.03703703703704,213425302.8,204346383.7,4.0,6.0
0968.HK,35.80246913580247,61879058.8,70332618.15,14.0,13.0
3968.HK,34.5679012345679,15208692.6,15395639.85,39.0,41.0
