Stock,RS,Volume SMA 5,Volume SMA 20,Volume SMA 5 Rank,Volume SMA 20 Rank
0300.HK,100.0,4838219.2,6201927.3,440.0,356.0
0381.HK,99.96229260935144,2761496.0,1244428.3,590.0,812.0
0605.HK,99.92458521870287,3959380.0,1875093.4,499.0,674.0
8375.HK,99.8868778280543,11244355.6,6599352.65,263.0,347.0
1252.HK,99.84917043740573,398536001.8,99634000.45,3.0,20.0
1860.HK,99.81146304675717,72394238.2,86901415.6,37.0,24.0
0058.HK,99.77375565610859,2040996.0,1002212.3,677.0,900.0
0218.HK,99.73604826546003,6340455.0,3892362.75,382.0,472.0
8187.HK,99.69834087481146,141350.0,373811.2,1551.0,1244.0
8491.HK,99.6606334841629,3065600.0,1727587.5,564.0,699.0
0565.HK,99.62292609351434,3880000.0,10403730.0,507.0,254.0
8148.HK,99.58521870286576,2004209.8,1681359.95,681.0,709.0
1683.HK,99.5475113122172,1344800.0,4899500.0,813.0,411.0
3301.HK,99.50980392156863,17740300.0,10396275.0,188.0,255.0
3896.HK,99.47209653092006,140546548.8,189434595.0,18.0,9.0
8158.HK,99.43438914027149,50030.0,29325.0,1856.0,2107.0
0632.HK,99.39668174962293,14568548.0,14901206.7,216.0,185.0
9636.HK,99.35897435897436,7277500.0,7862469.85,354.0,303.0
1959.HK,99.3212669683258,88800.0,195000.0,1701.5,1491.0
0434.HK,99.28355957767722,20546383.2,28935121.3,162.0,90.0
0439.HK,99.24585218702866,988540.0,577995.0,905.0,1100.0
0993.HK,99.2081447963801,2481625.0,1458352.65,623.0,760.0
0674.HK,99.17043740573152,823000.0,701400.0,970.0,1032.0
8115.HK,99.13273001508296,398400.0,106850.0,1211.5,1710.0
8030.HK,99.09502262443439,2000.0,10000.0,2329.5,2314.5
2203.HK,99.05731523378583,964000.0,1128000.0,911.0,850.0
8137.HK,99.01960784313727,2744000.0,6672400.0,594.0,346.0
2789.HK,98.98190045248869,55055200.0,20181023.0,59.0,132.0
2171.HK,98.94419306184012,24781580.0,14200120.0,135.0,194.0
0509.HK,98.90648567119156,44606.2,72940.15,1885.0,1840.0
1520.HK,98.86877828054298,1371924.4,771831.1,804.0,997.0
2262.HK,98.83107088989442,105000.0,921750.0,1636.0,933.0
6099.HK,98.79336349924586,49109678.2,32206274.8,70.0,82.0
0108.HK,98.7556561085973,1056400.2,1262186.15,886.0,808.0
8402.HK,98.71794871794873,396000.0,511250.0,1216.0,1148.0
0370.HK,98.68024132730015,572940.2,983770.15,1095.0,908.0
8269.HK,98.64253393665159,0.0,12995.85,2519.5,2270.0
1918.HK,98.60482654600303,646849231.0,387191834.05,2.0,2.0
2105.HK,98.56711915535445,7520694.0,11173618.2,347.0,233.0
3963.HK,98.52941176470588,247400.0,145400.0,1379.0,1589.0
8406.HK,98.49170437405732,1330000.0,2256000.0,819.0,629.0
1150.HK,98.45399698340876,634900.0,386225.05,1061.0,1229.0
8305.HK,98.41628959276018,20648000.0,8507500.0,161.0,288.0
1912.HK,98.3785822021116,613200.0,1080100.0,1078.0,871.0
8527.HK,98.34087481146304,1587000.0,402250.0,747.0,1221.0
1281.HK,98.30316742081448,46600.0,84300.0,1875.0,1794.5
8117.HK,98.26546003016591,174300.0,194585.0,1470.0,1492.0
0813.HK,98.22775263951733,34562761.2,22870165.65,92.0,116.0
8286.HK,98.19004524886877,0.0,0.0,2519.5,2585.5
0337.HK,98.1523378582202,3571000.0,2094812.5,525.0,645.0
1521.HK,98.11463046757164,1935600.0,1644373.0,690.0,721.0
1636.HK,98.07692307692307,4873200.0,23428180.0,437.0,111.0
8146.HK,98.0392156862745,3142000.0,1075000.0,558.0,874.0
1141.HK,98.00150829562594,386800.0,555328.75,1222.0,1119.0
0312.HK,97.96380090497738,2858400.0,817700.0,581.0,971.0
2477.HK,97.9260935143288,2877600.0,1603000.0,576.0,736.0
8189.HK,97.88838612368023,810200.0,1674550.0,977.0,711.0
0736.HK,97.85067873303167,175635.0,83946.4,1467.0,1797.0
0227.HK,97.81297134238311,4145600.0,2836049.95,488.0,557.0
7841.HK,97.77526395173453,654900.0,169475.0,1049.0,1542.0
6829.HK,97.73755656108597,108800.0,117650.0,1628.0,1673.0
0345.HK,97.6998491704374,2655560.8,6905695.6,603.0,336.0
1241.HK,97.66214177978884,3770000.0,967700.0,513.0,914.0
0147.HK,97.62443438914026,2158000.0,1211750.0,664.0,824.0
1142.HK,97.5867269984917,97860.0,375805.25,1662.0,1243.0
2777.HK,97.54901960784314,63248059.8,51497125.95,46.0,48.0
0770.HK,97.51131221719457,600.0,1700.0,2362.0,2457.5
1992.HK,97.473604826546,13260075.2,4863208.8,230.0,413.0
1323.HK,97.43589743589743,72400.0,276315.0,1767.0,1361.0
1921.HK,97.39819004524887,1374800.0,1956000.0,803.0,665.0
8268.HK,97.3604826546003,1205280.0,1233001.0,842.0,818.0
3700.HK,97.32277526395173,25468151.2,26361414.0,130.0,96.0
0030.HK,97.28506787330316,1304000.0,1650450.0,825.5,718.0
1777.HK,97.2473604826546,1415400.0,1041525.0,790.0,887.0
0489.HK,97.20965309200604,79328556.8,105682986.25,30.0,18.0
8267.HK,97.17194570135746,1469400.0,2640625.0,775.0,581.0
1638.HK,97.1342383107089,10591600.0,8726765.6,276.0,283.0
0279.HK,97.09653092006033,7950401.2,6112561.2,337.0,359.0
3883.HK,97.05882352941177,15209989.8,9873813.95,207.0,265.0
1682.HK,97.02111613876319,84000.0,44400.0,1718.5,1978.0
2555.HK,96.98340874811463,2553200.0,2072380.0,615.0,649.0
0080.HK,96.94570135746606,8878000.0,4389000.0,315.0,440.0
2161.HK,96.9079939668175,4789453.4,5441173.05,446.0,385.0
8370.HK,96.87028657616892,127520.0,63920.0,1589.0,1883.0
3839.HK,96.83257918552036,145188.0,129120.0,1535.0,1636.0
2422.HK,96.7948717948718,3854400.0,5462600.0,509.0,382.0
8427.HK,96.75716440422323,94220.0,132050.0,1674.0,1631.0
3383.HK,96.71945701357465,10944744.4,7572766.2,270.0,313.0
2522.HK,96.68174962292609,69900.0,107345.0,1774.0,1708.0
3738.HK,96.64404223227753,16961753.6,21612982.75,190.0,124.0
8111.HK,96.60633484162896,4800.0,76950.0,2270.5,1820.0
0643.HK,96.56862745098039,66000.0,17500.0,1786.5,2214.0
1359.HK,96.53092006033182,252710422.0,171961757.55,9.0,10.0
9869.HK,96.49321266968326,64082234.0,27180151.8,44.0,93.0
6808.HK,96.4555052790347,21986766.6,15914629.45,148.0,163.0
2531.HK,96.41779788838612,197400.0,238125.0,1436.0,1417.0
2324.HK,96.38009049773756,934240.0,453480.0,922.0,1178.0
8428.HK,96.34238310708899,154000.0,298500.0,1512.5,1324.0
8206.HK,96.30467571644043,366200.0,655250.0,1239.0,1061.5
1725.HK,96.26696832579185,2246760.0,2624940.0,652.0,584.0
0776.HK,96.22926093514329,311700.0,411750.0,1295.0,1212.0
1952.HK,96.19155354449472,4812764.2,6725765.5,443.0,343.0
8196.HK,96.15384615384616,5440.0,40960.0,2261.0,1998.0
2498.HK,96.11613876319758,31185019.4,22820806.85,105.0,117.0
0090.HK,96.07843137254902,154800.0,242400.0,1510.0,1413.0
0915.HK,96.04072398190046,379400.0,271250.0,1226.0,1373.0
0959.HK,96.00301659125189,303376.0,787019.95,1306.0,987.0
2170.HK,95.96530920060331,110600.0,89075.0,1623.0,1775.0
1201.HK,95.92760180995475,44400.0,549250.0,1890.5,1124.0
1813.HK,95.88989441930619,4203432.2,3115728.6,479.0,531.0
1672.HK,95.85218702865762,2577616.8,1715054.2,611.0,701.0
0186.HK,95.81447963800905,0.0,4500.0,2519.5,2398.0
0132.HK,95.77677224736048,92400.0,47000.0,1683.5,1963.5
1630.HK,95.73906485671192,304800.0,307200.0,1302.0,1308.0
6181.HK,95.70135746606336,543646.6,346349.0,1109.0,1265.0
2158.HK,95.66365007541478,51505793.8,54340982.35,66.0,43.0
2025.HK,95.62594268476622,4656000.0,1446500.0,453.0,766.0
0718.HK,95.58823529411765,897000.0,416750.0,936.0,1208.0
1942.HK,95.55052790346909,64135800.0,77836950.0,43.0,30.0
6066.HK,95.51282051282051,16622223.8,12635173.9,192.0,214.0
8411.HK,95.47511312217195,818000.0,360000.0,974.0,1254.0
2727.HK,95.43740573152338,72675885.8,135537084.95,36.0,14.0
2233.HK,95.39969834087482,40387204.6,43820704.05,87.0,55.0
8356.HK,95.36199095022624,0.0,5305.0,2519.5,2383.0
2473.HK,95.32428355957768,3091158.0,3984875.05,563.0,461.0
1647.HK,95.2865761689291,13916000.0,9527300.0,223.0,270.0
2286.HK,95.24886877828054,38400.0,26200.0,1929.5,2133.0
1981.HK,95.21116138763198,4806400.0,5000525.0,444.0,405.0
6100.HK,95.1734539969834,6349760.0,4083033.6,381.0,458.0
2121.HK,95.13574660633483,48198483.2,37860909.0,74.0,65.0
6030.HK,95.09803921568627,31598713.0,22029238.15,99.0,120.0
8471.HK,95.06033182503771,4152000.0,2264500.0,486.0,628.0
0760.HK,95.02262443438913,0.0,0.0,2519.5,2585.5
6837.HK,94.98491704374057,17990279.8,17534340.45,184.0,150.0
1616.HK,94.947209653092,52903200.0,21814600.0,63.0,122.0
8232.HK,94.90950226244344,109550.0,27887.5,1626.0,2120.0
9992.HK,94.87179487179486,5483441.8,7453218.85,414.0,316.0
0301.HK,94.8340874811463,281280.0,431600.0,1333.0,1193.0
2066.HK,94.79638009049773,59100.0,38275.0,1809.0,2024.0
1471.HK,94.75867269984917,52500.0,161225.0,1845.0,1555.0
0592.HK,94.7209653092006,2972600.0,1229985.5,572.0,819.0
1341.HK,94.68325791855203,48795200.0,110912005.0,72.0,16.0
1528.HK,94.64555052790347,19597764.0,39230637.95,168.0,62.0
2799.HK,94.6078431372549,24509000.0,25015937.4,136.0,104.0
8337.HK,94.57013574660633,2000.0,16075.0,2329.5,2235.0
1226.HK,94.53242835595776,77600.0,26800.0,1749.5,2128.5
6806.HK,94.4947209653092,41891622.2,28255294.8,85.0,91.0
1788.HK,94.45701357466064,71221971.6,39746335.25,39.0,60.0
1695.HK,94.41930618401206,1557000.0,2125250.0,755.0,642.0
2163.HK,94.3815987933635,378000.0,702340.0,1230.0,1030.0
2048.HK,94.34389140271493,1383060.0,629175.0,799.0,1071.0
8181.HK,94.30618401206637,0.0,71600.0,2519.5,1846.0
9608.HK,94.26847662141779,872000.0,909000.0,946.5,942.0
8037.HK,94.23076923076923,0.0,25250.0,2519.5,2143.0
1456.HK,94.19306184012066,31480610.8,11582446.0,101.0,227.0
6909.HK,94.1553544494721,4200.0,154900.0,2281.5,1564.0
6683.HK,94.11764705882352,2401800.0,6992678.2,634.0,332.0
1310.HK,94.07993966817496,10190380.0,15714890.7,283.0,166.0
6088.HK,94.0422322775264,32970572.6,36466701.0,96.0,71.0
0753.HK,94.00452488687783,43503498.0,34496385.05,82.0,75.0
2211.HK,93.96681749622925,8839200.0,10263055.0,316.0,258.0
9658.HK,93.92911010558069,1618630.0,1793800.35,738.0,687.0
6696.HK,93.89140271493213,18814200.0,19159750.0,174.0,140.0
8420.HK,93.85369532428356,361000.0,472250.0,1243.0,1166.0
