Stock,RS,Volume SMA 5,Volume SMA 20,Volume SMA 5 Rank,Volume SMA 20 Rank
TSSI,100.0,1100640.0,941150.0,1400.0,1856.0
BHST,99.98491704374058,4940.0,7745.0,6266.5,6166.0
WGS,99.96983408748115,468800.0,506355.0,2454.0,2617.0
EMP,99.95475113122171,1789017.2,1550984.3,936.0,1263.0
DRUG,99.93966817496229,82240.0,88985.0,4619.0,4578.0
QUBT,99.92458521870287,26634460.0,61130145.0,77.0,17.0
RGTI,99.90950226244344,191751080.0,191281670.0,4.0,3.0
KULR,99.894419306184,53119620.0,49864960.0,37.0,24.0
PDYN,99.87933634992459,26003560.0,12748280.0,82.0,160.0
RCAT,99.86425339366517,12723760.0,13270420.0,162.0,152.0
EXOD,99.84917043740573,27060.0,14690.0,5590.5,5914.5
LIDRW,99.8340874811463,729080.0,315690.0,1882.0,3203.0
SEZL,99.81900452488688,141020.0,135390.0,3989.0,4182.0
MNPR,99.80392156862746,43960.0,76085.0,5229.0,4715.0
BBLGW,99.78883861236802,1000.0,250.0,6499.0,6564.5
QBTS,99.77375565610859,69162500.0,96783760.0,25.0,10.0
DAVE,99.75867269984917,573660.0,482310.0,2192.0,2666.0
SOUN,99.74358974358975,68600320.0,111234330.0,26.0,8.0
AENT,99.72850678733032,181460.0,109065.0,3694.0,4396.0
LUNR,99.71342383107088,18910900.0,16737775.0,113.0,116.0
MESO,99.69834087481146,625080.0,724110.0,2081.0,2171.0
ALTS,99.68325791855204,243720.0,239740.0,3348.0,3540.0
APP,99.66817496229261,3417140.0,5810375.0,528.0,391.0
LSF,99.65309200603318,42960.0,79925.0,5251.0,4670.0
QMCO,99.63800904977376,2846400.0,4310920.0,614.0,517.0
HTCO,99.62292609351434,260140.0,144460.0,3238.0,4108.0
SKGRW,99.6078431372549,9780.0,41770.0,6076.5,5224.0
LENZ,99.59276018099547,134940.0,166880.0,4039.0,3941.0
NXL,99.57767722473605,441440.0,512030.0,2537.0,2599.0
ATER,99.56259426847663,78580.0,61055.0,4664.0,4913.0
POET,99.5475113122172,3719040.0,3421295.0,484.0,630.0
FTEL,99.53242835595776,65060.0,363670.0,4862.0,3026.0
UAMY,99.51734539969834,3044220.0,7811955.0,568.0,282.0
KINS,99.50226244343892,274380.0,354465.0,3167.0,3059.0
SMR,99.48717948717949,8731960.0,8661665.0,221.0,251.0
ROOT,99.47209653092006,257360.0,314740.0,3259.0,3207.0
EOSEW,99.45701357466064,182100.0,223880.0,3690.5,3617.0
DXYZ,99.44193061840122,1218400.0,2622765.0,1288.0,803.0
WAVE,99.42684766214178,96460.0,126495.0,4450.0,4246.0
NTRBW,99.41176470588235,500.0,175.0,6535.5,6570.0
CADL,99.39668174962293,1852480.0,10077725.0,908.0,209.0
RDW,99.38159879336351,1566300.0,1033560.0,1051.0,1738.0
CTM,99.36651583710407,29381240.0,16006800.0,70.0,121.0
INOD,99.35143288084464,1097360.0,1861015.0,1406.0,1081.0
LAES,99.33634992458522,77064700.0,92777940.0,20.0,13.0
EOSE,99.3212669683258,10405360.0,10061535.0,188.0,210.0
RKLB,99.30618401206637,15653040.0,17273660.0,135.0,106.0
WKEY,99.29110105580693,1797500.0,9058730.0,932.0,238.0
UMAC,99.27601809954751,4283240.0,4790755.0,425.0,464.0
AMPGW,99.2609351432881,58320.0,133990.0,4956.5,4195.0
MSTR,99.24585218702866,20988360.0,24540790.0,100.0,69.0
LASE,99.23076923076923,420880.0,410220.0,2608.0,2886.0
MRT,99.2156862745098,52400.0,63060.0,5054.0,4884.0
RZLT,99.20060331825039,363400.0,378015.0,2796.0,2977.0
JANX,99.18552036199095,716380.0,1023900.0,1906.0,1753.0
NNE,99.17043740573152,2971960.0,3677415.0,583.0,600.0
CANG,99.1553544494721,803860.0,1278230.0,1778.0,1501.0
SATX,99.14027149321268,1178780.0,462100.0,1328.0,2734.0
BBAR,99.12518853695325,962880.0,881155.0,1566.0,1944.0
REAL,99.11010558069381,4707900.0,4431950.0,387.0,504.0
PLTR,99.09502262443439,63706760.0,94361270.0,30.0,12.0
BYRN,99.07993966817497,508640.0,601860.0,2361.0,2388.0
MTEK,99.06485671191554,432180.0,459825.0,2569.0,2740.0
ASTS,99.0497737556561,6719000.0,7077095.0,285.0,312.0
XCUR,99.03469079939669,95940.0,120780.0,4456.0,4291.0
SUPV,99.01960784313727,1212880.0,1312950.0,1295.0,1466.0
INSG,99.00452488687783,97740.0,140835.0,4433.0,4141.0
WLFC,98.9894419306184,38680.0,34520.0,5340.5,5392.5
CHSN,98.97435897435898,367960.0,212650.0,2782.0,3692.0
JVA,98.95927601809956,110740.0,119625.0,4291.0,4304.0
GGAL,98.94419306184012,795940.0,1138920.0,1792.0,1631.0
NIXX,98.92911010558069,284260.0,460735.0,3118.0,2738.0
BMA,98.91402714932127,251580.0,331605.0,3293.0,3130.0
NAMSW,98.89894419306185,1140.0,4360.0,6489.0,6325.0
CORZ,98.88386123680242,7633200.0,9403020.0,245.0,234.0
ADUR,98.86877828054298,108360.0,77545.0,4316.0,4698.0
DOGZ,98.85369532428356,167340.0,195980.0,3804.0,3780.0
EBS,98.83861236802414,1401560.0,1105910.0,1143.5,1669.0
GRRR,98.82352941176471,6189320.0,3958240.0,301.0,553.0
NEON,98.80844645550528,128540.0,115490.0,4112.0,4344.0
VST,98.79336349924586,5163520.0,4958675.0,352.0,456.0
ADMA,98.77828054298644,1834240.0,2286220.0,918.0,902.0
ENTX,98.763197586727,670900.0,221305.0,1988.0,3634.0
ALLT,98.74811463046757,929180.0,755500.0,1608.0,2115.0
HUIZ,98.73303167420815,41440.0,333425.0,5285.0,3124.0
IONQ,98.71794871794873,21316880.0,27148165.0,97.0,65.0
CRDO,98.7028657616893,2781140.0,3921120.0,626.0,561.0
CMMB,98.68778280542986,162140.0,115615.0,3835.0,4342.0
BFLY,98.67269984917044,5737500.0,3925005.0,323.0,560.0
SEI,98.65761689291102,673560.0,845560.0,1983.0,1987.0
OMER,98.64253393665159,931840.0,1123030.0,1605.0,1650.0
RDDT,98.62745098039215,5418520.0,6318810.0,340.0,363.0
CMRX,98.61236802413273,1728580.0,12169435.0,970.0,170.0
MYNZ,98.59728506787332,56440.0,147350.0,4984.0,4080.5
CVNA,98.58220211161388,5866900.0,3357520.0,318.0,645.0
RAIL,98.56711915535445,169360.0,189510.0,3787.0,3814.0
BURU,98.55203619909503,7439960.0,15712675.0,256.0,126.0
ARQT,98.53695324283561,1705300.0,2112880.0,985.0,967.0
PRTH,98.52187028657617,523340.0,398710.0,2321.0,2930.0
OXBR,98.50678733031674,67040.0,36275.0,4829.0,5346.0
