Stock,RS,Volume SMA 5,Volume SMA 20,Volume SMA 5 Rank,Volume SMA 20 Rank
NUAI,100.0,7069260.0,10961190.0,332.0,221.0
SPRB,99.98502545672358,127680.0,183380.0,4063.0,3868.0
DVLT,99.97005091344714,60707780.0,52174690.0,19.0,34.0
MAMK,99.95507637017072,0.0,102450.0,6651.0,4420.0
GLTO,99.94010182689428,136280.0,3377575.0,4012.0,795.0
CYPH,99.92512728361785,13906300.0,67582475.0,161.0,19.0
PEPG,99.91015274034142,1122320.0,778725.0,1720.0,2348.0
WSHP,99.895178197065,21060.0,,5509.0,
MAGH,99.88020365378856,1556140.0,857490.0,1370.0,2228.0
OLMA,99.86522911051213,3916720.0,7470750.0,602.0,380.0
PRAX,99.8502545672357,1167420.0,936095.0,1671.0,2121.0
NVA,99.83528002395927,767620.0,1691165.0,2148.0,1476.0
TERN,99.82030548068283,2650660.0,5485345.0,873.0,508.0
ANRO,99.80533093740641,242980.0,413690.0,3435.0,3076.0
MRSN,99.79035639412997,71160.0,235250.0,4576.0,3620.0
VTYX,99.77538185085355,1200700.0,2133895.0,1643.0,1227.0
SLNH,99.76040730757711,4866600.0,5888615.0,506.0,475.0
SMX,99.74543276430069,10495540.0,7725590.0,206.0,362.0
AXTI,99.73045822102425,2399200.0,3929420.0,960.0,679.0
SNDK,99.71548367774783,20981780.0,16335825.0,99.0,158.0
SLNHP,99.70050913447139,16620.0,22920.0,5636.0,5551.0
RANI,99.68553459119497,2291120.0,9572355.0,1002.0,263.0
NAUT,99.67056004791854,263900.0,532540.0,3345.0,2811.0
CDTX,99.6555855046421,919960.0,2142280.0,1936.0,1223.0
PALI,99.64061096136568,3213840.0,3793110.0,723.0,695.0
GLUE,99.62563641808924,891240.0,980785.0,1973.0,2076.0
RLMD,99.61066187481282,756900.0,2169760.0,2164.0,1202.0
GRAL,99.59568733153638,1492400.0,1218795.0,1413.0,1836.0
PYXS,99.58071278825996,618780.0,778060.0,2414.0,2350.0
SPRU,99.56573824498352,292880.0,900495.0,3233.0,2170.0
IRWD,99.5507637017071,2548280.0,3889865.0,905.0,685.0
COGT,99.53578915843066,2901200.0,4924905.0,804.0,560.0
CMBM,99.52081461515424,1228620.0,9290990.0,1620.0,279.0
INBX,99.5058400718778,220060.0,319380.0,3517.0,3321.0
THH,99.49086552860138,32660.0,44970.0,5197.0,5112.0
DFLI,99.47589098532494,17510280.0,18392425.0,122.0,133.0
PACS,99.46091644204851,2584900.0,2684560.0,895.0,984.0
FLNC,99.44594189877208,8231360.0,7534185.0,270.0,377.0
FBYD,99.43096735549565,95160.0,50745.0,4342.0,5022.0
RDGT,99.41599281221923,26920.0,346320.0,5350.0,3246.0
CHEK,99.40101826894279,1921873.8,570832.75,1154.0,2721.0
MTC,99.38604372566637,253600.0,26709835.0,3384.0,88.0
BW,99.37106918238993,2803360.0,6664670.0,829.0,419.0
QNRX,99.35609463911351,59560.0,1018425.0,4724.0,2029.0
NXTC,99.34112009583707,100100.0,54975.0,4288.5,4950.0
JFB,99.32614555256065,45520.0,38640.0,4949.0,5222.0
EMP,99.31117100928421,1790377.6,1551324.4,1231.0,1570.0
CSIQ,99.29619646600779,4023320.0,8287195.0,589.0,324.0
BITF,99.28122192273136,70321540.0,74195655.0,16.0,16.0
CIFR,99.26624737945492,45953120.0,53658550.0,31.0,30.0
APLM,99.2512728361785,40280.0,58870.0,5030.5,4900.0
FEMY,99.23629829290206,2214920.0,9710045.0,1034.0,255.0
KOD,99.22132374962564,705840.0,775255.0,2249.0,2353.0
MBX,99.20634920634922,656020.0,711480.0,2330.0,2450.0
RAPT,99.19137466307278,471440.0,404720.0,2744.0,3090.5
RHLD,99.17640011979636,53060.0,83480.0,4839.5,4597.0
SOHO,99.16142557651992,42940.0,267635.0,4991.0,3491.0
CAMP,99.1464510332435,102060.0,89350.0,4267.0,4537.0
HBNB,99.13147648996706,23880.0,45580.0,5432.0,5103.0
TLPH,99.11650194669063,363400.0,347055.0,3006.0,3244.0
BNR,99.1015274034142,77880.0,51510.0,4512.0,5013.0
ELWS,99.08655286013777,38460.0,62205.0,5065.0,4858.0
MAZE,99.07157831686133,304060.0,415050.0,3189.0,3070.0
FRGE,99.05660377358491,584360.0,1077080.0,2485.0,1979.0
IMDX,99.04162923030849,43500.0,94225.0,4987.0,4496.5
ARMP,99.02665468703205,42540.0,99915.0,4996.0,4445.0
IVVD,99.01168014375563,3181760.0,11717690.0,730.0,209.0
TMQ,98.99670560047919,7410520.0,5991480.0,318.0,466.0
NBTX,98.98173105720277,69540.0,68880.0,4602.0,4760.0
RYOJ,98.96675651392633,20420.0,39895.0,5527.5,5196.5
HLP,98.9517819706499,81080.0,107155.0,4473.0,4382.0
CCHH,98.93680742737347,555720.0,635760.0,2548.0,2592.0
NUVB,98.92183288409704,7632280.0,10974745.0,301.0,220.0
TARA,98.9068583408206,784500.0,658820.0,2120.0,2551.0
OMER,98.89188379754418,1334340.0,1720200.0,1528.0,1458.0
EDHL,98.87690925426774,186380.0,670140.0,3683.0,2530.0
HOUS,98.86193471099132,2146520.0,2368230.0,1060.0,1108.0
LITE,98.84696016771488,5610240.0,5797155.0,426.0,477.0
ZBIO,98.83198562443846,322260.0,371740.0,3130.0,3162.0
CNF,98.81701108116202,7460.0,7470.0,6036.0,6102.5
QNCX,98.8020365378856,1558460.0,759870.0,1366.0,2369.0
DFDVW,98.78706199460916,53500.0,,4834.0,
NAK,98.77208745133274,6261640.0,7611780.0,383.0,369.0
RCUS,98.7571129080563,2065960.0,2034895.0,1101.0,1271.0
SGHT,98.74213836477988,263740.0,251915.0,3347.0,3552.0
ANVS,98.72716382150344,2372980.0,3698065.0,968.0,712.0
TE,98.71218927822702,10078020.0,12511545.0,215.0,201.0
MNPR,98.69721473495059,114300.0,160800.0,4165.0,3992.0
ALTO,98.68224019167415,1648340.0,3258810.0,1313.0,818.0
EVAX,98.66726564839773,67080.0,126165.0,4630.0,4232.0
BETR,98.6522911051213,439540.0,571510.0,2811.0,2718.0
PTN,98.63731656184487,200480.0,67455.0,3612.0,4781.0
GSIT,98.62234201856843,1101220.0,1570575.0,1744.0,1556.0
OESX,98.60736747529201,41520.0,46540.0,5007.5,5087.0
ONMD,98.59239293201557,7066400.0,2425990.0,333.0,1091.0
GWH,98.57741838873915,545700.0,684550.0,2567.5,2500.0
ERAS,98.56244384546271,1930640.0,1661810.0,1150.0,1496.0
NAMSW,98.54746930218629,2200.0,1325.0,6374.0,6492.0
HYMC,98.53249475890985,1641040.0,1583290.0,1320.0,1546.0
KYTX,98.51752021563343,336180.0,622785.0,3084.5,2620.0
BLTE,98.50254567235699,276220.0,148160.0,3300.0,4071.0
AQMS,98.48757112908056,113800.0,338360.0,4168.0,3259.0
PSNL,98.47259658580413,1789040.0,1792960.0,1233.0,1411.0
YQ,98.4576220425277,30860.0,18030.0,5242.0,5691.0
ANNX,98.44264749925127,3097140.0,3209895.0,758.0,830.0
EUDA,98.42767295597484,24080.0,50225.0,5426.5,5032.5
XWIN,98.4126984126984,469400.0,620095.0,2748.0,2626.0
XNCR,98.39772386942198,717080.0,860955.0,2229.0,2225.0
DIBS,98.38274932614556,391520.0,488170.0,2925.0,2894.0
EVOK,98.36777478286912,25060.0,246585.0,5396.0,3575.0
SEPN,98.3528002395927,445760.0,370210.0,2801.0,3165.0
EOSE,98.33782569631626,18947140.0,27208390.0,109.0,84.0
LYEL,98.32285115303984,68380.0,36760.0,4617.0,5258.0
WBD,98.3078766097634,36107580.0,39309970.0,50.0,54.0
CTMX,98.29290206648697,1707320.0,3820015.0,1288.0,692.0
BFLY,98.27792752321054,8356100.0,8313405.0,260.0,323.0
LAC,98.26295297993411,14558940.0,17995010.0,150.0,140.0
OTLK,98.24797843665768,3198400.0,5018235.0,726.0,550.0
BIOA,98.23300389338125,235160.0,263475.0,3460.0,3509.0
SHMD,98.21802935010481,159500.0,295365.0,3844.0,3398.0
GANX,98.20305480682839,1085180.0,1284945.0,1760.0,1772.0
BBLGW,98.18808026355195,200.0,185.0,6583.5,6598.5
ORKA,98.17310572027553,467140.0,447400.0,2757.0,2992.0
JFU,98.15813117699909,2580.0,5790.0,6339.5,6191.0
RVMD,98.14315663372267,1814580.0,2436660.0,1214.0,1083.0
BE,98.12818209044623,19842460.0,16804820.0,103.0,154.0
LXEO,98.11320754716981,881200.0,1371335.0,1993.0,1711.0
RLAY,98.09823300389337,2101960.0,2337875.0,1082.0,1126.0
GSAT,98.08325846061695,691160.0,1249250.0,2278.0,1800.0
ANAB,98.06828391734052,693900.0,731265.0,2273.0,2423.0
EXAS,98.05330937406409,11165940.0,9433065.0,196.0,271.0
TRDA,98.03833483078766,228640.0,299485.0,3484.0,3384.0
APYX,98.02336028751122,146920.0,168215.0,3930.0,3957.0
ESLA,98.0083857442348,143520.0,372945.0,3953.0,3158.0
OBIO,97.99341120095836,351300.0,349795.0,3032.0,3230.0
IMMX,97.97843665768194,285460.0,677505.0,3267.0,2517.0
NRIX,97.9634621144055,1645640.0,1550670.0,1315.0,1572.0
APGE,97.94848757112908,653280.0,711230.0,2341.0,2452.0
PUMP,97.93351302785265,2053120.0,3300440.0,1107.0,811.0
RAPP,97.91853848457622,474440.0,392520.0,2737.0,3114.0
CLLS,97.9035639412998,147020.0,126190.0,3928.0,4230.5
TCMD,97.88858939802336,523900.0,759030.0,2614.0,2373.0
SKBL,97.87361485474693,529140.0,454035.0,2604.0,2981.0
MU,97.8586403114705,23581280.0,27672370.0,89.0,80.0
HL,97.84366576819407,17632300.0,17914760.0,121.0,142.0
FORM,97.82869122491763,594740.0,1056365.0,2460.0,1995.0
PVLA,97.81371668164121,317780.0,262995.0,3144.0,3512.0
ZYME,97.79874213836479,1749920.0,1913070.0,1257.5,1338.0
STEC,97.78376759508835,239340.0,1753540.0,3446.0,1434.0
