Stock,RS,Volume SMA 5,Volume SMA 20,Volume SMA 5 Rank,Volume SMA 20 Rank
2628.HK,100.0,23601572.4,49249083.0,17.0,14.0
0011.HK,98.78048780487805,819168.6,1050919.8,80.0,81.0
1378.HK,97.5609756097561,17191619.2,32014558.7,21.0,21.0
2318.HK,96.34146341463415,18183371.2,38527344.6,20.0,19.0
0857.HK,95.1219512195122,64781340.0,86840242.0,6.0,7.0
0883.HK,93.90243902439023,42459476.0,57419017.3,8.0,11.0
0386.HK,92.6829268292683,101868987.8,125726667.5,4.0,5.0
3968.HK,91.46341463414635,14160744.2,17826643.05,23.0,28.0
0066.HK,90.2439024390244,2150517.8,3949930.75,68.0,68.0
0322.HK,89.02439024390245,3848120.6,7418664.15,57.0,51.0
0005.HK,87.8048780487805,7285032.0,13198680.35,38.0,36.0
1997.HK,86.58536585365853,1364506.6,2268442.2,76.0,78.0
1299.HK,85.36585365853658,7595201.8,17441601.95,36.0,29.0
0267.HK,84.14634146341463,8169677.2,12954143.65,35.0,37.0
1398.HK,82.92682926829268,153296585.4,180627634.65,1.0,2.0
0006.HK,81.70731707317073,3528956.4,4386830.7,59.0,65.0
2899.HK,80.48780487804879,37967922.2,47672923.85,10.0,15.0
1044.HK,79.26829268292683,1276708.4,2113252.55,77.0,79.0
6862.HK,78.04878048780488,6930650.8,17972562.3,41.0,27.0
2388.HK,76.82926829268293,5901581.6,9025037.95,44.0,47.0
2688.HK,75.60975609756098,1749473.2,3889246.7,73.0,69.0
1209.HK,74.39024390243902,1806228.2,2629366.15,72.0,77.0
1038.HK,73.17073170731707,2534786.4,3133527.65,64.0,74.0
0002.HK,71.95121951219512,1572608.2,3577754.2,75.0,70.0
2331.HK,70.73170731707317,7003503.6,18160009.05,40.0,26.0
3988.HK,69.51219512195121,113775882.6,155784367.1,3.0,3.0
1113.HK,68.29268292682927,1920660.4,3018013.3,71.0,76.0
0939.HK,67.07317073170732,133612017.2,251405869.65,2.0,1.0
1099.HK,65.85365853658537,2515286.6,3299469.05,65.0,72.0
0001.HK,64.63414634146342,4022376.8,5634936.15,54.0,60.0
0012.HK,63.41463414634146,3159216.8,4946101.45,60.0,63.0
0003.HK,62.19512195121951,8223261.0,18709955.5,34.0,25.0
0288.HK,60.97560975609756,10432015.6,30219771.4,28.0,22.0
1088.HK,59.756097560975604,5349594.6,10311009.45,48.0,44.0
9888.HK,58.536585365853654,12986386.4,13406207.65,24.0,34.0
0016.HK,57.3170731707317,1187050.8,3051524.2,78.0,75.0
0101.HK,56.09756097560976,4365838.4,6068170.05,51.0,57.0
9961.HK,54.87804878048781,759075.2,1696462.4,81.0,80.0
0316.HK,53.65853658536586,328045.6,842124.4,82.0,82.0
2319.HK,52.4390243902439,12209297.4,17330159.0,26.0,30.0
0941.HK,51.21951219512195,16297806.8,18897550.0,22.0,24.0
3690.HK,50.0,22846936.0,36400401.7,18.0,20.0
6690.HK,48.78048780487805,8955518.4,12902521.2,31.0,38.0
0836.HK,47.5609756097561,8782963.8,11979115.6,32.0,39.0
0291.HK,46.34146341463415,3904805.2,6471338.95,56.0,56.0
9999.HK,45.1219512195122,2725462.8,4608164.75,62.0,64.0
0669.HK,43.90243902439025,1153793.4,3138225.95,79.0,73.0
1109.HK,42.68292682926829,5753132.4,10827786.7,45.0,41.0
