Stock,RS,Volume SMA 5,Volume SMA 20,Volume SMA 5 Rank,Volume SMA 20 Rank
8460.HK,100.0,11966539.6,11082905.7,262.0,225.0
1757.HK,99.96180290297937,3762400.0,3648977.5,576.0,520.0
1396.HK,99.92360580595874,1464200.0,1700210.0,852.0,754.0
8087.HK,99.88540870893812,63462.2,31053.05,1893.0,2093.0
8611.HK,99.8472116119175,2423000.0,1923500.0,693.0,705.0
2339.HK,99.80901451489686,6785866.2,6228649.6,390.0,361.0
2442.HK,99.77081741787624,799200.0,728199.95,1065.0,1061.0
8239.HK,99.73262032085562,114382.2,101798.65,1737.0,1783.0
1228.HK,99.69442322383499,537800.0,1594905.0,1182.0,768.0
1815.HK,99.65622612681436,7415066.0,6561192.2,367.0,352.0
9929.HK,99.61802902979373,24520300.0,13367575.0,123.0,184.0
2197.HK,99.57983193277312,7409860.0,3882509.75,368.0,500.0
1747.HK,99.54163483575248,930400.0,506500.0,1012.0,1186.0
8603.HK,99.50343773873186,316200.0,106865.0,1360.0,1772.0
2680.HK,99.46524064171123,173200.0,67580.0,1583.0,1915.0
8030.HK,99.4270435446906,1323000.0,1370615.8,888.0,826.0
8198.HK,99.38884644766998,750037.4,484018.25,1086.0,1205.0
0464.HK,99.35064935064936,1145600.0,1268600.0,937.0,848.0
3938.HK,99.31245225362872,0.0,275400.0,2486.5,1414.0
8017.HK,99.27425515660809,4823200.0,3644800.0,505.0,521.0
3626.HK,99.23605805958748,371600.0,532300.0,1299.0,1166.0
1943.HK,99.19786096256684,10224000.0,4771250.0,298.0,440.0
2623.HK,99.15966386554622,350660.0,322400.0,1320.0,1353.0
2142.HK,99.1214667685256,5859727.0,4683282.55,446.0,446.0
1079.HK,99.08326967150497,2064000.0,1319000.0,742.0,837.0
1653.HK,99.04507257448434,494400.0,492209.5,1215.0,1197.0
0326.HK,99.00687547746372,25938038.2,17430807.75,114.0,141.0
9963.HK,98.96867838044308,1058000.0,594100.0,962.0,1130.0
0613.HK,98.93048128342245,49200.0,35190.0,1952.0,2061.0
1133.HK,98.89228418640184,5510349.8,5395930.4,468.0,393.0
8635.HK,98.85408708938121,10187200.0,12313140.0,300.0,201.0
2312.HK,98.81588999236058,1192400.0,807249.55,921.0,1023.0
8535.HK,98.77769289533995,1688000.0,1406000.0,800.0,817.0
8293.HK,98.73949579831933,208840.0,443330.0,1515.0,1241.0
1959.HK,98.7012987012987,1013600.0,1237800.0,976.0,857.0
3330.HK,98.66310160427807,6635320.6,6364798.15,402.0,357.0
9995.HK,98.62490450725745,5302702.0,3352184.75,481.0,547.0
0340.HK,98.58670741023681,28821938.6,18106549.25,98.0,138.0
6996.HK,98.5485103132162,2874166.2,2158817.0,651.0,668.0
1901.HK,98.51031321619557,6448000.0,7053200.0,411.0,331.0
8365.HK,98.47211611917494,520000.0,673498.0,1200.0,1093.0
1872.HK,98.43391902215431,441700.0,421893.2,1249.0,1261.0
1167.HK,98.3957219251337,6906654.0,6564975.25,384.0,351.0
8269.HK,98.35752482811306,2551333.0,1062641.55,683.0,919.0
1255.HK,98.31932773109243,253600.0,179100.0,1447.0,1582.0
8292.HK,98.28113063407181,758000.0,609401.9,1083.5,1124.0
1020.HK,98.24293353705119,66129280.0,31365920.0,41.0,71.0
0352.HK,98.20473644003056,0.0,0.0,2486.5,2537.0
0199.HK,98.16653934300993,4671485.2,1935617.8,513.0,703.0
2122.HK,98.1283422459893,712000.0,1015400.0,1099.0,930.0
0745.HK,98.09014514896867,55843.0,63167.0,1922.0,1939.0
0905.HK,98.05194805194806,1165600.0,1172800.0,931.0,884.0
1380.HK,98.01375095492743,6939420.0,8686640.35,383.0,282.0
1751.HK,97.97555385790679,4237600.0,3653410.0,536.0,519.0
1372.HK,97.93735676088617,1763000.0,1589900.0,786.0,769.0
8066.HK,97.89915966386555,192530.0,158257.5,1538.0,1622.0
3788.HK,97.86096256684492,1632080.0,1804405.75,808.0,724.0
8455.HK,97.82276546982429,1406000.0,1189000.0,872.0,880.0
9900.HK,97.78456837280368,3599200.0,3499399.5,593.0,529.0
2418.HK,97.74637127578303,2383620.0,2321540.0,699.0,652.0
0622.HK,97.70817417876242,152660.8,714503.25,1630.0,1071.0
8148.HK,97.66997708174179,96200.0,227015.0,1780.0,1493.0
3839.HK,97.63177998472116,137552.0,63198.0,1668.0,1938.0
1530.HK,97.59358288770053,33129255.6,21642154.95,85.0,107.0
1429.HK,97.5553857906799,5240000.0,2067600.0,484.0,684.0
1712.HK,97.51718869365928,2537960.0,1335705.0,685.0,833.0
8247.HK,97.47899159663865,1128400.0,375900.0,941.0,1303.0
1750.HK,97.44079449961804,5968000.0,14229500.0,442.0,172.0
1723.HK,97.40259740259741,297600.0,375380.0,1383.5,1304.0
1570.HK,97.36440030557678,182600.0,173335.5,1563.0,1591.0
6928.HK,97.32620320855615,152000.0,218500.0,1631.5,1505.0
1762.HK,97.28800611153552,20426600.0,10672496.5,155.0,240.0
2315.HK,97.2498090145149,2077596.0,1454004.7,737.0,806.0
1831.HK,97.21161191749427,1169500.0,1222758.8,929.0,864.0
1851.HK,97.17341482047365,1331600.0,476300.0,886.0,1213.0
1347.HK,97.13521772345301,38731907.6,26194774.55,76.0,85.0
1672.HK,97.0970206264324,2612327.2,3462516.7,674.0,533.0
0205.HK,97.05882352941177,1288090.0,693522.5,894.0,1079.0
1948.HK,97.02062643239114,123400.0,70100.0,1708.0,1901.0
3993.HK,96.98242933537051,49967350.2,34173177.8,57.0,64.0
2216.HK,96.94423223834988,207200.0,357969.0,1520.0,1321.0
8232.HK,96.90603514132926,11050.0,22857.5,2188.0,2148.0
6869.HK,96.86783804430863,21615320.0,35321851.35,149.0,63.0
6829.HK,96.82964094728801,554800.0,360141.5,1175.0,1317.0
1152.HK,96.79144385026738,967600.0,1359900.0,997.0,830.0
0616.HK,96.75324675324676,9908732.2,14085368.0,307.0,176.0
8106.HK,96.71504965622613,1112000.0,691250.0,945.5,1080.0
1826.HK,96.6768525592055,8142000.0,3232500.0,345.0,558.0
1741.HK,96.63865546218487,277600.0,217600.0,1405.5,1506.0
0080.HK,96.60045836516424,2781293.8,3207156.1,659.0,562.0
2099.HK,96.56226126814363,2305940.0,1842149.1,705.0,716.0
3928.HK,96.52406417112299,254000.0,262900.0,1444.5,1430.0
0876.HK,96.48586707410237,20304000.0,9251500.0,157.0,269.0
6628.HK,96.44766997708174,1185000.0,968800.55,922.0,948.0
2245.HK,96.40947288006112,6066499.4,4823977.65,434.0,435.0
2302.HK,96.37127578304049,2877664.0,1374926.0,649.0,824.0
6162.HK,96.33307868601986,35278400.0,31626800.0,83.0,70.0
1729.HK,96.29488158899923,9633135.6,7578943.0,315.0,319.0
1428.HK,96.2566844919786,8976995.2,8067906.0,325.0,297.0
2306.HK,96.21848739495799,10364300.0,3959775.0,294.0,496.0
3833.HK,96.18029029793735,18260600.0,9281564.6,180.0,268.0
0290.HK,96.14209320091673,11387800.0,7988628.9,271.0,302.0
0370.HK,96.1038961038961,6235200.0,6686904.0,424.0,344.0
1416.HK,96.06569900687548,566000.0,1031500.0,1170.0,925.0
2025.HK,96.02750190985485,325600.0,343500.0,1350.5,1335.0
0521.HK,95.98930481283422,6764000.0,7642394.9,393.0,318.0
2271.HK,95.9511077158136,77600.0,94800.0,1848.0,1803.0
8299.HK,95.91291061879296,36729383.0,24540770.05,79.0,90.0
1208.HK,95.87471352177235,62084067.2,46182424.6,42.0,43.0
0108.HK,95.83651642475172,2243600.0,2395450.0,713.0,643.0
2185.HK,95.7983193277311,374120.0,327000.0,1295.0,1349.0
2477.HK,95.76012223071046,5546540.0,3112144.1,466.0,569.0
1239.HK,95.72192513368985,209850.0,729181.25,1513.0,1059.0
1087.HK,95.68372803666921,439260.0,506465.0,1252.0,1187.0
1051.HK,95.64553093964858,178293.2,302113.2,1575.0,1381.0
0358.HK,95.60733384262797,24688976.4,20380165.1,122.0,116.0
2270.HK,95.56913674560732,400.0,4000.0,2345.0,2365.0
6182.HK,95.53093964858671,0.0,208000.0,2486.5,1522.5
8507.HK,95.49274255156608,1454400.0,869200.0,855.5,991.0
8311.HK,95.45454545454545,1094000.0,1796500.0,956.0,727.0
6933.HK,95.41634835752483,778800.0,707100.0,1077.0,1073.0
1546.HK,95.37815126050421,4612800.0,1851600.0,517.0,714.0
9911.HK,95.33995416348358,7111164.4,5356252.4,377.0,397.0
1732.HK,95.30175706646294,1108000.0,1909465.2,950.0,707.0
1385.HK,95.26355996944233,9908494.6,6601389.15,308.0,348.0
0695.HK,95.2253628724217,2079600.0,1258442.0,735.0,851.0
8029.HK,95.18716577540107,239100.0,204300.0,1466.0,1534.0
0736.HK,95.14896867838044,878599.0,1514590.4,1033.0,785.0
3939.HK,95.11077158135983,27997541.6,21489884.8,102.0,109.0
0542.HK,95.07257448433919,1209720.0,1227390.0,912.0,861.0
0433.HK,95.03437738731857,4631400.0,11009932.8,515.0,227.0
1660.HK,94.99618029029794,5937600.0,13516970.0,443.0,181.0
1097.HK,94.9579831932773,7900138.4,5402144.45,354.0,392.0
1481.HK,94.91978609625669,200000.0,1299500.0,1528.0,842.0
0022.HK,94.88158899923606,24214001.4,7844700.35,126.0,309.0
1818.HK,94.84339190221543,17724380.8,14183379.65,186.0,173.0
8095.HK,94.8051948051948,3851800.0,1789250.0,568.0,731.0
0376.HK,94.76699770817419,9865386.0,7739031.25,309.0,316.0
1166.HK,94.72880061115355,1473400.6,577648.85,850.0,1140.0
0673.HK,94.69060351413292,376180.0,302127.35,1292.0,1380.0
2436.HK,94.6524064171123,576300.0,145260.0,1159.0,1652.0
1645.HK,94.61420932009167,1328000.0,2195600.0,887.0,664.0
1787.HK,94.57601222307105,13567107.4,9092718.35,234.0,273.0
8208.HK,94.53781512605042,1446000.0,3447700.0,859.0,535.0
1011.HK,94.49961802902979,368970.0,315140.0,1302.0,1365.0
2507.HK,94.46142093200916,888088.2,518124.05,1029.0,1175.0
0400.HK,94.42322383498855,16203200.0,6643944.05,195.0,346.0
1050.HK,94.38502673796792,1585200.0,1456400.0,818.0,805.0
2256.HK,94.34682964094728,1271700.0,1161011.8,899.0,888.0
9966.HK,94.30863254392666,1947800.0,1477969.75,760.0,796.0
1237.HK,94.27043544690603,80600.0,97826.8,1831.0,1794.0
8041.HK,94.2322383498854,209760.0,234302.25,1514.0,1477.0
2400.HK,94.19404125286478,4164736.4,3674431.35,540.0,515.0
8321.HK,94.15584415584416,552000.0,177600.0,1176.0,1585.0
1037.HK,94.11764705882352,1243600.0,1171267.5,905.0,885.0
2223.HK,94.07944996180291,254000.0,150100.0,1444.5,1646.0
2600.HK,94.04125286478228,70309056.4,45133963.4,37.0,45.0
0568.HK,94.00305576776165,54637700.0,22043325.2,52.0,104.0
8489.HK,93.96485867074102,959000.0,1170250.0,1000.0,886.0
0472.HK,93.9266615737204,2093000.0,2013750.0,732.0,692.0
2509.HK,93.88846447669977,294810.0,267217.5,1390.0,1424.0
2399.HK,93.85026737967914,14587400.0,14543650.0,220.0,167.0
8188.HK,93.81207028265852,90400.0,152000.0,1798.5,1638.0
0815.HK,93.7738731856379,54907620.0,50754377.75,51.0,38.0
1378.HK,93.73567608861727,53840235.8,34021263.8,54.0,65.0
8156.HK,93.69747899159664,56960.0,53150.0,1915.0,1979.0
2257.HK,93.65928189457601,784890.8,471886.0,1072.0,1216.0
9858.HK,93.62108479755538,22663747.8,21705817.55,139.0,106.0
1160.HK,93.58288770053476,0.0,0.0,2486.5,2537.0
0465.HK,93.54469060351414,85200.0,135400.0,1815.5,1692.0
3638.HK,93.5064935064935,295460.0,275560.0,1388.0,1413.0
