Stock,RS,Volume SMA 5,Volume SMA 20,Volume SMA 5 Rank,Volume SMA 20 Rank
8375.HK,100.0,7841764.8,10065551.7,241.0,231.0
8427.HK,99.96223564954683,152039.6,139367.4,1402.0,1592.0
1252.HK,99.92447129909365,13192200.0,112331550.45,156.0,19.0
9900.HK,99.88670694864048,471200.0,446870.0,1053.0,1164.0
8305.HK,99.8489425981873,9368000.0,17173000.0,210.0,143.0
8187.HK,99.81117824773413,95000.0,432987.5,1547.5,1168.0
8115.HK,99.77341389728097,95200.0,141409.5,1546.0,1587.0
8370.HK,99.7356495468278,134880.0,103200.1,1437.0,1685.0
2789.HK,99.69788519637463,12302000.0,25559523.0,164.0,92.0
0381.HK,99.66012084592145,1825934.4,1588837.8,624.0,709.0
8148.HK,99.62235649546828,815760.0,1949937.45,883.0,648.0
1959.HK,99.58459214501511,20400.0,110900.0,1947.0,1661.0
1683.HK,99.54682779456193,1586400.0,2856800.0,663.0,528.0
1860.HK,99.50906344410876,38327922.8,52777830.05,47.0,39.0
8527.HK,99.47129909365559,6000.0,399750.0,2133.5,1194.0
8450.HK,99.43353474320242,1088000.0,2548500.0,786.0,563.0
1520.HK,99.39577039274926,1964100.0,1269531.1,598.0,789.0
8268.HK,99.35800604229608,1364920.0,1076076.85,721.0,848.0
3896.HK,99.32024169184291,146968715.6,134715108.85,12.0,16.0
8491.HK,99.28247734138974,5171539.6,2767559.9,322.0,537.0
0565.HK,99.24471299093656,4593000.0,4226250.0,356.0,425.0
2025.HK,99.20694864048339,1702000.0,2103500.0,644.0,624.0
0434.HK,99.16918429003022,5080780.0,15333111.35,332.0,167.0
8030.HK,99.13141993957704,0.0,6500.0,2477.0,2342.5
2262.HK,99.09365558912387,169800.0,234300.0,1373.0,1393.0
1220.HK,99.0558912386707,13675100.0,7243747.25,150.0,299.0
2477.HK,99.01812688821752,3077660.0,4383590.0,464.0,413.0
1695.HK,98.98036253776435,1296000.0,1603500.0,738.0,707.0
8232.HK,98.94259818731118,0.0,42412.5,2477.0,1967.0
0770.HK,98.904833836858,2400.0,1500.0,2210.0,2450.0
0348.HK,98.86706948640483,2212962.0,1606080.0,559.0,704.0
8146.HK,98.82930513595166,338000.0,1180500.0,1163.0,813.0
1921.HK,98.79154078549848,648800.0,1491811.95,951.0,727.0
1672.HK,98.75377643504531,2063800.0,3360838.2,580.0,483.0
8411.HK,98.71601208459214,1528000.0,692000.0,675.0,1008.0
0674.HK,98.67824773413896,626400.0,541255.0,965.0,1101.0
3848.HK,98.64048338368579,234600.0,262800.0,1269.0,1356.0
1636.HK,98.60271903323263,3898400.0,5192900.0,398.0,367.0
1226.HK,98.56495468277946,74456.0,62222.0,1617.0,1861.0
0959.HK,98.52719033232628,28682.0,144286.1,1858.0,1575.0
8168.HK,98.48942598187311,1040000.0,10775301.05,801.5,224.0
9608.HK,98.45166163141994,978000.0,602000.0,821.0,1056.0
2522.HK,98.41389728096676,71800.0,75307.45,1627.0,1792.0
6829.HK,98.37613293051359,98800.0,125700.0,1537.5,1621.0
8262.HK,98.33836858006042,36490000.0,9573500.0,50.0,237.0
2171.HK,98.30060422960725,10712000.0,12099040.8,182.0,204.0
1626.HK,98.26283987915407,907800.0,982950.05,844.0,878.0
0632.HK,98.22507552870091,11891767.0,13451305.75,167.0,185.0
2161.HK,98.18731117824774,1624221.4,3297433.55,661.0,484.0
0030.HK,98.14954682779457,1740400.0,1604800.0,639.0,706.0
8196.HK,98.1117824773414,8160.0,3660.0,2090.0,2397.0
0090.HK,98.07401812688822,249200.0,145900.0,1250.0,1571.0
2276.HK,98.03625377643505,2203100.0,2148609.6,560.0,617.0
3700.HK,97.99848942598187,15395910.4,23182753.6,131.0,103.0
0370.HK,97.9607250755287,280800.0,668235.1,1213.0,1020.0
8349.HK,97.92296072507553,782000.0,570000.0,900.0,1078.0
8402.HK,97.88519637462235,518000.0,493750.0,1027.0,1129.0
6837.HK,97.8474320241692,7120646.0,11354298.25,256.0,213.0
8217.HK,97.80966767371602,438825.0,142018.75,1070.0,1584.0
1471.HK,97.77190332326285,10700.0,180825.0,2054.0,1492.0
1241.HK,97.73413897280967,1200.0,960300.0,2256.5,884.0
0695.HK,97.6963746223565,148000.0,278500.0,1407.0,1328.0
9992.HK,97.65861027190333,6338699.4,5698538.55,277.0,342.0
6682.HK,97.62084592145015,7252967.2,11235500.85,253.0,216.0
0776.HK,97.58308157099698,309900.0,1018175.0,1185.0,868.0
2422.HK,97.54531722054381,1797600.0,3465695.7,629.0,477.0
1597.HK,97.50755287009063,10200.0,2950.0,2061.0,2412.0
1952.HK,97.46978851963746,2947651.2,4182703.9,478.0,429.0
8161.HK,97.43202416918429,3200.0,14287.5,2192.5,2226.0
1150.HK,97.39425981873111,143400.0,205950.0,1412.0,1444.0
0526.HK,97.35649546827794,1058800.0,3677648.7,793.0,461.0
2105.HK,97.31873111782477,8440064.4,8148309.15,226.0,262.0
1891.HK,97.2809667673716,153600.0,251400.0,1399.0,1373.0
8471.HK,97.24320241691842,612000.0,1847500.0,976.0,661.0
