Stock,RS,Volume SMA 5,Volume SMA 20,Volume SMA 5 Rank,Volume SMA 20 Rank
SNDK,100.0,13164296.2,11457494.05,55.0,57.0
WDC,99.80119284294234,7206323.2,9182405.8,114.0,73.0
MU,99.60238568588468,27918067.6,32419691.9,19.0,16.0
STX,99.40357852882704,2995622.6,4148435.65,236.0,174.0
LRCX,99.20477137176938,14252282.0,12979270.5,47.0,47.0
WBD,99.00596421471172,25319982.4,33981285.6,22.0,14.0
NEM,98.80715705765407,8117365.2,8480841.3,101.0,82.0
PLTR,98.60834990059642,30936124.4,35205346.1,17.0,13.0
HOOD,98.40954274353876,23570131.4,20095732.85,24.0,28.0
INTC,98.2107355864811,135386891.8,95721587.95,2.0,2.0
FIX,98.01192842942345,444842.2,765845.55,480.0,439.0
KLAC,97.8131212723658,1185378.0,938749.5,391.0,419.0
APH,97.61431411530815,9183380.8,7417605.2,84.0,98.0
DG,97.4155069582505,3340265.0,3262281.25,215.0,207.0
HII,97.21669980119285,817370.6,631512.65,441.0,462.0
CVNA,97.01789264413519,2310445.4,4307696.35,281.0,168.0
DLTR,96.81908548707754,2797659.0,2843479.75,247.0,234.0
AMD,96.62027833001989,44358808.8,31155922.2,10.0,17.0
TPR,96.42147117296223,1819191.8,2289992.95,321.0,275.0
GLW,96.22266401590457,5007593.4,5037643.35,161.0,151.0
HWM,96.02385685884693,2007660.4,2008915.1,306.0,301.0
AMAT,95.82504970178927,8263328.6,7048777.15,97.0,107.0
GE,95.62624254473161,3566481.8,4017145.45,203.0,181.0
GEV,95.42743538767395,2842539.4,2621779.85,244.0,251.0
IVZ,95.2286282306163,6164896.0,4999109.0,140.0,152.0
CAT,95.02982107355865,1953479.2,2221269.8,310.0,285.0
MPWR,94.83101391650099,439032.2,729918.05,481.0,443.0
ALB,94.63220675944333,3258658.4,3138679.6,221.0,216.0
CHRW,94.43339960238568,1556549.8,1636897.45,354.0,336.0
CAH,94.23459244532803,1536273.4,1615563.35,357.0,339.0
APP,94.03578528827038,5747888.8,3963417.2,150.0,184.0
RTX,93.83697813121272,4717090.8,4665662.7,168.0,154.0
IDXX,93.63817097415506,410903.4,482855.85,485.0,481.0
TER,93.43936381709742,2587279.8,2681939.95,263.0,245.0
GOOGL,93.24055666003976,32855987.8,28532916.95,16.0,20.0
TEL,93.04174950298211,1636785.4,1540301.35,343.0,348.0
GOOG,92.84294234592446,20895868.8,18561227.2,26.0,29.0
ULTA,92.6441351888668,428773.0,563723.25,482.0,465.0
LHX,92.44532803180915,2343801.4,1473855.35,280.0,355.0
CMI,92.2465208747515,749324.6,727951.15,444.0,445.0
JBL,92.04771371769384,1378431.2,1203982.8,371.0,388.0
GS,91.84890656063618,2699592.0,2196438.0,256.0,288.0
MNST,91.65009940357854,6465039.6,5165159.9,130.0,146.0
IBKR,91.45129224652088,4463124.6,3697636.15,174.0,193.0
GM,91.25248508946322,6780022.0,7750045.5,122.0,93.0
EL,91.05367793240556,4154105.2,3167531.3,187.0,211.0
AVGO,90.85487077534792,23755203.2,31025575.8,23.0,18.0
HAS,90.65606361829026,1637271.2,1494057.8,341.0,351.0
RL,90.4572564612326,419036.0,520064.0,484.0,475.0
HCA,90.25844930417495,897459.2,1033124.8,433.0,407.0
EXPE,90.05964214711729,1435267.8,1357816.95,365.0,370.0
WELL,89.86083499005964,2412643.8,3092280.95,274.0,221.0
JNJ,89.66202783300199,10122183.0,7969075.75,78.0,91.0
C,89.46322067594433,19717871.2,15941712.8,30.0,37.0
CVS,89.26441351888667,7464434.6,6343883.65,109.0,120.0
ROK,89.06560636182903,584363.8,645960.95,459.0,458.0
COR,88.86679920477137,976603.8,1067820.95,422.0,404.0
BA,88.66799204771371,7691529.4,7140387.35,106.0,104.0
FOXA,88.46918489065607,3108201.8,3123230.45,226.0,219.0
BK,88.27037773359841,4871654.2,3672438.55,164.0,194.0
FCX,88.07157057654076,19766146.2,17724016.55,28.0,31.0
