Stock,RS,Volume SMA 5,Volume SMA 20,Volume SMA 5 Rank,Volume SMA 20 Rank
0300.HK,100.0,3350518.6,6324694.9,489.0,347.0
0605.HK,99.9622641509434,644000.0,1723743.4,994.0,704.0
8375.HK,99.9245283018868,5580840.0,7968562.65,355.0,293.0
0381.HK,99.88679245283019,1183855.6,1290521.45,789.0,801.0
1252.HK,99.84905660377359,29974400.0,107127600.45,81.0,20.0
1860.HK,99.81132075471699,38643863.6,63675210.5,52.0,40.0
0058.HK,99.77358490566037,762880.0,1096572.3,929.0,859.0
0218.HK,99.73584905660377,1142760.0,3474507.75,804.0,506.0
8187.HK,99.69811320754717,1250600.0,581833.7,775.0,1107.0
8427.HK,99.66037735849056,243310.0,150597.5,1323.0,1593.0
0632.HK,99.62264150943396,15654935.0,15267467.75,158.0,177.0
8148.HK,99.58490566037736,3879200.0,2614749.95,446.0,578.0
9900.HK,99.54716981132076,1172280.0,296670.0,792.0,1325.0
0565.HK,99.50943396226415,4123000.0,6830730.0,428.0,328.0
9636.HK,99.47169811320755,2874421.2,6540035.55,527.0,336.0
8491.HK,99.43396226415095,1240400.0,1838562.5,778.0,684.0
8115.HK,99.39622641509433,67238.0,120409.5,1711.0,1686.0
1683.HK,99.35849056603774,6217600.0,4217600.0,329.0,451.0
1959.HK,99.32075471698113,80800.0,168700.0,1653.5,1548.0
3896.HK,99.28301886792454,91635057.0,148950197.3,24.0,14.0
0370.HK,99.24528301886792,563200.0,848195.15,1041.0,960.0
0674.HK,99.20754716981132,421600.0,550000.0,1133.0,1125.0
8158.HK,99.16981132075472,13010.0,29077.5,2087.0,2130.0
0434.HK,99.13207547169812,12756000.0,23238710.95,188.0,114.0
3301.HK,99.09433962264151,4182300.0,9390525.0,422.0,263.0
8305.HK,99.05660377358491,32608000.0,16012500.0,67.0,167.0
2203.HK,99.0188679245283,659000.0,1093750.0,982.0,862.0
2789.HK,98.9811320754717,9232800.0,22365923.0,238.0,117.0
8269.HK,98.94339622641509,77000.0,32245.85,1673.0,2106.0
8117.HK,98.9056603773585,34000.0,191585.0,1908.5,1497.0
0509.HK,98.86792452830188,0.0,11151.55,2498.5,2309.0
1520.HK,98.83018867924528,697200.0,819081.1,968.0,973.0
0439.HK,98.79245283018868,435960.0,545970.0,1115.0,1128.0
8268.HK,98.75471698113208,1219587.4,1117497.85,781.0,853.0
1281.HK,98.71698113207547,80200.0,69350.0,1655.0,1868.0
2262.HK,98.67924528301887,606000.0,259650.0,1014.0,1376.0
3700.HK,98.64150943396226,35189352.8,28308189.9,60.0,89.0
1672.HK,98.60377358490567,6362336.0,2867038.2,326.0,555.0
8527.HK,98.56603773584905,2000.0,402750.0,2275.0,1223.0
6829.HK,98.52830188679246,136000.0,150450.0,1493.5,1594.0
0108.HK,98.49056603773585,934800.6,1244686.3,863.0,809.0
1521.HK,98.45283018867924,1269600.0,1712773.0,772.0,707.0
1226.HK,98.41509433962264,32000.0,34800.0,1922.5,2083.0
2025.HK,98.37735849056604,1127200.0,1680900.0,808.0,716.0
1150.HK,98.33962264150944,31500.0,213725.05,1928.0,1454.0
