Date,Percent Change 1093.HK,Percent Change 1099.HK,Percent Change 1177.HK,Percent Change 2269.HK,Percent Change 2359.HK,Percent Change 0241.HK,Percent Change 3692.HK,Percent Change 6618.HK,Percent Change,Close
2020-12-09,-0.014511891111025577,0.00842991840205598,-0.008695643760907257,-0.0269607474188851,-0.007974505994878922,0.04602512129819747,-0.010204037373357289,0.01999997225674721,0.0007635232872433145,100.07635232872434
2020-12-10,-0.02543501816864524,-0.006269536871023607,-0.004385995488172534,-0.001889187947055837,-0.004019268171286394,0.015999984741210893,0.002945463089068845,0.0026738240634371913,-0.0025474668440583353,99.82141113929261
2020-12-11,-0.016483565788166232,0.00946373821470159,-0.011747419145117122,0.028391167192429068,0.016949152542372836,-0.01181099376244421,-0.004405219222982537,0.08444444444444454,0.011850163059404742,101.0043111381131
2020-12-14,0.01815644095130886,-0.014583368516629225,0.004457683465575846,-0.040490834990893454,0.017460341680617608,0.013944238093642314,-0.013274358191279978,0.07868857461898049,0.008044839638915308,101.81687462405833
2020-12-15,0.04389577137666234,-0.051797015765567056,0.05325438527933213,0.03580566702081889,0.01716063840962767,0.03143415375552805,0.02391626962074378,0.0471124366313882,0.02509778829106675,104.37225298783103
2020-12-16,0.021024946728643412,0.015607512316698102,0.023876415593593325,0.012345679012345734,0.021472416543607542,-0.015238080705915147,0.014598540145985384,0.015239410727282854,0.01361585504528015,105.79337045526265
2020-12-17,0.04118406337797942,0.020856261385076458,0.07818932436818415,0.06524388383074498,0.03603603603603611,0.021276565916602763,0.025899324485723962,-0.002859141629272255,0.03572828972138445,109.57318664549003
2020-12-18,-0.030902347995633628,0.005376364484882101,-0.006361347313680876,0.0011448022423345972,0.008695652173912993,0.013257590398753738,-0.0042076162540980455,0.06021501001064067,0.0059022634683889436,110.21991646214266
2020-12-21,-0.01147961107605111,-0.010695227528323081,-0.0140845242407589,0.03659239210186205,0.005747104513234014,-0.007476664035119707,0.026760584871533988,0.12238003279556509,0.018468010925242792,112.25545908354486
2020-12-22,-0.014193565614761816,-0.005405426025390625,-0.011688269867544565,0.017098680598706784,0.014285758193659293,-0.03389829169087066,-0.004115268113558446,0.09879514395472522,0.007609845179370647,113.10970574770982
2020-12-23,-0.005235597192677299,-0.013043466092057199,-0.01839689104684672,-0.008676740226058577,-0.007746521689261376,0.035087704947959875,0.009641936533734796,0.06907898314221628,0.007588676047126222,113.96805866241495
2020-12-24,-0.005263152941442195,0.005506628981826633,-0.005354747386412062,-0.002735229713636489,0.005677829104634435,-0.10922786071052792,-0.0027285752975412247,-0.1523076766576522,-0.03330409807759388,110.17245525900891
2020-12-28,-0.011904782178450812,-0.015334100938434347,0.005383575070952773,0.057597366013312,0.043754388247807974,-0.13107824234554366,0.006839945423213756,-0.08469449329421008,-0.01617954300016905,108.38991528171158
2020-12-29,0.04819279031133261,-0.004449384079133534,0.024096427072478388,-0.021265591486608892,-0.016227180527383367,0.017031649365637058,0.005434803453420622,0.008592220922249982,0.007675716878999109,109.2218855839527
2020-12-30,0.0076628280158579365,0.018994422337077488,-0.014379102240928976,0.052994171498279785,0.02680412371134011,0.09090907431623596,0.01081085205078125,-0.006553079685473029,0.023405411250396316,111.77826873358885
2020-12-31,0.00760455561405049,0.03179824183026825,0.0013262903093407274,0.026673392718462807,0.013386860430001146,-0.004385898134529276,-0.004010735822433387,-0.017150435348533444,0.006905283949578414,112.55012941858658
2021-01-04,0.003773611387183573,0.008501586078989876,0.019867498641171988,0.011764675963158888,0.040290641840918795,-0.0484581649559066,0.004026886600775992,-0.018791966790320913,0.0026218460957464496,112.84521853597845
2021-01-05,-0.010025053072035384,-0.0073761534786602745,-0.012987000923330161,-0.012596855240366689,0.030476190476190546,0.05555550159250355,0.08021390047067656,-0.02051983626964138,0.012842586694417096,114.29444303807719
2021-01-06,0.029113926113540023,0.008492560834195695,0.003947396076947607,-0.03827283088792155,-0.010474467674156607,0.015350894437786478,0.00990093307113904,-0.009078233795128399,0.0011225222720502859,114.42274109595903
2021-01-07,-0.01230016974933379,-0.018947400544818915,-0.019659252046868803,-0.031122480119977536,0.011830711576837905,-0.030237532057257988,0.020833389821396375,-0.061310763371764554,-0.017614187061473413,112.40727753020825
2021-01-08,0.014943946394713192,-0.013948510589878449,0.012032105930266823,0.0005266251012630008,0.011076922660872901,0.006681497257581048,-0.045618282263407695,0.0653152939006656,0.006376199799009552,113.12400879060355
2021-01-11,-0.014723913027706592,0.011969599061393499,-0.013210089722861862,0.02210524709601147,0.03651856224655137,0.011061946715938076,0.018867924528301883,0.05567307607522842,0.016032794121607033,114.93770273375416
2021-01-12,0.014943946394713192,-0.02580642647268594,-0.014725523395821116,0.014418141584750188,-0.00704638847323702,-0.004376384236335573,0.03827158610026049,-0.022696989893242425,-0.0008772547989497753,114.83687308245072
2021-01-13,-0.004907971009235568,-0.009933791216281018,-0.031250002024614254,0.002030425870479302,-0.03666473021721983,-0.02637364314152646,0.03923903818825014,-0.008196700807861168,-0.009507171794751107,113.74509920168383
2021-01-14,-0.00493217799585155,0.02118166942332045,-0.004207602991139869,0.060790275435837815,0.025168852691931365,0.009029379972184559,0.0057208236987496,0.008953189249867544,0.015213051185612489,115.47550921795163
2021-01-15,-0.009913249904750732,0.016375608592064328,-0.005633797519761674,-0.01623683856535918,-0.013173725309132966,-0.006711392213426426,-0.002275364893797316,-0.018430013298581516,-0.006999846639093185,114.66719836285478
2021-01-18,-0.0050062531913476205,0.015037527748489765,-0.002832858511134684,0.015533965768165903,0.027912696464786668,0.03603600043095767,-0.00570125447433123,0.011126500770314074,0.011513290625737568,115.98739514284541
2021-01-19,0.06540886418105951,0.019047651725802472,0.046874989416788804,0.05927346719006543,0.004722477946546899,0.019565250562584957,0.024082639644610104,0.017193948452156382,0.03202116113995182,119.70144621291774
2021-01-20,0.044864238779323884,-0.005192127740464292,0.056987799567935093,0.052346527640923846,0.07579318720684425,0.17057568741411844,0.005599103951992035,0.15415824200584893,0.06939158235331527,128.00771897561236
2021-01-21,-0.005649738822560368,-0.005219226631843266,0.039794662533343406,-0.01886789860233551,-0.007646028616255629,-0.025500937831831716,0.0033407061488670564,-0.032220270054648226,-0.0064960914846580314,127.17616912240439
2021-01-22,-0.022727250560256596,0.004197267888123912,-0.014814858857385205,0.06031469784830401,0.12272973663952391,0.03925230792749712,0.008879057328592399,0.016949171328586976,0.026847516192873316,130.59053338226576
2021-01-25,-0.013953585338433494,0.021943578353565307,-0.020050106144070656,-0.0032976217297225885,0.01764705882352935,-0.026978418006579075,-0.02200219985068541,0.013095219930012947,-0.004199509245297953,130.04211722997854
2021-01-26,-0.024764044317067913,-0.033742324408612245,-0.02046039907122854,-0.04466502446423071,-0.03853567487242593,-0.03696857775248752,0.002249684418553999,0.005875440763398521,-0.023876364963012542,126.93718417843272
2021-01-27,0.01451026347240747,0.05185182867810756,-0.019582196020663134,-0.03203460561248661,-0.06763527260928326,0.009596929263795628,-0.015712699773900995,-0.03563078827957422,-0.011829567610199695,125.43557217594557
2021-01-28,-0.026221723245088757,-0.03018101103873272,-0.034620535413824816,-0.040250446128491824,-0.02095647570074244,-0.0684410376150918,-0.03762822733404236,-0.06904911407529435,-0.04091857131891363,120.30292776993541
2021-01-29,-0.030599754916208588,-0.01763486205803899,-0.0027586180588294873,0.01677535294658883,0.015367795284461083,-0.008163296446508261,0.0047393544863414405,-0.007156739535245316,-0.0036788460371799114,119.86035182084784
2021-02-01,0.020202000741265103,0.010559601370189409,0.008298747250519378,0.06232816816556408,0.0345945604612754,0.041152264666530325,0.011792452405805287,0.02752291468057444,0.027056338717715428,123.10333409853725
2021-02-02,0.09158413095364826,0.008359448929692093,0.04389577137666234,0.03882657412213408,0.021943573667711602,0.04743086162554655,0.011655011240462976,0.0299744697497919,0.036708730208206225,127.62230117769113
2021-02-03,-0.030612189731457407,-0.0051812682939942345,0.0,-0.023255839005583256,0.06339465182251725,0.0,-0.005760368461068532,-0.018575851393188847,-0.002498858132846879,127.30339115246063
2021-02-04,-0.02105266680237472,-0.013541678049497685,-0.0013140905001821634,-0.0051020279073653585,-0.03365381779755283,0.0,-0.008111292617416166,-0.01577287066246058,-0.012318555542106188,125.73519725785059
2021-02-05,-0.02747903767993487,-0.019007423453036076,-0.02105261176576878,0.03162390554053163,-0.001990019385494368,-0.013207561564895332,-0.018691571292548725,-0.0032051282051281937,-0.00912618097578434,124.5877150926495
2021-02-08,-0.0061425293152326255,-0.01399355381859313,0.006720391601231279,-0.01491296990782165,-0.00897308048470924,0.009560229584969049,-0.007142838977632016,0.0012861540079882605,-0.004199774663725009,124.064474763392
2021-02-09,0.006180493175747204,-0.002183352011190909,-0.0013350804205946032,0.02439025642272763,0.03621730271100154,-0.0018939105220839858,0.0,-0.014772017320734965,0.005825461504358989,124.78720758518465
2021-02-10,0.007370941451077417,0.012034972926188825,0.012032105930266823,0.02052545104565917,0.023300970183408598,0.017077755183156462,0.023980814908971082,0.02412002838492966,0.017555380001707255,126.97789443369447
2021-02-11,0.0012195401359078595,0.02054049517657308,0.003962976524557682,0.0008044929337569506,-0.01897538942701449,0.022388074572778693,0.002341884597994781,0.016549909253430473,0.006103997970998129,127.75296724367935
2021-02-16,0.004872102517316845,-0.002118591629062694,0.0026315764707212086,-0.003215446310068537,0.018375271835925355,0.05474452630961246,-0.008177534587851865,0.021916093092564815,0.011128499712394699,129.1746661029082
2021-02-17,0.018181771943063474,0.0010615954141020012,0.014435713276435669,-0.010483895578691893,0.0075973119491186125,0.034602076581302654,0.004711443094108425,0.058210785402237786,0.01603960026020959,131.24657611094491
2021-02-18,-0.015476091270269277,-0.011664963604633538,-0.01811123753430155,-0.051344707245761234,-0.06691797504674502,-0.026755827667795495,-0.012895733460269287,-0.01563403008658637,-0.02735007073954522,127.65697296998746
2021-02-19,0.04474000786925414,0.01072965501546741,0.005270087094713549,0.006872812816806073,0.0065656257398201134,0.01030925199752164,0.007125963482925712,-0.027058859432444904,0.008069318073007967,128.68707768911966
2021-02-22,-0.026620426709634937,-0.018046717082493613,-0.03014416980652157,-0.07935149884406867,-0.08178622376150457,-0.076530613237895,-0.02948113101451333,-0.039298671341354674,-0.047657431474748296,122.55418210246482
2021-02-23,0.01664689011449072,0.0010811058250632666,0.1202702506778015,-0.006487530748262471,-0.01584702788806347,0.014732951165762342,0.010935526890787362,-0.02202643256412007,0.014913216684182398,124.38185917571163
2021-02-24,-0.026900642196462488,-0.021598251006661906,0.025331729687973592,-0.04664179237256949,-0.05830094589583967,-0.023593453231602557,-0.022836465939612194,-0.06692403027642368,-0.0301829814038998,120.62764383322863
2021-02-25,-0.006009523905589953,0.009933685954220062,0.02941176470588225,0.02054800554034375,0.0017688679881857627,0.026022333563798794,-0.012300122539520397,0.005517262425915881,0.009361534216654518,121.7569036484478
2021-02-26,-0.02055623541524154,-0.007650240190443025,-0.013714272635323654,-0.07909875128101407,-0.048263650329972485,-0.057971027512881634,-0.016189327551082267,-0.02743484167541499,-0.03385979332392171,117.63424005515071
2021-03-01,0.011111011688278882,-0.009911911161245568,0.00463498972451859,0.06507027383051822,0.07606679035250474,0.09423079857459427,-0.007594917393937917,0.006346924380219221,0.029994244999431305,121.16259027168681
2021-03-02,0.008547088166671157,-0.014460524777605066,0.04498273816503384,-0.02443792693471525,-0.04482758620689653,-0.021089643774327094,-0.010204120359535218,-0.01051156294378941,-0.009000192333145446,120.07210365565955
2021-03-03,0.046004855195065586,0.013544005666935366,-0.02869759567768715,0.026052088122409334,0.023465703971119023,0.03052065959881567,-0.005154658940003776,-0.00991497115256701,0.01197751084801088,121.5102685797387
2021-03-04,-0.027777860562003376,-0.02227169481740643,-0.03636370926848953,-0.10156251338776179,-0.07642559609926147,-0.07665507681032302,-0.032383420969253396,-0.08440631469363502,-0.057230773326016754,114.55614194186825
2021-03-05,-0.014285701310552956,0.004555804449835721,-0.023584884441207543,-0.02717391304347827,-0.023551896295406993,-0.08113206107661408,-0.02141898981909862,-0.05078125,-0.029671611442065343,111.15707660986705
2021-03-08,0.009661826846140142,-0.007936473610684613,-0.039855064534843665,-0.09664806174166374,-0.08474578092004048,-0.06365507680191762,-0.030095718114426906,-0.10946504569347981,-0.05284242432136459,105.28326720132601
2021-03-09,-0.004784684628674429,-0.007999965122767905,0.00880511322993427,0.0284477810162731,0.001424479688334701,-0.015350810782141844,-0.012693956368257653,0.01386321665718282,0.0014638967112353823,105.43739102993017
2021-03-10,0.046875042984120485,0.006912380625909265,0.03241886039493047,0.057125675439965606,0.054054076932558814,0.006681497257581048,0.0,-0.06198719791734919,0.017760041964714562,107.30996351927176
2021-03-11,0.10907001206710065,0.016018346337421274,0.026570081415916214,0.0733788035981231,0.051282010097735364,0.07743362701156697,0.02999997820172995,0.07871718517014781,0.05780875548746767,113.51341896172642
2021-03-12,-0.01552791106621576,-0.0078828484146507,-0.015294131110696219,-0.0333863442164537,-0.008343991960282793,-0.018480523855839537,-0.012482684395644483,0.0018017743084883797,-0.013699582588911852,111.9583325037105
2021-03-15,-0.007360740989883818,-0.005675390278476189,0.016726445070124774,-0.05153505598152097,-0.0802589194288531,-0.016736385979694512,-0.021067416633323788,-0.04856109752411075,-0.026808570218217295,108.95688968527027
2021-03-16,0.050847512420244545,0.023972606468045443,0.034077550417543456,0.054913294797687806,0.04292753823196516,0.02127659574468077,0.01865140758504147,0.060491433949708906,0.038394742451864694,113.14026140309245
2021-03-17,-0.0020161751622832513,0.02006681673835531,0.018181800448205276,0.0169863348137842,0.009446673065061972,0.008333365122477288,0.029577443297480244,0.014260304340771857,0.014354570332981612,114.76434124289507
2021-03-18,-0.03131307857448207,-0.0087431614252792,-0.012276747344746153,0.026400828315444658,0.006684512514420593,0.014462746408549387,0.002736040790856098,0.013181018978688286,0.0013915199579314502,114.92403811419342
2021-03-19,0.006256461416863424,0.007717822585868284,-0.027118724796328597,-0.05301840474286401,-0.029216447199483353,-0.04887979197080006,-0.015006903925214088,-0.02341721167539501,-0.022835400038419176,112.29970172982529
2021-03-22,-0.013471416156014215,0.03282267240610248,-0.010452869047884117,0.0016629881480478836,-0.03556773558969695,0.0,0.0013851261460207098,-0.01687390365565211,-0.005061892218634539,111.7312527434841
2021-03-23,-0.0315126235619253,0.0,-0.024647890477002776,-0.03265076920933374,0.0021276595744681437,-0.021413275881433935,-0.011065048658229104,-0.020776833656451332,-0.017492347733738506,109.77681081776885
2021-03-24,-0.02277657614587536,0.006355976936840424,-0.03971123753065153,0.006292853692919209,-0.010615711252653925,-0.02625822194542715,-0.008391587050644689,-0.042435409680533276,-0.017192489122003288,107.88947419193613
2021-03-25,-0.011098821190833275,-0.0031578666285464463,-0.03759400877416219,0.04491193535755622,0.03433476394849788,-0.022471910112359605,0.001410415683624322,0.02312132780273335,0.003681979510813782,108.28672102534331
2021-03-26,0.021324414962005322,-0.006335841385939456,0.04166668994973155,0.06637647848573036,0.05048411515738449,0.027586224435389717,0.03943666270081425,0.03201508120132934,0.0340692281883057,111.97596603371913
2021-03-29,-0.0032967786140534194,0.004250793039494827,-0.02499997615814209,-0.017857142857142905,-0.023699802025503258,-0.038031336329392484,-0.004065081834040196,-0.02645986830523217,-0.016769899135501462,110.09814037773333
2021-03-30,0.030871080051445787,0.0,0.0012820194615579261,0.020779220779220786,0.0552933437829799,0.04418608199718377,0.005442197631005508,0.07591383631852144,0.02922097250273939,113.31531511031383
2021-03-31,0.005347511766912172,-0.004232800281520621,-0.003841195030856115,-0.009160320874085581,-0.0230032524911995,-0.020044576732590413,0.008119059022089203,-0.0287456704184057,-0.00944515562995707,112.24503432383929
2021-04-01,-0.0010637527248199552,0.03081827487306299,-0.00257069156647316,0.07960965712865642,0.06344017819072523,0.05227270993319433,0.0,0.026008982294878136,0.031064419766152998,115.73186118674128
2021-04-07,0.019169259309927966,-0.019587585991684198,0.02448448128598546,0.01427212199598027,0.0012300498371193846,-0.03455720303425802,-0.005369147998374624,-0.02797206761324056,-0.0035412615260680402,115.32202439938042
2021-04-08,0.008359448929692093,0.0494215880171176,0.03144654163496252,0.0056285035901455505,0.012284936842674732,0.0223713642714094,-0.0013495071009483883,0.018884947492337156,0.018380977959673833,117.44175598813038
2021-04-09,-0.016580295724040295,-0.006011970811066636,-0.012195052453833122,-0.048507435599581594,-0.03276699150481699,-0.02188183770909158,-0.016216174976245723,-0.03795236483615505,-0.024014015451853873,114.62150784513855
2021-04-12,-0.020021031081744023,0.040826585671005056,-0.017283992188819042,0.00686271517884518,-0.03638641228713557,-0.015659972057983085,-0.004120920867881295,-0.00917431192660545,-0.006869667445039779,113.83409620419344
2021-04-13,-0.00752695129708425,0.004842633574675181,0.0,-0.005842244322787016,0.001953125,-0.002272692593661252,-0.006896551724137945,0.003703717832212128,-0.0015048704413478942,113.6627906375982
