Date,Percent Change 1211.HK,Percent Change 0175.HK,Percent Change 1928.HK,Percent Change 1929.HK,Percent Change 2015.HK,Percent Change 2020.HK,Percent Change 2313.HK,Percent Change 2331.HK,Percent Change 0027.HK,Percent Change 3690.HK,Percent Change 6690.HK,Percent Change 6862.HK,Percent Change 0881.HK,Percent Change 9618.HK,Percent Change 9961.HK,Percent Change 9988.HK,Percent Change,Close
2021-08-27,0.023400936594492938,0.025844915641722643,-0.018255531949482928,0.02653632140636586,0.006034456450363823,-0.004519025021459844,-0.009864308722750015,0.0363923717002268,-0.018292713656964943,-0.007936521285438536,0.012389394034326706,0.045703838485022574,0.01001543159624907,0.027646599867537702,-0.008865247987104752,-0.038840956660240455,0.006711872530804165,97.16969598770285
2021-08-30,-0.0038109756984007204,0.04263567496116916,0.04132231274684206,0.006802747127023556,-0.012853470773142028,0.02983142798024585,0.019302557452758995,0.032061084232864134,0.040372687241022165,0.015111083984375107,-0.0034965167879689174,0.02797200092273,-0.006865058073016406,-0.02099735614435616,0.012522306424591845,0.014753066977571505,0.014666473285894384,98.59483273810497
2021-08-31,0.007651109589512872,0.0446096944221821,-0.00992063462028403,0.06486486660641755,-0.005208320225830176,0.007556655700132975,0.03604159600038881,0.03057197660228761,-0.007960229370724492,0.0901926736164973,0.028070148668791095,0.0782313324575532,-0.0015360749072957924,0.02680965202289931,-0.0008833787704678464,0.046144141546008655,0.02720220058362932,101.27682915475627
2021-09-01,-0.026575551109355722,-0.01779359406449399,0.018036025724666338,0.0507613721727278,0.03839442918380587,0.015625,-0.0035377717094503547,0.006698535389877636,0.02006018115565511,0.017670658218812862,0.08191131700929288,0.06309148113138874,0.01615389310396642,0.016318538184074693,0.05305039859370897,-0.0018127072613765005,0.021753262857706297,103.47993064075469
2021-09-02,0.02262097678866759,0.01811594177859832,0.025590536546940434,-0.03019323768870341,-0.0016806466238840079,-0.02276921198918269,0.010059153539894616,-0.04752851848902595,0.012782724589651906,0.0007893141746202481,-0.006309172180628875,-0.059347179665332206,-0.009084119239865185,0.011560713468454109,0.03274560517082059,0.03510897795945467,-0.00047113386621999015,103.43117774095573
2021-09-03,-0.02974835220216543,-0.024911058841161515,-0.01727442874357632,-0.01120793010505261,-0.0025252781485796127,0.010075508904147101,0.009373205226247183,-0.0029939663822370344,-0.016504824740215418,-0.03470032665600864,-0.015873015873015928,0.0,-0.0007638720350562345,-0.008888850136408721,0.0,-0.03567255031295691,-0.011350983752877505,102.25713212287717
2021-09-06,0.0778302625219538,0.020073034746950214,0.003906264842953311,0.010075617124267078,-0.0016877379598497777,-0.02182044970811381,0.017991821182935963,0.005005004928558154,0.003948606953940503,0.01062087750128371,-0.016129032258064502,-0.04100949883663774,0.018348576762148072,0.013452855622145155,-0.004878036374968198,0.018799309995497282,0.007157967315312451,102.9890853323703
2021-09-07,-0.012399796727563084,0.025044681090634846,0.02334624343616043,0.024937630654563003,0.022823304130101585,0.01848316933133054,0.01026227545264402,0.0727091166475895,0.01179945539474736,0.040420372864617304,0.0049180202796810235,0.03289473725487979,-0.0007506820346656617,0.0031605563188701336,0.007352953551136965,0.011904761904761862,0.0185566749718431,104.9002203145305
2021-09-08,-0.0044312472065933806,-0.031413599668886905,0.024714887632504512,-0.014598525749495717,0.0016528673408446881,0.03817265787379753,-0.020315975771591388,-0.040854169184414424,0.04956266665203568,0.013986038029835335,-0.009787903451691227,0.044585975654091614,-0.0015027212461259376,0.018903592045930617,0.03487425235957442,0.0052940817440256804,0.006802679815865069,105.61382292594396
2021-09-09,-0.026706276127704265,-0.023423409676766593,-0.011131767566468054,0.008641937225627228,-0.043729336269097696,-0.025919155823789786,-0.006336440465674276,0.008712428556594265,-0.01388888888888884,-0.04750955515894406,-0.016474464372833286,-0.05487802679662068,0.003762227411307828,-0.05627700072028663,-0.02429465917861917,-0.05792857957900743,-0.024211310464448216,103.05677386974668
2021-09-10,-0.0030487340380210837,0.0018449902714663402,-0.003752359583532372,0.013463850140763345,0.025884382748089463,0.03217819772179498,0.020869600600090576,0.005758216133284755,-0.010328624170151124,0.043443232211634486,0.013400322057569802,0.07419352377614663,-0.016491732000747605,0.05242463748378379,0.00642572732335589,0.042857104947107816,0.01869514597641473,104.98343530109995
2021-09-13,-0.021406750660776686,-0.01289135861463686,-0.05461389443532638,-0.013284983118927451,-0.014297767500589087,-0.03237415501484031,-0.023282259860374688,-0.041030562276168525,-0.05123341031976214,-0.04471854709971823,-0.024793388429752095,-0.02252252303853819,-0.0015243670190105973,-0.024906599302504273,-0.04469278505286545,-0.04228702264935125,-0.029366273399571388,101.90046303762163
2021-09-14,0.02734375,-0.011194001701525846,-0.005976080328708333,-0.018359806258204547,-0.023037517223098325,-0.01486985122207396,-0.0226743831190952,-0.015422915937888582,-0.020999984741210898,-0.011299447204498159,-0.05084745762711862,-0.03533025024531844,-0.025954210121213017,0.0012771196707999088,-0.061821170301985306,-0.0155472633865269,-0.01904459185922914,99.95981030880367
2021-09-15,-0.017490517503861658,-0.00377359930074439,-0.32505011472376777,0.0024937036094550002,0.004366812227074135,-0.01572327044025157,0.022010688958355784,0.035876737354673116,-0.20020427138543018,-0.04489795918367345,-0.016071455819266167,-0.01592356707243181,-0.025078346289253206,-0.05931124279817768,-0.02048088147155036,-0.027163632146942396,-0.04415130724911204,95.54645401129672
2021-09-16,-0.03637768621716775,-0.049242396054736015,-0.07957245489584908,-0.028606967682183515,-0.00956520412279216,-0.028753993610223683,-0.02095463352483795,-0.029756127334222393,-0.0012772171087850337,-0.005982879899505966,-0.012704119194684838,-0.038834914899843476,-0.02733120164127656,-0.004067837989936485,-0.010909063165838173,-0.016233766233766267,-0.025010653973478084,93.15677471162735
2021-09-17,0.03373491524692529,0.02589639875105898,-0.028387069702148438,0.02944942647357185,-0.011413547272538405,0.030921032554224848,0.009512521596584556,0.054801455453770576,0.026854299046910945,0.035253640296952105,0.036764704851130814,0.05387200111178525,0.02561982210017444,0.046290015890331215,0.03492642753470854,0.02244220393719054,0.02665864049191457,95.64020767805088
2021-09-20,-0.05283601852063724,-0.058252427184465994,0.0013279882823447053,-0.04726369605023428,-0.014209578115481292,-0.051052968447998004,-0.02237928729953853,-0.08150622428397702,0.004981243851591932,-0.02574749530592646,-0.04787235265766032,0.01437702153061493,-0.03384365028109182,-0.04163951869588878,-0.02575489844740453,-0.021949606394152,-0.031476341751244044,92.6298038160166
2021-09-21,-0.003281390655224814,0.0061855512795989664,0.039787823906186626,0.007832890858321617,-0.05675678425007025,0.016812374252234585,0.004819295492517028,0.0020758129818800874,0.034696445571783974,-0.017050297936629377,0.016759733675884236,-0.02677166555810162,0.031693038982514965,-0.012898907779423596,0.006381081104013031,-0.01848186832843446,0.0019876958498156877,92.81392369263094
2021-09-23,-0.003292193628632978,-0.05122950899764367,0.031887754481417785,-0.00518134234975598,0.03151865470816717,-0.037698393275718,-0.008992805590864128,-0.028482650575638035,0.0059880239520957446,0.052038159940955175,-0.027472528240288452,-0.01132687332655613,-0.03152784149312615,0.01925724325512168,0.03713766682476005,-0.0020175054331859066,-0.001837133734305739,92.64341210240194
2021-09-24,0.003303067967951989,-0.006479465270064488,-0.043263334347128035,-0.007812492724042275,-0.024999971742983296,-0.02199310617348582,-0.02601332711658466,-0.054371065432710974,-0.04166666666666663,0.008244022875855128,-0.04331448781832792,-0.021276583789296866,0.03505840435102203,-0.014169979001146471,-0.002620113989151074,-0.027627971788101835,-0.018062691916553825,90.9700226914979
2021-09-27,-0.003292193628632978,-0.04565214074176294,-0.0400516733781191,0.015748016714081325,-0.023741689720286008,-0.022487680109734565,-0.034782646605687084,-0.007891735877405326,-0.036024863675514385,0.015535517980979296,0.009842519832859109,-0.011705698526257358,-0.02499998769452494,0.0006844000037597997,-0.007005214043270702,-0.016632079726378035,-0.014528571824743368,89.64835818292595
2021-09-28,0.0,0.02277904248842688,0.03633916381756985,-0.037467696437817,0.009727626170366266,0.024442801921620072,-0.003860945098403512,-0.014772761951793334,0.007731939251534703,0.013687637837423994,0.03898635535563799,0.016920474210128544,0.01985112899576902,0.023255877060497587,0.026455026099055035,0.06342494987396186,0.015468788724623622,91.03510969516702
2021-09-29,-0.014863711354612064,0.004454274865155927,0.025974063773565703,0.020134241504393913,-0.006743781859887443,0.024561403508772006,0.045865573028139206,0.014417532226053353,0.005115109226201842,-0.0071485426129555,-0.0056285035901454394,-0.003327736328118336,0.0024330528381037997,-0.018048209203701315,0.002577280227067602,-0.017229893637438654,0.004533884538162163,91.44785237144383
2021-09-30,0.01844087922854243,-0.008869129151105493,0.012658215623466695,-0.019736854901274414,-0.018428725063034834,0.005479472957245379,0.024089001249543163,0.025014265536943636,0.017811724593606026,-0.013599975585937618,0.035849085393941715,-0.006677821630874159,0.014563131666499807,-0.03607888368398082,0.005998325586479281,-0.04113287915029018,0.0009612395418606631,91.5357556631615
2021-10-04,-0.004938259046264104,-0.015659972057983085,-0.0012500286102294922,-0.005369122533839477,-0.0019762544888660694,-0.044959168707841446,-0.027744306506916283,-0.028286223057087723,-0.008749961853027344,-0.039740481789136806,-0.014572004180741338,-0.04705881070689999,-0.0039872407808290156,-0.0303672518814323,0.021294718632937304,-0.03656819310716919,-0.018120785042207897,89.87705591111327
2021-10-05,0.01985112899576902,0.002272692593661141,-0.03128911228554565,0.01079621124877539,-0.01435640542814065,0.002853132410702619,0.01302733339498685,0.034817387042065384,-0.021437635715185976,-0.013513500451867722,0.0240296319486899,-0.029982376367984398,-0.01281023582525398,0.0036416605162894466,-0.002502110491575449,-0.012408736848483093,-0.001688183453943573,89.72532695243495
2021-10-06,-0.02757503196858535,-0.024943276920215696,0.007751992427776466,-0.014686202942410076,0.039678521618814244,-0.05049790750569605,-0.06919781286333648,-0.07115283473873257,0.007731939251534703,-0.021404109029793172,0.005415148534254177,-0.0509090770374645,-0.025952996743182966,-0.008708250520077732,0.02173911795394967,0.014781965668063668,-0.016745550925943854,88.222826920606
2021-10-07,0.03669725996566564,0.02558135986328125,0.029487120078474982,0.028455289280558516,0.04347826086956519,0.00823974609375,0.021052611501593432,0.020783848734290622,0.017902833510409444,0.09711284494974826,-0.0017953732037450099,0.06130269571205371,0.022481304012826442,0.06149336399091254,0.014729976241490306,0.07283321032578782,0.03498977199541645,91.30972351934908
2021-10-08,-0.010458592275468304,0.006802790524672364,-0.002490598350487816,0.042160696757708616,0.026851865980360268,-0.023774235229753637,-0.014175238347304053,-0.058173358668190844,0.0037688826320185775,0.020733639892217548,-0.0017985337565726844,-0.02166066299436653,-0.008957704203411132,0.02137935243803879,-0.008064516129032251,0.05566868145522652,0.0017382793578534644,91.46844532691408
2021-10-11,0.052032470703125,0.022522521748499003,0.0024968169185866085,0.024020295540179815,0.012623999157945986,-0.04490102108476757,0.016993503944546573,-0.019765269109819794,0.010012458161270166,0.08359372615814209,-0.021621635368278436,0.040590419409066714,0.028759244763896907,0.05199187461788646,0.007317085576251214,0.07909969808204376,0.021610386826160906,93.44511381281626
2021-10-12,-0.019319880127702138,-0.00440530300038533,0.023661337531242443,0.014814799988603022,-0.02048088147155036,-0.020717119315705967,0.02249357238245575,0.024574727348894543,0.01486994576228251,-0.030281161071758933,-0.014732951165762342,0.012411293072766894,0.018370631851601704,-0.023106585577663208,0.016949140018230446,-0.038736590475478616,-0.0014771890156205988,93.30707771712856
2021-10-15,0.07565010526941052,0.07964598259637246,0.01581509856664609,0.1192213516302667,0.05545453158291913,-0.012205044600297588,0.026398471320670636,0.047355453008655735,-0.02686208225455966,0.04386612562441905,0.04485984160521328,0.04028026467987078,0.08862747491574763,0.03416555225037565,0.023809523809523725,0.0030998139525115764,0.04119890399735911,97.15122705427066
2021-10-18,0.013919369205013687,0.01639342724524062,0.03592805070120764,-0.027173913606849176,0.010335956876900365,0.04448106637566873,-0.0024495355039684252,0.028185572317922958,0.03387709762887603,-0.0014244797502601658,-0.014311324327736408,0.011784460105396022,-0.015129726637920449,0.009529860598257,-0.016279057938923258,0.006798459975150273,0.008404080203998465,97.96769375835161
2021-10-19,0.015173455174328332,0.022177466182630834,-0.010404532125154686,0.0022346880659112056,0.011082654633774336,0.032334311877366684,0.05524862085457838,0.02912616029100268,0.0,0.01854497974401159,0.02177859884157818,0.0,0.016825187294105426,0.01636253117296782,-0.040189112788001524,0.011663653937769913,0.012622416447304323,99.2042827873515
2021-10-20,0.014234875444839812,0.04930966395226255,0.04088778161661377,-0.051282054008159106,0.01264755496879122,-0.010695141037145417,-0.0034903482607908654,0.0066592506579612465,0.03276695264858964,0.02871141986769099,-0.02664298437525725,0.014975067366539863,0.014388489208633004,0.025387034696691124,0.006568106751387637,0.06674757157950584,0.013823327567384629,100.57561608440852
2021-10-21,-0.010526315789473717,-0.018796992211636,-0.014590361017646547,-0.009400695834830386,-0.010824275094752922,0.00694975981841206,0.0005837177054595077,-0.008820236486003497,-0.00822558120791339,-0.018379830227527316,-0.010948877417416458,-0.031147565998014826,0.0021276812181405536,-0.012681195809877699,-0.017128862155445845,-0.010807787953871939,-0.010788588653899901,99.49054713386128
2021-10-22,0.04751770885278139,0.022988520026831605,0.0,-0.005931220513024749,0.04040400083383888,0.029141129061511784,0.006417772127693011,0.03392653359950515,0.007108986531678241,0.002773988652836179,0.07933577816479986,-0.01184428030990059,0.017692851705631396,-0.006116207951070374,0.009958480898275557,0.002875215742087045,0.01726557858896715,101.20830899426029
2021-10-25,0.025050758461009126,0.009363295612598188,-0.021640043981983603,-0.022673094446645226,0.020226537466531136,-0.03651262300977687,0.0,-0.015061796045716558,-0.014117611155790466,-0.008298839255734158,-0.013675200633513573,-0.09075347454244864,0.0020862520541800045,0.0,-0.044371356055012634,-0.002293543064696424,-0.013291921162312481,99.86305613013762
2021-10-26,0.028401606506654353,0.0037105184152204096,0.04540155794187539,-0.036630003573658865,0.05471849016155983,-0.018561496281776613,-0.008115906646286253,0.04314578718265105,0.01551307130096835,-0.013249609326036027,-0.005199293467830213,-0.04896419112682715,0.0006938989624658554,0.001846172626202014,-0.02235602781849022,-0.025862068965517238,0.0009057816181984174,99.95351025071741
2021-10-27,-0.008349409616173364,-0.01848428887624376,-0.004454338963481241,-0.022813666842151692,-0.036842059372062974,-0.026004751868224707,-0.005844535150951402,-0.003141393212123589,-0.01292595174905442,-0.05088337065895543,-0.019163802431650168,-0.07524750964476334,-0.012482684395644483,-0.03992628917785401,-0.009674569073399697,-0.029498525073746285,-0.023483571631655036,97.60624483290933
2021-10-28,-0.022668394678477366,-0.0075329137980405525,0.008948644422301033,0.00907914024838341,0.007806400877076625,-0.00647245495339388,0.022927652889741745,-0.0819327276512829,-0.0035714649018787625,0.013402851905104596,0.030195395843280792,-0.034261290421393364,-0.016853890444890163,0.0,0.000888085927852833,0.0042553005972170155,-0.004736854008649934,97.14389830080329
2021-10-29,-0.017229893637438654,0.02656542107995885,-0.014412428807475841,0.023136224098258218,0.016266388423271883,-0.009772024005006985,-0.03563216636920796,-0.010297500116317693,0.005973715868940577,-0.009551822141499744,0.0034482890161975366,-0.033259424628599876,0.0049999782017298156,-0.007037786833256621,0.0,-0.013317173056192289,-0.004382512681664924,96.71816393455366
2021-11-01,-0.03169249394149942,-0.035120106557683384,-0.02024750261241315,-0.030150784774517603,-0.03201217260621636,-0.01562501274441419,-0.005363582472616701,-0.026011560693641633,-0.009501133626584779,-0.00816028248228795,-0.024055008720384685,-0.04357793068064875,-0.004975102796197506,-0.012886598191538479,-0.005323855282770462,-0.021472392638036797,-0.02038597005134074,94.74647034116319
2021-11-02,0.03621167637342371,0.003831432184220329,0.014925386207986113,0.018134759990618976,-0.00866140530804016,-0.00835421909352596,-0.00898741794400748,-0.02848666499559538,-0.002398136378626514,0.013462999946474374,-0.03169012783870062,-0.021582770009893504,-0.0035714285714285587,0.025456979327427964,0.010704768902505712,0.013166182467182708,0.0013851259537513566,94.87770613625908
2021-11-03,-0.016129093454646193,-0.02099240948065806,0.0011312475915408182,0.021628447400646067,-0.04130265698660729,0.02948610016836084,-0.032043458213703135,0.06658527402856174,-0.002403809562235959,0.022140221402213944,-0.0018181540749290237,0.0024510365364791564,-0.02293904622395837,0.007001851062957698,-0.00088266637971679,-0.006188118578160373,0.0003577978272590668,94.91165317336996
2021-11-04,0.07786891824144537,0.021442540061943793,-0.027118724796328597,0.05603982867115631,0.018227047500093185,0.02045826565003006,-0.004372343412520796,0.03951886400504212,0.006024096385542244,0.032490974729241895,0.005464466825545244,-0.02396096137829018,0.015407122507026916,0.02338809746913406,0.0,0.031133249128130203,0.01825071509919949,96.64385871503117
2021-11-05,-0.014575430971337955,0.011450352226130667,-0.005807112549856108,-0.016509362878045275,0.01790070724920967,0.003207710791243379,0.0018820769337835053,0.024793388429751984,0.004790437435675532,-0.03216787484975958,-0.0036232021770864486,0.05460922858637929,-0.010115563281971607,-0.043236567411334526,-0.009717301270105616,-0.03442036230039869,-0.0032211797523576113,96.3325514741486
2021-11-08,-0.022508038585209,-0.041509448357348155,0.0771027821330017,-0.029976018636213686,-0.03916867774297006,-0.010391650185609058,0.001878541374393583,-0.024731215610298896,0.050059557471482385,-0.020231126563943214,0.0,0.047505939964092914,-0.0014598317389941107,-0.013557075064379531,0.07136485378139268,-0.01626010596604366,0.0017574053920846183,96.50184681954255
2021-11-09,0.021710546393143515,0.025590536546940434,-0.01843818561501287,0.023485732608116594,0.03244593697916831,0.035541145299042176,0.014999961853027433,0.02260201897170555,0.0,-0.0029499198913610636,-0.0018181540749290237,-0.05442171868985468,0.008040868568624182,-0.013089004974185414,0.020815986942237075,-0.0012714363913672866,0.007077769657830933,97.18486466288655
2021-11-10,-0.036059278773158066,-0.01727442874357632,-0.009944768032163154,-0.012077225968644578,-0.05560033529990549,-0.0015600386349691187,0.008004945200838165,0.016711623199545,-0.003405169438809974,0.025887574548835834,0.007285932605905154,0.01199040745448543,-0.018129079845185747,0.02122013848463844,-0.02039151738266709,0.026097967443903247,-0.0035777033238080166,96.83716604955832
2021-11-11,0.00734807031356155,0.009765624854480848,0.013392844313413477,0.0073348977633189705,0.005119506135998986,0.02499997615814209,0.009774014253778551,0.004241716686529173,0.01138952124421344,0.01802451373472569,0.052441257972665634,0.05213271855842061,-0.010339689509548222,0.017532447715858268,0.0,0.012406948125700978,0.014722773020078753,98.26287766521364
2021-11-12,-0.005305059917560029,-0.01934235948245555,-0.0011013468024074768,0.01213596896206659,0.02461794415412899,0.01448177743497192,0.03448273952213676,0.014783543516311282,-0.007882934161935973,0.02620394495899636,0.018900317176998138,-0.09009008699399634,-0.009701515311625442,0.05169116950392194,0.009159021549514312,-0.004901979575474669,0.004258196533349426,98.68130031024461
2021-11-15,-0.020000000000000018,-0.001972431702436217,0.015435540025722672,0.001199068189313257,-0.014084482114537167,-0.005259295078370085,0.0005848310147111846,-0.0020811337296331445,0.00454031251767173,-0.0006900679705893475,-0.0016863149309890302,-0.00990102749433508,0.007535795199679063,0.01881062370947273,0.003300342705864212,-0.0055418345462380225,-0.000613129637793329,98.6207958803284
2021-11-16,0.01972784963594809,0.0415020227696723,0.05971771861637487,0.05868260463862596,0.008403361344537785,0.027945712821739743,-0.016364716258769785,-0.0026068821274475296,0.05084745762711873,0.026933658938462557,0.0253378375112967,0.060000038146972745,0.025430136371578538,0.006551555351418381,0.0032894862738344077,0.022910197821933043,0.026144252467706033,101.19916286638981
2021-11-17,-0.0033355571738400425,0.017077755183156462,-0.013319683544291472,-0.007918517377369816,0.07333335876464853,0.008082224800856519,-0.015448639669459974,-0.005750162498523337,-0.012903192991851498,-0.01613983823630971,-0.013179558929247825,-0.03301890272396368,0.005835067522642845,-0.00887573964497046,-0.04426230758917138,-0.00242127060456121,-0.004515310294516003,100.74221724450281
2021-11-18,0.01338688140366151,-0.01865671694902782,-0.006230573094876957,-0.022805102907651698,-0.012422407341657116,-0.012390648586409925,0.009656041840576446,-0.022607797690595732,-0.0021786990303688247,-0.024607013181278115,-0.02671122283906957,-0.029268311291206217,-0.010877447907111426,-0.035820895522388096,-0.024871368471951927,-0.05339807578155231,-0.017487709834431736,98.98046658125365
2021-11-19,-0.009907530121999741,-0.01140681542826072,0.01776385388871904,-0.005834216900934441,-0.04874211554238472,0.0,-0.013747776508086784,0.011834385579680307,0.009825344332655028,-0.01611775123297332,0.046312192080151915,-0.009045241639510926,0.014662757254357617,0.09102165293029207,0.012313118412098145,-0.10705126248873198,-0.001132462836558032,98.86837488130521
2021-11-22,0.05737162410729968,0.04230770697960495,0.04466123509639064,-0.004694942884761688,-0.009090896480339672,0.007380073800737907,-0.006666703657670414,-0.00850614594151089,0.0345945616026182,-0.024216481796937694,-0.03606558627769596,-0.06997967590354115,-0.04985544942758591,0.01929630655029002,-0.008688097421867824,-0.015793229720352353,-0.0017466063359576345,98.69569075131169
2021-11-23,0.0,-0.029520337016533782,-0.007370988487393815,0.003537817012381206,0.019182613787263936,-0.04761904761904767,-0.004270878427758196,-0.05415552870517759,0.002089912058669041,-0.03138688358947306,-0.003401373563511778,0.03598690523014958,0.006083673397397904,-0.012249510758720272,0.0008764108278562777,-0.029905221889049094,-0.009507652358934207,97.75732643432335
2021-11-24,-0.010094675731959768,-0.03612163053800144,0.02722768397462727,-0.10458288124390502,0.027004935631508298,0.011538461538461497,-0.01960782480441492,0.003968323306417165,0.018769503584184388,0.030143180798716473,-0.005119441038774597,-0.02526313380191203,-0.004535193421582151,-0.006764357325414583,-0.0017512868089903932,-0.009022533445430025,-0.006513179332904365,97.12061543615131
2021-11-25,-0.022307202907280832,0.001972356461860114,0.024096385542168752,-0.03149603342816265,0.018326717543886817,-0.02509508024150431,-0.008749961853027344,-0.02089221953424769,0.013306070546210025,0.002926182620361706,-0.0034305448637521607,0.030237551409326713,-0.004555739245478918,0.005675368997275054,-0.00877192982456143,0.02731404219552891,-9.025228633732785e-05,97.11185007855772
2021-11-26,-0.015645332411837742,-0.027559010476525536,-0.07200003231272978,-0.005420048947527456,-0.025821619506701587,-0.016380643713813203,-0.022068094989325604,-0.004613539914230413,-0.06767673685093123,-0.038657934469792155,0.0240964124379881,-0.05345914370242566,-0.0038138823548582446,-0.023702014788797965,-0.0238937783030283,-0.04652871548713067,-0.026446507236979215,94.5435808326587
2021-11-29,0.0006622920762624496,-0.03036437153173377,-0.052738288255132826,-0.008174378955344563,0.04257030563660891,-0.025376661276478196,-0.01998714365908305,-0.0023175500644740943,-0.05417117914065739,-0.0705614782733025,-0.03361344537815125,-0.025470603437177552,-0.004594227224155367,0.013294815328079856,-0.030825035646494525,0.006971292439465371,-0.01841847858511053,92.80223191373271
2021-11-30,0.013898019589012378,-0.03340296947493682,-0.04068523642749933,-0.03983522394676142,0.010785777069097113,0.010577668073417756,-0.03289473684210531,0.02903600516034177,-0.02290950664473923,-0.02857142857142858,0.015652200450067877,-0.021590969311303,-0.013076899601862979,-0.030804387115036524,-0.013096365817543809,-0.020769207294170755,-0.013605453794090679,91.53961543544193
2021-12-01,-0.001958244502179518,-0.006479465270064488,-0.04241072687757552,-0.0014305797384994712,0.08460370702519548,0.010467013556365368,0.014965965634300638,-0.0045146899860922796,-0.029308322515335217,0.02773111808199835,0.017123287223834494,-0.004645756498028009,-0.007794232082727115,0.004708670279560012,0.019905198806835056,-0.012568782915622245,0.004274635013872846,91.93091388073874
2021-12-02,-0.0013080245665515466,0.004347842672596913,0.0069930559615649646,0.030085965268356496,0.005621946834862834,0.0095617286712526,0.029490678587613006,0.01077102733001456,0.028985432464104566,0.013082571007328347,0.02356898443128319,-0.008167992685751746,0.0377062288820702,0.0017574871536101266,0.03252788150217101,-0.02466188185666829,0.012522683228616077,93.08213559418441
