Date,Close,High,Low,Open,Volume
1989-12-15,0.6508212685585022,0.6508212685585022,0.6508212685585022,0.6508212685585022,68500
1989-12-18,0.6508212685585022,0.6508212685585022,0.6508212685585022,0.6508212685585022,17500
1989-12-19,0.6508212685585022,0.6508212685585022,0.6508212685585022,0.6508212685585022,10700
1989-12-20,0.6508212685585022,0.6508212685585022,0.6508212685585022,0.6508212685585022,47500
1989-12-21,0.6508212685585022,0.6508212685585022,0.6508212685585022,0.6508212685585022,3900
1989-12-22,0.6576011776924133,0.6576011776924133,0.6508217841079554,0.6508217841079554,2000
1989-12-26,0.6576011776924133,0.6576011776924133,0.6508217841079554,0.6576011776924133,3200
1989-12-27,0.6508212685585022,0.6576006567726533,0.6508212685585022,0.6576006567726533,14600
1989-12-28,0.6576011776924133,0.6576011776924133,0.6508217841079554,0.6508217841079554,6100
1989-12-29,0.6576011776924133,0.6576011776924133,0.6508217841079554,0.6576011776924133,16500
1990-01-02,0.6576011776924133,0.6576011776924133,0.6508217841079554,0.6576011776924133,49400
1990-01-03,0.6576011776924133,0.6576011776924133,0.6508217841079554,0.6576011776924133,3500
1990-01-04,0.6576011776924133,0.6576011776924133,0.6508217841079554,0.6576011776924133,7700
1990-01-05,0.6508212685585022,0.6576006567726533,0.6508212685585022,0.6576006567726533,17800
1990-01-08,0.6508212685585022,0.6576006567726533,0.6508212685585022,0.6508212685585022,10200
1990-01-09,0.6576011776924133,0.6576011776924133,0.6508217841079554,0.6508217841079554,6600
1990-01-10,0.6508212685585022,0.6576006567726533,0.6508212685585022,0.6576006567726533,10900
1990-01-11,0.6508212685585022,0.6576006567726533,0.6508212685585022,0.6508212685585022,15600
1990-01-12,0.6508212685585022,0.6576006567726533,0.6508212685585022,0.6508212685585022,10200
1990-01-15,0.6508212685585022,0.6576006567726533,0.6508212685585022,0.6508212685585022,35500
1990-01-16,0.6508212685585022,0.6508212685585022,0.6508212685585022,0.6508212685585022,84300
1990-01-17,0.6508212685585022,0.6576006567726533,0.6508212685585022,0.6508212685585022,130900
1990-01-18,0.6508212685585022,0.6576006567726533,0.6508212685585022,0.6508212685585022,9200
