Date,Percent Change 0001.HK,Percent Change 0267.HK,Percent Change 0316.HK,Percent Change 0669.HK,Percent Change 0066.HK,Percent Change,Close
2004-06-15,-0.004329025934044606,0.008108113930445304,-0.013157861714877095,0.004115242164996369,0.008849506735176815,0.0007171950363393575,100.07171950363394
2004-06-16,0.0,0.00804290117141604,-0.03555552164713538,-0.01639342724524051,0.01315794537052195,-0.00614962047008758,99.45631640889752
2004-06-17,-0.013043450817430635,-0.02393618712676715,-0.048387147810724174,0.0,0.01731600051622273,-0.013610157047739846,98.10270032318272
2004-06-18,-0.03524227831936544,-0.01634878567779041,0.05569005519488357,-0.06666668256123864,-0.02553193112637131,-0.017619924497976447,96.37413815044063
2004-06-21,0.0,0.0027701219407854083,-0.016054976438994006,0.008928605640421639,0.004366828957883762,2.1160200193603986e-06,96.37434208004632
2004-06-22,0.0,0.0,0.0,0.0,0.0,0.0,96.37434208004632
2004-06-23,0.0,0.0027623594695995735,0.03496503372138915,0.013274302300743557,-0.004347842672596802,0.009330770563827095,97.27358895423501
2004-06-24,0.03652966701108373,0.035812736296297,0.00900895714943828,0.0,0.026200890456968162,0.021510450182757435,99.3659876435331
2004-06-25,0.0,0.007978729042255717,0.00446430282021093,0.004366828957883762,0.0,0.0033619721640700817,99.700053328046
2004-06-28,0.008810522554774103,-0.015831145662839163,0.017777760823567634,-0.008695685345193715,-0.004255335381690539,-0.0004387766022763362,99.65630727739995
2004-06-29,-0.00873357519354756,-0.010723903844191529,-0.004366828957883873,0.01315794537052195,-0.017094001070560583,-0.005552072739132319,99.1030082104825
2004-06-30,0.013215830857228328,0.035230414940654375,0.008771963580347819,0.0779220436076038,0.026086973107379396,0.03224544521864274,102.2986288327363
2004-07-01,0.0,0.0,0.0,0.0,0.0,0.0,102.2986288327363
2004-07-02,0.0,-0.005235675288810193,-0.002173879872197637,0.008032159277248097,-0.012711912693219252,-0.002417861715395797,102.05128489454414
2004-07-05,0.013043543640826938,0.007894847792712545,0.0,0.0,0.012875586018561203,0.006762795490420137,102.74143686382054
2004-07-06,0.012875508559635263,-0.002611002463865586,-0.006536013982236355,-0.015936239539883545,-0.008474608462146094,-0.004136471177699263,102.31644987147794
2004-07-07,0.016949146409255933,-0.002617837644405152,-0.0065789308574385474,-0.024291512669505133,0.0,-0.00330782695241858,101.97800476091727
2004-07-08,-0.02916663404955766,-0.01837264712940001,-0.01103752777971223,0.02489628099471175,-0.008546959779966778,-0.008445497548784986,101.11674977167897
2004-07-09,0.004291775101052275,0.010695123343013035,-0.011160714475780154,-0.012145794945047639,0.012931001172197032,0.00092227803908691,101.21000752937724
2004-07-12,-0.004273434481349203,-0.01322748784535166,-0.031602657681547464,0.004098376353816935,-0.004255335381690539,-0.009852107807224387,100.21287562402783
2004-07-13,-0.008583733458582987,-0.010723903844191529,0.009323955639962911,-0.028571459711814517,-0.008546959779966778,-0.00942042023091858,99.26882822310071
2004-07-14,-0.025974063182706564,-0.010840044593165121,0.0023095217224107234,0.0,-0.01724144451399723,-0.010349206113491638,98.24147465917504
2004-07-15,0.008888933590803783,-0.008219183765990179,-0.0046083123481043264,-0.012605010364596714,0.008771963580348041,-0.0015543218615078791,98.08877578740552
2004-07-16,0.008810522554774103,0.027624255257824526,0.011574073869668577,0.038297856107671224,0.008695685345193827,0.019000478627026453,99.9525094753053
2004-07-19,0.008733668422288066,0.008064522176927102,0.0068649709799311065,-0.004098376353817046,0.004310278915198529,0.0047750128281055515,100.42978399025124
2004-07-20,-0.012986985380572635,0.0026667040761929606,0.013636328957297605,0.012345726494988662,0.0042918620061871415,0.003990727230818747,100.83057186400639
2004-07-21,0.03947369283504498,0.018617069763399385,0.022421525430774247,-0.012195168282808755,0.01709400107056047,0.017082224163394066,102.55298229511057
2004-07-22,0.004219340105981129,0.0,-0.010964912647612457,-0.016460890168268794,-0.00420161669439767,-0.0054816158808595585,101.99082623873217
2004-07-23,0.0,-0.007833007391596647,-0.015520997160207273,-0.037656888405658395,-0.0042194252426398515,-0.013046063640020433,100.66024742892338
2004-07-26,-0.004201612075640626,-0.007894638035345514,-0.01576578240726978,-0.008695685345193715,0.0,-0.007311543572689927,99.92426564380906
2004-07-27,-0.004219430187752948,0.007957459296169755,0.025171589357361412,-0.021929825295224914,-0.004237304231073047,0.0005484977878960518,99.97907388247182
2004-07-28,0.0,-0.007894638035345514,-0.006696411655569223,0.03139016981561693,-0.004255335381690539,0.002508756948602331,100.2298970787893
2004-07-29,-0.016949146409255822,-0.015915235732093858,0.015730354223358445,0.0,-0.012820480425263736,-0.005990901668650994,99.62942962113127
2004-07-30,-0.008620732493554217,0.013477171180881875,0.004424795565566519,0.008695685345193827,0.012986979744866067,0.0061927798685908145,100.2464127472082
2004-08-02,0.0,-0.010638340721143558,0.0,-0.004310361128499363,-0.004273520645296958,-0.0038444444989879758,99.86102097717891
