Date,Percent Change 1810.HK,Percent Change 2382.HK,Percent Change 0285.HK,Percent Change 0968.HK,Percent Change 0981.HK,Percent Change 0992.HK,Percent Change,Close
2018-07-10,0.13095243231239473,-0.021364617319892143,0.01909553142711573,-0.013157882353605488,-0.01691330304090044,-0.03855423666358315,0.010009654060254872,101.00096540602547
2018-07-11,0.0,0.0,-0.007889538559901044,-0.013333320617675781,-0.0032257776726799525,-0.010025053072035384,-0.005745614987048693,100.42065274548222
2018-07-12,0.013684222572728277,0.06690140845070425,0.029820996475860673,0.049549501656847905,0.04207112949188807,-0.002531643124693339,0.0332492692538893,103.75956606726808
2018-07-13,0.1137071914866099,0.0033003300330032292,0.04826254986193357,-0.012875524623216728,0.014492789392771988,0.017766540772783612,0.03077564615398093,106.95283375764492
2018-07-16,-0.018648089121284017,0.00197370428788024,-0.05709023067766639,0.03478267990573958,-0.008163257362146625,0.0,-0.007857532161246203,106.1124484266578
2018-07-17,-0.0071258728725359655,-0.06762969694923415,-0.01367181570094389,-0.0042017766390675115,-0.01851854940646036,0.0024937036094550002,-0.01810900132646448,104.19085795734509
2018-07-18,0.031100460784409423,0.00774652185574376,0.013861325184233664,-0.0042194054625018795,-0.0031446261101834017,0.007462738793704071,0.008801169174234272,105.1078593246363
2018-07-19,-0.06728533210790977,-0.02096435969282806,-0.005859322976902059,0.016949238156632296,-0.0031546462590396063,-0.004938266662867674,-0.014208781590485811,103.61440470804904
2018-07-20,-0.010945334155612496,-0.029264853139879587,-0.02750497821725484,0.0166666501098216,0.010548563955535606,0.0173696504168539,-0.0038550501717559693,103.21496597938287
2018-07-23,-0.04325949392896089,-0.02426472832174864,-0.015151477203040553,-0.00409835665112579,-0.007306857555499979,0.029268265451297903,-0.010802108034846325,102.10002676606058
2018-07-24,-0.04100949883663774,0.030896806313528202,0.0010256645007011844,0.02057611149904548,0.017875927676390013,-0.0023696096070714434,0.004499233590992617,102.55939863612768
2018-07-25,0.01864035947666287,0.02485375599880646,-0.005122970242039782,0.004032254188043316,0.02685942841019373,0.023752946253317253,0.015502629014163974,104.14933894509932
2018-07-26,-0.015070004725256103,-0.0199714915314263,0.03398557388358481,-0.016064241646516764,-0.02112676529296942,0.0,-0.006374488218763963,103.48544021100172
2018-07-27,0.040437251875298896,0.008733713685135536,-0.01892426106625522,0.0,0.010277531980925847,0.00232023875048748,0.00714074587093209,104.22440344089001
2018-07-30,-0.0189075941723289,-0.0187590619698369,-0.0020305032476239937,-0.01632651472429325,-0.01831132315084716,0.004629625030506013,-0.011617562039070698,103.01356996793034
2018-07-31,-0.05781584079561353,-0.047794117647058876,-0.06815870615402275,-0.02904571334786865,-0.017616588913382247,0.0023040902518667306,-0.036354479434346554,99.2685652570726
2018-08-01,0.01477273995718642,-0.021621645187318905,0.02401749680060994,-0.03846150319251662,-0.010548463356974014,0.016091993838167618,-0.002624896856807594,99.0079955121495
2018-08-02,-0.03359464507083887,-0.030781325891251377,-0.03731347304899135,0.0,-0.02025592022809286,-0.024886907605358388,-0.02447204530742214,96.58506736017914
2018-08-03,-0.015063744231403109,-0.013029365340009202,-0.0287928331003362,0.0,-0.018498273164506362,-0.009280733731803936,-0.014110824928009802,95.22217238399962
2018-08-06,0.012941136079676063,0.005775615472462636,-0.037628376300509414,-0.0222222010294596,-0.005543258115006777,-0.01405150891043383,-0.010121432133878486,94.2583876285745
2018-08-07,0.011614446626855957,0.03937650010073446,0.07109009612563,0.027272700672307915,0.01226306058000648,0.023752946253317253,0.03089495839314201,97.17049659256395
2018-08-08,-0.016073518106727636,0.003946330008233856,-0.0022123345324943644,0.008849549119871458,0.019823822322490914,0.011600972482291416,0.004322470215610941,97.59051316992145
2018-08-09,0.054842506857107676,0.010220150023170005,0.021064253962400192,-0.008771921569070362,0.020518312709182585,0.0068806724891106175,0.017458995745316785,99.2943455241384
2018-08-10,0.004424774559935729,-0.016342400576817795,0.001085801177026724,0.026548647359614375,0.043386228115066316,0.0,0.009850508439137559,100.27244531268255
2018-08-13,-0.03964753961477019,-0.04193040338431242,-0.021691952654312452,-0.043103408409496224,-0.06795132856218888,0.015945369883898275,-0.03306321045686365,96.95711635028498
2018-08-14,-0.016055084751787074,-0.24112301664877545,-0.027716184846179326,-0.01351350045186761,-0.03373226116398287,0.00672639746964121,-0.054235608398825186,91.6985881564316
2018-08-15,-0.0501165861304631,-0.009249167138280723,-0.05131137279942655,-0.0319635478686795,-0.02927930467692408,-0.008908677926962594,-0.03013810942345609,88.93496607259662
2018-08-16,-0.0036809490031118886,-0.014277902341406912,-0.033653815293452016,-0.014150930664724504,-0.011600861847218535,0.03370788804420255,-0.007276095184285218,88.28786679424124
2018-08-17,0.0073892143426512735,-0.013370439534731937,-0.022388038456798376,0.01913885259057757,-0.0011737357211903943,0.0652174341205396,0.009135547890174622,89.09442482946139
2018-08-20,0.006112375940733328,-0.016939581573173323,0.04071248934168881,0.004694830951162521,0.0235017395870758,0.0367346581296597,0.015802752062857806,90.50236193522429
2018-08-21,0.05710817656997058,0.0878804552360084,0.03667472198879085,0.051401817618486056,0.016073518106727747,-0.007874008357040663,0.04021078019382383,94.14153251802347
2018-08-22,0.016091993838167618,-0.0005279347832568559,0.002358544674920804,-0.004444440205891964,0.014689170074929647,-0.001984077801659545,0.0043638759662016175,94.55235448920027
