Date,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
1997-11-21,17.106918334960938,,,,17.666667938232422,,,,17.958332061767578,,,,17.166667938232422,,,,17.166667938232422,,,,4724850,,,
1997-11-24,16.784141540527344,,,,17.333332061767578,,,,17.583332061767578,,,,17.333332061767578,,,,17.583332061767578,,,,714150,,,
1997-11-25,16.784141540527344,,,,17.333332061767578,,,,17.416667938232422,,,,17.333332061767578,,,,17.333332061767578,,,,347700,,,
1997-11-26,15.775483131408691,,,,16.291667938232422,,,,17.416667938232422,,,,16.25,,,,17.333332061767578,,,,939600,,,
1997-11-28,16.138601303100586,,,,16.666667938232422,,,,16.666667938232422,,,,16.333332061767578,,,,16.333332061767578,,,,67050,,,
1997-12-01,16.38067626953125,,,,16.916667938232422,,,,17.166667938232422,,,,16.666667938232422,,,,16.708332061767578,,,,411450,,,
1997-12-02,15.936864852905273,,,,16.458332061767578,,,,16.875,,,,16.333332061767578,,,,16.875,,,,246900,,,
1997-12-03,15.654441833496094,,,,16.166667938232422,,,,16.333332061767578,,,,15.916666984558105,,,,16.208332061767578,,,,714900,,,
1997-12-04,15.493057250976562,,,,16.0,,,,16.166667938232422,,,,15.958333015441895,,,,16.166667938232422,,,,331800,,,
1997-12-05,15.493057250976562,,,,16.0,,,,16.083332061767578,,,,15.958333015441895,,,,16.0,,,,173100,,,
1997-12-08,15.654441833496094,,,,16.166667938232422,,,,16.166667938232422,,,,16.0,,,,16.083332061767578,,,,143550,,,
1997-12-09,16.05790901184082,,,,16.583332061767578,,,,16.75,,,,16.125,,,,16.125,,,,222450,,,
1997-12-10,16.138601303100586,,,,16.666667938232422,,,,16.75,,,,16.375,,,,16.583332061767578,,,,232050,,,
1997-12-11,16.098257064819336,,,,16.625,,,,16.625,,,,16.375,,,,16.583332061767578,,,,52950,,,
1997-12-12,15.936864852905273,,,,16.458332061767578,,,,16.75,,,,16.458332061767578,,,,16.541667938232422,,,,176700,,,
1997-12-15,16.05790901184082,,,,16.583332061767578,,,,16.625,,,,16.333332061767578,,,,16.5,,,,118350,,,
1997-12-16,16.94552993774414,,,,17.5,,,,17.5,,,,16.75,,,,16.75,,,,450150,,,
1997-12-17,17.954195022583008,,,,18.541667938232422,,,,18.541667938232422,,,,17.583332061767578,,,,17.625,,,,417150,,,
1997-12-18,18.72077178955078,,,,19.333332061767578,,,,19.333332061767578,,,,18.458332061767578,,,,18.5,,,,86250,,,
1997-12-19,19.08388900756836,,,,19.708332061767578,,,,19.708332061767578,,,,19.333332061767578,,,,19.416667938232422,,,,93450,,,
1997-12-22,18.72077178955078,,,,19.333332061767578,,,,19.625,,,,18.916667938232422,,,,19.625,,,,117300,,,
1997-12-23,19.285625457763672,,,,19.916667938232422,,,,20.125,,,,19.916667938232422,,,,20.083332061767578,,,,207150,,,
1997-12-24,18.640085220336914,,,,19.25,,,,19.75,,,,19.0,,,,19.75,,,,32250,,,
1997-12-26,18.801469802856445,,,,19.416667938232422,,,,19.5,,,,19.083332061767578,,,,19.166667938232422,,,,8250,,,
1997-12-29,17.83315086364746,,,,18.416667938232422,,,,19.333332061767578,,,,18.416667938232422,,,,19.333332061767578,,,,22950,,,
1997-12-30,18.559391021728516,,,,19.166667938232422,,,,19.166667938232422,,,,18.416667938232422,,,,18.416667938232422,,,,120600,,,
1997-12-31,18.72077178955078,,,,19.333332061767578,,,,19.416667938232422,,,,19.166667938232422,,,,19.166667938232422,,,,75450,,,
1998-01-02,18.5997314453125,,,,19.208332061767578,,,,19.208332061767578,,,,18.875,,,,19.083332061767578,,,,34050,,,
1998-01-05,18.680435180664062,,,,19.291667938232422,,,,19.541667938232422,,,,18.916667938232422,,,,19.291667938232422,,,,99750,,,
1998-01-06,18.680435180664062,,,,19.291667938232422,,,,19.541667938232422,,,,19.0,,,,19.166667938232422,,,,35100,,,
1998-01-07,17.591075897216797,,,,18.166667938232422,,,,19.208332061767578,,,,18.166667938232422,,,,19.208332061767578,,,,35700,,,
1998-01-08,17.792802810668945,,,,18.375,,,,18.916667938232422,,,,18.166667938232422,,,,18.166667938232422,,,,41250,,,
1998-01-09,17.712114334106445,,,,18.291667938232422,,,,18.333332061767578,,,,18.083332061767578,,,,18.333332061767578,,,,35100,,,
1998-01-12,17.83315086364746,,,,18.416667938232422,,,,18.416667938232422,,,,18.083332061767578,,,,18.125,,,,19350,,,
1998-01-13,18.276966094970703,,,,18.875,,,,18.958332061767578,,,,18.416667938232422,,,,18.416667938232422,,,,78900,,,
1998-01-14,18.640085220336914,,,,19.25,,,,19.25,,,,18.791667938232422,,,,18.958332061767578,,,,92850,,,
1998-01-15,19.043548583984375,,,,19.666667938232422,,,,19.666667938232422,,,,19.125,,,,19.25,,,,82950,,,
1998-01-16,19.043548583984375,,,,19.666667938232422,,,,19.958332061767578,,,,19.583332061767578,,,,19.625,,,,29400,,,
1998-01-20,19.527708053588867,,,,20.166667938232422,,,,20.166667938232422,,,,19.75,,,,19.75,,,,9300,,,
1998-01-21,19.527708053588867,,,,20.166667938232422,,,,20.25,,,,19.958332061767578,,,,20.166667938232422,,,,60450,,,
1998-01-22,19.40666389465332,,,,20.041667938232422,,,,20.083332061767578,,,,20.0,,,,20.041667938232422,,,,25950,,,
1998-01-23,19.40666389465332,,,,20.041667938232422,,,,20.083332061767578,,,,20.041667938232422,,,,20.041667938232422,,,,210600,,,
1998-01-26,19.44701385498047,,,,20.083332061767578,,,,20.208332061767578,,,,20.0,,,,20.208332061767578,,,,94050,,,
1998-01-27,19.204933166503906,,,,19.833332061767578,,,,20.041667938232422,,,,19.833332061767578,,,,20.041667938232422,,,,173850,,,
1998-01-28,19.204933166503906,,,,19.833332061767578,,,,19.958332061767578,,,,19.833332061767578,,,,19.958332061767578,,,,96300,,,
1998-01-29,19.40666389465332,,,,20.041667938232422,,,,20.083332061767578,,,,19.75,,,,19.833332061767578,,,,37050,,,
1998-01-30,19.487363815307617,,,,20.125,,,,20.291667938232422,,,,20.083332061767578,,,,20.125,,,,12150,,,
1998-02-02,19.850479125976562,,,,20.5,,,,20.666667938232422,,,,20.166667938232422,,,,20.166667938232422,,,,41550,,,
1998-02-03,20.334630966186523,,,,21.0,,,,21.0,,,,20.75,,,,20.75,,,,7500,,,
1998-02-04,20.576711654663086,,,,21.25,,,,21.25,,,,20.875,,,,20.875,,,,17250,,,
1998-02-05,20.980178833007812,,,,21.666667938232422,,,,21.666667938232422,,,,21.416667938232422,,,,21.416667938232422,,,,21000,,,
1998-02-06,20.939834594726562,,,,21.625,,,,21.666667938232422,,,,21.583332061767578,,,,21.666667938232422,,,,48750,,,
1998-02-09,20.818796157836914,,,,21.5,,,,21.583332061767578,,,,21.416667938232422,,,,21.541667938232422,,,,3750,,,
1998-02-10,20.85913848876953,,,,21.541667938232422,,,,21.833332061767578,,,,21.333332061767578,,,,21.416667938232422,,,,24600,,,
1998-02-11,20.657405853271484,,,,21.333332061767578,,,,21.75,,,,21.333332061767578,,,,21.625,,,,103800,,,
1998-02-12,20.374980926513672,,,,21.041667938232422,,,,21.666667938232422,,,,21.0,,,,21.416667938232422,,,,41550,,,
1998-02-13,20.536365509033203,,,,21.208332061767578,,,,21.416667938232422,,,,21.125,,,,21.125,,,,43350,,,
1998-02-17,20.899478912353516,,,,21.583332061767578,,,,21.583332061767578,,,,21.208332061767578,,,,21.208332061767578,,,,42450,,,
1998-02-18,20.899478912353516,,,,21.583332061767578,,,,21.625,,,,21.5,,,,21.583332061767578,,,,67800,,,
1998-02-19,21.30295181274414,,,,22.0,,,,22.0,,,,21.5,,,,21.541667938232422,,,,32700,,,
1998-02-20,22.594036102294922,,,,23.333332061767578,,,,23.333332061767578,,,,21.916667938232422,,,,22.0,,,,71700,,,
1998-02-23,22.83611488342285,,,,23.583332061767578,,,,23.625,,,,23.291667938232422,,,,23.333332061767578,,,,253800,,,
1998-02-24,23.522016525268555,,,,24.291667938232422,,,,24.333332061767578,,,,23.625,,,,23.666667938232422,,,,47550,,,
1998-02-25,23.522016525268555,,,,24.291667938232422,,,,24.333332061767578,,,,24.208332061767578,,,,24.25,,,,13800,,,
1998-02-26,23.8044376373291,,,,24.583332061767578,,,,24.666667938232422,,,,24.25,,,,24.25,,,,20550,,,
1998-02-27,23.885128021240234,,,,24.666667938232422,,,,25.291667938232422,,,,24.5,,,,24.791667938232422,,,,69150,,,
1998-03-02,23.84477996826172,,,,24.625,,,,24.625,,,,24.416667938232422,,,,24.5,,,,11250,,,
1998-03-03,23.64305305480957,,,,24.416667938232422,,,,24.583332061767578,,,,24.291667938232422,,,,24.583332061767578,,,,20400,,,
1998-03-04,23.885128021240234,,,,24.666667938232422,,,,24.666667938232422,,,,24.333332061767578,,,,24.416667938232422,,,,15150,,,
1998-03-05,23.400970458984375,,,,24.166667938232422,,,,24.333332061767578,,,,23.916667938232422,,,,24.333332061767578,,,,25950,,,
1998-03-06,24.006166458129883,,,,24.791667938232422,,,,24.791667938232422,,,,24.083332061767578,,,,24.083332061767578,,,,7500,,,
1998-03-09,23.60270118713379,,,,24.375,,,,24.666667938232422,,,,24.375,,,,24.666667938232422,,,,25650,,,
1998-03-10,23.8044376373291,,,,24.583332061767578,,,,24.583332061767578,,,,24.375,,,,24.458332061767578,,,,7050,,,
1998-03-11,23.64305305480957,,,,24.416667938232422,,,,24.666667938232422,,,,24.416667938232422,,,,24.583332061767578,,,,6300,,,
1998-03-12,23.683391571044922,,,,24.458332061767578,,,,24.708332061767578,,,,24.458332061767578,,,,24.666667938232422,,,,8100,,,
1998-03-13,23.965822219848633,,,,24.75,,,,24.791667938232422,,,,24.333332061767578,,,,24.333332061767578,,,,21900,,,
1998-03-16,23.84477996826172,,,,24.625,,,,24.75,,,,24.625,,,,24.75,,,,6150,,,
1998-03-17,23.723739624023438,,,,24.5,,,,24.625,,,,24.458332061767578,,,,24.5,,,,5700,,,
1998-03-18,23.723739624023438,,,,24.5,,,,24.541667938232422,,,,24.416667938232422,,,,24.5,,,,3750,,,
1998-03-19,23.60270118713379,,,,24.375,,,,24.375,,,,24.208332061767578,,,,24.375,,,,6150,,,
1998-03-20,22.957157135009766,,,,23.708332061767578,,,,24.25,,,,23.708332061767578,,,,24.25,,,,12900,,,
1998-03-23,22.27127456665039,,,,23.0,,,,23.541667938232422,,,,23.0,,,,23.541667938232422,,,,13650,,,
1998-03-24,22.472999572753906,,,,23.208332061767578,,,,23.291667938232422,,,,22.708332061767578,,,,22.916667938232422,,,,23550,,,
1998-03-25,22.91680908203125,,,,23.666667938232422,,,,23.666667938232422,,,,23.333332061767578,,,,23.333332061767578,,,,13800,,,
1998-03-26,23.078201293945312,,,,23.833332061767578,,,,23.875,,,,23.666667938232422,,,,23.666667938232422,,,,3000,,,
1998-03-27,22.876461029052734,,,,23.625,,,,24.125,,,,23.541667938232422,,,,24.0,,,,14400,,,
1998-03-30,22.513349533081055,,,,23.25,,,,23.75,,,,23.166667938232422,,,,23.708332061767578,,,,106650,,,
1998-03-31,22.513349533081055,,,,23.25,,,,23.333332061767578,,,,23.083332061767578,,,,23.083332061767578,,,,96000,,,
1998-04-01,22.513349533081055,,,,23.25,,,,23.333332061767578,,,,23.041667938232422,,,,23.333332061767578,,,,39900,,,
1998-04-02,22.75542449951172,,,,23.5,,,,23.5,,,,23.083332061767578,,,,23.291667938232422,,,,106500,,,
1998-04-03,23.562355041503906,,,,24.333332061767578,,,,24.458332061767578,,,,23.708332061767578,,,,23.708332061767578,,,,49650,,,
1998-04-06,23.360624313354492,,,,24.125,,,,24.458332061767578,,,,24.125,,,,24.416667938232422,,,,27450,,,
1998-04-07,22.83611488342285,,,,23.583332061767578,,,,24.166667938232422,,,,23.583332061767578,,,,24.0,,,,19650,,,
1998-04-08,22.432647705078125,,,,23.166667938232422,,,,23.583332061767578,,,,23.0,,,,23.583332061767578,,,,29100,,,
1998-04-09,22.311609268188477,,,,23.041667938232422,,,,23.166667938232422,,,,22.833332061767578,,,,23.166667938232422,,,,166650,,,
1998-04-13,22.674734115600586,,,,23.416667938232422,,,,23.416667938232422,,,,23.125,,,,23.125,,,,24150,,,
1998-04-14,22.674734115600586,,,,23.416667938232422,,,,23.458332061767578,,,,23.291667938232422,,,,23.458332061767578,,,,143400,,,
1998-04-15,22.594036102294922,,,,23.333332061767578,,,,23.416667938232422,,,,23.291667938232422,,,,23.333332061767578,,,,51150,,,
1998-04-16,22.351959228515625,,,,23.083332061767578,,,,23.25,,,,22.916667938232422,,,,23.208332061767578,,,,70800,,,
1998-04-17,22.715078353881836,,,,23.458332061767578,,,,23.458332061767578,,,,23.0,,,,23.083332061767578,,,,135300,,,
1998-04-20,23.118541717529297,,,,23.875,,,,24.25,,,,23.5,,,,23.5,,,,18750,,,
1998-04-21,23.522016525268555,,,,24.291667938232422,,,,24.333332061767578,,,,23.833332061767578,,,,23.833332061767578,,,,38250,,,
1998-04-22,24.36928367614746,,,,25.166667938232422,,,,25.166667938232422,,,,24.625,,,,24.625,,,,37950,,,
1998-04-23,24.530672073364258,,,,25.333332061767578,,,,25.333332061767578,,,,25.166667938232422,,,,25.166667938232422,,,,36150,,,
1998-04-24,24.85344123840332,,,,25.666667938232422,,,,25.75,,,,25.333332061767578,,,,25.333332061767578,,,,22050,,,
1998-04-27,23.8044376373291,,,,24.583332061767578,,,,25.541667938232422,,,,24.458332061767578,,,,25.541667938232422,,,,25200,,,
1998-04-28,23.885128021240234,,,,24.666667938232422,,,,25.083332061767578,,,,24.583332061767578,,,,24.583332061767578,,,,79800,,,
