Date,Percent Change 0101.HK,Percent Change 1109.HK,Percent Change 1113.HK,Percent Change 1209.HK,Percent Change 0012.HK,Percent Change 0016.HK,Percent Change 0017.HK,Percent Change 1997.HK,Percent Change 0688.HK,Percent Change 0823.HK,Percent Change 0960.HK,Percent Change,Close
2020-12-10,-0.006078973316926639,0.04707794801484022,0.00937860953976588,0.0714285714285714,-0.001602600743156768,0.002876274339267626,-0.00790511807719163,0.0,-0.007936473610684613,0.0014409634296423945,0.028436036522381025,0.012465021593318991,101.24650215933191
2020-12-11,0.002038685344942781,-0.02170545001362645,0.004645778547825774,-0.04000002543131509,0.0016051731949118242,0.0066922044727362184,0.0013280009305227658,0.01772153830226464,0.0034285409109933163,0.00215833506256935,-0.0334101546534471,-0.005045215757420179,100.73569171125396
2020-12-14,0.009155661575423357,-0.004754346185659286,-0.006936398544752476,0.03125005380975021,-0.001602600743156768,0.0,-0.018567659118659208,-0.003731381169952419,0.01936219606653866,-0.006460947338094214,0.015494581629564186,0.003019014543727459,101.03981422960268
2020-12-15,-0.024193525128260673,-0.007961783536215905,-0.02677535519094132,0.042087541006389007,-0.022471873648897578,-0.012345707636103431,0.0,-0.02871405076376332,-0.021229003847196837,-0.007225413196793817,0.002347471652589528,-0.009680154571744941,100.06173320995973
2020-12-16,0.028925591337169765,0.006420570317454466,-0.0011961540184961539,0.004846514211071851,0.009852191446434233,0.0076923370361325905,0.009459418219488924,0.010282717107749528,0.01141545949573275,0.013100468119554565,0.0281030618617919,0.011718379557644038,101.23429457890975
2020-12-17,0.004016060411629274,0.0015948719761451624,-0.016766485339867132,0.020900309021139485,-0.011382126226657796,-0.00954198445496346,-0.009370776129043246,0.005089078036186079,0.007900750701020698,0.003591943731779512,-0.00569476062210672,-0.0008784653540671039,101.14536375847875
2020-12-18,-0.006999969482422097,0.0,-0.015834292893112,0.020472489004059957,0.0032894862738344077,-0.012524113810570725,0.01081085205078125,0.02025314524203914,0.0022395860476918106,-0.013600623744062679,-0.0011455452465028992,0.0006328194037941967,101.20937050726893
2020-12-21,-0.019133990757138508,-0.019108292635635737,-0.012376237156320857,0.11728392154628042,-0.018032761870837577,-0.011707287299923874,-0.02406421094010247,-0.024813896251401957,-0.026815617456182883,-0.0007257101596346294,0.0,-0.003590371180081643,100.84599130024543
2020-12-22,-0.009240262289817114,-0.0016233518928268076,-0.02130331469453839,0.00966846593217241,-0.010016732446311183,-0.007897364537580942,-0.015068472248234155,-0.02290070556370205,-0.010332968104904583,-0.008714504287524738,0.01146789030960127,-0.007814665438515117,100.0579136174186
2020-12-23,0.013471514982372312,-0.008130081300813052,0.00512165856202218,0.019151868058855603,0.005059009121758162,-0.00547266718166961,0.008344902105532404,0.013020832815932026,-0.004640366865901968,0.010988979387554165,0.00907032969884658,0.005998725398589891,100.65813356516531
2020-12-24,0.007157530716748628,0.026229483182313107,0.0012738659123705531,-0.034899308377464355,-0.003355653579907858,0.0015007656874324038,0.004137973127694039,0.0,0.008158472662781024,-0.001449316751486962,0.00561797752808979,0.0013065263735063974,100.78964607137613
2020-12-28,-0.00507616129933619,-0.0015974197533317191,0.007633568521234091,-0.03894301797406796,0.005050492076668522,-0.015984000984123337,-0.001373710155541108,0.02056553227969249,-0.005780258874628963,0.01596516773544354,-0.029050262280682637,-0.004417279155333934,100.34443006871155
2020-12-29,0.0071428258634522734,-0.01920001220703127,-0.010100952691779574,0.030390716649691063,0.01172530576203945,-0.0015228581307503708,-0.006877579380862531,-0.011335031594244538,-0.022093084375555128,0.012857174099925484,0.009205931050818794,1.7494095063968533e-05,100.3461855037103
2020-12-30,0.02077000264265383,0.03588908303948868,0.012755101792567114,0.0028090531770965654,0.004966874660293108,0.01016776833263644,0.005540187573216393,0.022929975181628093,-0.022592102714694695,0.01269396557451552,0.0011403204902578068,0.009733657249968986,101.32292087974521
2020-12-31,0.009925596363561606,0.004724397434024308,0.0037782798060213008,0.008403339794098352,0.001647421299245666,0.00754906906410624,-0.0027547789593064254,0.004981243851591932,0.026763905864690685,-0.013231247340941166,0.02619584672460018,0.007089370354699334,102.04123659128162
2021-01-04,-0.007370988487393815,-0.028213154523283324,0.008782993782186832,0.03611108991834855,0.016447368627440007,0.031968078185975246,0.016574543134688424,0.017348222785891876,-0.022511799742846894,0.012702924169064378,-0.01775802998021858,0.005825567988168427,102.63568475264091
2021-01-05,-0.007425817832349302,0.0,0.012437810709221564,-0.01206436386444587,0.02750810329978104,0.031945743706414564,0.006793478401712294,0.02436053638454605,-0.042424230864553714,0.01881532125050911,-0.009039582505737997,0.0046279089713725215,103.11067335889061
2021-01-06,0.012468828404636367,-0.009677394743888623,-0.015970553162023116,0.08412489598867734,-0.0062992366280142376,0.0,-0.005398131364585668,-0.01189060663666619,-0.03797470722953333,-0.004787991080001164,-0.009121954962386325,-0.00041153194670772266,103.06824002275687
2021-01-07,-0.009852160744208027,-0.0032573413350023284,-0.003745261274383238,0.06508131225201486,-0.001584761910289223,0.0,-0.009497923707293743,-0.01203369456512593,0.01184212548911101,-0.01786938725297116,-0.002301548609031423,0.0015255780311655268,103.22547866544649
2021-01-08,0.012437810709221564,0.0032679862818003613,0.005012454651473375,0.02937720381699238,-0.0063492305695064255,0.0056285035901455505,0.0013698421112477988,0.03288677987597999,0.015604666406524803,-0.01119663124251391,0.00922725582372741,0.008842421950462991,104.13824190384489
2021-01-11,0.01474197697478763,0.042345250969175297,-0.008728141831401026,-0.026255655963769775,-0.004792320197652522,0.00746271524750175,-0.004103904632357658,-0.0058962262029026435,0.053777157814845156,-0.010615681053967374,0.005714285714285783,0.0057863142580495104,104.74081849778129
