Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,92.86500,22.85300,70.01200,29.01200,45.95100,74.96300,-4.95100,7.91300,2.96200,-4.72700,7.68900,7.68900,7.68900,-2.15900,-4.95100,74.23200,82.08400,0.10000,0.09000,2.76010,,,75.39120,-5.33140,-5.33140,3.18960,8.27980,0.21730,1.65750,1.90100,47.34290,2.26350,4.69590,1.79910,2.26350,4.54950,0.0502,0.0501
2024-06-30,84.86300,21.23700,63.62600,27.01300,38.97600,65.98900,-2.36300,-3.12300,-5.48600,5.47800,-10.96400,-10.96400,-10.96400,0.40700,-2.36300,70.76000,70.76000,-0.15000,-0.15000,2.81370,,,74.97500,-2.78450,-2.78450,-6.46450,-12.91970,0.20910,3.82990,2.08890,43.08520,-3.35580,-7.33270,-2.70090,-3.35580,4.40720,0.0411,0.0404
2024-03-31,78.22700,18.21400,60.01300,27.25800,39.13400,66.39200,-6.37900,-2.00400,-8.38300,1.39400,-9.77700,-9.77700,-9.77700,-3.66200,-6.37900,68.53600,68.53600,-0.14000,-0.14000,1.77590,0.00480,0.02180,76.71650,-8.15450,-8.15450,-10.71630,-12.49820,0.24540,2.87380,2.11220,42.60980,-4.07650,-15.79870,-3.06700,-4.05680,3.45390,0.15590,0.15590
2023-12-31,86.96300,26.82400,60.13900,26.01700,38.46300,64.48000,-4.34100,1.60600,-2.73500,0.41100,-3.14600,-3.14600,-3.14600,-1.54900,-4.34100,66.74900,66.74900,-0.04000,-0.04000,1.85590,0.00430,0.01820,69.15470,-4.99180,-4.99180,-3.14500,-3.61760,0.27030,6.54400,2.06170,43.65300,-1.27340,-4.62990,-0.97790,-1.26790,3.62500,0.1341,0.1269
2023-09-30,78.62400,20.73900,57.88500,24.56900,39.82300,64.39200,-6.50700,-0.20400,-6.71100,-0.17000,-6.54100,-6.54100,-6.54100,-3.06400,-6.50700,67.09200,67.09200,-0.10000,-0.10000,1.71860,0.00390,0.01880,73.62260,-8.27610,-8.27610,-8.53560,-8.31930,0.24850,1.89640,1.97890,45.47960,-2.72190,-11.00700,-2.06720,-2.71120,3.55720,0.0618,0.0618
2023-06-30,70.78800,16.00500,54.78300,23.18200,35.84400,59.02600,-4.24300,0.09700,-4.14600,0.26700,-4.41300,-4.41300,-4.41300,-1.08200,-4.24300,66.46700,66.46700,-0.07000,-0.07000,1.71040,0.00800,0.03390,77.39020,-5.99390,-5.99390,-5.85690,-6.23410,0.22700,1.54040,2.11510,42.55130,-1.85640,-8.03140,-1.41530,-1.84160,3.55690,0.057,0.057
2023-03-31,68.14300,18.31300,49.83000,27.19700,37.52500,64.72200,-14.89200,0.92900,-13.96300,0.10800,-14.07100,-14.07100,-14.07100,-12.18000,-14.89200,65.59300,65.59300,-0.21000,-0.21000,1.55910,0.01180,0.03270,73.12560,-21.85410,-21.85410,-20.49070,-20.64920,0.21220,2.08170,2.19960,40.91690,-5.99220,-27.95470,-4.38170,-5.92150,3.54200,-0.14020,-0.14060
2022-12-31,71.33800,26.38600,44.95200,25.14300,32.52100,57.66400,-12.71200,0.63700,-12.07500,0.22800,-12.30300,-12.30300,-12.30300,-9.83500,-12.71200,62.21000,62.84000,-0.19000,-0.18000,1.62760,0.01630,0.03100,63.01270,-17.81940,-17.81940,-16.92650,-17.24610,0.21000,2.43730,2.15360,41.79050,-5.03110,-21.15190,-3.62250,-4.94900,3.74830,-0.8196,-0.8196
2022-09-30,57.15300,17.91300,39.24000,24.56900,35.79500,60.36400,-21.12400,0.07800,-21.04600,0.07300,-21.11900,-21.11900,-21.11900,-18.04700,-21.12400,621.73600,621.73600,-0.34000,-0.34000,1.12950,0.01780,0.03420,68.65780,-36.96050,-36.96050,-36.82400,-36.95170,0.18540,1.17800,2.46500,36.51150,-9.80170,-78.48590,-6.85120,-9.62710,3.45930,0.5343,0.5343
2022-06-30,48.84400,19.55600,29.28800,27.03100,35.72500,62.75600,-33.46800,0.43600,-33.03200,-0.04700,-32.98500,-32.98500,-32.98500,-30.43200,-33.46800,61.88300,61.88300,-0.53000,-0.53000,1.31050,0.02990,0.04560,59.96230,-68.52020,-68.52020,-67.62760,-67.53130,0.15090,1.75580,2.49920,36.01180,-14.36300,-83.32280,-10.18910,-13.93290,3.69890,-0.2746,-0.2746
