Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,194.82300,69.20900,125.61400,76.33200,77.46000,48.15400,,48.15400,10.64500,37.50900,37.50900,,37.50900,42.17000,42.45400,0.89000,0.88000,0.10200,0.66060,40.09030,31.22780,0.01040,3.50400,3.55790,0.32320,3.14670,24.90460,1.1057,-6.3183
2024-06-30,174.24200,65.57700,108.66500,76.29000,77.43000,31.23500,,31.23500,7.21000,24.02500,24.02500,,24.02500,42.43700,42.50800,0.57000,0.57000,0.10710,0.80070,30.57280,23.51570,0.00840,2.37180,2.41310,0.19660,2.11780,23.57930,0.8195,0.812
2024-03-31,119.40700,63.86600,55.54100,77.19800,78.40300,-22.86200,-3.61700,-26.47900,-6.29100,-20.18800,-20.18800,,-20.18800,42.77700,43.02800,-0.47000,-0.47000,0.10730,0.45410,-53.44870,-40.75010,0.00410,-1.99900,-2.03620,-0.16620,-1.78440,23.26210,0.15950,0.15400
2023-12-31,142.15400,62.11600,80.03800,78.47500,79.68000,0.35800,-6.29700,-5.95400,-4.50900,-1.44500,-1.44500,,-1.44500,43.28800,43.50400,-0.02000,-0.03000,0.10710,0.50050,-8.15190,-1.97840,0.00590,-0.14280,-0.14560,-0.01160,-0.12750,23.26890,1.1969,1.1724
2023-09-30,165.48600,57.68700,107.79900,83.30800,84.51300,23.28600,,23.28600,3.74100,19.54500,19.54500,,19.54500,43.16400,43.34700,0.45000,0.45000,0.11310,0.97330,23.33290,19.58440,0.00820,2.05520,2.10130,0.16100,1.82270,21.70160,0.8247,0.8247
2023-06-30,162.51900,52.66600,109.85300,80.84300,82.04800,27.80500,,27.80500,3.94400,23.86100,23.86100,,23.86100,43.44300,43.53200,0.55000,0.55000,0.11080,0.81730,27.29910,23.42690,0.00840,2.45140,2.50820,0.19740,2.17980,22.10570,0.6597,0.6595
2023-03-31,148.92200,34.78300,114.13900,79.78500,80.99000,33.14900,0.03600,33.18500,5.54800,27.63700,27.63700,,27.63700,43.69300,44.03600,0.63000,0.63000,0.10850,1.03020,31.56270,26.28590,0.00850,2.77620,2.84270,0.22430,2.47500,22.41520,0.93110,0.91400
2022-12-31,137.03800,19.29200,117.74600,71.84600,73.12300,44.62300,-8.89100,35.73200,10.16800,25.56400,25.56400,,30.50500,45.56400,45.91400,0.69000,0.68000,0.11260,0.13160,33.79040,28.84740,0.00910,2.67950,2.75010,0.21920,2.37780,21.50680,0.4528,0.4364
2022-09-30,119.92200,11.58700,108.33500,83.39200,84.67700,23.65800,,23.65800,,23.65800,23.65800,-4.94100,18.71700,44.70000,45.03400,0.42000,0.42000,0.11380,0.13310,22.45980,17.76900,0.00930,2.51000,2.58050,0.20900,2.22440,20.92720,1.7277,1.7273
2022-06-30,103.73000,6.02100,97.70900,67.18900,68.47500,29.23400,,29.23400,6.11900,23.11500,23.11500,,23.11500,45.81800,46.10200,0.50000,0.50000,0.16170,0.25070,29.91950,23.65700,0.00840,2.27950,2.34190,0.19960,1.91080,22.14660,-0.0464,-0.0622
2022-03-31,95.50400,5.76000,89.74400,63.24600,64.53200,25.21200,-0.01800,25.19400,4.99800,20.19600,20.19600,,20.19600,47.66800,48.06700,0.42000,0.42000,0.08190,0.10250,26.87530,21.54380,0.00770,1.84630,1.89540,0.16700,1.69510,22.88800,0.27780,0.27780
2021-12-31,97.26900,6.54800,90.72100,62.82400,64.11200,26.60900,-2.29500,24.31400,4.06600,20.24800,20.24800,,20.24800,49.24000,49.55400,0.40000,0.39000,0.07620,0.09370,25.94300,21.60460,0.00810,1.71240,1.75640,0.17520,1.58190,24.29640,0.0175,0.1363
2021-09-30,153.32300,8.32000,145.00300,64.16400,65.46000,79.54300,,79.54300,15.79400,63.74900,63.74900,,63.74900,48.39500,48.74400,1.32000,1.31000,0.07640,0.09410,53.38350,42.78370,0.01260,5.41130,5.55710,0.53820,4.99780,24.21180,0.4341,-6.8052
2021-06-30,107.37500,9.97100,97.40400,67.57500,68.87200,28.53200,,28.53200,6.89600,21.63600,21.63600,,21.63600,50.32100,50.60800,0.43000,0.43000,0.07650,0.26820,29.29240,22.21260,0.00790,1.84080,1.89260,0.17630,1.69990,23.29670,0.7932,0.8069
2021-03-31,114.34600,13.06000,101.28600,79.84900,81.16800,20.11800,-3.48600,16.63200,3.60100,13.03100,13.03100,,13.03100,50.33000,50.56500,0.26000,0.26000,0.07650,0.38180,17.54690,13.74780,0.00740,1.10890,1.14140,0.10210,1.02410,23.04740,0.46620,0.42080
2020-12-31,115.45800,16.42200,99.03600,74.44400,75.95700,23.07900,,17.24000,-1.65900,18.89900,18.89900,-3.89000,15.00900,50.27000,50.27000,0.31000,0.31000,0.07570,0.48130,19.36300,16.85720,0.00690,1.59110,1.63920,0.14720,1.47070,23.36620,0.6585,0.6381
2020-09-30,117.73100,20.71300,97.01800,72.51300,74.04300,22.97500,,22.97500,-0.06800,23.04300,23.04300,-1.81800,21.16700,50.32900,50.32900,0.42000,0.42000,0.07620,0.59600,23.97780,22.09080,0.00760,1.98870,2.02470,0.18270,1.80550,23.43710,0.3441,0.3105
2020-06-30,121.06900,26.09800,94.97100,98.82600,654.14600,-559.17500,,-559.17500,-16.13000,-543.04500,-543.04500,-6.33600,-549.51100,50.24600,50.24600,-10.93000,-10.93000,0.07700,0.70160,-858.94760,-844.10280,0.00500,-47.47670,-48.41430,-4.15710,-43.05420,23.19370,2.8276,2.8057
2020-03-31,121.83100,29.76700,92.06400,104.55200,106.13200,-14.06800,,-14.06800,-1.99600,-12.07200,-12.07200,-7.79800,-19.99500,50.20400,50.20400,-0.40000,-0.40000,0.05340,0.60450,-24.56990,-34.92150,0.00440,-0.70930,-1.07360,-0.09200,-0.66350,34.30900,0.69820,0.63070
2019-12-31,148.80300,34.10800,114.69500,68.34300,69.92500,44.77000,-5.71300,39.05700,6.42100,32.63600,32.63600,-6.88500,25.51100,49.26300,49.42100,0.51000,0.50000,0.05230,0.47060,35.71940,23.33100,0.00830,1.89970,2.81540,0.24690,1.75880,35.46560,2.1844,2.136
2019-09-30,155.13100,36.85400,118.27700,87.92200,89.44800,28.82900,-4.16300,24.66600,4.00700,20.65900,20.65900,1.95700,22.37600,51.42200,51.54500,0.44000,0.44000,0.05190,0.56490,25.78050,23.38700,0.00710,1.19310,1.76520,0.15270,1.10520,35.16740,0.603,0.5214
2019-06-30,146.75000,37.64300,109.10700,67.40500,68.88000,40.22700,-11.15500,29.07200,5.11800,23.95400,23.95400,1.49400,25.20800,48.96100,49.11400,0.52000,0.52000,0.05160,0.56280,27.51990,23.86220,0.00770,1.37730,2.03620,0.17540,1.27630,34.86800,-0.0931,-0.1253
2019-03-31,142.83100,35.65000,107.18100,67.77700,68.97700,38.20400,-7.01500,31.18900,6.91700,24.27200,24.27200,-0.63700,23.39500,46.11300,46.26100,0.51000,0.51000,0.05370,0.76710,30.22780,22.67400,0.00850,1.57980,2.36460,0.19940,1.45640,34.64270,-0.43770,-0.48920
2018-12-31,142.47000,33.92900,108.54100,69.88100,71.08300,37.45800,-16.00600,21.45200,4.38400,17.06800,17.06800,-2.80900,14.03000,46.02400,46.23100,0.31000,0.30000,0.05450,0.97740,21.06750,13.77850,0.00830,1.12860,1.70480,0.13980,1.03920,34.19240,0.8801,0.8864
2018-09-30,137.60300,29.18400,108.41900,64.83900,66.05700,42.36200,-0.19800,42.16400,9.09500,33.06900,33.06900,-0.84200,31.99700,46.03000,46.26300,0.70000,0.70000,0.05520,1.00510,41.42210,31.43400,0.00850,2.21690,3.37660,0.27490,2.03900,33.73660,2.3936,2.3572
2018-06-30,135.10700,25.19200,109.91500,65.96600,67.21200,42.70300,-0.84700,41.85600,8.14500,33.71100,33.71100,0.32000,33.80200,46.03200,46.21500,0.74000,0.74000,0.05570,0.89940,40.48630,32.69590,0.00870,2.28460,3.50690,0.28320,2.09950,33.38270,-0.2947,-0.3722
2018-03-31,125.03800,21.38900,103.64900,64.58000,65.84800,37.80100,-5.09300,32.70800,7.33700,25.37100,25.37100,-0.12300,25.01800,45.96600,46.20000,0.55000,0.55000,0.05630,0.81140,33.35030,25.50930,0.00850,1.74130,2.69490,0.22020,1.59860,33.01710,1.82850,1.73380
2017-12-31,78.49400,18.10700,60.38700,32.71400,33.89700,26.49000,-15.55300,10.93700,19.87800,-8.94100,-8.94100,,-3.02900,39.45600,39.69500,-0.14000,-0.15000,0.05630,0.75990,20.16190,-5.58380,0.00470,-0.61420,-0.95250,-0.07730,-0.56390,33.03740,0.701,0.6601
2017-09-30,117.89600,17.06200,100.83400,68.56100,69.30000,31.53400,-1.42000,30.11400,7.21100,22.90300,22.90300,,22.90300,39.98400,40.14500,0.57000,0.57000,0.06500,1.15890,31.39030,23.87370,0.00980,1.78300,2.64990,0.23450,1.66710,31.77640,0.8424,0.7844
2017-06-30,117.46400,15.12100,102.34300,70.73900,71.50900,30.83400,-2.90300,27.93100,8.23700,19.69400,19.69400,,19.69400,37.32400,37.47400,0.53000,0.53000,0.06570,1.16090,28.66070,20.20850,0.01010,1.55290,2.32460,0.20460,1.45080,31.36920,-0.9482,-0.9899
2017-03-31,115.46600,13.82300,101.64300,66.93800,67.73900,33.90400,-11.68200,22.22200,6.76200,15.46000,15.46000,,15.46000,35.28000,35.45200,0.44000,0.44000,0.07500,1.25860,23.01650,16.01280,0.01040,1.40600,2.28090,0.16630,1.30050,30.77480,1.37210,1.22910
2016-12-31,89.15900,13.27600,75.88300,52.98500,53.55700,22.32600,-11.63300,10.69300,0.36200,10.33100,10.33100,,10.33100,30.98800,31.16700,0.32000,0.31000,0.07540,1.20190,14.89630,14.39200,0.00780,0.94490,1.54020,0.11280,0.87370,30.64780,1.2179,1.0659
2016-09-30,89.45200,12.54000,76.91200,50.65900,51.40800,25.50400,-2.17000,23.33400,6.95300,16.38100,16.38100,,16.38100,30.62100,30.81100,0.53000,0.53000,0.08720,1.22030,32.32840,22.69530,0.00910,1.75650,2.80350,0.20650,1.60330,29.96570,0.9663,0.9185
2016-06-30,83.57300,11.57700,71.99600,49.12500,49.91200,22.08400,-0.87800,21.20600,5.24900,15.95700,15.95700,,15.95700,30.60500,30.76500,0.52000,0.52000,0.08800,1.42970,31.42840,23.64910,0.00840,1.72800,2.77790,0.19840,1.57600,29.63860,0.6613,0.6486
2016-03-31,84.10600,10.77900,73.32700,49.50700,50.32600,23.00100,-0.78000,22.22100,6.22000,16.00100,16.00100,,16.00100,30.51100,30.68800,0.52000,0.52000,0.08950,1.29150,32.05520,23.08250,0.00890,1.76640,2.79580,0.20490,1.60840,29.18380,0.30340,0.23120
2015-12-31,80.67200,9.67600,70.99600,50.75000,51.59100,19.40500,-1.11800,18.28700,2.27300,16.01400,16.01400,,16.01400,28.39300,28.56400,0.55000,0.54000,0.09120,1.42400,27.47240,24.05770,0.00850,1.80500,2.89800,0.20450,1.64050,28.64300,1.3302,1.2198
2015-09-30,78.15000,8.48100,69.66900,49.37000,50.25700,19.41200,-3.36100,16.05100,1.35000,14.70100,14.70100,,14.70100,29.89300,30.06900,0.49000,0.49000,0.09240,1.47650,24.53190,22.46860,0.00840,1.66760,2.69730,0.18840,1.51340,33.23540,1.6311,1.6525
2015-06-30,77.18300,7.76600,69.41700,48.58400,49.51800,19.89900,-8.71100,11.18800,1.14400,10.04400,10.04400,,10.04400,28.30100,28.46100,0.35000,0.35000,0.09790,1.53090,17.15610,15.40180,0.00870,1.21430,1.98250,0.13360,1.09540,28.01910,-0.0928,-0.1437
2015-03-31,65.31300,7.25800,58.05500,43.67700,44.57800,13.47700,-4.42100,9.05600,0.29700,8.75900,8.75900,,8.75900,24.80300,24.95500,0.35000,0.35000,0.11140,1.46030,16.70730,16.15930,0.00820,1.22290,1.98680,0.13330,1.08670,28.36220,0.15240,0.11450
2014-12-31,68.21600,7.36900,60.84700,43.38500,44.38100,16.46600,-1.76200,15.27300,3.87500,11.39800,11.39800,,11.39800,24.73000,24.85400,0.46000,0.46000,0.11230,1.48360,26.81870,20.01440,0.00880,1.60700,2.63220,0.17530,1.42650,28.16530,1.4008,1.3112
2014-09-30,66.69700,7.10700,59.59000,41.89800,43.13400,16.45600,-0.23800,16.21800,4.23000,11.98800,11.98800,,11.98800,24.74700,24.86100,0.48000,0.48000,0.11410,1.49340,29.00990,21.44350,0.00880,1.72010,2.85670,0.18870,1.52390,27.68590,-0.1553,-0.2099
2014-06-30,65.68100,6.84600,58.83500,41.78800,43.06200,15.77300,-0.19000,15.58300,4.11900,11.46400,11.46400,,11.46400,24.71500,24.80900,0.46000,0.46000,0.11500,1.52640,28.41230,20.90220,0.00870,1.66030,2.78300,0.18160,1.46940,27.49210,0.3115,0.3356
2014-03-31,54.21800,7.02900,47.18900,41.14900,42.45500,4.73400,-6.30100,-1.56700,-0.46100,-1.10600,-1.10600,,-1.10600,24.69800,24.69800,-0.04000,-0.04000,0.11690,1.51480,-3.57820,-2.52550,0.00730,-0.16320,-0.27800,-0.01840,-0.14410,26.99020,0.68900,0.56230
2013-12-31,64.37300,8.81700,55.55600,36.52500,37.76400,17.79200,-2.49300,15.29900,4.76200,10.53700,10.53700,,10.53700,24.80200,24.96500,0.42000,0.42000,0.11680,1.56930,29.16540,20.08730,0.00920,1.55400,2.58640,0.18570,1.37250,27.08350,0.858,0.6915
2013-09-30,66.61800,8.63500,57.98300,38.13900,39.44600,18.53700,-6.51600,12.02100,3.91700,8.10400,8.10400,,8.10400,24.74800,24.87300,0.33000,0.33000,0.11750,1.23250,21.93410,14.78700,0.01010,1.20380,2.01950,0.14870,1.06230,26.97960,2.5218,2.4551
2013-06-30,65.30300,8.59300,56.71000,38.51500,39.86000,16.85000,-0.77500,16.07500,4.03800,12.03700,12.03700,,12.03700,24.77900,24.95600,0.49000,0.48000,0.11760,1.01110,29.76300,22.28660,0.01030,1.78860,3.00540,0.23040,1.57840,26.81580,0.8374,0.7483
2013-03-31,65.67900,8.94400,56.73500,35.44200,36.81900,19.91600,-5.06400,14.85200,4.38700,10.46500,10.46500,,10.46500,24.94800,25.14300,0.42000,0.42000,0.11740,0.59240,27.33410,19.26020,0.01040,1.55290,2.61190,0.19950,1.37060,26.68370,0.88640,0.68380
2012-12-31,69.14100,9.52300,59.61800,38.25200,39.60900,20.00900,-7.49700,12.51200,3.18300,9.32900,9.32900,,9.32900,22.20100,22.32900,0.38000,0.38000,0.11840,0.67150,22.03670,16.43070,0.01070,1.39810,2.37370,0.17610,1.23260,26.48930,1.8276,1.6987
2012-09-30,57.43600,7.89800,49.53800,31.13400,32.44800,17.09000,-2.21400,14.87600,4.84700,10.02900,10.02900,,10.02900,21.92100,22.03100,0.46000,0.46000,0.13420,0.90850,31.62550,21.32110,0.01020,1.69720,2.84720,0.21640,1.46940,26.60250,-1.2828,-2.0741
2012-06-30,54.94400,7.60300,47.34100,30.99200,32.34900,14.99200,-4.08500,10.90700,2.92100,7.98600,7.98600,,7.98600,21.74200,21.80600,0.37000,0.37000,0.02580,0.80240,24.18890,17.71090,0.01000,1.36920,2.32550,0.17720,1.33380,26.31020,0.108,0.406
2012-03-31,48.47400,7.52700,40.94700,26.66000,27.97100,12.97600,-4.22300,8.75300,2.27200,6.48100,6.48100,-0.63700,5.84400,20.95500,21.06200,0.28000,0.28000,0.02700,0.45200,22.47410,15.00500,0.00970,1.16390,1.93590,0.16080,1.13250,26.27570,0.63050,0.41830
2011-12-31,47.85300,7.89300,39.96000,25.48300,26.79700,13.16300,-5.38600,7.77700,0.45200,7.32500,7.32500,0.91900,8.24400,17.88500,17.95200,0.44000,0.44000,0.02730,0.43020,20.63030,21.86910,0.00940,1.32750,2.23020,0.18350,1.29130,26.09270,0.6388,0.4597
2011-09-30,49.94000,8.22800,41.71200,26.54800,27.81900,13.89300,-9.09100,4.80200,0.40500,4.39700,4.39700,-0.00500,4.39200,20.00900,20.10500,0.22000,0.22000,0.02750,0.43440,12.15330,11.11560,0.00970,0.80430,1.36420,0.10760,0.78220,25.86790,0.5922,0.5414
2011-06-30,40.22300,7.85200,32.37100,23.73700,24.67200,7.69900,-5.45100,2.24800,0.37100,1.87700,1.87700,,1.87700,16.58000,16.60100,0.11000,0.11000,0.03360,0.58580,7.28190,6.08010,0.00960,0.42180,0.74370,0.05820,0.40770,26.61150,0.3689,0.3116
2011-03-31,36.04700,7.76700,28.28000,24.07300,24.78900,3.49100,,3.49100,0.65600,2.83500,2.83500,,2.83500,13.94300,13.98100,0.20000,0.20000,0.03810,0.58680,13.08470,10.62590,0.00920,0.72690,1.30260,0.09830,0.69920,27.63000,0.63770,0.51990
2010-12-31,35.44800,8.27400,27.17400,22.65900,23.37600,3.79800,,3.35100,0.90500,2.44600,2.44600,,3.38700,13.86200,13.89600,0.24000,0.24000,0.03830,0.66980,13.31140,13.45440,0.00870,0.62940,1.13470,0.08490,0.60530,27.61060,1.1644,1.0441
2010-09-30,35.02600,8.77900,26.24700,21.32600,22.09400,4.15300,,4.15300,0.69900,3.45400,3.45400,0.00000,3.45400,13.86500,13.89300,0.25000,0.25000,0.03880,0.80770,17.12790,14.24510,0.00870,0.90200,1.65170,0.12340,0.86700,27.28090,0.2512,0.1844
2010-06-30,35.57400,9.09200,26.48200,21.46000,22.22800,4.25400,,4.25400,0.81600,3.43800,3.43800,,3.43800,13.85600,13.89400,0.25000,0.25000,0.03870,0.74170,17.51920,14.15860,0.00880,0.89390,1.63670,0.12510,0.85930,27.40090,0.4703,0.3659
2010-03-31,35.98000,9.18500,26.79500,21.75000,22.51800,4.27700,,4.27700,,4.27700,4.27700,-0.94100,3.33600,13.82900,13.85800,0.24000,0.24000,0.03860,0.66710,17.47930,13.63360,0.00900,1.11000,2.03680,0.15810,1.06720,27.47000,1.04190,0.97220
2009-12-31,29.21100,10.37500,18.83600,59.14700,59.92600,-41.09000,,-41.09000,-17.02300,-24.06700,-24.06700,,-24.06700,13.18900,13.18900,-1.84000,-1.84000,0.03870,0.79740,206.54470,120.97620,-0.00740,-6.25800,-11.54400,-0.89120,-6.01610,27.63590,-0.6069,-0.7455
2009-09-30,35.72000,11.29500,24.42500,22.41100,23.24400,1.18100,,1.18100,-0.74100,1.92200,1.92200,,1.92200,13.80600,13.85700,0.14000,0.14000,0.03630,0.67030,5.86830,9.55030,0.00750,0.46840,0.82340,0.07170,0.45140,29.45900,0.9882,0.9366
2009-06-30,37.17000,12.04100,25.12900,21.34500,22.17800,2.95100,,2.95100,0.62000,2.33100,2.33100,,-1.01600,12.94600,12.94600,-0.08000,-0.08000,0.07380,0.72950,12.87020,-4.43110,0.00860,0.57200,1.01420,0.08690,0.52980,29.28650,0.2851,0.2522
