Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,other-income,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,3136.00000,1359.00000,1777.00000,518.00000,251.00000,,904.00000,873.00000,-105.00000,768.00000,114.00000,654.00000,,666.00000,,657.00000,1183.00000,873.00000,263.08900,265.10900,2.50000,2.48000,1.85410,0.61000,1.56410,56.66450,27.83800,27.83800,24.48980,20.95030,0.14710,1.03660,3.39030,26.54660,9.85210,-13.95930,3.12370,3.84240,25.74720,3.22890,2.15760
2021-12-31,3039.00000,1332.00000,1707.00000,507.00000,257.00000,,900.00000,807.00000,-123.00000,684.00000,72.00000,612.00000,,610.00000,,602.00000,1117.00000,807.00000,270.68700,275.64600,2.23000,2.21000,2.13210,0.60960,1.56160,56.16980,26.55480,26.55480,22.50740,19.80920,0.14570,1.12030,3.29250,27.33470,9.01030,-12.48720,2.92370,3.51750,25.55200,2.7165,1.712
2021-09-30,2861.00000,1278.00000,1583.00000,492.00000,243.00000,,872.00000,711.00000,-93.00000,618.00000,95.00000,523.00000,,526.00000,,519.00000,1017.00000,711.00000,266.55700,271.35900,1.95000,1.91000,1.37320,0.55210,1.23260,55.33030,24.85150,24.85150,21.60080,18.14050,0.14300,1.08950,2.92240,30.79690,7.54450,-11.10410,2.62870,3.37920,26.17710,3.5385,2.7206
2021-06-30,2596.00000,1174.00000,1422.00000,476.00000,234.00000,,849.00000,573.00000,-100.00000,473.00000,65.00000,408.00000,,406.00000,,397.00000,878.00000,573.00000,272.68600,278.73500,1.46000,1.42000,2.26500,0.55570,1.25060,54.77660,22.07240,22.07240,18.22030,15.29280,0.12590,1.05200,2.61960,34.35670,5.29400,-9.68280,1.96880,2.35230,28.43420,2.3237,1.777
2021-03-31,2567.00000,1212.00000,1355.00000,461.00000,222.00000,,863.00000,492.00000,-87.00000,405.00000,40.00000,365.00000,,364.00000,,353.00000,833.00000,492.00000,277.52600,283.26300,1.27000,1.25000,1.77660,0.47180,0.89320,52.78540,19.16630,19.16630,15.77720,13.75150,0.13240,1.14770,3.08160,29.20530,4.27180,-10.38810,1.87710,2.25640,30.90130,2.58420,2.05460
2020-12-31,2507.00000,1219.00000,1288.00000,460.00000,221.00000,4.00000,825.00000,463.00000,-137.00000,326.00000,5.00000,321.00000,,320.00000,,309.00000,779.00000,463.00000,279.76300,283.80900,1.12000,1.11000,2.14380,0.45400,0.83150,51.37610,18.46830,18.46830,13.00360,12.32550,0.12630,1.18350,3.27710,27.46310,3.49690,-10.40650,1.61230,1.90930,32.62680,3.5461,3.1988
2020-09-30,2267.00000,1177.00000,1090.00000,438.00000,203.00000,1.00000,1058.00000,32.00000,-106.00000,-74.00000,-57.00000,-17.00000,,-18.00000,,-22.00000,621.00000,32.00000,279.46700,279.46700,-0.08000,-0.08000,1.64290,0.45610,1.03120,48.08120,1.41160,1.41160,-3.26420,-0.97040,0.10730,1.10620,3.00260,29.97350,-0.19840,0.55110,-0.08520,-0.10790,32.43500,1.8819,1.6395
2020-06-30,1817.00000,957.00000,860.00000,402.00000,222.00000,-1.00000,1005.00000,-145.00000,-96.00000,-241.00000,-33.00000,-208.00000,,-209.00000,,-214.00000,398.00000,-145.00000,279.14200,279.14200,-0.77000,-0.77000,1.74300,0.46920,1.03290,47.33080,-7.98020,-7.98020,-13.26360,-11.77770,0.08630,0.77930,3.77750,23.82500,-2.30810,5.62580,-0.99250,-1.22520,32.43040,1.4883,1.2217
2020-03-31,2021.00000,1024.00000,997.00000,425.00000,233.00000,110.00000,929.00000,68.00000,-78.00000,-10.00000,2.00000,-12.00000,,-13.00000,,-21.00000,608.00000,68.00000,279.93300,279.93300,-0.08000,-0.08000,1.77440,0.44310,0.79560,49.33200,3.36470,3.36470,-0.49480,-1.03910,0.10360,0.83460,3.28080,27.43200,-0.14040,0.33380,-0.06660,-0.07820,33.18270,1.82900,1.31820
2019-12-31,2301.00000,1092.00000,1209.00000,424.00000,225.00000,2.00000,1012.00000,197.00000,-93.00000,104.00000,-20.00000,124.00000,,123.00000,,114.00000,719.00000,197.00000,282.05600,285.91100,0.39000,0.40000,1.82410,0.43270,0.76280,52.54240,8.56150,8.56150,4.51980,4.95440,0.11500,0.91610,3.44980,26.08870,1.27400,-3.14260,0.61450,0.72270,34.30600,2.801,2.3291
2019-09-30,2265.00000,1079.00000,1186.00000,396.00000,221.00000,22.00000,953.00000,233.00000,-85.00000,148.00000,28.00000,120.00000,,119.00000,,109.00000,750.00000,233.00000,279.07400,283.51800,0.39000,0.38000,1.90150,0.43950,0.90580,52.36200,10.28700,10.28700,6.53420,4.81240,0.10660,0.95150,2.88170,31.23180,1.26730,-4.23940,0.55990,0.71030,33.59820,2.647,2.2366
2019-06-30,2217.00000,1066.00000,1151.00000,408.00000,230.00000,-1.00000,994.00000,157.00000,-89.00000,68.00000,21.00000,47.00000,,46.00000,,41.00000,663.00000,157.00000,281.24100,285.08800,0.15000,0.14000,1.82070,0.44110,0.91560,51.91700,7.08160,7.08160,3.06720,1.84930,0.10530,0.93180,2.84230,31.66440,0.49330,-1.43750,0.21840,0.27570,33.45260,1.8213,1.4456
2019-03-31,2094.00000,1022.00000,1072.00000,415.00000,248.00000,2.00000,1018.00000,54.00000,-83.00000,-29.00000,-9.00000,-20.00000,,-16.00000,,-21.00000,556.00000,54.00000,287.22700,287.22700,-0.07000,-0.07000,1.41630,0.38520,0.73910,51.19390,2.57880,2.57880,-1.38490,-1.00290,0.10130,0.82350,2.61750,34.38400,-0.16110,0.53070,-0.07740,-0.09900,34.82420,1.03050,0.52920
2018-12-31,2403.00000,1160.00000,1243.00000,403.00000,251.00000,-1.00000,1019.00000,224.00000,-77.00000,147.00000,-141.00000,288.00000,,289.00000,,276.00000,727.00000,224.00000,325.78100,328.60600,0.81000,0.79000,1.54360,0.36880,0.68790,51.72700,9.32170,9.32170,6.11740,11.48560,0.11160,0.90700,3.03410,29.66290,2.70350,-10.97190,1.34230,1.70630,36.51090,2.1109,1.6073
2018-09-30,2445.00000,1189.00000,1256.00000,433.00000,252.00000,2002.00000,-955.00000,2211.00000,-119.00000,2092.00000,311.00000,1781.00000,,1833.00000,,1820.00000,2708.00000,2211.00000,322.53300,325.26700,5.64000,5.60000,1.22440,0.33130,0.58820,51.37010,90.42950,90.42950,85.56240,74.43760,0.11610,0.92600,2.89350,31.10430,16.96440,-64.95390,8.70540,11.34350,36.56490,8.2368,7.7053
2018-06-30,2290.00000,1110.00000,1180.00000,438.00000,242.00000,,1043.00000,137.00000,-71.00000,66.00000,4.00000,62.00000,,66.00000,,54.00000,633.00000,137.00000,344.12000,347.02700,0.16000,0.16000,2.97890,0.28010,0.38910,51.52840,5.98250,5.98250,2.88210,2.35810,0.10110,0.83710,2.89870,31.04800,0.48070,-25.58140,0.29150,0.34610,39.87370,1.1606,0.789
2018-03-31,2269.00000,1097.00000,1172.00000,426.00000,248.00000,,1034.00000,138.00000,-68.00000,70.00000,2.00000,68.00000,,70.00000,,58.00000,629.00000,138.00000,343.66100,346.89900,0.17000,0.17000,2.07300,0.27730,0.47360,51.65270,6.08200,6.08200,3.08510,2.55620,0.09400,0.87690,2.86850,31.37510,0.50400,-14.55300,0.29010,0.36420,40.14450,1.78730,1.33760
2017-12-31,2456.00000,1214.00000,1242.00000,414.00000,269.00000,-2.00000,1032.00000,210.00000,-79.00000,131.00000,-629.00000,760.00000,,768.00000,,753.00000,752.00000,210.00000,338.64600,345.80200,2.19000,2.17000,2.22370,0.30060,0.48530,50.57000,8.55050,8.55050,5.33390,30.65960,0.10210,0.98220,2.79410,32.21090,5.67750,-63.89350,3.19350,3.97080,39.44610,2.1392,1.7562
2017-09-30,2387.00000,1172.00000,1215.00000,392.00000,292.00000,-5.00000,1052.00000,163.00000,-76.00000,87.00000,-30.00000,117.00000,,123.00000,,108.00000,700.00000,163.00000,338.58600,346.15200,0.32000,0.31000,2.03700,0.30880,0.50470,50.90070,6.82870,6.82870,3.64470,4.52450,0.10030,0.97260,2.60870,34.49940,0.94700,-5.72630,0.51700,0.65460,38.31340,1.8471,1.3846
2017-06-30,2202.00000,1119.00000,1083.00000,381.00000,263.00000,-16.00000,1033.00000,50.00000,-75.00000,-25.00000,-54.00000,29.00000,,63.00000,,49.00000,610.00000,50.00000,337.53700,344.98300,0.15000,0.14000,1.86850,0.31090,0.51030,49.18260,2.27070,2.27070,-1.13530,2.22530,0.09320,0.94990,2.40660,37.39780,0.49100,-2.39180,0.26660,0.33830,37.95110,1.2732,0.9962
2017-03-31,2211.00000,1132.00000,1079.00000,367.00000,266.00000,1598.00000,-600.00000,1679.00000,-136.00000,1543.00000,230.00000,1313.00000,,1318.00000,,1305.00000,2213.00000,1679.00000,336.39600,344.01100,3.88000,3.79000,2.26730,0.33980,0.51560,48.80150,75.93850,75.93850,69.78740,59.02310,0.09360,0.98950,2.24920,40.01360,10.44130,-41.00810,5.58140,6.89290,37.46260,1.81680,1.34880
2016-12-31,2440.00000,1251.00000,1189.00000,362.00000,292.00000,1.00000,1016.00000,173.00000,-96.00000,77.00000,-456.00000,533.00000,,537.00000,,520.00000,703.00000,173.00000,338.47700,347.60700,1.52000,1.52000,2.21870,0.44000,0.82350,48.72950,7.09020,7.09020,3.15570,21.31150,0.09800,1.12400,2.36210,38.10250,4.81360,-10.67590,2.15680,2.69550,33.26250,2.0778,1.7079
2016-09-30,2469.00000,1285.00000,1184.00000,379.00000,270.00000,,1010.00000,174.00000,-115.00000,59.00000,-44.00000,103.00000,,108.00000,,91.00000,700.00000,174.00000,335.85800,344.36500,0.27000,0.26000,2.03000,0.44890,0.87240,47.95460,7.04740,7.04740,2.38960,3.68570,0.09960,1.12620,2.13400,42.17500,1.00430,-1.85820,0.43560,0.55340,32.24940,2.0629,1.7824
2016-06-30,2365.00000,1266.00000,1099.00000,416.00000,283.00000,10.00000,1125.00000,-26.00000,-126.00000,-152.00000,-152.00000,,,1.00000,,-13.00000,594.00000,-26.00000,341.29900,341.29900,-0.04000,-0.04000,1.90550,0.42770,0.80350,46.46940,-1.09940,-1.09940,-6.42710,-0.54970,0.09620,1.08480,2.17970,41.28960,0.00900,-0.01770,0.00410,0.00520,32.63160,1.2735,1.0651
2016-03-31,2224.00000,1627.00000,597.00000,403.00000,296.00000,-2.00000,1068.00000,-471.00000,-116.00000,-587.00000,-199.00000,-388.00000,,-387.00000,,-398.00000,58.00000,-471.00000,341.83000,341.83000,-1.16000,-1.16000,1.57340,0.41850,0.78370,26.84350,-21.17810,-21.17810,-26.39390,-17.89570,0.08770,1.12050,2.11010,42.65290,-3.36790,6.24800,-1.52520,-1.95840,33.54630,1.21110,0.95370
2015-12-31,1606.00000,987.00000,619.00000,318.00000,413.00000,1258.00000,-394.00000,1013.00000,-174.00000,839.00000,-148.00000,987.00000,,989.00000,,972.00000,1243.00000,1013.00000,239.76400,250.11600,3.97000,3.84000,1.88850,0.42910,0.80000,38.54300,63.07600,63.07600,52.24160,60.52300,0.06090,0.52530,1.53390,58.67370,8.58880,-15.20840,3.75280,4.90310,33.66920,0.9437,0.612
2015-09-30,1522.00000,782.00000,740.00000,178.00000,162.00000,4.00000,365.00000,375.00000,16.00000,391.00000,15.00000,376.00000,,379.00000,,361.00000,469.00000,375.00000,231.54500,242.12200,1.56000,1.49000,2.47550,0.79610,4.36470,48.62020,24.63860,24.63860,25.68990,23.71880,0.18450,1.04130,2.31660,38.85020,32.75710,-33.07160,4.59390,6.67840,5.01210,1.4185,1.1095
2015-06-30,1506.00000,782.00000,724.00000,195.00000,167.00000,1.00000,392.00000,332.00000,2.00000,334.00000,14.00000,320.00000,,321.00000,,300.00000,430.00000,332.00000,232.68100,243.28800,1.29000,1.23000,3.22500,0.84770,5.60160,48.07440,22.04520,22.04520,22.17800,19.92030,0.18380,1.03440,2.62370,34.30280,35.62710,-22.60560,3.91800,5.42690,3.87830,1.3767,1.0253
2015-03-31,1467.00000,763.00000,704.00000,199.00000,180.00000,,409.00000,295.00000,-373.00000,-78.00000,15.00000,-93.00000,,-90.00000,,-107.00000,390.00000,295.00000,233.11600,233.11600,-0.46000,-0.46000,2.18420,0.84520,5.50200,47.98910,20.10910,20.10910,-5.31700,-7.29380,0.20760,0.98830,2.50770,35.88960,-12.24490,5.06470,-1.27390,-1.89590,2.91950,1.57860,1.23540
2014-12-31,1537.00000,833.00000,704.00000,198.00000,46.00000,2.00000,394.00000,310.00000,-137.00000,173.00000,9.00000,164.00000,,167.00000,,149.00000,407.00000,310.00000,237.95400,248.60900,0.65000,0.61000,1.99240,0.83090,4.93880,45.80350,20.16920,20.16920,11.25570,9.69420,0.22440,1.10330,2.59190,34.72350,20.84890,-8.82200,2.43800,3.52540,3.44400,2.2059,1.7909
2014-09-30,1515.00000,802.00000,713.00000,196.00000,211.00000,1.00000,406.00000,307.00000,-168.00000,139.00000,4.00000,135.00000,,138.00000,,121.00000,410.00000,307.00000,235.09500,246.55000,0.51000,0.49000,1.72570,0.82020,4.58240,47.06270,20.26400,20.26400,9.17490,7.98680,0.24180,1.07220,2.08100,43.24750,16.60650,-7.02290,2.20240,2.98640,3.60130,1.64,1.3034
2014-06-30,1349.00000,711.00000,638.00000,180.00000,216.00000,7.00000,389.00000,249.00000,-60.00000,189.00000,12.00000,177.00000,,178.00000,,159.00000,352.00000,249.00000,239.85100,250.12400,0.66000,0.64000,1.72320,0.73860,2.85490,47.29430,18.45810,18.45810,14.01040,11.78650,0.20770,0.94670,2.01640,44.63310,14.19460,-10.22400,2.74010,3.71070,5.25420,0.9891,0.6294
2014-03-31,1246.00000,661.00000,585.00000,189.00000,213.00000,,402.00000,183.00000,-45.00000,138.00000,15.00000,123.00000,,124.00000,,110.00000,285.00000,183.00000,245.30000,255.16700,0.45000,0.43000,1.77090,0.73430,2.79270,46.95020,14.68700,14.68700,11.07540,8.82830,0.19200,0.89320,2.11190,42.61640,9.66480,-6.97410,1.91090,2.56780,5.31380,1.06990,0.87390
2013-12-31,1293.00000,704.00000,589.00000,168.00000,-8.00000,1.00000,391.00000,198.00000,-79.00000,119.00000,10.00000,109.00000,,115.00000,,96.00000,311.00000,198.00000,248.52600,255.05000,0.40000,0.39000,1.75360,0.67970,2.14810,45.55300,15.31320,15.31320,9.20340,7.42460,0.20050,0.95140,2.38560,37.72620,7.43860,-7.33890,1.78320,2.38240,6.24440,1.2463,0.9682
2013-09-30,1249.00000,679.00000,570.00000,163.00000,239.00000,,402.00000,168.00000,3.00000,171.00000,1.00000,170.00000,,172.00000,,155.00000,305.00000,168.00000,248.79400,256.77700,0.62000,0.60000,1.50340,0.69210,2.57090,45.63650,13.45080,13.45080,13.69100,12.40990,0.18520,0.90050,2.14600,41.93760,11.96110,-10.28710,2.55040,3.68310,5.84120,1.1541,0.9458
2013-06-30,1188.00000,653.00000,535.00000,155.00000,211.00000,1.00000,365.00000,170.00000,-46.00000,124.00000,-2.00000,126.00000,,129.00000,,111.00000,302.00000,170.00000,249.44900,255.26500,0.44000,0.43000,1.69090,0.71420,2.53640,45.03370,14.30980,14.30980,10.43770,9.34340,0.18870,0.88010,2.18380,41.21210,9.67740,-7.32540,2.04890,2.76590,5.35230,0.6164,0.4396
2013-03-31,1085.00000,602.00000,483.00000,153.00000,222.00000,7.00000,368.00000,115.00000,-152.00000,-37.00000,11.00000,-48.00000,,-1.00000,,-14.00000,247.00000,115.00000,249.66800,249.66800,-0.06000,-0.06000,1.39420,0.71180,2.69800,44.51610,10.59910,10.59910,-3.41010,-1.29030,0.17270,0.82470,2.11910,42.47010,-0.07840,0.05450,-0.01590,-0.02260,5.09900,0.47660,0.32040
2012-12-31,1116.00000,626.00000,490.00000,171.00000,288.00000,2.00000,457.00000,33.00000,-153.00000,-120.00000,-7.00000,-113.00000,,-98.00000,,-116.00000,165.00000,33.00000,248.06400,248.06400,-0.46000,-0.45000,1.30620,0.71270,2.71960,43.90680,2.95700,2.95700,-10.75270,-10.39430,0.17330,0.87550,2.18820,41.12900,-7.63240,5.00510,-1.52200,-2.19290,5.15610,0.7055,0.5079
2012-09-30,1170.00000,634.00000,536.00000,153.00000,236.00000,21.00000,368.00000,168.00000,-33.00000,135.00000,6.00000,129.00000,,131.00000,,115.00000,296.00000,168.00000,247.49800,253.06000,0.46000,0.45000,1.50570,0.70390,2.55130,45.81200,14.35900,14.35900,11.53850,9.82910,0.18000,0.94490,2.41240,37.30770,9.33050,-7.06580,2.01510,2.76250,5.58580,0.7308,0.3758
2012-06-30,1094.00000,556.00000,538.00000,156.00000,231.00000,5.00000,382.00000,156.00000,-178.00000,-22.00000,7.00000,-29.00000,,-74.00000,,-90.00000,295.00000,156.00000,248.27200,248.27200,-0.36000,-0.36000,1.86520,0.75580,3.13800,49.17730,14.25960,14.25960,-2.01100,-8.22670,0.16740,0.86340,2.34260,38.41860,-6.08050,3.64530,-1.13220,-1.48480,4.91780,1.083,0.7892
2012-03-31,978.00000,554.00000,424.00000,148.00000,222.00000,1.00000,369.00000,55.00000,-73.00000,-18.00000,-5.00000,-13.00000,,-12.00000,1.00000,-24.00000,189.00000,55.00000,247.97900,247.97900,-0.10000,-0.10000,1.41670,0.71800,2.82790,43.35380,5.62370,5.62370,-1.84050,-2.45400,0.14640,0.89500,2.25870,39.84660,-0.88630,0.56950,-0.17960,-0.24990,5.50150,0.39120,0.23390
2011-12-31,931.00000,542.00000,389.00000,151.00000,236.00000,5.00000,382.00000,7.00000,-165.00000,-158.00000,2.00000,-160.00000,,-175.00000,2.00000,-182.00000,158.00000,7.00000,248.81200,248.81200,-0.73000,-0.70000,1.87420,0.73410,2.79960,41.78300,0.75190,0.75190,-16.97100,-19.54890,0.14080,0.87700,1.94360,46.30510,-12.89610,8.55750,-2.64670,-3.42870,5.47540,-0.1384,-0.2978
2011-09-30,1060.00000,572.00000,488.00000,165.00000,219.00000,5.00000,379.00000,109.00000,-174.00000,-65.00000,20.00000,-85.00000,,-110.00000,421.00000,301.00000,261.00000,109.00000,248.31800,248.31800,1.21000,1.21000,1.68860,0.70740,2.44940,46.03770,10.28300,10.28300,-6.13210,28.39620,0.15110,0.93770,2.37670,37.86790,-7.05130,5.41870,-1.56830,-2.06300,6.31540,0.5373,0.3449
2011-06-30,1121.00000,598.00000,523.00000,165.00000,229.00000,4.00000,390.00000,133.00000,-19.00000,114.00000,,114.00000,,99.00000,-2.00000,84.00000,276.00000,133.00000,249.95700,256.27300,0.34000,0.33000,1.17660,0.74230,3.33520,46.65480,11.86440,11.86440,10.16950,7.49330,0.14380,1.04730,2.38510,37.73420,7.01630,-3.98710,1.26960,1.80790,5.66690,0.3161,0.0465
2011-03-31,1082.00000,576.00000,506.00000,154.00000,234.00000,-10.00000,398.00000,108.00000,101.00000,209.00000,-1.00000,210.00000,,188.00000,13.00000,187.00000,253.00000,108.00000,250.40200,256.58900,0.75000,0.73000,1.28200,0.75300,3.36460,46.76530,9.98150,9.98150,19.31610,17.28280,0.13960,1.07260,2.33690,38.51200,13.65290,-7.52600,2.42490,3.37220,5.53510,-0.01170,-0.21820
2010-12-31,1078.00000,583.00000,495.00000,131.00000,251.00000,,382.00000,113.00000,-192.00000,-86.00000,-5.00000,-81.00000,34.00000,-129.00000,11.00000,-118.00000,297.00000,113.00000,215.25200,215.25200,-0.47000,-0.47000,1.22200,0.77200,3.73340,40.63080,10.48240,10.48240,-7.97770,-10.94620,0.14120,1.13650,2.46120,36.56770,-10.58250,5.02730,-1.68910,-2.41260,4.86140,0.7882,0.3661
2010-09-30,1120.00000,644.00000,476.00000,146.00000,225.00000,1.00000,370.00000,106.00000,279.00000,385.00000,27.00000,358.00000,,353.00000,23.00000,369.00000,261.00000,106.00000,237.29500,238.73500,1.56000,1.55000,1.17190,0.76030,3.56250,42.50000,9.46430,9.46430,34.37500,32.94640,0.14160,1.27780,1.96490,45.80360,27.04980,-12.38160,4.46210,6.48300,,0.6101,0.4051
2010-06-30,1119.00000,673.00000,446.00000,133.00000,237.00000,,370.00000,76.00000,-413.00000,-337.00000,-3.00000,-334.00000,,-363.00000,13.00000,-362.00000,236.00000,76.00000,215.25200,215.25200,-1.68000,-1.68000,1.03330,0.88990,9.19270,39.85700,6.79180,6.79180,-30.11620,-32.35030,0.14860,1.30170,2.13550,42.14480,-66.00000,10.97010,-4.82200,-7.26440,,0.3485,0.13
2010-03-31,1085.00000,679.00000,406.00000,151.00000,253.00000,-17.00000,421.00000,-15.00000,-302.00000,-317.00000,5.00000,-322.00000,,-348.00000,12.00000,-345.00000,170.00000,-15.00000,215.25200,215.25200,-1.60000,-1.60000,,,,37.41940,-1.38250,-1.38250,-29.21660,-31.79720,,,,,,,,,,-0.07900,-0.28800
2009-12-31,,,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,,0,0
2009-09-30,1077.00000,,1077.00000,,,,,1077.00000,,1077.00000,,1077.00000,,418.00000,0.00000,418.00000,1077.00000,1077.00000,215.25200,216.42900,1.94000,1.93000,,,,100.00000,100.00000,100.00000,100.00000,38.81150,,,,,,,,,,0,0
