Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,45.86100,20.31200,25.54900,16.77600,17.44000,8.10900,8.10900,1.59300,6.51600,6.51600,6.44000,13.52840,13.52840,0.48000,0.48000,,0.86580,31.75770,25.22130,0.00750,1.94290,2.67730,0.19230,1.94290,24.47570,1.3789,1.3528
2024-06-30,44.83300,19.79100,25.04200,17.25200,17.88300,7.15900,7.15900,1.47700,5.68200,5.68200,5.61400,13.51730,13.51730,0.42000,0.42000,,0.90910,29.27420,22.95650,0.00740,1.76100,2.46190,0.17100,1.76100,23.58670,0.7189,0.6834
2024-03-31,42.60000,18.53600,24.06400,17.11800,17.28600,6.77800,6.77800,1.41900,5.35900,5.35900,5.29800,13.51470,13.51470,0.39000,0.39000,,0.89660,27.53160,21.52000,0.00750,1.68690,2.37360,0.16300,1.68690,23.21740,0.10970,0.09350
2023-12-31,42.19700,18.33500,23.86200,17.69400,16.98700,6.87500,6.87500,1.33200,5.54300,5.54300,5.47900,13.49290,13.49290,0.41000,0.41000,,0.92870,29.38660,23.41950,0.00710,1.75110,2.46860,0.16880,1.75110,23.16510,0.7846,0.6413
2023-09-30,40.02300,16.69700,23.32600,16.87700,17.42800,5.89800,5.89800,1.12100,4.77700,4.77700,4.72400,13.49870,13.49870,0.35000,0.35000,,0.97900,25.70830,20.59110,0.00710,1.57560,2.26250,0.14770,1.57560,22.18600,0.3549,0.1287
2023-06-30,37.64900,13.25900,24.39000,16.25000,16.85800,7.53200,7.53200,1.53100,6.00100,6.00100,5.93500,13.48240,13.48240,0.44000,0.44000,,1.04500,30.89930,24.34770,0.00770,1.96970,2.82170,0.19070,1.96970,22.34430,0.2737,0.0298
2023-03-31,35.97900,10.12000,25.85900,17.65100,17.81000,8.04900,8.04900,1.58300,6.46600,6.46600,6.40100,13.47950,13.47950,0.47000,0.47000,,0.63720,32.22180,25.62450,0.00810,2.11480,3.01570,0.21060,2.11480,22.43250,0.22810,0.04780
2022-12-31,33.63400,6.93500,26.69900,17.69500,17.80500,8.89400,8.89400,1.70600,7.18800,7.18800,7.11000,13.09140,13.09140,0.53000,0.53000,0.03250,0.64300,34.28150,27.40520,0.00860,2.41090,3.45190,0.23840,2.33270,21.90850,1.4144,1.3477
2022-09-30,29.57900,3.26400,26.31500,15.15800,15.10800,11.20700,11.20700,2.25300,8.95400,8.95400,8.88600,12.98330,12.98330,0.68000,0.68000,0.03440,0.59860,45.41290,36.00780,0.00890,3.19130,4.55530,0.32170,3.08140,21.40590,-0.0394,-0.0949
2022-06-30,27.23100,2.04700,25.18400,14.80400,14.86300,10.32100,10.32100,2.05000,8.27100,8.27100,8.20200,12.95710,12.95710,0.63000,0.63000,,0.40790,43.81470,34.81920,0.00880,2.94470,4.19820,0.30920,2.94470,21.49680,1.1219,1.1011
2022-03-31,26.24200,2.11600,24.12600,14.04700,14.07300,10.05300,10.05300,1.95100,8.10200,8.10200,8.03300,12.95510,12.95510,0.62000,0.62000,0.12250,0.32930,42.69520,34.11620,0.00880,2.82810,3.99690,0.30160,2.48160,21.92530,0.60960,0.58760
2021-12-31,26.94000,2.38800,24.55200,14.60400,14.87000,9.68200,9.68200,1.99900,7.68300,7.68300,7.61800,11.57020,11.57020,0.60000,0.60000,0.11860,0.31410,40.16090,31.59950,0.00910,2.58540,3.59730,0.29120,2.27870,22.74310,0.5482,0.5279
2021-09-30,24.19600,1.67200,22.52400,14.69500,14.98000,7.54400,7.54400,1.62400,5.92000,5.92000,5.86900,11.11350,11.11350,0.53000,0.53000,,0.18630,34.50260,26.84200,0.00990,2.32390,3.01370,0.26680,2.32390,22.68040,1.281,1.2456
2021-06-30,21.55700,1.55400,20.00300,13.17700,13.70100,6.30200,6.30200,1.31900,4.98300,4.98300,4.94600,11.10690,11.10690,0.44000,0.44000,,0.19060,32.54830,25.54490,0.00890,1.98850,2.60380,0.23000,1.98850,22.39570,0.5933,0.5384
2021-03-31,21.75600,1.72800,20.02800,13.55400,14.05900,5.96900,5.96900,1.06000,4.90900,4.90900,4.87100,11.11040,11.11040,0.44000,0.44000,,0.19410,32.56770,26.57680,0.00920,1.98880,2.50400,0.24630,1.98880,22.04410,0.58010,0.56040
2020-12-31,23.76300,2.01500,21.74800,13.03400,13.28100,8.46700,8.46700,1.69100,6.77600,6.77600,6.72300,11.06140,11.06140,0.60000,0.60000,,0.19300,42.86440,34.03530,0.01030,2.71950,3.41360,0.35480,2.71950,22.25130,0.9842,0.9226
2020-09-30,22.00800,2.26900,19.73900,13.74600,14.04200,5.69700,5.69700,1.28700,4.41000,4.41000,4.37600,11.05950,11.05950,0.40000,0.40000,,0.19550,32.09220,24.65080,0.00970,1.81170,2.28430,0.24140,1.81170,21.81390,0.7681,0.6416
2020-06-30,20.59900,2.69800,17.90100,11.58000,11.93600,5.96500,5.96500,1.16100,4.80400,4.80400,4.76900,11.04900,11.04900,0.43000,0.43000,,0.20820,36.52340,29.20040,0.00920,1.99920,2.52550,0.26920,1.99920,21.59200,0.3023,0.255
2020-03-31,20.58600,3.41100,17.17500,11.96600,12.09800,5.07700,5.07700,0.97200,4.10500,4.10500,4.07400,11.05000,11.05000,0.37000,0.37000,,0.23420,32.24520,25.87490,0.00950,1.73600,2.20170,0.24800,1.73600,21.24610,0.42090,0.38540
