Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2025-01-31,303.34900,191.23900,112.11000,12.61200,70.95400,-0.22700,83.79300,28.31700,1.56100,29.87800,7.66500,22.21300,22.21300,,20.26900,33.56600,28.31700,25.16100,25.32400,0.81000,0.80000,1.66120,,,36.95740,9.33480,9.33480,9.84940,6.68170,0.52690,6.72210,13.38860,7.82510,8.80990,3.85820,7.82510,11.32530,0.7958,0.6051
2024-10-31,309.56600,201.93900,107.62700,12.75900,71.22800,,83.98700,23.64000,1.14500,24.78500,6.30200,18.48300,18.48300,,17.24900,28.88100,23.64000,25.20400,25.36300,0.68000,0.68000,1.60000,,,34.76710,7.63650,7.63650,8.00640,5.57200,0.55810,7.44760,12.08450,6.81660,7.73700,3.33250,6.81660,10.73940,0.00650,-0.20160
2024-07-31,308.83200,206.64000,102.19200,12.57900,69.57000,0.09600,82.05290,20.13910,0.28100,20.42000,-17.27200,37.69200,37.69200,,36.81900,25.23410,20.13910,25.24100,25.39800,1.46000,1.45000,1.51260,,,33.08980,6.52110,6.52100,6.61200,11.92200,0.56140,7.31570,12.30230,14.74330,16.89600,6.85190,14.74330,10.12170,1.1462,0.935
2024-04-30,299.64300,202.59900,97.04400,12.64000,69.74100,-3.23100,85.61200,11.43200,-2.11100,9.32100,2.97900,6.34200,6.34200,,5.55100,16.54200,11.43200,25.34500,25.51600,0.22000,0.22000,1.47040,,,32.38650,3.81520,3.81520,3.11070,1.85250,0.57920,7.68970,11.70400,2.84040,3.33030,1.22600,2.84040,8.81140,0.2218,0.039
2024-01-31,296.09800,199.17100,96.92700,12.92500,67.69100,-0.29400,80.91000,16.01700,3.72900,19.74600,3.99200,15.75400,15.75400,,14.42500,21.11600,16.01700,25.17500,25.31700,0.57000,0.57000,1.42990,,,32.73480,5.40940,5.40940,6.66870,4.87170,0.56750,7.91880,11.36540,7.16460,8.44520,3.01930,7.16460,8.67340,1.1221,0.9421
2023-10-31,301.20500,207.21100,93.99400,12.41000,64.90300,0.48400,76.82900,17.16500,-4.74200,12.42300,3.94700,8.47600,8.47600,,7.65900,22.21200,17.16500,25.17800,25.27700,0.30000,0.30000,1.38500,,,31.20600,5.69880,5.69880,4.12440,2.54280,0.60360,8.52600,10.55600,4.09530,4.88700,1.69840,4.09530,8.22600,0.58850,0.41750
2023-07-31,303.80690,213.71100,90.09590,35.84300,41.82600,-0.46800,78.13710,11.95880,0.64700,12.60600,3.84800,8.75800,8.75800,,7.97700,17.10880,11.95890,25.51700,25.57700,0.32000,0.31000,1.31610,,,29.65570,3.93630,3.93630,4.14930,2.62570,0.59480,9.46670,9.50700,4.37910,5.29690,1.71450,4.37910,7.91340,0.9962,0.7637
2023-04-30,299.29500,211.73400,87.56100,12.14500,60.27500,-4.76400,77.18400,10.37700,0.32700,10.70400,2.96000,7.74400,7.74400,,6.89000,15.56200,10.37700,25.51800,25.61200,0.27000,0.27000,1.29270,,,29.25580,3.46720,3.46720,3.57640,2.30210,0.57750,4.53880,19.82920,3.89140,4.72410,1.49430,3.89140,7.81450,-0.2741,-0.4859
2023-01-31,313.93600,223.49900,90.43700,,72.27300,0.01700,72.25600,18.18100,2.42300,20.60400,5.29500,15.30900,15.30900,,14.62300,23.19200,18.18100,25.51000,25.53800,0.57000,0.57000,1.29740,,,28.80750,5.79130,5.79130,6.56310,4.65800,0.62720,6.59460,13.64750,7.93150,9.72110,3.05870,7.93150,7.56150,0.6847,0.4724
2022-10-31,321.81600,232.67000,89.14600,,69.72000,0.80000,68.92000,20.22600,-3.33300,16.89300,4.33800,12.55500,12.55500,,11.00200,25.01600,20.22600,25.60300,25.61600,0.43000,0.43000,1.23340,,,27.70090,6.28500,6.28500,5.24930,3.41870,0.65580,5.56050,16.18550,7.03600,8.77440,2.55860,7.03600,6.99510,0.70990,0.50800
2022-07-31,328.56300,242.54390,86.01900,,33.01600,-0.11700,66.84500,19.17400,-1.19000,17.98400,-0.01000,17.99400,17.99400,,17.24800,23.95600,19.17400,25.79100,26.35600,0.68000,0.67000,1.18870,,,26.18040,5.83570,5.83570,5.47350,5.24950,0.66100,8.31280,10.82670,10.54520,13.36370,3.61980,10.54520,6.64320,0.6098,0.3059
2022-04-30,328.35300,247.56500,80.78800,,62.77200,-0.17900,67.46000,13.32800,-4.98300,8.34500,3.23900,5.10600,5.10600,,4.77100,17.83600,13.32800,25.90100,26.20500,0.18000,0.18000,1.17670,,,24.60400,4.05900,4.05900,2.54150,1.45300,0.65240,6.20930,14.49440,3.07290,3.93890,1.01460,3.07290,6.33210,0.0665,-0.121
2022-01-31,337.05800,257.32500,79.73300,,61.09900,-0.44200,65.91900,13.81400,-2.83000,10.98400,2.73400,8.25000,8.25000,,7.48700,18.19300,13.81400,25.65200,26.54200,0.29000,0.28000,1.18210,,,23.65560,4.09840,4.09840,3.25880,2.22130,0.66630,6.33010,14.21780,5.06200,5.85280,1.63080,5.06200,6.30090,0.6684,0.4999
2021-10-31,370.08300,291.62500,78.45800,,60.15100,-0.08800,64.68500,13.77300,-16.20300,-2.43000,-0.08500,-2.34500,-2.34500,,-2.47800,18.21900,13.77300,25.56600,25.56600,-0.10000,-0.10000,1.18280,,,21.20010,3.72160,3.72160,-0.65660,-0.66960,0.72890,7.21930,12.46660,-1.41870,-1.63780,-0.46190,-1.41870,6.41610,-0.22890,-0.39920
2021-07-31,389.96800,310.93190,79.03600,,56.89300,-0.81900,62.09410,16.94200,2.40600,19.34800,-19.52500,38.87300,38.87300,,38.73100,21.32500,16.94200,25.49500,26.05300,1.52000,1.48000,1.14380,,,20.26730,4.34450,4.34450,4.96140,9.93180,0.76070,8.36050,10.76490,23.33120,26.96910,7.58270,23.33120,6.46770,1.0977,0.969
2021-04-30,373.83100,300.79700,73.03400,,55.33200,0.59500,59.16200,13.87200,3.94000,17.81200,-18.58600,36.39800,36.39800,,36.34800,18.29700,13.87200,25.53000,26.13600,1.42000,1.39000,1.08160,,,19.53660,3.71080,3.71080,4.76470,9.72310,0.80930,8.75830,10.27600,28.62380,34.34360,7.88010,28.62380,4.94310,0.4634,0.2918
2021-01-31,339.76600,269.14500,70.62100,,54.44100,1.20700,57.69800,12.92300,3.30900,16.23200,3.02700,13.20500,13.20500,,13.10800,17.38600,12.92300,25.36200,25.71300,0.52000,0.51000,1.04630,,,20.78520,3.80350,3.80350,4.77740,3.85790,0.80030,6.58260,13.67250,14.60470,19.05920,3.11020,14.60470,3.51470,0.2703,0.1036
2020-10-31,343.42500,273.17400,70.25100,,52.25300,-0.25200,56.99800,13.25300,-1.42100,11.83200,3.41700,8.41500,8.41500,,8.28800,17.74600,13.25300,25.53400,25.86100,0.32000,0.32000,1.01690,,,20.45600,3.85910,3.85910,3.44530,2.41330,0.84600,7.27870,12.36480,10.84650,13.81840,2.07290,10.84650,3.04560,0.72570,0.54920
2020-07-31,360.34310,282.99400,77.34900,,56.78000,-1.66200,63.13010,14.21900,0.61300,14.83200,-6.71900,21.55100,21.55100,,21.49300,18.90700,14.21900,26.27800,26.44100,0.82000,0.81000,0.99160,,,21.46540,3.94600,3.94600,4.11610,5.96460,0.89030,8.15880,11.03100,30.29420,39.67270,5.32450,30.29420,2.74470,1.5461,1.3869
2020-04-30,321.33600,258.83900,62.49700,,53.23200,-0.23400,58.70500,3.79200,-2.08800,1.70400,1.31900,0.38500,0.38500,,0.51800,9.03100,3.79200,26.37100,26.50600,0.02000,0.02000,0.94610,,,19.44910,1.18010,1.18010,0.53030,0.16120,0.86470,6.77920,13.27580,0.71820,1.03710,0.10360,0.71820,2.01900,-1.7847,-1.9428
2020-01-31,323.89000,262.71600,61.17400,,54.27500,-0.39200,59.85100,1.32300,0.74500,2.06800,1.16400,0.90400,0.90400,,0.93200,6.50700,1.32300,26.32000,26.45100,0.04000,0.04000,0.94530,,,18.88730,0.40850,0.40850,0.63850,0.28780,0.73660,6.20810,14.49710,1.69310,2.47170,0.20560,1.69310,2.00800,-0.6911,-0.834
2019-10-31,340.20000,279.46000,60.74000,,54.06200,-2.77500,62.13200,-1.39200,0.50600,-0.88600,0.53600,-1.42200,-1.42200,,-1.51300,3.90300,-1.39200,26.27900,26.27900,-0.06000,-0.06000,0.94290,,,17.85420,-0.40920,-0.40920,-0.26040,-0.44470,0.74110,6.67540,13.48230,-2.71730,-3.84250,-0.30980,-2.71730,1.97460,-0.18940,-0.33590
2019-07-31,356.12800,295.35300,60.77490,,54.28100,-1.92100,61.95390,-1.17890,1.48000,0.30100,-0.58100,0.88200,0.88200,,1.57400,4.57210,-1.17890,25.29300,25.30800,0.08000,0.08000,0.94700,,,17.06550,-0.33100,-0.33100,0.08450,0.44200,0.80260,6.13380,14.67280,1.64680,2.31180,0.19880,1.64680,2.02340,1.5609,1.3454
2019-04-30,341.25500,282.79100,58.46400,,50.07100,-2.42000,58.01500,0.44900,0.53700,0.98600,-1.47100,2.45700,2.45700,,2.17000,5.97300,0.44900,26.26300,26.26300,0.08000,0.08000,0.95610,,,17.13210,0.13160,0.13160,0.28890,0.63590,0.81270,6.27700,14.33810,4.35430,5.99390,0.58510,4.35430,2.14720,0.2699,0.126
2019-01-31,349.47300,291.17800,58.29500,,50.90000,-2.09000,58.75200,-0.45700,0.68200,0.22500,1.23600,-1.01100,-1.01100,,-1.31100,5.30600,-0.45700,24.81600,24.81600,-0.05000,-0.05000,0.94360,,,16.68080,-0.13080,-0.13080,0.06440,-0.37510,0.83980,6.96660,12.91880,-1.90030,-2.67600,-0.24290,-1.90030,2.02450,1.1879,0.9964
2018-10-31,362.31600,304.69300,57.62300,,50.55200,-1.29500,57.44100,0.18200,-1.24100,-1.05900,0.93900,-1.99800,-1.99800,,-2.29900,5.77600,0.18200,23.83100,23.83100,-0.10000,-0.10000,0.89440,,,15.90410,0.05020,0.05020,-0.29230,-0.63450,0.90610,5.48180,16.41790,-5.44770,-9.42810,-0.49970,-5.44770,1.54640,0.34530,0.15810
2018-07-31,392.64700,325.13290,67.51400,,51.02400,-0.42800,57.04600,10.46810,0.03900,10.50700,1.97100,8.53600,8.53600,,8.24200,16.06210,10.46810,24.65500,24.71800,0.33000,0.33000,0.89620,,,17.19460,2.66600,2.66600,2.67590,2.09910,0.98260,5.55010,16.21590,27.26900,43.79240,2.13620,27.26900,1.28050,0.7795,0.5946
2018-04-30,365.41000,307.16500,58.24500,,53.79400,-0.34500,59.93800,-1.69300,-0.50800,-2.20100,1.02900,-3.23000,-3.23000,,-3.45800,4.10600,-1.69300,24.67500,24.67500,-0.14000,-0.14000,0.87410,,,15.93960,-0.46330,-0.46330,-0.60230,-0.94630,0.94200,5.77730,15.57820,-11.99980,-20.79840,-0.83270,-11.99990,1.08300,0.9886,0.7835
2018-01-31,395.88300,337.22900,58.65400,,52.55300,-0.84600,59.13400,-0.48000,0.65600,0.17600,-1.51400,1.69000,1.69000,,1.51600,5.25500,-0.48000,24.64300,24.72400,0.06000,0.06000,1.00320,,,14.81600,-0.12130,-0.12130,0.04450,0.38290,0.78510,5.52510,16.28940,1.15470,1.25270,0.33520,1.15470,5.88880,0.8947,0.6688
2017-10-31,393.55500,336.51000,57.04500,,50.51000,-0.77900,56.96200,0.08300,-0.46400,-0.38100,1.41600,-1.79700,-1.79700,,-2.09200,5.75600,0.08300,24.62800,24.62800,-0.08000,-0.08000,1.01180,,,14.49480,0.02110,0.02110,-0.09680,-0.53160,0.80620,4.98490,18.05440,-1.21380,-1.31410,-0.36810,-1.21380,5.95990,-1.83770,-2.05390
2017-07-31,394.98690,337.06210,57.92490,,49.33400,0.77600,54.18790,3.73700,-0.40000,3.33700,12.79500,-9.45800,-9.45800,,-9.84100,9.36600,3.73710,23.18200,23.30900,-0.45000,-0.44000,1.02300,,,14.66500,0.94610,0.94610,0.84480,-2.49150,0.76110,6.07870,14.80580,-6.11940,-6.60330,-1.82250,-6.11940,6.22260,1.5262,1.2812
2017-04-30,370.03500,314.70400,55.33100,,46.19600,-10.16300,61.83300,-6.50200,-0.11200,-6.61400,-2.16200,-4.45200,-4.45200,,-4.77500,-1.02800,-6.50200,23.05400,23.05400,-0.21000,-0.21000,0.98300,,,14.95290,-1.75710,-1.75710,-1.78740,-1.29040,0.76320,5.51400,16.32200,-2.95830,-3.21140,-0.91820,-2.95830,6.31600,0.0577,-0.2227
2017-01-31,367.55600,310.91300,56.64300,,47.32500,-0.88900,53.51500,3.12800,-0.11000,3.01800,1.76100,1.25700,1.25700,,0.87500,8.43000,3.12800,22.76800,22.96300,0.04000,0.04000,0.98070,,,15.41070,0.85100,0.85100,0.82110,0.23810,0.80010,6.62690,13.58100,0.85610,0.93100,0.27360,0.85610,6.35660,-0.2751,-0.4935
2016-10-31,369.15100,313.02900,56.12200,,45.43800,-0.19900,50.93600,5.18600,2.69300,7.87900,-14.41500,22.29400,22.29400,,21.91800,10.48500,5.18600,22.71200,22.89900,0.97000,0.96000,0.99530,,,15.20300,1.40480,1.40480,2.13440,5.93740,0.78270,6.21260,14.48680,14.86960,16.15380,4.72680,14.86960,6.50090,0.23970,-0.00110
2016-07-31,368.07500,309.13900,58.93590,,55.19500,7.47600,52.71110,6.22480,3.05300,9.27800,-2.14100,11.41900,11.41900,,11.01900,11.21680,6.22480,22.76500,22.81500,0.48000,0.48000,0.98610,,,16.01200,1.69120,1.69120,2.52070,2.99370,0.78370,7.79320,11.54850,9.19380,10.10670,2.43130,9.19380,5.39400,0.5702,0.3807
2016-04-30,355.15400,293.22000,61.93400,,51.82600,1.08600,56.25800,5.67600,0.36400,6.04000,1.33900,4.70100,4.70100,,4.23700,11.19400,5.67600,22.63500,22.68000,0.19000,0.19000,1.00420,,,17.43860,1.59820,1.59820,1.70070,1.19300,0.75680,6.09130,14.77510,3.56770,4.01590,1.00180,3.56770,5.72170,0.477,0.2658
2016-01-31,382.45400,319.72400,62.73000,,51.05400,-0.32600,56.35300,6.37700,0.30000,6.67700,2.01400,4.66300,4.66300,,4.06500,11.35000,6.37700,22.79900,22.79900,0.18000,0.18000,0.99110,,,16.40200,1.66740,1.66740,1.74580,1.06290,0.83900,6.47280,13.90430,3.65180,4.11970,1.02290,3.65180,5.56870,0.4954,0.3312
2015-10-31,390.57800,324.51100,66.06700,,53.09000,,58.14200,7.92500,-0.45200,7.47300,2.89800,4.57500,4.57500,,4.19300,12.97700,7.92500,22.93500,22.96900,0.18000,0.18000,0.98830,,,16.91520,2.02900,2.02900,1.91330,1.07350,0.83220,6.22470,14.45840,3.36140,3.79570,0.97480,3.36140,5.83480,0.60750,0.36720
2015-07-31,405.79600,339.31100,66.48490,,54.29100,,59.24710,7.23790,-1.60100,5.63700,3.75600,1.88100,1.88100,,1.26000,12.19390,7.23790,22.90300,23.24700,0.04000,0.03000,0.97540,,0.04710,16.38380,1.78360,1.78360,1.38910,0.31050,0.83550,6.05540,14.86280,1.39400,1.57700,0.38730,1.39400,5.78420,0.1296,-0.1268
2015-04-30,383.93000,316.50800,67.42200,,60.01800,-0.31700,64.95200,2.47000,-1.40600,1.06400,-0.05900,1.12300,1.12300,,0.56500,7.08700,2.47000,23.03400,23.46800,0.02000,0.02000,0.99960,,0.04370,17.56100,0.64330,0.64330,0.27710,0.14720,0.79730,4.65920,19.31670,0.76450,0.85660,0.23320,0.76450,6.16520,0.2817,-0.0898
2015-01-31,394.17300,328.73700,65.43600,,57.74500,0.48400,61.70100,3.73500,0.92700,4.66200,1.90500,2.75700,2.75700,,2.51000,8.17500,3.73500,22.81800,23.22500,0.11000,0.11000,1.00810,,0.04410,16.60080,0.94760,0.94760,1.18270,0.63680,0.82050,4.68770,19.19900,1.87360,2.10120,0.57390,1.87360,6.27680,0.5431,0.2073
2014-10-31,412.87800,343.80700,69.07100,1.65600,58.54800,75.14500,-10.53600,79.60700,1.23300,80.84000,0.48600,80.35400,80.35400,,80.15500,84.01200,79.60700,22.75500,23.09100,3.52000,3.47000,1.04880,,0.04080,16.72920,19.28100,19.28100,19.57960,19.41370,0.81870,5.03920,17.86010,50.03150,55.68040,15.93270,50.03140,6.92300,0.35910,0.09440
2014-07-31,420.68700,349.31300,71.37400,2.63100,58.34600,-0.37400,65.56090,5.81320,-1.33800,4.47500,-3.91300,8.38800,8.38800,,7.70900,10.02320,5.81300,22.00900,22.93700,0.34000,0.34000,0.92090,0.05910,0.19400,16.96610,1.38180,1.38180,1.06370,1.83250,0.87470,6.06790,14.83220,8.29150,9.91580,1.74410,7.80160,4.35540,0.7061,0.5149
2014-04-30,403.76100,332.37600,71.38500,2.51400,55.54800,,62.21500,9.17000,0.02400,9.19400,3.59500,5.59900,5.59900,,5.01700,13.32300,9.17000,22.68000,23.02300,0.22000,0.22000,0.91310,0.06190,0.20520,17.68000,2.27110,2.27110,2.27710,1.24260,0.89530,6.11060,14.72840,5.75320,6.95320,1.24160,5.39710,4.19140,0.8858,0.691
2014-01-31,406.42300,335.25800,71.16500,2.59700,57.28500,0.35000,63.59100,7.57400,-2.96000,4.61400,1.64100,2.97300,2.97300,,2.53500,11.63300,7.57400,21.57200,22.74300,0.12000,0.11000,0.89270,0.06470,0.23480,17.51010,1.86360,1.86360,1.13530,0.62370,0.91330,6.37920,14.10840,3.16750,3.83130,0.66810,2.96260,4.05670,-0.0784,-0.2646
2013-10-31,420.67000,350.31900,70.35100,2.27600,57.75500,0.85900,63.06800,7.28300,-0.57400,6.70900,2.65900,4.05000,4.05000,,3.52300,11.17900,7.28300,21.03800,22.91200,0.17000,0.15000,0.88600,0.06550,0.23630,16.72360,1.73130,1.73130,1.59480,0.83750,0.95330,6.64030,13.55360,4.33130,5.25480,0.91780,4.04740,4.06570,0.47980,0.32090
2013-07-31,412.10890,344.67310,67.43580,2.24800,55.52600,-4.35900,66.07090,1.36490,0.22400,1.58900,3.12100,-1.53200,-1.53200,-1.81100,-3.65100,5.30290,1.36490,20.87600,22.31500,-0.17000,-0.16000,0.88390,0.06920,0.31660,16.36360,0.33120,0.33120,0.38560,-0.88590,0.94650,6.33250,14.21230,-1.71870,-2.10040,-0.35190,-1.59980,3.88040,0.5463,0.4261
