,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-10-24,2024-09-30,$1.46,$1.42
1,2024-07-25,2024-06-30,$0.97,$1.29
2,2024-04-25,2024-03-31,$1.69,$1.72
3,2024-02-06,2023-12-31,$1.93,$2.28
4,2023-10-26,2023-09-30,$1.07,$1.66
5,2023-07-27,2023-06-30,$0.72,$1.21
6,2023-04-27,2023-03-31,$0.68,$0.89
7,2023-02-06,2022-12-31,$1.28,$1.27
8,2022-10-31,2022-09-30,$0.71,$0.73
9,2022-07-27,2022-06-30,$1.05,$0.65
10,2022-04-28,2022-03-31,$1.48,$1.58
11,2022-02-15,2021-12-31,$1.50,$1.97
12,2021-10-27,2021-09-30,$1.15,$1.28
13,2021-07-28,2021-06-30,$0.99,$1.79
14,2021-04-28,2021-03-31,$1.05,$1.37
15,2021-02-10,2020-12-31,$1.17,$1.61
16,2020-10-26,2020-09-30,$0.41,$0.39
17,2020-07-27,2020-06-30,$0.41,$0.44
18,2020-04-27,2020-03-31,$1.10,$0.84
19,2020-02-05,2019-12-31,$1.11,$1.23
20,2019-10-24,2019-09-30,$0.93,$1.08
21,2019-07-30,2019-06-30,$0.64,$0.85
22,2019-04-24,2019-03-31,$0.94,$1.05
23,2019-02-06,2018-12-31,$0.80,$0.98
24,2018-10-25,2018-09-30,$0.75,$0.84
25,2018-07-26,2018-06-30,$0.54,$0.81
26,2018-04-25,2018-03-31,$0.82,$0.72
27,2018-02-07,2017-12-31,$0.86,$0.93
28,2017-10-26,2017-09-30,$0.53,$0.58
29,2017-08-02,2017-06-30,$0.46,$0.64
30,2017-04-26,2017-03-31,$0.54,$0.59
31,2017-02-08,2016-12-31,$0.68,$0.75
32,2016-10-25,2016-09-30,$0.85,$0.86
33,2016-07-26,2016-06-30,$0.52,$0.57
34,2016-04-26,2016-03-31,$0.77,$0.89
35,2016-02-03,2015-12-31,$0.91,$1.10
36,2015-10-27,2015-09-30,$0.69,$1.04
37,2015-07-28,2015-06-30,$0.38,$0.83
38,2015-04-28,2015-03-31,$0.68,$0.59
39,2015-02-04,2014-12-31,$0.79,$0.89
