Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,2326.00000,1565.00000,761.00000,348.00000,671.00000,-107.00000,1328.00000,-567.00000,-66.00000,-633.00000,-114.00000,-519.00000,-519.00000,-2.00000,-524.00000,-261.00000,-567.00000,691.10000,691.10000,-0.76000,-0.76000,1.50120,0.07330,0.22880,32.71710,-24.37660,-24.37660,-27.21410,-22.52790,0.05550,0.27580,0.34970,257.34740,-2.07770,-9.85570,-1.23840,-1.92550,36.24510,0.1567,-0.0956
2024-06-30,6112.00000,2918.00000,3194.00000,357.00000,1054.00000,-113.00000,1790.00000,1404.00000,-66.00000,1338.00000,282.00000,1056.00000,1056.00000,0.00000,1053.00000,1716.00000,1404.00000,695.90000,698.10000,1.51000,1.51000,1.71550,0.08860,0.18580,52.25790,22.97120,22.97120,21.89140,17.22840,0.14740,0.59640,0.80260,112.13190,4.15400,18.54910,2.54680,3.78600,36.64990,0.6211,0.4779
2024-03-31,4492.00000,2550.00000,1942.00000,332.00000,736.00000,-99.00000,1419.00000,523.00000,-41.00000,482.00000,106.00000,376.00000,376.00000,47.00000,419.00000,830.00000,523.00000,700.40000,702.80000,0.60000,0.60000,1.51460,0.09060,0.18550,43.23240,11.64290,11.64290,10.73020,9.32770,0.10300,0.41240,0.56820,158.40160,1.50350,7.50650,0.86190,1.36730,35.83840,-3.71230,-3.91580
2023-12-31,3707.00000,2366.00000,1341.00000,357.00000,735.00000,-94.00000,1602.00000,-261.00000,-62.00000,-323.00000,-92.00000,-231.00000,-231.00000,-20.00000,-253.00000,51.00000,-261.00000,709.00000,711.90000,-0.35000,-0.35000,1.56210,0.08310,0.09850,36.17480,-7.04070,-7.04070,-8.71320,-6.82490,0.08620,0.34290,0.67550,133.23980,-0.91380,-4.57610,-0.53730,-0.83790,36.04800,6.1608,5.9274
2023-09-30,2590.00000,1646.00000,944.00000,335.00000,670.00000,-149.00000,1330.00000,-386.00000,-58.00000,-444.00000,-129.00000,-315.00000,-315.00000,-3.00000,-321.00000,-80.00000,-386.00000,708.40000,708.40000,-0.45000,-0.45000,1.57840,0.08250,0.23160,36.44790,-14.90350,-14.90350,-17.14290,-12.39380,0.06010,0.26040,0.39360,228.68340,-1.23690,-6.02180,-0.73070,-1.13480,36.12960,-0.1744,-0.3941
2023-06-30,6045.00000,3137.00000,2908.00000,329.00000,1045.00000,-134.00000,1742.00000,1166.00000,-82.00000,1084.00000,204.00000,880.00000,880.00000,-163.00000,714.00000,1472.00000,1166.00000,710.80000,713.70000,1.00000,1.00000,1.66320,0.07960,0.20080,48.10590,19.28870,19.28870,17.93220,11.81140,0.13680,0.55740,0.75990,118.43670,3.32560,14.82230,1.99140,3.06080,37.29440,1.1215,1.0004
2023-03-31,4884.00000,2771.00000,2113.00000,316.00000,726.00000,-71.00000,1306.00000,807.00000,-31.00000,776.00000,169.00000,607.00000,607.00000,-8.00000,595.00000,1094.00000,807.00000,712.90000,716.20000,0.84000,0.83000,1.38530,0.04580,0.19460,43.26370,16.52330,16.52330,15.88860,12.18260,0.10730,0.42080,0.56280,159.91400,2.34920,11.68660,1.33410,2.24150,36.35820,-4.62300,-4.80450
2022-12-31,3825.00000,2510.00000,1315.00000,340.00000,764.00000,-149.00000,1482.00000,-167.00000,-36.00000,-203.00000,-162.00000,-41.00000,-41.00000,-12.00000,-55.00000,137.00000,-167.00000,720.80000,724.50000,-0.07000,-0.07000,1.56320,0.04780,0.05120,34.37910,-4.36600,-4.36600,-5.30720,-1.43790,0.08980,0.36850,0.67090,134.14120,-0.16050,-0.65710,-0.09620,-0.15280,35.80080,4.1895,4.0313
2022-09-30,2777.00000,1879.00000,898.00000,312.00000,657.00000,23.00000,1276.00000,-378.00000,-18.00000,-396.00000,-74.00000,-322.00000,-322.00000,-6.00000,-331.00000,-68.00000,-378.00000,718.70000,718.70000,-0.46000,-0.46000,1.68700,0.04840,0.11370,32.33710,-13.61180,-13.61180,-14.26000,-11.91930,0.06830,0.34700,0.44270,203.30210,-1.28370,-5.52130,-0.79210,-1.22150,35.02250,-0.7553,-0.9103
2022-06-30,6252.00000,3323.00000,2929.00000,296.00000,1017.00000,49.00000,1586.00000,1343.00000,-16.00000,1327.00000,325.00000,1002.00000,1002.00000,-30.00000,969.00000,1645.00000,1343.00000,723.00000,726.70000,1.34000,1.33000,1.87930,0.04690,0.07650,46.84900,21.48110,21.48110,21.22520,15.49900,0.15280,0.79420,0.90000,100.00480,3.84340,15.62940,2.44950,3.66310,35.94410,1.5045,1.3215
