Date,revenue,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2019-09-30,6.74800,6.74800,1.19400,14.58500,20.13900,-28.73300,-8.59400,-4.28500,-4.30900,-4.30900,-6.70300,24.11400,20.13900,16.88400,16.89700,-0.40000,-0.40000,,5.91980,298.44400,298.44400,-127.35620,-99.33310,0.00230,-1.46400,-1.05200,-0.14980,-1.05200,24.24140,0.8097,0.8097
2019-06-30,5.50900,5.50900,1.13800,14.25900,18.63000,-50.16000,-31.53000,-4.37200,-27.15800,-27.15800,-29.31300,21.83700,18.63000,16.77600,16.78900,-1.75000,-1.75000,,5.15790,338.17400,338.17400,-572.33620,-532.09300,0.00220,-9.33910,-6.68780,-1.06950,-6.68780,24.03270,1.3522,1.3522
2019-03-31,6.22500,6.22500,0.96300,13.36700,18.62900,-44.73200,-26.10300,-4.96500,-21.13800,-21.13800,-22.63000,20.71700,18.62900,16.64600,16.65400,-1.36000,-1.36000,,4.69710,299.26100,299.26100,-419.32530,-363.53410,0.00260,-7.06250,-5.10210,-0.88570,-5.10210,24.87080,0.80500,0.80500
2018-12-31,6.20800,6.20800,0.96200,13.04600,18.29200,-60.60400,-42.31200,0.00200,-42.31400,-42.31400,-43.15900,19.86800,18.29200,14.64900,14.65700,-3.22000,-3.22000,,4.82550,294.65210,294.65210,-681.57220,-695.21590,0.00290,-14.18540,-11.62690,-1.96510,-11.62690,21.85510,0.9992,0.9992
2018-09-30,6.06600,6.06600,1.16500,11.03600,15.93700,12.29100,28.22800,0.72900,27.49900,27.49900,25.76300,19.08200,15.93700,15.86500,15.87300,1.62000,1.62000,,4.66220,262.72670,262.72670,465.34790,424.71150,0.00270,8.49630,7.08430,1.23120,7.08430,23.97590,0.3607,0.3607
2018-06-30,4.69500,4.69500,0.93700,9.14100,12.89900,2.10700,15.00600,1.16100,13.84500,13.84500,12.35500,17.29300,12.89900,13.61600,13.62500,0.91000,0.91000,,4.74290,274.73910,274.73910,319.61660,263.15230,0.00210,4.43980,3.70450,0.63370,3.70450,23.62590,1.5198,1.5198
2018-03-31,5.87200,5.87200,0.87700,6.93800,11.93300,25.94100,37.87400,2.63500,35.23900,35.23900,33.57000,15.42400,11.93300,12.71300,12.72100,2.64000,2.64000,,4.93370,203.21870,203.21870,644.99320,571.69620,0.00310,13.48190,11.03640,1.83140,11.03640,25.10000,1.34710,1.34710
2017-12-31,6.97500,6.97500,0.84900,5.72100,11.84700,9.52900,21.37600,1.14300,20.23300,20.23300,18.72400,14.62300,11.84700,11.44300,11.45100,0.70000,0.71000,,5.28930,169.84950,169.84950,306.46600,268.44450,0.00340,7.64840,6.27460,0.98660,6.27460,25.34840,1.6182,1.6182
2017-09-30,5.83600,5.83600,0.94800,4.68100,9.56900,-3.24700,6.32200,-0.53700,6.85900,6.85900,6.17300,12.28000,9.56900,12.70400,12.71200,0.49000,0.49000,,5.02930,163.96500,163.96500,108.32760,105.77450,0.00300,2.64470,2.16190,0.35440,2.16190,24.94020,-0.0308,-0.0308
2017-06-30,5.71000,5.71000,1.04500,4.50200,9.16700,-12.17600,-3.00900,-1.34400,-1.66500,-1.66500,-1.54900,11.01600,9.16700,12.69500,12.70200,-0.12000,-0.12000,,4.82320,160.54290,160.54290,-52.69700,-27.12790,0.00380,-0.65130,-0.65130,-0.10940,-0.65130,20.11390,-31.6567,-31.6567
2017-03-31,3.64700,3.64700,0.97500,3.34700,6.01900,17.90700,23.92600,1.33900,22.58700,22.58700,22.17800,7.43800,6.01900,7.63400,7.64000,2.91000,2.90000,,3.06480,165.03970,165.03970,656.04610,608.11630,0.00280,8.77030,8.77030,1.71400,8.77030,20.27870,33.89560,33.89560
2016-12-31,8.85300,8.85300,0.79000,1.12700,9.19000,18.53900,27.72900,1.12700,26.60200,26.60200,26.17000,10.46400,9.19000,7.51200,7.52300,3.49000,3.48000,,3.95810,103.80660,103.80660,313.21590,295.60610,0.01120,17.05160,17.05160,3.35510,17.05160,20.73210,1.0882,1.0882
2016-09-30,5.28000,5.28000,0.86400,1.72400,6.14000,-0.71000,5.43000,-0.08900,5.51900,5.51900,5.44200,7.13800,6.14000,7.51200,7.52800,0.72000,0.72000,,3.20060,116.28790,116.28790,102.84090,103.06820,0.00790,3.61920,3.61920,0.83020,3.61920,20.26490,1.0461,1.0461
2016-06-30,5.25000,5.25000,0.82200,1.07300,5.50100,-5.20700,0.29400,0.01000,0.28400,0.28400,0.28300,6.49900,5.50100,7.51000,7.52100,0.04000,0.04000,,3.18920,104.78090,104.78090,5.60000,5.39050,0.00800,0.18910,0.18910,0.04330,0.18910,19.94580,2.0101,2.0101
2016-03-31,3.53100,3.53100,0.80800,1.09300,3.81600,-11.56800,-7.75200,-0.59000,-7.16200,-7.16200,-7.06300,4.66900,3.81600,7.51000,7.51900,-0.94000,-0.94000,0.24080,3.15160,108.07140,108.07140,-219.54120,-200.02830,0.00560,-4.80810,-4.80810,-1.12750,-3.65020,19.81080,0.43690,0.43690
2015-12-31,6.22500,6.22500,1.08300,0.79900,5.94100,3.57600,9.51700,-0.13400,9.65100,9.65100,9.54500,7.23700,5.94100,7.51000,7.51200,1.27000,1.27000,0.29010,3.09920,95.43770,95.43770,152.88350,153.33330,0.00980,6.33530,6.33530,1.51660,4.49750,20.26030,0.912,0.912
2015-09-30,4.17000,4.17000,0.62200,0.09700,3.64500,-8.95400,-5.30900,-0.13900,-5.17000,-5.17000,-5.12400,4.64200,3.64500,7.51000,7.51200,-0.68000,-0.68000,0.30640,3.50290,87.41010,87.41010,-127.31410,-122.87770,0.00590,-3.39060,-3.39060,-0.73630,-2.35180,20.27940,1.3958,1.3958
2015-06-30,6.74200,6.74200,0.63400,0.06200,6.17000,5.06800,11.23800,-0.07000,11.30800,11.30800,11.20500,7.01100,6.17000,7.51000,7.51000,1.49000,1.49000,,2.49840,91.51590,91.51590,166.68640,166.19700,0.01200,7.15090,7.15090,2.00500,7.15090,21.05650,0.2641,0.2641
2015-03-31,4.59200,4.59200,0.74200,,3.85000,-6.28400,-2.43400,,-2.43400,-2.43400,-2.41200,4.52700,3.85000,7.51000,7.51000,-0.32000,-0.32000,,2.38730,83.84150,83.84150,-53.00520,-52.52610,0.00850,-1.55420,-1.55420,-0.44850,-1.55420,20.85290,0.53980,0.53980
2014-12-31,6.91500,6.91500,1.19000,,5.72500,-6.38800,-0.66300,-0.14500,-0.51800,-0.51800,-0.51300,6.45000,5.72500,7.51000,7.50900,-0.07000,-0.07000,,2.25880,82.79100,82.79110,-9.58790,-7.41870,0.01300,-0.32310,-0.32310,-0.09740,-0.32310,21.34730,0.6624,0.6624
2014-09-30,5.08000,5.08000,0.74400,,4.33600,-1.52200,2.81400,,2.81400,2.81400,2.78800,4.85200,4.33600,7.50700,7.51000,0.37000,0.37000,,2.05940,85.35430,85.35430,55.39370,54.88190,0.01020,1.76010,1.76010,0.56770,1.76010,21.28800,0.6744,0.6744
2014-06-30,5.13100,5.13100,0.64100,,4.49000,-5.14400,-0.65400,0.00100,-0.65500,-0.65500,-0.65200,4.95200,4.49000,7.50500,7.51000,-0.09000,-0.09000,,1.80490,87.50730,87.50730,-12.74610,-12.70710,0.01110,-0.40240,-0.40240,-0.14130,-0.40240,21.67160,0.4538,0.4538
2014-03-31,5.06400,5.06400,0.45300,,4.61100,-3.87300,0.73800,0.00400,0.73400,0.73400,0.73000,4.96600,4.61100,7.50300,7.50700,0.10000,0.10000,,1.67110,91.05450,91.05450,14.57350,14.41550,0.01160,0.45430,0.45430,0.16750,0.45430,21.51230,1.73940,1.73940
2013-12-31,,,0.60900,,-0.60900,,21.30900,,21.30900,21.30900,21.20200,-0.60900,4.75200,1.68800,1.68800,119.50000,119.50000,,1.62180,,,,,,13.22540,13.22540,4.98580,13.22540,21.48290,-3.1558,-3.1558
2013-09-30,,,0.03600,,-0.03600,,-0.03600,,-0.03600,-0.03600,-0.03600,-0.03600,-0.03600,0.00100,0.00100,-36.00000,-36.00000,,,,,,,,27.41620,27.41620,-242.81670,27.41620,,0,0
2013-06-30,,,0.03600,,-0.03600,,-0.03600,,-0.03600,-0.03600,-0.03600,-0.03600,-0.03600,0.00100,0.00100,-36.00000,-36.00000,,,,,,,,37.99270,37.99270,-238.33170,37.99270,,0,0
2013-03-31,,,0.03500,,-0.03500,,-0.03500,,-0.03500,-0.03500,-0.03500,-0.03500,-0.03500,0.00100,0.00100,-35.00000,-35.00000,,,,,,,,,,,,,0.00000,
2012-12-31,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,0,0
