Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,42.53200,14.89700,27.63500,10.06600,10.06600,17.56900,17.56900,4.88300,12.68600,12.68600,12.68600,13.07500,13.41700,0.97000,0.95000,0.02400,0.02450,63.81770,46.08060,0.01400,4.09720,4.09720,0.64460,3.99910,22.08280,1.0427,1.0299
2024-06-30,40.96800,14.01500,26.95300,9.27200,9.27200,17.68100,17.68100,4.88300,12.79800,12.79800,12.79800,13.08400,13.18100,0.98000,0.97000,0.00200,0.00200,65.05390,47.08780,0.01410,4.26640,4.26640,0.66300,4.25800,21.44060,0.8446,0.8344
2024-03-31,38.67500,13.13500,25.54000,9.51600,9.51600,16.02400,16.02400,4.65000,11.37400,11.37400,11.37400,13.11800,13.19100,0.87000,0.86000,0.00200,0.00200,62.33810,44.24820,0.01380,3.93670,3.93670,0.60920,3.92880,20.54060,0.97850,0.97340
2023-12-31,38.51300,11.92000,26.59300,9.44100,9.44100,17.15200,17.15400,5.05200,12.10200,12.10200,12.10200,13.93000,13.93600,1.00000,1.00000,0.18780,0.23120,65.00680,45.86170,0.01500,4.33260,4.33260,0.68600,3.51910,19.74730,0.9913,0.972
2023-09-30,35.35800,10.00800,25.35000,9.07100,9.07100,16.27900,16.27900,4.43600,11.84300,11.84300,11.84300,14.74300,14.82200,0.80000,0.80000,0.00210,0.23700,64.61460,47.00720,0.01460,4.34740,4.35060,0.68860,4.33850,18.81050,0.8642,0.8534
2023-06-30,32.73400,7.69600,25.03800,9.49100,9.49100,15.54700,15.54700,4.46000,11.08700,11.08700,11.08700,14.70000,14.73100,0.75000,0.75000,0.00200,0.05400,63.64420,45.38640,0.01510,4.11300,4.11610,0.68620,4.10460,17.92650,0.4732,0.4649
2023-03-31,29.62600,5.67300,23.95300,8.19000,8.19000,15.76300,15.76100,4.51700,11.24400,11.24400,11.24400,14.64900,14.69600,0.77000,0.77000,0.00210,0.05540,65.80240,46.94390,0.01590,4.28340,4.28660,0.74820,4.27460,17.12800,0.74500,0.73850
2022-12-31,25.28700,3.55900,21.72800,8.18900,8.18900,13.53900,12.64900,4.38600,8.26300,8.26300,8.26300,15.43300,15.72600,0.54000,0.74000,0.00200,0.08220,59.41570,38.81350,0.01490,3.15390,3.15640,0.57990,3.14750,16.32430,0.8213,0.8195
2022-09-30,19.69300,1.92400,17.76900,7.82300,7.82300,9.94600,9.94600,2.40400,7.54200,7.54200,7.54200,15.53600,15.53600,0.49000,0.49000,0.00200,0.08280,55.97390,42.44470,0.01380,2.90040,2.90760,0.58700,2.89450,16.03680,0.4616,0.4374
2022-06-30,15.37400,1.29600,14.07800,7.00700,7.00700,7.07100,7.07100,1.67800,5.39300,5.39300,5.39300,15.54400,15.54400,0.35000,0.35000,0.00200,0.08390,50.22730,38.30800,0.01150,2.10410,2.10940,0.44150,2.09990,15.64980,0.4683,0.2842
2022-03-31,13.33100,1.34800,11.98300,7.22000,7.22000,4.76300,4.76300,1.11800,3.64500,3.64500,3.64500,15.52300,,0.23000,0.00000,0.00200,0.08450,39.74800,30.41810,0.00940,1.43290,1.43660,0.28450,1.43010,15.53140,0.00000,
2021-12-31,13.41700,1.15600,12.26100,6.75600,6.75600,5.50500,5.50500,1.29600,4.20900,4.20900,4.20900,15.85400,,0.27000,-0.48000,0.00200,0.11340,44.89850,34.32840,0.01000,1.67430,1.67870,0.34360,1.67100,15.34880,-0.8124,-0.4464
2021-09-30,12.62400,1.18200,11.44200,10.44700,10.44700,0.99500,0.99500,0.26500,0.73000,0.73000,0.73000,15.57200,15.57200,0.05000,0.05000,0.00200,0.11450,12.67680,9.30050,0.00710,0.29350,0.29430,0.06590,0.29300,15.18490,0.3687,0.3162
2021-06-30,12.45400,1.29800,11.15600,6.30900,6.30900,4.84700,4.84700,1.12600,3.72100,3.72100,3.72100,16.18100,16.18100,0.23000,0.23000,0.00300,0.17710,43.44750,33.35430,0.01040,2.31340,2.32280,0.34560,2.30650,13.18960,0.1594,-0.1203
2021-03-31,12.26300,1.46500,10.79800,6.57100,6.57100,4.22700,4.22700,0.98200,3.24500,3.24500,3.24500,16.17100,16.17100,0.20000,0.20000,0.00300,0.18130,39.20790,30.09930,0.01120,2.06650,2.07510,0.33620,2.06040,9.60920,0.28430,0.25050
2020-12-31,12.54700,1.74800,10.79900,6.70900,6.75700,4.04200,4.04200,0.57900,3.46300,3.46300,3.46300,16.15000,16.15000,0.15850,0.15850,0.00300,0.18500,37.61400,32.22600,0.01110,2.25130,2.26080,0.35770,2.24450,9.41340,0.0627,0.0462
2020-09-30,12.52600,2.19400,10.33200,6.19400,6.24400,4.08800,4.08800,0.95600,3.13200,3.13200,3.13200,16.15400,16.15400,0.19000,0.19000,,,40.46320,31.00070,,,,,,,0.2807,0.2806
2020-06-30,12.85600,2.80700,10.04900,6.81900,6.81900,3.23000,3.23000,0.75200,2.47800,2.47800,2.47800,12.04900,12.04900,0.21000,0.21000,,,33.88940,25.99940,,,,,,,0.3904,0.3553
2020-03-31,13.56100,3.22800,10.33300,6.08200,6.08200,4.25100,4.25100,0.99500,3.25600,3.25600,3.25600,16.13630,16.13630,0.20150,0.20150,,,41.19590,31.55340,,,,,,,0.23600,0.21700
2015-12-31,6.44600,1.11200,5.33400,4.27900,4.27900,1.05500,1.34700,0.49800,0.84900,0.84900,0.84900,16.03980,16.03980,0.05220,0.05220,,0.53470,25.25310,15.91680,0.00900,0.80820,0.81580,0.14300,0.80820,6.41310,0.0093,0.0096
2015-09-30,6.24400,1.00900,5.23500,3.79500,3.79500,1.44000,1.44000,0.52600,0.91400,0.91400,0.91400,16.02640,16.02640,0.05970,0.05970,,0.37850,26.33500,16.71540,0.00980,0.87620,0.88450,0.16410,0.87620,6.36610,0.1023,0.1807
2015-06-30,5.77300,0.98900,4.78400,3.79700,3.79700,0.98700,0.98700,0.25200,0.73500,0.73500,0.73500,16.01970,16.01970,0.04480,0.04480,,0.30600,20.63130,15.36370,0.00890,0.71020,0.71720,0.13680,0.71020,6.31550,0.0518,0.0332
2015-03-31,5.65600,0.94400,4.71200,4.95000,4.95000,-0.23800,-0.23800,-0.08200,-0.15600,-0.15600,-0.15600,16.08540,16.08540,-0.00750,-0.00750,,0.31460,-5.88380,-3.85660,0.00750,-0.15160,-0.15310,-0.02900,-0.15160,6.27540,0.01060,0.03720
2014-12-31,5.95200,0.92200,5.03000,4.02800,4.02800,1.00200,1.00200,0.35400,0.64800,0.64800,0.64800,16.23010,16.23010,0.03730,0.03730,,0.28900,19.92440,12.88530,0.00980,0.62420,0.63050,0.12570,0.62420,6.28260,0.0548,0.0506
2014-09-30,5.29500,0.85800,4.43700,3.89300,3.89300,0.54400,0.54400,0.16600,0.37800,0.37800,0.37800,16.18850,16.18850,0.02240,0.02240,,0.26190,12.28270,8.53470,0.00880,0.36500,0.36870,0.07530,0.36500,6.24510,0.002,0.1268
2014-06-30,5.35500,0.84500,4.51000,3.84400,3.84400,0.66600,0.66600,0.21000,0.45600,0.45600,0.45600,16.20600,16.20600,0.02990,0.02990,,0.20270,14.08930,9.64670,0.00990,0.44150,0.44610,0.09590,0.44150,6.22750,0.0851,0.083
2014-03-31,5.23500,0.81900,4.41600,4.14400,4.14400,0.27200,0.27200,0.05700,0.21500,0.21500,0.21500,16.34400,16.34400,0.01490,0.01490,,0.20300,6.15940,4.86870,0.00950,0.20780,0.21000,0.04630,0.20780,6.20070,0.13220,0.12830
2013-12-31,5.15500,0.79300,4.36200,4.09600,4.09600,0.26600,0.26600,0.09800,0.16800,0.16800,0.16800,16.50340,16.50340,0.00750,0.00750,,0.20160,6.09810,3.85140,0.00950,0.16130,0.16300,0.03670,0.16130,6.18580,-0.01,-0.0222
2013-09-30,4.85100,0.79500,4.05600,3.53100,3.53100,0.52500,0.52500,0.14400,0.38100,0.38100,0.38100,16.51420,16.51420,0.02240,0.02240,,0.04780,12.36170,8.97100,0.00980,0.36410,0.36800,0.08800,0.36410,6.17510,-0.035,-0.037
2013-06-30,5.22900,0.77500,4.45400,3.60000,3.93400,0.52000,0.52000,0.13900,0.38100,0.38100,0.38100,16.50610,16.50610,0.02240,0.02240,,0.04790,10.66230,7.81220,0.01140,0.36530,0.36920,0.08880,0.36530,6.15600,0.1277,0.1509
2013-03-31,5.30600,0.82900,4.47700,4.25100,4.25100,0.22600,0.22600,0.01900,0.20700,0.20700,0.20700,16.49670,16.49670,0.01490,0.01490,,0.04810,5.11660,4.68640,0.01030,0.19910,0.20190,0.04830,0.19910,6.13720,0.02240,0.02200
2012-12-31,5.67400,0.89300,4.78100,8.17200,8.17200,-3.39100,-3.61800,-1.58700,-2.03100,-2.03100,-2.03100,16.47530,16.47530,-0.11940,-0.11940,,0.14440,-304.80210,-171.10360,0.00270,-1.95570,-1.98420,-0.45720,-1.95570,6.12880,0.0302,0.0226
2012-09-30,5.64200,0.77300,4.86900,6.71600,6.71600,-1.84700,-1.84700,-0.84700,-1.00000,-1.00000,-1.00000,16.47930,16.47930,-0.05970,-0.05970,,0.14140,-62.46200,-33.81810,0.00660,-0.94300,-0.95880,-0.22340,-0.94300,6.25870,-0.0261,-0.2145
2012-06-30,5.72000,0.92200,4.79800,4.46600,4.46600,0.33200,0.33200,0.06700,0.26500,0.26500,0.26500,16.47130,16.47130,0.01490,0.01490,,0.14010,7.09250,5.66120,0.01030,0.24750,0.25160,0.05840,0.24750,6.31940,0.1513,0.1164
2012-03-31,5.57100,1.17500,4.39600,4.07800,4.07800,0.31800,0.31800,0.06600,0.25200,0.25200,0.25200,16.46190,16.46190,0.01490,0.01490,,0.14000,7.23380,5.73250,0.00870,0.23510,0.23910,0.04980,0.23510,6.32480,-0.11660,-0.13210
2011-12-31,5.77900,1.26600,4.51300,4.06900,4.06900,0.44400,0.44400,0.11500,0.32900,0.32900,0.32900,16.69370,16.69370,0.01490,0.01490,,0.18680,9.83610,7.28840,0.00920,0.30730,0.31250,0.06720,0.30730,6.31860,0.0488,-0.026
2011-09-30,6.09000,1.28800,4.80200,4.12400,4.12400,0.67800,0.67800,0.21100,0.46700,0.46700,0.46700,16.45120,16.45120,0.02990,0.02990,,0.18720,15.37760,10.59200,0.00950,0.43710,0.44460,0.10070,0.43710,6.30540,0.0764,0.0259
