Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2021-09-30,3.01880,2.62280,0.39600,3.39710,7.11630,-0.00750,10.76780,-10.37190,-0.11570,-10.48760,-10.48760,-10.48760,-10.48760,-9.87750,-10.37190,63.52090,63.52090,-0.17000,-0.17000,39.44560,,,13.11670,-343.57860,-343.57860,-347.41080,-347.41080,0.01940,0.26550,2.85120,31.56620,-6.93950,-7.10690,-6.74580,-6.93950,2.37510,-0.0899,-0.135
2021-06-30,2.91650,2.33720,0.57940,2.72400,6.53020,-0.03080,9.78660,-9.20730,-0.03820,-9.24550,-9.24550,-9.24550,-9.24550,-8.64550,-9.20730,63.07110,63.07110,-0.15000,-0.15000,48.27060,,,19.86510,-315.69260,-315.69260,-317.00160,-317.00160,0.01830,0.29640,2.65310,33.92320,-5.93640,-6.07510,-5.78900,-5.93640,2.46120,-0.0984,-0.104
2021-03-31,3.91540,2.83580,1.07960,2.20530,7.33120,-0.11160,10.16560,-9.08600,-0.06540,-9.15140,-9.15140,-9.15140,-9.15140,-8.50850,-9.08600,54.14180,54.14180,-0.17000,-0.17000,40.30480,,,27.57300,-232.05780,-232.05780,-233.72820,-233.72820,0.02590,0.40750,3.01900,29.81100,-6.22810,-6.32670,-6.04240,-6.22810,2.36450,-0.10940,-0.11520
2020-12-31,4.23420,4.86070,-0.62640,1.87450,3.09630,0.00000,4.17560,-4.80210,1.21110,-3.59110,-3.59110,-3.59110,-4.11950,-4.22170,-4.80210,38.10980,38.10980,-0.09000,-0.09000,14.55510,,,-14.79490,-113.41230,-113.41230,-84.81080,-97.29090,0.08070,0.79670,3.04870,29.52130,-7.43450,-7.81520,-6.84390,-7.43440,1.05820,-0.0838,-0.085
2020-09-30,2.77870,2.43080,0.34800,1.87420,2.57130,-0.01600,5.09610,-4.74820,-0.01260,-4.76080,-4.76080,-4.76080,-5.28140,-4.06770,-4.74820,39.83730,39.83730,-0.13000,-0.13000,10.50330,0.01620,0.04200,12.52270,-170.87800,-170.87800,-171.33100,-190.06480,0.06610,0.37030,3.34230,26.92750,-12.86410,-13.73560,-11.32050,-12.65520,0.86630,-0.0385,-0.0433
2020-06-30,3.03680,2.24090,0.79590,1.79630,2.59680,,5.03380,-4.23790,-0.00080,-4.23870,-4.23870,-4.23870,-4.74600,-3.53050,-4.23790,36.34160,36.34160,-0.13000,-0.13000,8.14580,0.03230,0.05950,26.20880,-139.54870,-139.54870,-139.57470,-156.28010,0.09760,0.35820,2.97420,30.26040,-16.21890,-17.85900,-13.62820,-15.69540,0.67000,-0.1174,-0.1177
2020-03-31,1.53170,1.45120,0.08050,2.02310,2.69060,-0.05750,5.41980,-5.33920,-0.02240,-5.36160,-5.36160,-5.36160,-5.86150,-4.66570,-5.33920,33.12860,33.12860,-0.18000,-0.18000,5.72580,,,5.25660,-348.57940,-348.57940,-350.04060,-382.67320,0.06650,0.25600,4.06750,22.12640,-28.08790,-32.19280,-23.28340,-28.08780,0.57620,-0.12670,-0.13340
2019-12-31,1.95250,6.32110,-4.36860,2.06080,2.55010,,5.25670,-9.62530,0.04130,-9.58400,-9.58400,-9.58400,-10.08180,-8.95450,-9.62530,30.34850,30.34850,-0.31000,-0.31000,7.23950,,,-223.74470,-492.97660,-492.97660,-490.85960,-516.35540,0.06860,1.10740,1.42320,63.23830,-39.53730,-44.28550,-33.69130,-39.53720,0.73170,-0.1891,-0.2081
2019-09-30,1.15890,1.39030,-0.23150,2.33680,2.32490,,5.29040,-5.52190,0.04520,-5.47670,-5.47670,-5.47670,-5.96710,-4.86810,-5.52190,32.96900,32.96900,-0.18000,-0.18000,10.29370,,,-19.97240,-476.48200,-476.48200,-472.58390,-514.89940,0.03190,0.15780,1.20040,74.97310,-16.30320,-17.72660,-15.06650,-16.30310,1.01400,-0.1242,-0.1212
2019-06-30,2.18590,2.03380,0.15200,1.98710,2.62630,,5.22150,-5.06940,0.01350,-5.05590,-5.05590,-5.05590,-5.53380,-4.43640,-5.06940,27.60200,27.60200,-0.20000,-0.20000,4.72750,,,6.95560,-231.91740,-231.91740,-231.30170,-253.16530,0.09500,0.24130,2.13430,42.16790,-25.54740,-29.78370,-21.97710,-25.54740,0.71690,-0.2104,-0.2308
2019-03-31,1.37340,1.33350,0.03990,2.51610,3.31440,,6.38950,-6.34970,-0.01010,-6.35980,-6.35980,-6.35980,-6.82550,-5.76560,-6.34970,27.59580,27.59580,-0.25000,-0.25000,5.49850,,,2.90450,-462.34170,-462.34170,-463.07670,-496.99070,0.04830,0.16440,6.87510,13.09060,-25.94670,-29.44060,-22.38370,-25.94670,0.88810,-0.21290,-0.23910
2018-12-31,1.97950,1.67940,0.30010,3.29040,2.09840,,5.91210,-5.61200,0.04810,-5.56390,-5.56390,-5.56390,-6.03290,-5.06370,-5.61200,27.18260,27.18260,-0.22000,-0.22000,5.85530,,,15.15870,-283.50680,-283.50680,-281.07560,-304.76970,0.05630,0.23060,2.56300,35.11520,-18.26800,-20.26370,-15.83630,-18.26800,1.10380,-0.1772,-0.1952
2018-09-30,1.92340,1.30250,0.62090,2.46840,2.63290,0.01520,5.46390,-4.84300,0.04520,-4.79780,-4.79780,-4.79780,-5.25980,-4.39020,-4.84300,27.50460,27.50460,-0.19000,-0.19000,9.30660,,,32.28240,-251.79110,-251.79110,-249.44140,-273.46310,0.04910,0.19150,1.83590,49.02220,-13.47870,-13.89640,-12.24630,-13.47870,1.29130,-0.1854,-0.1955
2018-06-30,2.64760,1.97740,0.67020,2.56410,3.86530,,6.72440,-6.05420,-0.09420,-6.14840,-6.14840,-6.14840,-6.59870,-5.75930,-6.05420,27.32670,27.32670,-0.24000,-0.24000,8.00440,,,25.31260,-228.67060,-228.67060,-232.22850,-249.23560,0.06060,0.37490,1.29500,69.50010,-15.78110,-16.14550,-14.08020,-15.78110,1.42520,-0.2206,-0.2311
2018-03-31,1.54390,1.36680,0.17710,2.05580,3.19930,,5.52870,-5.35160,-0.01400,-5.36570,-5.36570,-5.36570,-5.80450,-5.07800,-5.35160,26.29620,26.29620,-0.22000,-0.22000,13.21190,,,11.47260,-346.63050,-346.63050,-347.53980,-375.96370,0.03230,0.31960,1.46850,61.28680,-12.03470,-12.33940,-11.23310,-12.03470,1.63270,-0.24610,-0.25770
2017-12-31,1.59670,1.90060,-0.30390,2.33250,2.92520,,5.52200,-5.82590,-0.05350,-5.87930,-5.87930,-5.87930,-6.32130,-5.56150,-5.82590,21.01390,21.01390,-0.29000,-0.29000,3.89520,,,-19.03080,-364.86300,-364.86300,-368.21200,-395.88780,0.05950,0.49340,1.63910,54.90940,-27.49970,-28.93060,-21.91070,-27.49970,0.88070,-0.2177,-0.2416
2017-09-30,1.40510,1.49710,-0.09200,1.50630,2.52130,-1.15150,5.43050,-5.52250,0.02030,-5.50220,-5.50220,-5.50220,-5.93760,-5.19950,-5.52250,21.36670,21.36670,-0.28000,-0.28000,4.13840,,,-6.54760,-393.03220,-393.03220,-391.59080,-422.57230,0.07610,0.52670,2.64370,34.04280,-36.30780,-37.88960,-29.79630,-36.30760,0.68330,-0.1967,-0.2204
2017-06-30,1.32530,1.75470,-0.42950,1.19890,2.10860,,3.55050,-3.98000,-0.09010,-4.07010,-4.07010,-4.07010,-4.49430,-3.63580,-3.98000,20.44680,20.44680,-0.22000,-0.22000,3.53390,,,-32.40770,-300.31590,-300.31590,-307.11680,-339.12880,0.08740,0.51500,9.29810,9.67940,-34.15110,-35.92060,-26.83360,-34.15100,0.57830,-0.1748,-0.1938
2017-03-31,1.21070,1.06190,0.14880,1.66900,2.26620,,4.17500,-4.02620,-0.15560,-4.18180,-4.18180,-4.18180,-4.59530,-3.56910,-4.02620,19.71440,19.71440,-0.23000,-0.23000,4.45830,,0.03470,12.28750,-332.56230,-332.56230,-345.41500,-379.56690,0.06610,0.39030,3.77650,23.83140,-27.97690,-29.05030,-22.84030,-27.97680,0.73660,-0.19440,-0.20780
2016-12-31,0.62010,1.18190,-0.56180,1.82620,2.53070,,5.72330,-6.28510,-0.04990,-6.33500,-6.33500,-6.33500,-6.75140,-5.88480,-6.28510,16.90850,16.90850,-0.37000,-0.37000,4.12260,,0.07990,-90.60110,-1013.53500,-1013.53500,-1021.58700,-1088.72900,0.02780,0.44580,6.00220,14.99450,-35.74690,-36.86050,-28.35050,-35.74680,0.90560,-0.2684,-0.2989
2016-09-30,0.58250,0.81910,-0.23660,2.17800,2.11420,,4.48850,-4.72510,-0.31080,-5.03590,-5.03590,-5.03590,-5.44600,-4.29010,-4.72510,17.21640,17.21640,-0.32000,-0.32000,2.54280,,0.12970,-40.60900,-811.10590,-811.10590,-864.45280,-934.85940,0.03890,0.20620,4.88370,18.42880,-48.96020,-51.67310,-33.64310,-48.95990,0.58850,-0.1873,-0.2256
2016-06-30,0.56090,0.68690,-0.12610,1.66900,1.85100,,3.70370,-3.82980,-0.27370,-4.10350,-4.10350,-4.10350,-4.50320,-3.44810,-3.82980,16.13740,16.13740,-0.28000,-0.28000,2.51730,,0.16580,-22.47450,-682.81570,-682.81570,-731.62020,-802.88630,0.04350,0.19790,5.50510,16.34850,-46.34020,-49.23340,-31.85340,-46.34000,0.54810,-0.1963,-0.2225
2016-03-31,0.36380,0.60300,-0.23910,1.27470,2.01280,,3.45670,-3.69590,-0.07990,-3.77570,-3.77570,-3.77570,-4.16960,-3.32230,-3.69590,16.10200,16.10200,-0.26000,-0.26000,8.63200,0.09610,0.11060,-65.72630,-1015.79400,-1015.79400,-1037.75000,-1145.99000,0.02320,0.17700,6.44410,13.96630,-30.08000,-31.38130,-24.07070,-27.18810,0.77940,-0.19950,-0.22510
2015-12-31,0.54260,0.51620,0.02650,1.40380,1.66680,,3.23810,-3.21170,-0.29760,-3.50930,-3.50930,-3.50930,-3.90150,-2.85800,-3.21170,15.40900,15.40900,-0.22000,-0.22000,9.17260,0.07090,0.07970,4.87540,-591.86900,-591.86890,-646.71610,-718.99650,0.02770,0.15410,1.66610,54.01840,-21.80680,-22.52870,-17.93890,-20.26120,1.00030,-0.2002,-0.2884
2015-09-30,0.97040,0.64420,0.32610,0.94440,1.59040,,2.62320,-2.29700,-0.12800,-2.42500,-2.42500,-2.42500,-2.81130,-2.00940,-2.29700,15.93400,15.93400,-0.18000,-0.18000,15.60030,0.05800,0.06540,33.60880,-236.71190,-236.71190,-249.89940,-289.71650,0.04380,0.36570,1.46020,61.63680,-12.50840,-12.85910,-10.95690,-11.78290,1.20720,-0.225,-0.249
2015-06-30,0.42780,0.39250,0.03530,0.73250,1.36850,,2.17960,-2.14430,-0.25800,-2.40230,-2.40230,-2.40230,-2.77890,-1.80360,-2.14430,15.93430,15.93430,-0.17000,-0.17000,14.17860,0.04800,0.05460,8.24290,-501.22040,-501.22040,-561.53800,-649.55440,0.01760,0.36120,5.07010,17.75130,-11.24270,-11.51990,-9.87240,-10.70290,1.33540,-0.1294,-0.1387
2015-03-31,0.80920,0.63080,0.17830,0.51470,3.29250,,3.86680,-3.68850,-1.40240,-5.09090,-5.09090,-5.09090,-5.44980,-3.20480,-3.68850,13.56100,13.56100,-0.40000,-0.40000,14.34780,0.04460,0.05060,22.03940,-455.84170,-455.84170,-629.15660,-673.51630,0.03090,0.62240,3.17160,28.37690,-22.04400,-22.45210,-19.46030,-21.06170,1.45570,-0.20260,-0.20400
2014-12-31,0.84580,0.72920,0.11660,0.57510,1.26340,,1.96160,-1.84500,-4.47350,-6.31860,-6.31860,-6.31860,-6.31860,-1.64390,-1.84500,10.47700,10.47700,-0.61000,-0.59000,0.57860,-0.07280,-0.08830,13.78860,-218.13680,-218.13680,-747.03830,-747.03830,0.23580,0.79960,2.20530,40.81040,43.88490,42.63100,-176.12000,47.07770,-1.27470,-0.1225,-0.1233
2014-09-30,0.66460,0.46020,0.20440,0.48450,0.92900,,1.47320,-1.26890,-2.03250,-3.30130,-3.30130,-3.30130,-3.30130,-0.94350,-1.26890,10.55600,10.55600,-0.31000,-0.31000,0.69440,-0.11990,-0.12810,30.74880,-190.92350,-190.92350,-496.74850,-496.74850,0.16850,0.42560,5.65710,15.90930,33.10200,31.44790,-83.69550,37.07120,-0.92210,-0.1411,-0.1516
2014-06-30,0.72330,0.46220,0.26100,0.29560,0.78930,,1.18640,-0.92530,1.16440,0.23910,0.23910,0.23910,0.23910,-0.78660,-0.92530,10.28500,11.22700,0.02000,0.02000,,,,36.08920,-127.93500,-127.93500,33.06010,33.06010,,,,,,,,,,-0.0831,-0.0856
2014-03-31,0.79840,0.45020,0.34820,0.39740,0.84420,,1.34140,-0.99320,2.50510,1.51190,1.51190,1.51190,1.51190,-0.88710,-0.99320,9.97210,11.51710,0.15000,0.13000,,,,43.60740,-124.38970,-124.38970,189.36270,189.36270,,,,,,,,,,-0.09320,-0.09810
2013-12-31,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,,0.397,0.4107
2013-09-30,0.33880,0.19000,0.14880,0.47030,0.77890,,1.34480,-1.19600,-0.66070,-1.85670,-1.85670,-1.85670,-1.85670,-1.19600,-1.19600,7.19100,7.19100,-0.26000,-0.26000,,,,43.91440,-352.99930,-352.99930,-547.99660,-547.99660,,,,,,,,,,-0.397,-0.4107
2012-12-31,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,,0,0
