,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-12,2024-09-30,$-0.32,$-0.36
1,2024-08-13,2024-06-30,--,$-0.68
2,2024-05-14,2024-03-31,--,$-1.04
3,2024-03-28,2023-12-31,--,$-0.85
4,2023-11-13,2023-09-30,--,$-0.78
5,2023-08-10,2023-06-30,--,$-0.95
6,2023-05-15,2023-03-31,--,$-0.86
7,2023-03-21,2022-12-31,--,$-2.00
8,2022-11-10,2022-09-30,$-0.20,$-1.00
9,2022-08-11,2022-06-30,$-0.60,$-1.00
10,2022-05-12,2022-03-31,$-0.80,$-1.00
11,2022-03-31,2021-12-31,--,$-1.20
12,2021-11-10,2021-09-30,$-1.00,$-0.80
13,2021-08-11,2021-06-30,$-1.40,$-1.00
14,2021-05-12,2021-03-31,--,$-2.20
15,2021-03-15,2020-12-31,--,$-1.80
16,2020-11-16,2020-09-30,--,$-5.20
17,2020-08-13,2020-06-30,--,$-7.20
18,2020-06-08,2020-03-31,--,$-18.60
19,2020-04-01,2019-12-31,--,$-32.20
20,2019-11-15,2019-09-30,--,$-26.20
21,2019-08-19,2019-06-30,--,$4.00
22,2019-05-15,2019-03-31,--,$-42.00
23,2019-04-01,2018-12-31,--,$-48.00
24,2018-11-14,2018-09-30,--,$-38.00
25,2018-08-14,2018-06-30,--,$-40.00
26,2018-05-15,2018-03-31,--,$-30.00
27,2018-04-02,2017-12-31,--,$-86.00
28,2017-11-14,2017-09-30,--,$-32.00
29,2017-08-14,2017-06-30,--,$-82.00
30,2017-05-15,2017-03-31,--,$-42.00
31,2017-03-15,2016-12-31,--,$-32.00
32,2016-11-15,2016-09-30,--,$-64.00
33,2016-08-15,2016-06-30,--,$-200.00
34,2016-05-23,2016-03-31,--,$-600.00
35,2016-03-17,2015-12-31,--,$-2450.00
36,2015-11-16,2015-09-30,--,$-1400.00
37,2015-08-10,2015-06-30,--,$-1800.00
38,2015-05-19,2015-03-31,--,$-350.00
