,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-10-24,2024-09-30,--,$0.29
1,2024-07-24,2024-06-30,--,$0.38
2,2024-04-24,2024-03-31,--,$0.38
3,2024-02-27,2023-12-31,--,$0.26
4,2023-10-25,2023-09-30,--,$0.28
5,2023-07-25,2023-06-30,--,$0.25
6,2023-04-25,2023-03-31,--,$0.32
7,2023-02-27,2022-12-31,--,$0.41
8,2022-10-25,2022-09-30,--,$0.35
9,2022-07-25,2022-06-30,--,$0.38
10,2022-04-25,2022-03-31,--,$0.39
11,2022-02-24,2021-12-31,--,$6.65
12,2021-10-25,2021-09-30,--,$0.39
13,2021-07-26,2021-06-30,--,$0.39
14,2021-04-26,2021-03-31,--,$0.41
15,2021-02-25,2020-12-31,--,$0.36
16,2020-10-29,2020-09-30,--,$0.38
17,2020-07-27,2020-06-30,--,$0.34
18,2020-04-27,2020-03-31,--,$0.33
19,2020-02-26,2019-12-31,--,$0.42
20,2019-10-25,2019-09-30,--,$0.34
21,2019-07-26,2019-06-30,--,$0.31
22,2019-04-26,2019-03-31,--,$0.29
23,2019-02-28,2018-12-31,--,$0.32
24,2018-10-26,2018-09-30,--,$0.32
25,2018-07-26,2018-06-30,--,$0.42
26,2018-04-26,2018-03-31,--,$0.37
27,2018-03-01,2017-12-31,--,$0.44
28,2017-10-26,2017-09-30,--,$0.29
29,2017-07-26,2017-06-30,--,$0.30
30,2017-04-26,2017-03-31,--,$0.32
31,2017-03-01,2016-12-31,--,$0.33
32,2016-10-27,2016-09-30,--,$0.28
33,2016-07-27,2016-06-30,--,$0.34
34,2016-04-28,2016-03-31,--,$0.33
35,2016-02-29,2015-12-31,--,$0.33
36,2015-10-28,2015-09-30,--,$0.27
37,2015-07-29,2015-06-30,--,$0.26
38,2015-04-28,2015-03-31,--,$0.28
39,2015-02-25,2014-12-31,--,$0.25
