,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-14,2024-09-30,--,$0.00
1,2024-08-19,2024-06-30,--,$-0.09
2,2024-05-20,2024-03-31,--,$-0.04
3,2024-03-27,2023-12-31,--,$-0.03
4,2023-11-09,2023-09-30,--,$0.00
5,2023-08-10,2023-06-30,--,$-0.02
6,2023-05-11,2023-03-31,--,$-0.05
7,2022-11-16,2022-09-30,--,$-0.04
8,2022-08-15,2022-06-30,--,$-0.09
9,2022-06-24,2022-03-31,--,$-0.10
10,2022-05-25,2021-12-31,--,$-0.10
11,2021-11-22,2021-09-30,$-0.14,$-0.08
12,2021-08-16,2021-06-30,$-0.15,$-0.11
13,2021-05-24,2021-03-31,--,$-0.13
14,2020-11-09,2020-09-30,$-0.15,$-0.22
15,2020-08-10,2020-06-30,$-0.16,$-0.18
16,2020-05-11,2020-03-31,--,$-0.37
17,2020-03-16,2019-12-31,--,$-0.13
18,2019-11-12,2019-09-30,--,$-0.24
19,2019-08-09,2019-06-30,--,$-0.04
20,2019-05-09,2019-03-31,--,$-0.06
21,2019-03-18,2018-12-31,--,$-0.08
22,2018-11-07,2018-09-30,--,$-0.02
23,2018-08-09,2018-06-30,--,$-0.02
24,2018-05-10,2018-03-31,--,$-0.03
