Date,revenue,gross-profit,selling-general-administrative-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2021-03-31,644.00000,644.00000,424.70000,192.50000,-1.70000,190.80000,43.10000,147.70000,147.70000,150.70000,190.50000,179.90000,171.00000,171.80000,0.88000,0.88000,2.72260,0.06420,0.06860,100.00000,29.89130,27.93480,29.62730,23.40060,0.09920,1.75720,51.21890,3.24240,30.54810,2.27420,3.03420,26.42990,0.15020,0.14090
2020-12-31,657.20010,657.20010,402.70000,197.50010,19.70000,217.20000,50.10000,167.10000,167.10000,158.20000,743.00010,184.90010,179.40000,179.90000,0.85000,0.85000,3.01420,0.06210,0.06620,100.00000,30.05180,28.13450,33.04930,24.07180,0.09820,1.75910,51.16250,3.52990,25.18090,2.49750,3.31080,26.24010,1.2094,1.2028
2020-09-30,568.50000,568.50000,387.30000,156.50000,21.40000,177.90000,40.80000,137.10000,137.10000,115.40000,155.00000,143.40000,178.40000,178.80000,0.65000,0.65000,2.86540,0.06480,0.06930,100.00000,27.52860,25.22430,31.29290,20.29900,0.08850,1.92650,46.71770,3.02440,25.68860,2.13320,2.82850,24.98870,1.0481,1.0239
2020-06-30,518.00000,518.00000,361.30000,106.70000,55.70000,162.40000,30.10000,132.30000,132.30000,99.90000,-382.20000,94.10000,181.80000,182.10000,0.55000,0.55000,3.17920,0.06640,0.07110,100.00000,20.59850,18.16600,31.35140,19.28570,0.07700,1.82070,49.43050,2.98720,27.56820,1.96720,2.78900,24.08940,1.1239,1.1008
2020-03-31,554.90000,554.90000,373.30000,-332.40000,-21.60000,-354.00000,-68.80000,-285.20000,-285.20000,-247.00000,158.20000,-344.10000,182.40000,182.40000,-1.35000,-1.35000,3.24960,0.06700,0.07180,100.00000,-59.90270,-62.01120,-63.79530,-44.51250,0.08350,1.90490,47.24640,-6.49160,-65.62360,-4.29270,-6.05660,23.75920,0.20780,0.16280
2019-12-31,601.19990,601.19990,415.99990,154.30000,3.00000,157.30000,36.90000,120.40000,120.40000,109.00000,157.60000,140.50000,188.00000,188.60000,0.59000,0.59000,3.35300,0.06050,0.06440,100.00000,25.66540,23.36990,26.16430,18.13040,0.07890,0.65010,138.44310,2.45400,38.42970,1.57970,2.30550,26.23970,1.0954,1.0182
2019-09-30,536.00000,536.00000,366.00000,143.60000,5.20000,148.80000,35.70000,113.10000,113.10000,109.00000,160.90000,132.40000,187.90000,188.30000,0.58000,0.58000,2.63640,0.06260,0.06680,100.00000,26.79100,24.70150,27.76120,20.33580,0.07690,1.76780,50.91050,2.38380,50.00010,1.62360,2.23450,25.30630,0.9254,0.8798
2019-06-30,535.90000,535.90000,373.00000,118.50000,29.10000,147.60000,35.30000,112.30000,112.30000,106.20000,127.40000,107.40000,190.20000,190.70000,0.56000,0.56000,2.92700,0.06180,0.06590,100.00000,22.11230,20.04110,27.54250,19.81710,0.07810,1.87510,47.99780,2.32960,44.31730,1.63700,2.18560,25.15300,0.6155,0.5768
2019-03-31,519.30000,519.30000,368.00000,124.50000,5.30000,129.80000,29.90000,99.90000,99.90000,91.70000,127.70000,112.70000,191.80000,192.50000,0.48000,0.48000,2.73730,0.06130,0.06530,100.00000,23.97460,21.70230,24.99520,17.65840,0.07390,1.72980,52.02770,2.04920,39.00820,1.42240,1.92360,24.97780,-0.18030,-0.21920
2018-12-31,545.09990,545.09990,365.70000,149.99990,-5.80000,144.20000,43.40000,100.80000,100.80000,105.10000,156.19990,138.39980,195.00000,195.90000,0.55000,0.54000,2.77200,0.06160,0.06560,100.00000,27.51790,25.38980,26.45390,19.28090,0.07890,1.76290,51.05120,2.07370,38.84390,1.45840,1.94600,24.74790,1.242,1.1833
2018-09-30,581.20000,581.20000,399.90000,148.30000,-10.00000,138.30000,33.20000,105.10000,105.10000,108.20000,156.90000,136.10000,195.20000,195.90000,0.55000,0.55000,2.89460,0.06130,0.06530,100.00000,25.51620,23.41710,23.79560,18.61670,0.08390,1.74380,51.61220,2.14560,40.86310,1.51800,2.01410,25.23710,1.2621,1.2297
2018-06-30,592.40000,592.40000,389.60000,175.30000,-6.60000,168.70000,38.20000,130.50000,130.50000,136.80000,179.40010,163.60010,195.80000,196.60000,0.70000,0.70000,3.05340,0.06130,0.06720,100.00000,29.59150,27.61650,28.47740,23.09250,0.08560,1.76470,51.00100,2.65840,55.20310,1.88490,2.49550,24.49480,0.6067,0.5824
2018-03-31,587.70000,587.70000,384.70000,176.20000,34.40000,210.60000,47.40000,163.20000,163.20000,161.00000,180.20000,164.80000,195.90000,196.90000,0.82000,0.82000,2.66420,0.06120,0.06710,100.00000,29.98130,28.04150,35.83460,27.39490,0.08270,1.72900,52.05210,3.31240,94.44460,2.29730,3.10960,24.58460,0.31340,0.28030
2017-12-31,621.80000,621.80000,390.69990,196.60020,-10.10000,186.50000,-285.60000,472.10000,472.10000,459.20000,206.70020,184.40010,160.70000,162.30000,2.81000,2.78000,2.23120,0.06200,0.07780,100.00000,31.61790,29.65590,29.99360,73.85010,0.08550,1.48190,60.73340,9.68310,345.10280,6.49140,9.08320,24.32810,1.6354,1.5722
2017-09-30,566.90000,566.90000,402.20000,138.20000,10.10000,148.30000,46.10000,102.20000,102.20000,96.70000,141.30000,126.50000,196.50000,198.20000,0.49000,0.49000,2.38300,0.06760,0.09120,100.00000,24.37820,22.31440,26.15980,17.05770,0.08000,1.52840,58.88340,2.29540,-39.90640,1.44200,2.14030,22.21690,0.6725,0.685
2017-06-30,396.60000,396.60000,320.80000,56.70000,5.80000,62.50000,21.00000,41.50000,41.50000,40.60000,56.40000,47.00000,140.20000,143.80000,0.29000,0.28000,2.17390,0.06890,0.10030,100.00000,14.29650,11.85070,15.75900,10.23700,0.05640,1.14530,78.58550,0.94850,-13.74630,0.59010,0.88320,21.83120,-0.2009,-0.2412
2017-03-31,233.00000,233.00000,165.70000,50.80000,-0.70000,50.10000,7.50000,42.60000,42.60000,41.70000,46.90000,40.60000,109.20000,110.60000,0.38000,0.38000,3.25370,0.15120,0.24560,100.00000,21.80260,17.42490,21.50210,17.89700,0.08220,1.63620,55.00430,2.56800,-14.67950,1.50330,2.17970,19.07580,0.62930,0.61120
2016-12-31,267.60000,267.60000,188.80000,48.99990,-3.00000,46.00000,-0.50000,46.50000,46.50000,50.60000,37.29990,26.50000,109.10000,111.10000,0.38740,0.38740,2.34250,,,100.00000,18.31090,9.90280,17.18980,18.90880,0.11000,1.61690,55.66140,2.74770,8.46220,1.91090,2.74770,1.49520,1.0071,0.9953
2016-09-30,245.00000,245.00000,164.20000,64.10000,-2.00000,62.10000,8.50000,53.60000,53.60000,53.40000,59.00000,53.20000,109.30000,113.80000,0.48000,0.46000,3.08870,0.14740,0.23740,100.00000,26.16330,21.71430,25.34690,21.79590,0.08420,1.91260,47.05710,3.14020,-21.53470,1.84270,2.67720,19.80740,0.3513,0.3224
2016-06-30,257.10000,257.10000,182.30000,56.40000,-13.50000,42.90000,2.70000,40.20000,40.20000,45.40000,29.40000,43.60000,109.30000,110.20000,0.42000,0.41000,3.28450,0.14880,0.23960,100.00000,21.93700,16.95840,16.68610,17.65850,0.09050,2.03240,44.28240,2.38310,-15.07880,1.41560,2.02840,19.47210,1.272,1.2071
2016-03-31,248.50000,248.50000,176.80000,62.60000,-1.70000,60.90000,23.90000,37.00000,37.00000,35.10000,88.00000,62.60000,84.18700,85.55550,0.40260,0.40260,7.35270,0.19290,0.23900,100.00000,25.19110,25.19110,24.50700,14.12480,0.08870,1.82450,49.32800,2.19290,-13.45460,1.32090,1.76980,19.33360,-0.51430,-0.53650
2015-12-31,346.70000,346.70000,223.20010,75.80000,86.00000,161.80000,-58.60000,220.40000,220.40000,214.80000,32.70000,27.49990,109.30000,115.40000,1.67970,1.59330,2.60350,0.14990,0.24060,100.00000,21.86330,7.93190,46.66860,61.95560,0.12090,2.51600,35.77160,13.18100,-77.82480,7.68560,11.20550,19.29280,1.6602,1.6429
2015-09-30,273.80000,273.80000,181.40000,83.40000,-50.30000,33.10000,13.20000,19.90000,19.90000,19.90000,106.80000,83.40000,84.89480,87.96220,0.23310,0.21190,2.97740,0.15230,0.24510,100.00000,30.46020,30.46020,12.08910,7.26810,0.09580,2.03570,44.21110,1.20340,-6.78250,0.69640,1.02010,18.92480,1.392,1.356
2015-06-30,271.90000,271.90000,182.20000,82.10000,-12.50000,69.60000,24.70000,44.90000,44.90000,43.10000,103.70000,82.10000,85.31950,89.37790,0.50860,0.48740,3.39880,0.17750,0.28310,100.00000,30.19490,30.19490,25.59770,15.85140,0.09840,2.00220,44.95040,2.81190,-27.17920,1.62560,2.31290,18.10890,0.981,0.9408
2015-03-31,262.70000,262.70000,179.30000,76.00000,-3.00000,73.00000,26.80000,46.20000,46.20000,43.00000,97.50000,76.00000,85.03640,88.81160,0.50860,0.48740,4.11330,0.17980,0.28720,100.00000,28.93030,28.93030,27.78840,16.36850,0.09800,1.88180,47.82640,2.94010,-23.93790,1.72320,2.41140,17.77770,-0.66320,-0.67450
2014-12-31,254.80000,254.80000,167.70000,80.50010,-7.10000,73.40000,26.60000,46.80000,46.80000,43.00000,96.30010,80.50010,85.98020,87.25430,0.52980,0.50860,4.29970,0.22100,0.28370,100.00000,31.59340,31.59340,28.80690,16.87600,0.09120,1.94650,46.23630,2.94690,-26.14520,1.67550,2.29570,18.17600,0.996,0.9523
2014-09-30,237.00000,237.00000,159.20000,71.60000,-7.40000,64.20000,23.60000,40.60000,40.60000,39.50000,82.90000,71.60000,85.60270,86.26330,0.46620,0.46620,5.37410,0.22290,0.28690,100.00000,30.21100,30.21100,27.08860,16.66670,0.08800,2.03960,44.12660,2.58950,-28.39160,1.50820,2.01220,17.82610,1.1636,1.1353
2014-06-30,231.20000,231.20000,154.30000,70.70000,-7.60000,63.10000,26.20000,36.90000,36.90000,36.30000,83.10000,70.70000,86.54650,87.06550,0.40260,0.40260,4.76450,0.22610,0.33100,100.00000,30.57960,30.57960,27.29240,15.70070,0.08630,1.92510,46.75170,2.39980,-21.01370,1.37800,1.85740,17.28980,0.7553,0.715
2014-03-31,230.20000,230.20000,156.70000,66.90000,-9.90000,57.00000,25.90000,31.10000,31.10000,30.50000,80.90000,66.90000,86.97120,87.39590,0.33910,0.33910,4.47150,0.22670,0.35720,100.00000,29.06170,29.06170,24.76110,13.24940,0.08620,2.06830,43.51430,2.03360,-16.70250,1.16410,1.57250,17.02270,-0.41190,-0.43020
2013-12-31,226.20000,226.20000,152.40000,67.00000,-6.60000,60.40000,20.30000,40.10000,40.10000,38.30000,83.30000,67.00000,87.11270,87.72620,0.42380,0.46620,3.28410,0.22860,0.36050,100.00000,29.61980,29.61980,26.70200,16.93190,0.08230,2.07900,43.28910,2.65480,-19.29740,1.45960,2.04780,16.97150,1.0539,1.0241
2013-09-30,217.70000,217.70000,151.60000,59.00000,-1.70000,57.30000,21.70000,35.60000,35.60000,32.60000,74.70000,59.00000,87.15990,87.96220,0.38140,0.36020,3.96860,0.22800,0.35870,100.00000,27.10150,27.10150,26.32060,14.97470,0.08080,2.01020,44.77260,2.35150,-17.16490,1.32150,1.81540,16.94290,0.8895,0.8736
2013-06-30,215.80000,215.80000,150.10000,58.40000,-30.50000,27.90000,11.10000,16.80000,16.80000,15.80000,75.00000,58.40000,87.30150,87.86780,0.19070,0.16950,6.17240,0.25530,0.36900,100.00000,27.06210,27.06210,12.92860,7.32160,0.08060,1.90470,47.25210,1.12830,-7.13680,0.62780,0.84020,16.65510,0.7624,0.7363
2013-03-31,214.20000,214.20000,152.00000,54.70000,-4.80000,49.90000,20.20000,29.70000,29.70000,28.00000,70.70000,54.70000,87.20710,87.91500,0.31790,0.31790,10.40730,0.27180,0.37330,100.00000,25.53690,25.53690,23.29600,13.07190,0.08160,2.08770,43.10930,2.02450,-11.40550,1.13170,1.47420,16.34780,-0.15130,-0.16610
2012-12-31,216.60000,216.60000,146.10000,58.00000,-5.90000,52.10000,19.30000,32.80000,32.80000,31.20000,77.00000,58.00000,86.68800,87.34870,0.36020,0.33910,5.56990,0.27530,0.37980,100.00000,26.77750,26.77750,24.05360,14.40440,0.08140,2.16170,41.63440,2.28560,-11.10360,1.23290,1.65640,16.21740,0.7734,0.7412
2012-09-30,209.00000,209.00000,151.20000,47.90000,-3.20000,44.70000,17.00000,27.70000,27.70000,25.10000,67.10000,47.90000,86.54650,87.44310,0.29670,0.29670,6.09650,0.27770,0.38450,100.00000,22.91870,22.91870,21.38760,12.00960,0.07960,2.00960,44.78470,1.96230,-8.47610,1.05550,1.41730,15.96400,0.8615,0.8432
2012-06-30,206.00000,206.00000,145.90000,52.10000,-16.20000,35.90000,11.20000,24.70000,24.70000,23.40000,69.20000,52.10000,86.82960,87.49030,0.27550,0.27550,7.60380,0.27810,0.38520,100.00000,25.29130,25.29130,17.42720,11.35920,0.07960,1.85420,48.53880,1.76050,-7.24550,0.95430,1.27100,15.85380,0.8127,0.8013
2012-03-31,218.40000,218.40000,153.80000,56.50000,-12.60000,43.90000,17.20000,26.70000,26.70000,22.60000,77.10000,56.50000,86.82960,87.49030,0.25430,0.25430,8.44250,0.27980,0.38850,100.00000,25.87000,25.87000,20.10070,10.34800,0.08490,1.71430,52.50000,1.92770,-7.37770,1.03770,1.38830,15.57010,-0.05600,-0.07660
2011-12-31,215.60000,215.60000,137.20000,70.60010,-8.50000,62.10000,22.40000,39.70000,39.70000,35.70000,84.40010,70.60010,86.12180,86.92400,0.40260,0.40260,5.68750,0.30610,0.44120,100.00000,32.74590,32.74590,28.80330,16.55840,0.08150,1.81630,49.55010,2.94270,-9.90270,1.50150,2.04190,15.28510,0.8529,0.8265
2011-09-30,236.90000,236.90000,154.60000,74.20000,-35.00000,39.20000,11.90000,27.30000,27.30000,27.40000,95.90000,74.20000,86.16890,86.82960,0.31790,0.31790,5.86020,0.31420,0.45820,100.00000,31.32120,31.32120,16.54710,11.56610,0.09160,1.97090,45.66480,2.10940,-5.95160,1.05600,1.44660,14.69740,0.5537,0.5248
2011-06-30,264.00000,264.00000,173.80000,81.80000,-14.00000,67.80000,22.30000,45.50000,45.50000,41.90000,104.40000,81.80000,86.12180,87.06550,0.48740,0.48740,3.44750,0.31700,0.53640,100.00000,30.98490,30.98490,25.68180,15.87120,0.09890,2.00300,44.93180,3.57370,-9.42610,1.70450,2.44100,14.46670,1.0714,1.0519
2011-03-31,265.40000,265.40000,171.20000,85.20000,-21.50000,63.70000,22.80000,40.90000,40.90000,37.90000,106.30000,85.20000,85.83860,86.87680,0.44500,0.44500,3.66310,0.32440,0.55540,100.00000,32.10250,32.10250,24.00150,14.28030,0.10290,2.10130,42.82970,3.33550,-7.67930,1.58560,2.25340,13.95510,0.10590,0.09670
2010-12-31,275.70000,275.70000,170.40000,95.80010,4.50000,100.30000,31.90000,68.40000,68.40000,65.90000,122.70010,95.80000,84.84760,85.88580,0.78410,0.76290,2.12290,0.33150,0.67600,100.00000,34.74790,34.74790,36.38010,23.90280,0.10110,1.54970,58.07400,5.78090,-11.82160,2.50840,3.86460,13.61920,1.1879,1.162
2010-09-30,243.80000,243.80000,176.90000,57.10000,-14.50000,42.60000,7.20000,35.40000,35.40000,32.50000,84.20000,57.10000,84.94200,86.07460,0.38140,0.38140,2.59920,0.39050,0.72440,100.00000,23.42080,23.42080,17.47330,13.33060,0.09260,1.67790,53.63820,3.21410,-5.33610,1.34490,1.95900,12.70530,0.715,0.6894
2010-06-30,249.30000,249.30000,178.00000,61.40000,-11.90000,49.50000,18.10000,31.40000,31.40000,30.20000,88.60000,61.40000,84.84760,86.12180,0.36020,0.36020,3.38170,0.42990,0.75410,100.00000,24.62900,24.62900,19.85560,12.11390,0.09810,1.90450,47.25630,2.97550,-4.40760,1.23510,1.69630,12.17350,1.0243,0.985
2010-03-31,246.90000,246.90000,169.70000,67.30000,-14.70000,52.60000,19.20000,33.40000,33.40000,31.30000,93.30000,67.30000,84.56450,85.83860,0.36020,0.36020,4.50200,0.43200,0.76040,100.00000,27.25800,27.25800,21.30420,12.67720,0.09920,1.81680,49.53830,3.19920,-4.59610,1.34260,1.81730,12.04320,-0.05590,-0.08390
2009-12-31,250.60000,250.60000,164.60000,75.69990,-15.00000,60.70000,20.20000,40.50000,40.50000,37.00000,98.30000,75.70000,78.57140,78.57140,1.10190,1.10190,3.56920,0.43910,0.78290,100.00000,30.20750,30.20750,24.22190,14.76460,0.09900,1.97630,45.53870,4.00360,-5.31500,1.60060,2.24550,11.77690,1.2756,1.2582
2009-09-30,227.60000,227.60000,189.30000,29.60000,-11.80000,17.80000,6.00000,11.80000,11.80000,8.20000,54.10000,29.60000,81.92180,83.33750,0.10600,0.10600,3.53300,0.44680,0.80770,100.00000,13.00530,13.00530,7.82070,3.60280,0.09290,1.66980,53.89720,1.20620,-1.47740,0.48160,0.66720,11.39070,0.7042,0.6963
2009-06-30,200.20000,200.20000,145.20000,47.00000,-19.00000,28.00000,8.80000,19.20000,19.20000,15.80000,65.00000,47.00000,74.08830,75.03210,0.21190,0.21190,5.22460,0.60630,1.54030,100.00000,23.47650,23.47650,13.98600,7.89210,0.08260,1.67250,53.81120,2.67370,-1.80810,0.79190,1.05250,9.44000,0.6374,0.6049
2009-03-31,170.30000,170.30000,134.50000,-829.80000,-27.10000,-856.90000,-41.30000,-815.60000,-815.60000,-818.10000,45.60000,-829.80000,73.89950,73.89950,-11.06170,-11.06170,5.14890,0.61080,1.60050,100.00000,-487.25780,-487.25780,-503.17090,-480.38750,0.07010,1.52870,58.87260,-115.72080,75.65160,-33.56660,-45.04090,9.25940,-0.37080,-0.42760
