Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,36.85300,18.25000,18.60300,18.70200,,19.06000,-0.45700,-0.09100,-0.54800,0.29800,-0.84600,-0.84600,,-0.84600,-0.09900,-0.45700,2.97500,2.97500,-0.28000,-0.28000,3.27380,,,50.47890,-1.24010,-1.24010,-1.48700,-2.29560,0.64480,1.50570,59.77130,-1.97020,-2.45860,-1.48020,-1.97020,15.72320,0.3962,0.3964
2024-06-30,35.71200,18.09700,17.61500,17.51500,,17.80200,-0.18700,-0.00100,-0.18800,0.25300,-0.44100,-0.44100,,-0.44100,0.10000,-0.18700,3.01100,3.01100,-0.15000,-0.15000,3.29970,,,49.32520,-0.52360,-0.52360,-0.52640,-1.23490,0.63620,1.45690,61.77420,-1.03610,-1.30470,-0.78570,-1.03610,15.47220,-1.425,-1.4297
2024-03-31,33.89100,17.56100,16.33000,18.97300,,19.37000,-3.04000,0.05400,-2.98600,-0.08800,-2.89800,-2.89800,,-2.89800,-2.64300,-3.04000,3.04100,3.04100,-0.95000,-0.95000,3.20610,,,48.18390,-8.96990,-8.96990,-8.81060,-8.55090,0.57250,1.61620,55.68740,-6.54130,-8.22380,-4.89510,-6.54130,15.63820,-0.58700,-0.58990
2023-12-31,33.97100,17.42100,16.55000,17.42600,,17.81700,-1.26700,1.22200,-0.04500,-0.77800,0.73300,0.73300,,0.73300,-0.87600,-1.26700,3.06400,3.14000,0.24000,0.24000,4.08980,,,48.71800,-3.72960,-3.72960,-0.13250,2.15770,0.55730,1.72350,52.21810,1.50970,1.87100,1.20250,1.50970,17.29750,1.0621,1.051
2023-09-30,39.39800,20.02800,19.37000,17.71900,,18.09300,1.27700,-0.31400,0.96300,0.43000,0.53300,0.53300,,0.53300,1.65100,1.27700,3.06800,3.14100,0.17000,0.17000,3.73190,,,49.16490,3.24130,3.24130,2.44430,1.35290,0.64850,1.58290,56.85590,1.14290,1.40000,0.87730,1.14290,16.56700,-0.2273,-0.2352
2023-06-30,44.89700,22.31400,22.58300,20.87400,,21.22800,1.35500,0.08000,1.43500,0.85700,0.57800,0.57800,,0.57800,1.70900,1.35500,3.08400,3.13800,0.19000,0.18000,2.96310,,,50.29960,3.01800,3.01800,3.19620,1.28740,0.68290,1.63490,55.05000,1.23810,1.52780,0.87910,1.23810,16.53700,0.8523,0.852
2023-03-31,43.07200,21.30800,21.76400,21.39800,,21.74600,0.01800,0.19700,0.21500,-0.13900,0.35400,0.35400,,0.35400,0.36600,0.01800,3.03300,3.12200,0.12000,0.11000,2.95190,,0.02690,50.52940,0.04180,0.04180,0.49920,0.82190,0.65790,1.57430,57.16730,0.76300,0.95000,0.54070,0.76300,16.42880,-1.58680,-1.59900
2022-12-31,43.59100,21.42700,22.16400,21.20400,,21.56500,0.59900,0.13700,0.73600,0.67400,0.06200,0.06200,,0.06200,0.96000,0.59900,3.01100,3.13800,0.02000,0.02000,2.62820,,0.02730,50.84540,1.37420,1.37420,1.68840,0.14220,0.64160,1.65930,54.23830,0.13540,0.17030,0.09130,0.13540,16.38940,1.3934,1.3702
2022-09-30,48.68600,24.48700,24.19900,22.58700,,22.94300,1.25600,0.03900,1.29500,0.34000,0.95500,0.95500,,0.95500,1.61200,1.25600,3.03400,3.15000,0.31000,0.30000,2.50940,,0.02820,49.70420,2.57980,2.57980,2.65990,1.96150,0.72710,1.67020,53.88430,2.15250,2.75330,1.42620,2.15250,12.01030,-0.0288,-0.1239
2022-06-30,56.72300,29.44900,27.27400,23.05700,,23.39400,3.88000,-0.00600,3.87400,0.78100,3.09300,3.09300,,3.09300,4.21700,3.88000,3.02800,3.14600,1.02000,0.98000,2.32430,,0.04140,48.08280,6.84030,6.84030,6.82970,5.45280,0.79160,1.79240,50.21140,6.84780,8.58780,4.31620,6.84780,16.00570,2.4124,2.4008
2022-03-31,51.91700,26.34400,25.57300,21.64700,,21.97100,3.60200,-0.04700,3.55500,0.53600,3.01900,3.01900,,3.01900,3.92600,3.60200,2.96700,3.11700,1.02000,0.97000,2.78600,0.02840,0.04670,49.25750,6.93800,6.93800,6.84750,5.81510,0.82000,1.79490,50.14080,7.05510,9.04920,4.76860,6.85480,15.25560,-0.76550,-0.79530
2021-12-31,50.06200,27.74500,22.31700,19.34000,,19.59700,2.72000,-0.02000,2.70000,0.64200,2.05800,2.05800,,2.05800,2.97700,2.72000,2.91700,3.00300,0.71000,0.69000,2.49630,0.03080,0.05090,44.57870,5.43330,5.43330,5.39330,4.11090,0.81740,1.94430,46.28900,5.23450,6.95060,3.36040,5.07320,14.52380,0.5558,0.5103
2021-09-30,45.01000,26.97900,18.03100,16.55300,,16.67000,1.36100,0.04100,1.40200,-0.09200,1.49400,1.49400,,1.49400,1.47800,1.36100,2.93100,3.02200,0.51000,0.49000,2.91650,,,40.06000,3.02380,3.02380,3.11490,3.31930,0.83310,2.14640,41.93070,4.08980,4.48890,2.76540,4.08980,13.49460,0.7652,0.7582
2021-06-30,39.67400,24.58300,15.09100,14.68300,,14.79600,0.29500,-0.02800,0.26700,0.38900,-0.12200,-0.12200,,-0.12200,0.40800,0.29500,2.90600,2.90600,-0.04000,-0.04000,3.16170,,,38.03750,0.74360,0.74360,0.67300,-0.30750,0.78870,2.02740,44.39200,-0.35050,-0.38760,-0.24250,-0.35050,12.93790,0.3481,0.3199
2021-03-31,34.46100,21.74300,12.71800,12.59000,,12.70000,0.01800,-0.04300,-0.02500,0.17800,-0.20300,-0.20300,,-0.20300,0.12800,0.01800,2.89100,2.89100,-0.07000,-0.07000,3.61980,,,36.90550,0.05220,0.05220,-0.07250,-0.58910,0.73350,2.01310,44.70620,-0.59440,-0.66030,-0.43210,-0.59440,12.70500,-0.83430,-0.84810
2020-12-31,27.33100,16.04800,11.28300,11.31400,,11.42000,-0.13700,1.33100,1.19400,-0.00300,1.19700,1.19700,,1.19700,-0.03100,-0.13700,2.91100,2.91100,0.42000,0.42000,4.02560,,,41.28280,-0.50130,-0.50130,4.36870,4.37960,0.60220,2.03280,44.27390,3.49180,3.88740,2.63740,3.49180,12.76720,-0.0147,-0.0156
2020-09-30,25.41300,16.34300,9.07000,10.14700,,10.17200,-1.10200,0.11000,-0.99200,0.16500,-1.15700,-1.15700,,-1.15700,-1.07700,-1.10200,2.85800,2.85800,-0.41000,-0.41000,4.11790,0.01580,0.04140,35.69040,-4.33640,-4.33640,-3.90350,-4.55280,0.57760,2.13270,42.20050,-3.60910,-3.60910,-2.62980,-3.55190,11.93970,-0.174,-0.1768
2020-06-30,24.57300,15.64300,8.93000,9.78900,,9.81300,-0.88300,0.37700,-0.50600,0.26600,-0.77200,-0.77200,,-0.77200,-0.85900,-0.88300,2.83900,2.83900,-0.27000,-0.27000,4.12180,0.02220,0.04090,36.34070,-3.59340,-3.59340,-2.05920,-3.14170,0.54930,1.99780,45.04950,-2.38330,-2.38330,-1.72570,-2.33030,12.06410,0.5895,0.589
2020-03-31,24.13100,14.33300,9.79800,10.29800,,10.32200,-0.52400,0.12000,-0.40400,0.10700,-0.51100,-0.51100,,-0.51100,-0.50000,-0.52400,3.06500,3.06500,-0.17000,-0.17000,5.26970,,,40.60340,-2.17150,-2.17150,-1.67420,-2.11760,0.58410,1.88850,47.65740,-1.56600,-1.56600,-1.23690,-1.56600,12.16630,-0.89070,-0.89400
2019-12-31,25.44800,14.33300,11.11500,10.47300,,10.49600,0.61900,-0.03200,0.58700,-0.89600,1.48300,1.48300,,1.48300,0.64200,0.61900,3.13100,3.13100,0.45000,0.45000,4.73620,,,43.67730,2.43240,2.43240,2.30670,5.82760,0.54490,1.98890,45.25110,4.11560,4.11560,3.17530,4.11560,12.27320,0.8794,0.8751
2019-09-30,25.76200,14.36600,11.39600,10.87900,,10.90200,0.49400,0.00100,0.49500,0.14900,0.34600,0.34600,0.01800,0.36400,0.51700,0.49400,3.08200,3.11800,0.12000,0.12000,4.23870,,,44.23570,1.91750,1.91750,1.92140,1.41290,0.54640,1.64180,54.81680,1.01890,1.01890,0.73380,1.01890,11.55430,0.0883,0.0882
2019-06-30,26.41400,14.75500,11.65900,12.43000,,12.45100,-0.79200,0.03400,-0.75800,0.14200,-0.90000,-0.90000,,-0.90000,-0.77100,-0.79200,3.08200,3.08200,-0.29000,-0.29000,4.60930,,,44.13950,-2.99840,-2.99840,-2.86970,-3.40730,0.57260,1.83660,49.00360,-2.64700,-2.64700,-1.95090,-2.64700,11.48680,-0.6192,-0.6309
2019-03-31,16.18700,6.79100,9.39600,11.36000,,11.37800,-1.98200,0.27600,-1.70600,0.06500,-1.77100,-1.77100,-0.13100,-1.90200,-1.96400,-1.98200,3.28800,3.28800,-0.58000,-0.58000,5.17470,,,58.04660,-12.24440,-12.24440,-10.53930,-11.75020,0.35300,1.28600,69.98390,-5.08670,-5.08670,-3.86230,-5.08670,11.84660,-1.89050,-1.90120
