Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,4.52000,4.68600,-0.16600,19.72200,6.29200,26.01400,-26.18000,1.37600,-24.80400,0.05200,-24.85600,-24.85600,-24.85600,-24.02200,-26.18000,167.78200,167.78200,-0.15000,-0.15000,3.63920,,,-3.67260,-579.20360,-579.20360,-548.76110,-549.91160,0.03130,3.81910,1.27720,70.46680,-26.83420,-26.83420,-17.21690,-26.83420,,-0.0963,-0.1033
2024-06-30,6.66400,6.90100,-0.23700,16.76100,6.50500,23.26600,-23.50300,2.36000,-21.14300,0.02400,-21.16700,-21.16700,-21.16700,-21.96200,-23.50300,166.53100,166.53100,-0.13000,-0.13000,4.08850,,,-3.55640,-352.68610,-352.68610,-317.27190,-317.63200,0.03990,3.93670,1.23000,73.17230,-18.77520,-18.77520,-12.68810,-18.77520,0.67570,-0.124,-0.1293
2024-03-31,7.05700,8.35400,-1.29700,23.84500,7.84400,31.68900,-32.98600,2.90100,-30.08500,0.05300,-30.13800,-30.13800,-30.13800,-30.49100,-32.98600,165.66600,165.66600,-0.18000,-0.18000,4.55590,,,-18.37890,-467.42240,-467.42240,-426.31430,-427.06530,0.03820,4.15210,20.94070,4.29790,-23.31380,-23.31380,-16.30290,-23.31380,,-0.13200,-0.13890
2023-12-31,14.91700,17.19700,-2.28000,22.10700,7.41100,29.51800,-31.79800,1.46900,-30.32900,0.12200,-30.45100,-30.45100,-30.45100,-27.85100,-31.79800,147.48100,147.48100,-0.17000,-0.17000,4.30990,,,-15.28460,-213.16620,-213.16610,-203.31840,-204.13630,0.06800,9.20610,2.01720,44.61690,-19.86510,-19.86510,-13.88970,-19.86510,,-0.1082,-0.1126
2023-09-30,3.48300,5.72100,-2.23800,20.68100,7.11200,27.79300,-30.03100,3.05400,-26.97700,0.05200,-27.02900,-27.02900,-27.02900,-27.74000,-30.03100,151.20100,151.20100,-0.18000,-0.18000,5.50690,,,-64.25500,-862.21650,-862.21650,-774.53340,-776.02640,0.01470,1.18250,0.71490,125.89150,-15.24310,-15.24310,-11.42400,-15.24310,,-0.1471,-0.1499
2023-06-30,1.46600,4.63100,-3.16500,23.78600,6.60600,30.39200,-33.55700,2.49100,-31.06600,0.10800,-31.17400,-31.17400,-31.17400,-32.01000,-33.55700,136.92800,136.92800,-0.23000,-0.23000,3.92940,,,-215.89360,-2289.01800,-2289.01800,-2119.10000,-2126.46700,0.00740,1.01030,0.61540,146.23460,-22.80030,-22.80040,-15.68120,-22.80040,0.99700,-0.1805,-0.2007
2023-03-31,1.01000,4.94100,-3.93100,26.10200,7.18300,33.28500,-37.21600,2.77600,-34.44000,0.36000,-34.80000,-34.80000,-34.80000,-35.80900,-37.21600,136.35800,136.35800,-0.26000,-0.26000,4.70900,,,-389.20790,-3684.75300,-3684.75300,-3409.90100,-3445.54400,0.00450,1.19550,0.49170,183.02970,-21.39500,-21.39500,-15.37170,-21.39500,,-0.19510,-0.21240
2022-12-31,1.57700,4.11300,-2.53600,26.24500,7.26200,33.50700,-36.04300,1.95000,-34.09300,0.22800,-34.32100,-34.32100,-34.32100,-34.50000,-36.04300,135.22400,135.22400,-0.25000,-0.25000,5.78260,,,-160.81170,-2285.54200,-2285.54200,-2161.89000,-2176.34800,0.00620,0.97100,0.89500,100.55800,-17.87390,-17.87390,-13.43640,-17.87390,1.41000,-0.2073,-0.243
2022-09-30,0.87800,4.59300,-3.71500,24.16200,7.09100,31.25300,-34.96800,0.81200,-34.15600,0.04900,-34.20500,-34.20500,-34.20500,-33.23100,-34.96800,135.60200,135.60200,-0.25000,-0.25000,7.57030,,,-423.12070,-3982.68800,-3982.68800,-3890.20500,-3895.78600,0.00310,0.97560,1.12850,79.74940,-15.48380,-15.48380,-12.04690,-15.48380,,-0.1123,-0.2059
2022-06-30,1.79700,3.65300,-1.85600,21.93900,6.82500,28.76400,-30.62000,2.53000,-28.09000,0.02800,-28.11800,-28.11800,-28.11800,-28.57600,-30.62000,134.99400,134.99400,-0.21000,-0.21000,8.29250,,,-103.28320,-1703.95100,-1703.95100,-1563.16100,-1564.71900,0.00580,0.78540,1.67160,53.83970,-11.24950,-11.24950,-9.09640,-11.24950,1.84770,-0.1722,-0.1915
2022-03-31,1.77400,2.43100,-0.65700,22.76100,8.30000,31.06100,-31.71800,1.51000,-30.20800,0.02000,-30.22800,-30.22800,-30.22800,-29.57000,-31.71800,134.22500,134.22500,-0.23000,-0.23000,12.58970,,,-37.03500,-1787.93700,-1787.93700,-1702.81800,-1703.94600,0.00540,0.52660,1.60690,56.00900,-11.05620,-11.05620,-9.25930,-11.05620,,-0.19900,-0.21690
2021-12-31,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,,,
2021-09-30,2.07600,2.20100,-0.12500,20.57600,9.40500,29.98100,-30.10600,3.73500,-26.37100,0.06000,-26.43100,-26.43100,-26.43100,-29.40700,-30.10600,133.43100,133.43100,-0.20000,-0.20000,17.15080,,0.00740,-6.02120,-1450.19300,-1450.19300,-1270.27900,-1273.17000,0.00590,0.47730,3.74730,24.01730,-8.19740,-8.19740,-7.54860,-8.19740,,-0.1793,-0.1847
2021-06-30,1.00800,2.07800,-1.07000,32.08800,38.63500,70.72300,-71.79300,-0.70900,-72.50200,0.03200,-72.53400,-72.53400,-72.53400,-71.12000,-71.79300,125.18850,125.18850,-0.58000,-0.58000,13.84600,0.00600,0.00600,-106.15080,-7122.32100,-7122.32100,-7192.65800,-7195.83300,0.00260,0.56710,1.66890,53.92860,-21.30380,-21.30380,-19.06120,-21.17600,,0.9057,0.9308
2021-03-31,0.72700,1.45800,-0.73100,16.73400,2.97300,19.70700,-20.43800,-0.19800,-20.63600,0.04000,-20.67600,-20.67600,-20.67600,-19.78600,-20.43800,16.96600,16.96600,-1.50000,-1.50000,0.97770,0.06440,0.06880,-100.55020,-2811.27900,-2811.27900,-2838.51400,-2844.01700,0.00290,0.46850,0.25850,348.11550,8.52180,-68.48850,-8.28160,-64.07980,,-1.19990,-1.24210
2020-12-31,-13.04400,1.30900,-14.35300,57.02900,2.73300,59.76200,-74.11500,0.02700,-32.19400,0.15400,-32.34800,-32.34800,-32.34800,-73.52600,-74.11500,16.51500,16.51500,-2.73000,-2.73000,3.25470,0.04340,0.05090,120.90620,568.19230,568.19230,246.81080,247.99140,-0.17980,0.60490,-5.20510,-17.29070,14.45750,-65.92220,-44.58040,-63.06390,2.89530,-1.28,-1.421
2020-09-30,1.83100,1.31800,0.51300,14.67700,2.08700,16.76400,-16.25100,0.53600,-15.71500,-0.06300,-15.65200,-15.65200,-15.65200,-15.71200,-16.25100,18.86100,18.86100,-1.06000,-1.06000,3.62820,,,28.01750,-887.54790,-887.54790,-858.27420,-854.83350,0.01220,,,,-313.00870,-313.04000,-10.39400,-313.04000,,-0.7038,-0.7521
2020-06-30,1.01100,1.67800,-0.66700,11.47900,2.03600,13.51500,-14.18200,0.46200,-13.72000,0.02200,-13.74200,-13.74200,-13.74200,-13.16100,-14.18200,18.70100,18.70100,-0.73000,-0.73000,7.28260,,,-65.97430,-1402.77000,-1402.77000,-1357.07200,-1359.24800,0.00670,,,,-274.81250,-274.84000,-9.10710,-274.84000,,-0.7956,-0.8165
