,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2025-01-23,2024-12-31,--,$0.29
1,2024-10-24,2024-09-30,--,$0.04
2,2024-07-29,2024-06-30,--,$-0.20
3,2024-04-25,2024-03-31,--,$0.30
4,2024-01-25,2023-12-31,--,$0.18
5,2023-10-26,2023-09-30,--,$0.15
6,2023-07-27,2023-06-30,--,$0.21
7,2023-05-01,2023-03-31,--,$0.13
8,2023-01-27,2022-12-31,--,$0.16
9,2022-10-18,2022-09-30,--,$-2.15
10,2022-07-28,2022-06-30,--,$0.33
11,2022-04-28,2022-03-31,--,$0.32
12,2022-01-27,2021-12-31,$0.25,$0.21
13,2021-10-28,2021-09-30,$0.23,$0.30
14,2021-07-29,2021-06-30,$0.23,$0.18
15,2021-04-22,2021-03-31,$0.17,$0.24
16,2021-01-28,2020-12-31,$0.19,$0.24
17,2020-10-22,2020-09-30,$0.18,$0.24
18,2020-07-17,2020-06-30,--,$0.18
19,2020-05-08,2020-03-31,--,$0.07
20,2020-01-23,2019-12-31,--,$0.14
21,2019-10-17,2019-09-30,--,$0.18
22,2019-07-19,2019-06-30,--,$0.13
23,2019-04-18,2019-03-31,--,$0.12
24,2019-01-24,2018-12-31,--,$0.15
25,2018-10-18,2018-09-30,--,$0.11
26,2018-07-19,2018-06-30,--,$0.13
27,2018-04-19,2018-03-31,--,$0.11
28,2018-01-25,2017-12-31,--,$0.20
29,2017-10-19,2017-09-30,--,$0.15
30,2017-07-20,2017-06-30,--,$0.08
31,2017-04-20,2017-03-31,--,$0.10
32,2017-01-26,2016-12-31,--,$0.09
33,2016-10-20,2016-09-30,--,$0.09
34,2016-07-14,2016-06-30,--,$0.07
35,2016-04-21,2016-03-31,--,$0.08
