Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,1.48080,1.43320,0.04760,3.18230,5.52590,8.70830,-8.66070,-0.86560,-9.52630,-9.52630,-9.52630,-10.67190,-6.46960,-8.66070,70.74200,70.74200,-0.15000,-0.15000,0.43450,0.01970,2.04460,3.21180,-584.87040,-584.87040,-643.32240,-720.68950,0.01850,0.16140,0.51490,174.80360,-63.85420,23.20350,-11.88430,-62.59540,0.19810,-0.1133,-0.1017
2024-06-30,0.95790,1.14870,-0.19090,2.64000,5.47270,8.11270,-8.30360,0.03390,-8.26970,-8.26970,-8.26970,-9.37820,-6.45520,-8.30360,66.37800,66.37800,-0.14000,-0.14000,0.39800,0.03340,1.52380,-19.92950,-866.89790,-866.89790,-863.36350,-979.09070,0.01160,0.23180,0.41800,215.28610,-42.64400,21.98380,-10.02140,-41.21840,0.29140,-0.1269,-0.1424
2024-03-31,0.62500,1.02000,-0.39500,3.51300,5.21920,8.73220,-9.12720,-0.74890,-9.87610,-9.87610,-9.87610,-10.84890,-7.17480,-9.12720,63.03500,63.03500,-0.17000,-0.17000,0.61950,0.06610,1.05690,-63.19620,-1460.33000,-1460.33000,-1580.15100,-1735.79400,0.00680,0.27130,0.29400,306.07740,-35.57200,32.60560,-10.77990,-33.21980,0.42350,-0.11830,-0.13710
2023-12-31,4.96130,3.23370,1.72760,2.96080,9.91270,14.37350,-12.64590,-1.49280,-14.13880,-14.13880,-14.13880,-15.03000,-10.35960,-12.64590,52.74000,52.74000,-0.25000,-0.25000,0.65680,0.08590,0.86930,34.82210,-254.89230,-254.89230,-284.98200,-302.94540,0.05380,1.47880,1.44650,62.22130,-42.67000,54.49310,-15.34080,-39.00640,0.53490,-0.1234,-0.128
2023-09-30,2.66520,2.11030,0.55490,2.70140,3.78750,6.48890,-5.93400,-1.35840,-7.29250,-7.29250,-7.29250,-7.91500,-3.79480,-5.93400,53.89300,53.89300,-0.15000,-0.15000,0.85140,0.09170,0.67770,20.81950,-222.64910,-222.64910,-273.61880,-296.97660,0.02650,0.81790,0.54460,165.27240,-16.13540,48.87290,-7.24570,-14.65570,0.81900,-0.0938,-0.0936
2023-06-30,5.46900,2.39720,3.07180,4.50800,7.06040,11.56840,-8.49670,-0.46140,-8.95810,-8.95810,-8.95810,-8.95810,-6.80540,-8.49670,51.11200,51.11200,-0.18000,-0.18000,0.45060,0.03690,0.44780,56.16740,-155.36150,-155.36150,-163.79860,-163.79860,0.06470,0.82460,1.11320,80.84920,-18.09060,77.20910,-10.59360,-17.42380,0.94410,-0.1588,-0.1572
2023-03-31,2.59600,1.56910,1.02690,6.97500,6.70460,13.67960,-12.65270,-1.80290,-14.45560,-14.45560,-14.45560,-14.45560,-9.57740,-12.65270,47.69800,47.69800,-0.30000,-0.30000,0.85840,0.16310,0.48610,39.55700,-487.39300,-487.39300,-556.84140,-556.84140,0.02770,0.41700,2.32180,38.76380,-26.72800,187.93230,-15.41570,-22.36740,1.10130,-0.26900,-0.27190
2022-12-31,0.47890,0.21010,0.26880,9.47310,5.89250,34.78520,-34.51640,-3.74530,-38.26160,-38.26160,-38.26160,-38.26160,-10.33700,-34.51640,42.24300,42.24300,-0.90000,-0.90000,1.57540,0.19940,0.52120,56.13340,-7207.25700,-7207.25800,-7989.30000,-7989.30000,0.00490,0.09670,4.59270,19.59620,-65.71580,-1019.72600,-39.06430,-52.61390,1.32000,-0.2846,-0.2702
2022-09-30,0.63250,0.23300,0.39950,5.79330,8.15490,13.94820,-13.54870,-0.02960,-13.57830,-13.57830,-13.57830,-13.57830,-12.25880,-13.54870,42.66200,42.66200,-0.32000,-0.32000,3.04290,0.00320,0.00320,63.16130,-2142.13100,-2142.13100,-2146.81100,-2146.81100,0.00610,0.16270,0.77020,116.84680,-14.47540,-70.85440,-13.18080,-14.42930,2.19770,-0.2512,-0.2719
2022-06-30,0.60420,0.28560,0.31860,4.87040,6.82130,11.69170,-11.37310,-0.01830,-11.39140,-11.39140,-11.39140,-11.39140,-10.08730,-11.37310,42.16800,42.16800,-0.27000,-0.27000,5.96300,0.00280,0.00280,52.72590,-1882.27900,-1882.27900,-1885.31400,-1885.31400,0.00530,0.22500,2.27770,39.51400,-10.77740,-37.39130,-9.99950,-10.74690,2.47980,-0.1896,-0.2137
