Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,580.90000,,580.90000,184.42700,-143.32100,,128.48710,,128.48700,13.99900,114.48800,114.48800,,114.65800,316.21410,253.15210,59.36300,60.46000,1.93000,1.89000,1.26250,0.19450,2.28710,100.00000,22.11860,43.57930,22.11860,19.73800,0.06590,0.19410,463.65230,9.06310,9.83610,1.29860,7.30040,20.85990,-7.2922,-7.4473
2024-06-30,450.71500,,450.71500,160.33600,-103.06300,,41.59800,,41.59800,7.33900,34.25900,34.25900,,34.40000,239.58500,187.31600,59.25800,60.25600,0.58000,0.57000,1.20310,0.02980,2.48280,100.00000,9.22930,41.55980,9.22930,7.63230,0.05310,0.17800,505.68390,2.97340,3.24410,0.40380,2.88480,18.97500,14.17400,13.77270
2024-03-31,464.65490,,464.65490,125.29500,-99.41100,,104.48800,,104.48800,9.01100,95.47700,95.47700,,95.22300,227.07500,239.94900,58.95800,59.36300,1.59000,1.60000,1.27720,0.20620,2.62190,100.00000,22.48720,51.64030,22.48720,20.49330,0.05600,0.15270,589.20950,8.18170,8.95120,1.15010,6.49500,19.34550,5.234,5.1088
2023-12-31,418.63400,,418.63400,93.24600,-82.54600,,111.61900,,111.61900,15.54400,96.07500,96.07500,,96.36800,301.18200,242.84200,58.57900,59.28900,1.65000,1.63000,1.22640,0.03220,3.06960,100.00000,26.66270,58.00820,26.66270,23.01960,0.05620,0.18140,496.05550,9.24460,10.21810,1.28980,8.94670,17.41980,-0.3665,-0.6504
2023-09-30,435.58100,,435.58100,82.86500,-78.64800,,134.68700,,134.68700,19.20800,115.47900,115.47900,,115.84700,281.50900,274.06800,58.58100,59.29200,1.97000,1.95000,1.21060,0.03600,3.12110,100.00000,30.92120,62.92010,30.92120,26.59600,0.06100,0.19790,454.88290,12.62850,14.10500,1.61770,12.17340,15.32760,-7.3802,-7.528
2023-06-30,316.21000,,316.21000,69.11700,-67.47000,,84.57700,,84.57700,16.65600,67.92100,67.92100,,68.10200,190.95400,179.62300,58.51200,59.29400,1.16000,1.15000,1.21590,0.04060,3.23580,100.00000,26.74710,56.80500,26.74710,21.53700,0.04840,0.20030,449.34200,8.22550,9.27210,1.03860,7.89170,13.84090,-15.41700,-15.59710
2023-03-31,229.08500,,229.08500,34.80600,-47.68700,,70.61600,,70.61600,16.20900,54.40700,54.40700,2.49500,54.94800,142.61700,146.59200,58.63000,59.50500,0.96000,0.93000,1.28030,0.03790,2.08600,100.00000,30.82520,63.99020,30.82520,23.98590,0.04510,0.06340,1420.27100,7.05910,7.36300,1.07000,6.79190,12.91900,-8.1679,-8.3562
2022-12-31,213.97800,,213.97800,47.31200,-63.16900,,51.46000,,51.46000,5.06900,46.39100,46.39100,16.00900,62.86400,119.24300,103.49700,58.67900,59.52300,1.06000,1.05000,1.26950,0.03420,1.89830,100.00000,24.04920,48.36810,24.04920,29.37870,0.03990,0.20520,438.66690,6.79890,6.98810,0.86420,6.56630,11.45970,-7.3985,-7.5679
2022-09-30,180.12000,,180.12000,38.97000,-38.43000,,61.85700,,61.85700,12.61900,49.23800,49.23800,-22.02600,26.26200,103.66200,102.72000,58.66500,59.51800,0.45000,0.44000,1.26440,0.09420,1.68310,100.00000,34.34210,57.02870,34.34210,14.58030,0.03760,0.23530,382.50800,7.92460,8.15020,1.02910,7.17830,10.43520,4.0308,3.8231
2022-06-30,172.51000,,172.51000,44.90100,-35.53300,,52.00500,,52.00500,8.87900,43.12600,43.12600,15.94600,61.06600,92.95100,92.07600,59.54200,59.54200,1.03000,1.03000,1.28440,,1.73680,100.00000,30.14610,53.37430,30.14610,35.39850,0.04430,0.38840,231.74150,7.10580,7.24070,1.10840,7.10580,10.19310,-4.45770,-4.54000
