,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-10-29,2024-09-30,$0.63,$0.63
1,2024-07-25,2024-06-30,$0.69,$0.80
2,2024-04-25,2024-03-31,$0.67,$0.68
3,2024-01-25,2023-12-31,$0.77,$0.82
4,2023-10-26,2023-09-30,$0.61,$1.02
5,2023-07-27,2023-06-30,$0.30,$0.72
6,2023-04-20,2023-03-31,$0.92,$0.95
7,2023-01-26,2022-12-31,$1.10,$1.13
8,2022-10-20,2022-09-30,$1.00,$1.09
9,2022-07-21,2022-06-30,$0.93,$0.98
10,2022-04-21,2022-03-31,$0.82,$0.91
11,2022-01-27,2021-12-31,$0.85,$0.92
12,2021-10-21,2021-09-30,$0.78,$0.88
13,2021-07-22,2021-06-30,$0.79,$0.80
14,2021-04-22,2021-03-31,$0.64,$0.70
15,2021-01-28,2020-12-31,$0.57,$0.60
16,2020-10-22,2020-09-30,$0.46,$0.52
17,2020-07-23,2020-06-30,$0.28,$0.45
18,2020-04-23,2020-03-31,$0.43,$0.44
19,2020-01-29,2019-12-31,$0.51,$0.49
20,2019-10-24,2019-09-30,$0.52,$0.54
21,2019-07-25,2019-06-30,$0.52,$0.47
22,2019-04-22,2019-03-31,$0.54,$0.03
23,2019-01-29,2018-12-31,$0.56,$0.55
24,2018-10-25,2018-09-30,$0.55,$0.54
25,2018-07-26,2018-06-30,$0.57,$0.53
26,2018-04-26,2018-03-31,$0.51,$0.52
27,2018-01-25,2017-12-31,$0.27,$0.32
28,2017-10-24,2017-09-30,$0.52,$0.51
