Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,0.66000,,0.66000,8.07300,2.90700,,,-10.32000,7.11700,-3.20300,-0.39500,-2.80800,-2.80800,,-2.80800,-9.88000,-10.32000,48.61870,48.61870,-0.06000,-0.06000,3.12850,,0.22600,100.00000,-1563.63600,-1563.63600,-485.30300,-425.45450,0.00670,,,,-4.79760,-4.79760,-2.83530,-4.79760,1.54260,0.0164,0.0164
2024-06-30,0.73600,,0.73600,6.80700,3.16600,,,-9.23700,-5.22100,-14.45800,,-14.45800,-14.45800,,-14.45800,-8.81600,-9.23700,48.51170,48.51170,-0.30000,-0.30000,3.74820,,0.21160,100.00000,-1255.02700,-1255.02700,-1964.40200,-1964.40200,0.00680,,,,-23.93470,-23.93470,-13.41110,-23.93470,1.59570,-0.224,-0.224
2024-03-31,1.37300,,1.37300,7.21200,3.66900,,,-9.50800,10.45000,0.94200,0.53100,0.41100,0.41100,,0.41100,-9.10700,-9.50800,48.24600,48.56500,0.01000,0.01000,3.71760,,0.16720,100.00000,-692.49810,-692.49810,68.60890,29.93450,0.01160,,,,0.55460,0.55460,0.34760,0.55460,1.96150,-0.08250,-0.08250
2023-12-31,5.79600,14.68200,-8.88600,10.58700,3.59200,,14.17900,-23.06500,3.61700,-19.44800,,-19.58600,-19.58600,,-19.58600,-22.55800,-23.06500,47.85300,48.39100,-0.41000,-0.32000,6.26360,0.14280,0.16660,-153.31220,-397.94600,-397.94600,-335.54110,-337.92210,0.04510,,,,-26.84410,-26.84410,-15.25250,-23.00960,1.96090,-0.1744,-0.1744
2023-09-30,1.76100,0.37900,1.38200,6.46600,5.01400,,11.48000,-10.09800,8.34100,-1.75700,,-1.75700,-1.75700,,-1.75700,-9.59100,-10.09800,47.89200,47.89200,-0.04000,-0.04000,7.66180,0.11380,0.12840,78.47810,-573.42420,-573.42420,-99.77290,-99.77290,0.01190,0.02890,0.78440,114.73590,-1.91000,-1.91210,-1.18280,-1.69270,2.47450,0.3064,0.3064
2023-06-30,131.45400,0.42600,131.02800,7.04000,7.47400,,14.51400,116.51400,5.74600,122.26000,,122.26000,122.26000,,122.26000,118.66800,116.51400,47.83740,49.92340,2.56000,2.46000,9.00670,0.11110,0.12490,99.67590,88.63480,88.63480,93.00590,93.00590,0.84890,0.04140,56.05710,1.60550,131.35220,131.64360,78.95080,116.76280,2.50370,1.5074,1.5074
2023-03-31,1.13000,0.13700,0.99300,6.83500,4.84000,,11.67500,-10.68200,-23.19400,-33.87600,,-33.87600,-33.87600,,-33.87600,-10.27600,-10.68200,47.75700,47.75700,-0.71000,-0.71000,1.30940,-0.61640,-1.53960,87.87610,-945.30980,-945.30980,-2997.87600,-2997.87600,0.01610,0.12400,0.54850,164.07080,113.24460,112.08680,-48.19050,183.04430,-0.89760,-0.39620,-0.39620
2022-12-31,1.52400,0.19600,1.32800,7.96300,15.84500,,23.80800,-22.48000,8.05100,-14.42900,,-14.42900,-14.42900,,-14.42900,-21.93000,-22.48000,42.61400,42.61400,-0.37000,-0.36000,4.48750,0.93350,14.04080,87.13910,-1475.06600,-1475.06500,-946.78500,-946.78460,0.01740,0.21800,0.72540,124.07480,-446.30350,-510.76220,-16.43210,-29.67280,0.09890,-0.6731,-0.6729
2022-09-30,1.55700,0.18900,1.36800,6.43000,16.73900,,23.16900,-21.80100,-7.78300,-29.58400,,-29.58400,-29.58400,,-29.58400,-21.25600,-21.80100,47.50400,47.50400,-0.62000,-0.62000,7.26060,0.72420,2.62620,87.86130,-1400.19300,-1400.19300,-1900.06400,-1900.06400,0.01390,0.24050,0.62450,144.10400,-171.90990,-179.96230,-26.34540,-47.40800,0.52700,-0.4029,-0.4031
2022-06-30,1.32300,0.14400,1.17900,7.13100,15.78600,,22.91700,-21.73800,8.39300,-13.34500,0.00000,-13.34500,-13.34500,,-13.34500,-21.18300,-21.73800,43.28500,43.28500,-0.31000,-0.31000,7.84890,0.49600,0.98410,89.11570,-1643.08400,-1643.08400,-1008.69200,-1008.69200,0.00980,0.22890,0.59840,150.40820,-29.34260,-29.91210,-9.84060,-14.78900,1.39530,-0.3169,-0.3169
