Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,211.13900,183.34800,27.79100,5.87200,20.22700,28.17600,-0.38500,-2.22500,-2.61000,0.16600,-2.77600,-2.77600,,-2.77600,6.82100,-0.38500,33.70020,33.70020,-0.08000,-0.08000,3.63640,0.14970,0.18680,13.16240,-0.18230,-0.18230,-1.23620,-1.31480,0.21640,0.76600,2.50910,35.86970,-0.39810,-0.89290,-0.28450,-0.33850,20.67530,0.2365,0.0624
2024-06-30,203.22700,177.67000,25.55700,5.92600,19.80700,27.81900,-2.26200,-1.90800,-4.17000,0.94200,-5.11200,-5.11200,,-5.11200,5.97700,-2.26200,33.54810,33.54810,-0.15000,-0.15000,4.26670,0.15000,0.18730,12.57560,-1.11300,-1.11300,-2.05190,-2.51540,0.21440,0.76760,3.11620,28.88120,-0.73570,-1.66830,-0.53940,-0.62530,20.66300,0.5045,0.4354
2024-03-31,201.38300,178.38900,22.99400,5.37000,19.21900,26.73500,-3.74100,-4.33500,-8.07600,0.91300,-8.98900,-8.98900,,-8.98900,3.93100,-3.74100,30.01100,30.01100,-0.30000,-0.30000,4.16020,0.15140,0.18920,11.41810,-1.85770,-1.85770,-4.01030,-4.46360,0.21030,0.74120,2.74470,32.79020,-1.28920,-2.93100,-0.93890,-1.09400,20.83280,0.16010,0.01050
2023-12-31,203.48100,183.13600,20.34500,5.53400,19.60100,28.30400,-7.95900,-4.55400,-12.51300,-0.61400,-11.89900,-11.89900,,-11.89900,0.69800,-7.95900,29.20080,29.20080,-0.40000,-0.40000,4.05570,0.29930,0.44040,9.99850,-3.91140,-3.91140,-6.14950,-5.84770,0.21680,0.74480,3.04970,29.51080,-2.10720,-6.91850,-1.26790,-1.47660,19.18390,1.289,1.2102
2023-09-30,196.76100,172.69200,24.06900,5.18800,20.06600,28.89300,-4.82400,-5.16500,-9.98900,0.43600,-10.42500,-10.42500,,-10.42500,4.18300,-4.82400,29.29740,29.29740,-0.36000,-0.36000,3.90190,0.32280,0.48970,12.23260,-2.45170,-2.45170,-5.07670,-5.29830,0.19790,0.64700,1.90380,47.27310,-1.82040,-5.89580,-1.04840,-1.23280,19.49550,0.1327,0.053
2023-06-30,185.00800,159.26600,25.74200,5.18800,19.50000,28.64800,-2.90600,-5.13000,-8.03600,12.62000,-20.65600,-20.65600,,-20.65600,5.86700,-2.90600,29.11640,29.11640,-0.71000,-0.71000,4.24860,0.33030,0.50610,13.91400,-1.57080,-1.57080,-4.34360,-11.16490,0.18440,0.59830,1.93200,46.58390,-3.57800,-11.61720,-2.05870,-2.39630,19.74230,0.927,0.7902
2023-03-31,225.87000,192.63000,33.24000,4.31300,20.16700,28.44600,4.79400,-5.33400,-0.54000,-0.53500,-0.00500,-0.00500,,-0.00500,13.39900,4.79400,28.98490,28.98490,0.00000,0.00000,3.97210,0.32940,0.50380,14.71640,2.12240,2.12240,-0.23910,-0.00220,0.21720,0.70940,1.84090,48.88820,-0.00080,-0.00260,-0.00050,-0.00060,20.43960,-0.37510,-0.61040
2022-12-31,301.72000,252.80890,48.91100,4.94700,22.00700,30.89600,18.01510,-4.32300,13.69200,-0.50500,14.19700,14.19700,,14.19700,26.48810,18.01510,28.71460,28.96300,0.50000,0.49000,3.08770,0.33290,0.51190,16.21070,5.97080,5.97080,4.53800,4.70540,0.27840,0.89120,2.21330,40.66320,2.41650,7.88410,1.31000,1.61200,20.35530,1.338,1.0948
2022-09-30,355.64300,292.08300,63.56000,4.85900,22.19500,31.01300,32.54700,-3.03900,29.50800,0.47700,29.03100,29.03100,,29.03100,41.01200,32.54700,28.76910,29.05040,1.01000,1.00000,2.61180,0.34110,0.53080,17.87190,9.15160,9.15160,8.29710,8.16300,0.32250,1.00490,1.94030,46.38560,5.09450,18.31850,2.63260,3.35690,19.78560,0.6741,0.3972
2022-06-30,329.56000,274.09900,55.46100,4.90700,21.10300,30.66500,24.79600,-1.51500,23.28100,1.74400,21.53700,21.53700,,21.53700,33.99100,24.79600,28.66590,29.04250,0.75000,0.74000,2.51610,0.35580,0.56620,16.82880,7.52400,7.52400,7.06430,6.53510,0.30920,0.94410,2.08050,43.25850,4.00820,17.72610,2.02090,2.58220,18.69860,0.3239,-0.0546
