Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,12.26800,3.87300,8.39500,6.66500,6.66500,1.73000,1.73000,0.36300,1.36700,1.36700,1.36700,8.80600,8.80600,0.16000,0.16000,0.09070,0.09970,20.23630,15.99020,0.00810,0.68160,0.79110,0.12980,0.61980,21.23960,0.20320,0.19380
2024-06-30,7.50400,3.45000,4.05400,6.75200,6.75200,-2.69800,-2.69800,0.33400,-3.03200,-3.03200,-3.03200,6.83400,6.83400,8.14000,8.14000,,,-69.16180,-77.72360,0.00380,-1.51990,-1.76960,-0.29700,-1.51990,20.98050,0.4747,0.3562
2024-03-31,12.16400,3.38000,8.78400,7.42900,7.42900,1.35500,1.35500,0.29200,1.06300,1.06300,1.06300,8.79000,8.79000,0.12000,0.12000,,,15.18040,11.90900,0.00850,0.53340,0.62290,0.10100,0.53340,20.95850,0.0709,0.0659
2023-12-31,12.65100,3.26700,9.38400,7.36900,7.36900,2.01500,2.01500,0.40800,1.60700,1.60700,1.60700,8.76800,8.76800,0.18000,0.18000,0.09180,0.10100,21.23060,16.93180,0.00880,0.81170,0.95120,0.14950,0.73720,20.82260,0.6836,0.9088
2023-09-30,6.05600,1.39800,4.65800,17.09900,17.09900,-12.44100,-12.44100,-1.94300,-10.49800,-10.49800,-10.49800,1.04600,1.04600,-10.03000,-10.03000,0.09320,0.10280,-2508.26600,-2116.53200,0.00040,-5.39800,-6.36270,-0.94710,-4.89470,20.45430,-1.48370,-1.74470
2023-06-30,4.78400,1.08300,3.70100,3.04600,3.04600,0.65500,0.65500,0.11500,0.54000,0.54000,0.54000,,,,0.00000,0.14080,0.16380,17.69790,14.59070,0.00570,0.44230,0.44230,0.08290,0.38010,,0,0
2023-03-31,4.29600,0.61300,3.68300,3.40900,3.40900,0.27400,0.27400,0.01400,0.26000,0.26000,0.26000,,,,0.00000,,,7.43960,7.05950,,,,,,,0,0
2022-12-31,4.24600,0.44200,3.80400,3.32900,3.32900,0.47500,0.47500,0.07600,0.39900,0.39900,0.39900,,,,0.00000,,,12.48690,10.48900,,,,,,,0,0
2022-09-30,4.05800,0.29000,3.76800,3.36900,3.36900,0.39900,0.39900,0.04500,0.35400,0.35400,0.35400,0.00000,0.00000,0.00000,0.00000,,,10.58920,9.39490,,,,,,,0.00000,
2022-06-30,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,0,0
