Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,314.04800,126.41500,187.63300,9.56300,62.06700,-54.45900,133.04600,54.58700,3.44600,58.03300,-1.22600,59.25900,59.25900,41.44800,61.54400,54.58700,15.70600,19.97800,2.22000,2.10000,0.90240,0.51020,1.04170,59.74660,17.38170,17.38170,18.47900,13.19800,0.53770,17.46750,5.15240,58.53150,-67.37890,10.14660,28.66870,4.48530,-13.9257,-13.9079
2024-06-30,248.97600,119.33000,129.64600,16.63500,63.93300,-57.49400,143.45000,-13.80400,0.85300,-12.95100,0.14700,-13.09800,-13.09800,-8.85100,-8.41600,-13.80400,15.01700,15.01700,-0.59000,-0.59000,0.79950,0.76420,3.24160,52.07170,-5.54430,-5.54430,-5.20170,-3.55500,0.31340,12.61280,7.13560,-52.41720,7.88320,-1.64890,-12.35800,1.12060,3.9992,3.9435
2024-03-31,209.47200,105.73800,103.73400,15.30600,71.17500,-143.98400,243.58800,-139.85400,0.35600,-139.49800,1.41800,-140.91600,-140.91600,-85.68300,-126.73100,-139.85400,13.46600,13.46600,-6.36000,-6.36000,0.64090,,,49.52170,-66.76500,-66.76500,-66.59510,-40.90430,0.32070,17.72330,5.07810,-809.39690,80.27110,-21.57100,-809.39690,0.78570,6.89340,6.85410
2023-12-31,177.43990,102.60500,74.83490,14.90000,60.92000,-58.04400,150.37080,-75.53590,0.94300,-74.59300,1.92700,-76.52000,-76.52000,-43.59800,-59.02890,-75.53590,12.20200,12.20200,-3.84000,-3.84000,0.62870,,,42.17480,-42.56990,-42.56990,-42.03850,-24.57060,0.26740,12.45890,7.22370,-58.38860,49.27550,-11.53200,-58.38860,5.93750,-6.5272,-6.6373
2023-09-30,379.07700,150.78900,228.28800,16.02600,76.98600,-110.99800,635.48000,-407.19200,3.61100,-403.58100,-1.12300,-402.45800,-402.45800,-228.19200,24.27800,-407.19200,12.41900,12.41900,-18.37000,-18.37000,0.78640,,,60.22210,-107.41670,-107.41670,-106.46410,-60.19670,0.49510,32.84040,2.74050,-216.05350,363.41950,-52.56770,-216.05350,8.48990,-23.3505,-23.4292
2023-06-30,304.57900,142.12600,162.45300,15.60100,72.76400,-61.85100,170.79900,-8.34600,3.12300,-5.22300,0.41900,-5.64200,-5.64200,-3.12100,12.23700,-8.34600,12.05400,12.05400,-0.26000,-0.26000,0.79340,,,53.33690,-2.74020,-2.74020,-1.71480,-1.02470,0.19910,20.44700,4.40160,-1.40340,1.53560,-0.36880,-1.40340,18.39070,12.2486,12.1021
2023-03-31,256.85400,124.13100,132.72300,14.27300,83.21100,-60.81300,178.98400,-46.26100,3.01200,-43.24900,0.36300,-43.61200,-43.61200,-23.79200,-25.57400,-46.26100,11.84600,11.84600,-2.01000,-2.01000,0.74310,,,51.67260,-18.01060,-18.01060,-16.83800,-9.26290,0.18180,16.60340,5.42060,-11.06410,11.18250,-3.08760,-11.06410,18.12760,13.39150,13.29500
2022-12-31,218.15800,116.39700,101.76100,15.85100,74.39600,-67.71900,422.84510,-321.08400,19.06300,-302.02100,-0.05100,-301.97000,-301.97000,-163.18200,-56.20510,-321.08400,11.17100,11.17100,-14.45000,-14.44000,0.71880,0.00030,0.00030,46.64560,-147.17960,-147.17960,-138.44140,-74.79990,0.16710,12.68070,7.09740,-73.11620,78.01710,-23.12910,-73.09410,19.03930,-5.2488,-5.317
2022-09-30,412.18400,174.12300,238.06100,18.42200,106.06300,-76.87700,222.22800,15.83300,0.15000,15.98300,0.17000,15.81300,15.81300,8.32400,36.69900,15.83300,11.34100,11.61500,0.73000,0.72000,0.81750,0.00030,0.00030,57.75600,3.84120,3.84120,3.87760,2.01950,0.25130,11.40710,7.88980,4.07370,-2.36640,0.96400,4.07240,17.96120,-30.654,-30.7767
2022-06-30,310.34800,152.09400,158.25400,16.50600,91.47400,-60.17100,188.55000,-30.29600,40.34200,10.04600,0.10000,9.94600,9.94600,5.04200,-9.89700,-30.29600,10.88650,11.23680,0.40000,0.40000,0.87870,0.00030,0.00030,50.99240,-9.76190,-9.76190,3.23700,1.62460,0.15240,4.73550,19.00530,2.48450,-1.49730,0.48850,2.48380,18.63230,17.9978,17.7735
