,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-10-31,2024-09-30,$4.70,$5.28
1,2024-08-01,2024-06-30,$4.97,$4.11
2,2024-05-23,2024-03-31,$5.13,$4.03
3,2024-02-01,2023-12-31,$4.36,$4.27
4,2023-11-02,2023-09-30,$5.31,$4.76
5,2023-08-03,2023-06-30,$6.76,$5.29
6,2023-05-18,2023-03-31,$4.98,$5.39
7,2023-02-02,2022-12-31,$5.85,$6.66
8,2022-11-03,2022-09-30,$4.83,$8.25
9,2022-08-04,2022-06-30,$3.95,$6.63
10,2022-05-26,2022-03-31,$4.91,$5.80
11,2022-02-03,2021-12-31,$3.04,$5.34
12,2021-11-04,2021-09-30,$2.90,$4.06
13,2021-08-05,2021-06-30,$2.11,$2.92
14,2021-05-26,2021-03-31,$2.18,$2.71
15,2021-01-28,2020-12-31,$1.78,$2.12
16,2020-10-29,2020-09-30,$1.19,$1.62
17,2020-07-30,2020-06-30,$1.06,$1.80
18,2020-05-26,2020-03-31,--,$1.29
19,2020-01-30,2019-12-31,--,$2.25
20,2019-10-28,2019-09-30,--,$2.14
21,2019-07-29,2019-06-30,--,$2.31
22,2019-05-23,2019-03-31,--,$2.17
23,2019-02-04,2018-12-31,--,$1.44
24,2018-11-08,2018-09-30,--,$1.67
25,2018-08-06,2018-06-30,--,$2.12
26,2018-05-29,2018-03-31,--,$2.40
27,2018-02-06,2017-12-31,--,$1.72
28,2017-11-07,2017-09-30,--,$0.67
29,2017-08-07,2017-06-30,--,$1.28
30,2017-06-12,2017-03-31,--,$1.19
31,2017-02-06,2016-12-31,--,$1.35
32,2016-11-08,2016-09-30,--,$1.03
33,2016-08-09,2016-06-30,--,$0.60
34,2016-05-26,2016-03-31,--,$0.77
35,2016-01-28,2015-12-31,--,$0.89
36,2015-10-29,2015-09-30,--,$0.89
37,2015-08-05,2015-06-30,--,$0.60
38,2015-05-21,2015-03-31,--,$0.66
39,2015-01-29,2014-12-31,--,$0.74
